player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0019596,QB,2019,NE,17,17,17,0.9230769230769231,0,0,0,17,270.0564504416917,268.0
00-0020531,QB,2019,NO,17,17,12,0.9951923076923077,0,0,0,17,299.4529597914989,233.60000000000005
00-0021206,QB,2019,PHI,17,17,4,0.3693181818181818,0,0,0,17,47.856950061251126,10.100000000000001
00-0022787,QB,2019,ATL,16,16,5,0.5490196078431372,0,0,0,16,8.57423249972572,30.899999999999995
00-0022803,QB,2019,NYG,16,16,4,0.9951923076923077,0,0,0,16,258.5025711012592,54.3
00-0022924,QB,2019,PIT,16,16,2,0.948529411764706,0,0,0,16,259.9261647914571,12.7
00-0022942,QB,2019,LAC,16,16,16,1.0,0,0,0,16,277.88017959829864,233.5
00-0023459,QB,2019,GB,16,16,16,0.7904411764705882,0,0,0,16,238.5824271791318,272.3
00-0023682,QB,2019,MIA,16,16,15,0.703125,0,0,0,16,194.8818299227712,239.70000000000002
00-0025708,QB,2019,KC,16,16,6,0.3044117647058823,0,0,0,16,40.72959025265307,42.3
00-0026143,QB,2019,ATL,16,16,15,0.9886363636363636,0,0,0,16,318.69461439135597,265.4
00-0026158,QB,2019,DEN,16,16,8,0.9231283422459893,0,0,0,16,210.40496269924193,82.9
00-0026498,QB,2019,DET,16,16,8,0.88125,0,0,0,16,178.89537391899245,166.5
00-0026544,QB,2019,CHI,16,16,3,0.15890522875816995,0,0,0,16,10.875273640579291,26.0
00-0026625,QB,2019,IND,16,16,4,0.40036764705882355,0,0,0,16,6.7833934702547705,21.1
00-0027688,QB,2019,WAS,16,16,1,0.29411764705882354,0,0,0,16,36.424191175072025,4.3
00-0027939,QB,2019,CAR,16,16,2,0.9692095588235294,0,0,0,16,245.24632768729222,16.700000000000003
00-0027973,QB,2019,CIN,16,16,13,0.9315257352941176,0,0,0,16,219.69777876695846,199.5
00-0028118,QB,2019,LAC,16,16,6,0.458639705882353,0,0,0,16,63.25673052743573,6.0
00-0028986,QB,2019,WAS,16,16,10,0.59375,0,0,0,16,122.74031711669693,103.39999999999999
00-0029263,QB,2019,SEA,17,17,17,1.0,0,0,0,17,286.23102277740196,348.0
00-0029567,QB,2019,JAX,16,16,4,0.5246848739495797,0,0,0,16,102.2345792138642,35.7
00-0029604,QB,2019,MIN,17,17,16,0.7032563025210085,0,0,0,17,203.98925311691036,255.99999999999997
