player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0023459,QB,2024,NYJ,17,17,17,0.7963643790849673,0,0,0,17,185.5682845447664,252.60000000000002
00-0026158,QB,2024,IND,17,17,8,0.7332261029411765,0,0,0,17,187.99545689118457,99.19999999999999
00-0026300,QB,2024,BAL,17,17,6,0.2771139705882353,0,0,0,17,20.95585439507115,0.7
00-0026498,QB,2024,LA,17,17,16,0.8522058823529411,0,0,0,17,247.84286022823778,214.60000000000002
00-0027973,QB,2024,CAR,17,17,6,0.8017533936651584,0,0,0,17,106.48046498988306,58.9
00-0028118,QB,2024,NYJ,17,17,2,0.41119909502262453,0,0,0,17,99.38520114358901,18.0
00-0029263,QB,2024,PIT,17,17,11,0.965686274509804,0,0,0,17,284.1357510468916,172.79999999999998
00-0029604,QB,2024,ATL,17,17,14,0.7778799019607843,0,0,0,17,215.09446385861963,176.3
00-0030565,QB,2024,SEA,17,17,17,0.4658088235294118,0,0,0,17,124.48904508855217,266.1
00-0031280,QB,2024,NO,17,17,10,0.9702205882352942,0,0,0,17,284.8121401768768,149.0
00-0031345,QB,2024,LA,17,17,1,0.5058823529411766,0,0,0,17,63.176623371081746,19.9
00-0031503,QB,2024,CLE,17,17,12,0.6437908496732027,0,0,0,17,55.08233821868754,123.19999999999999
00-0031800,QB,2024,LAC,17,17,4,0.3866421568627451,0,0,0,17,73.87503948178338,3.2
00-0032268,QB,2024,WAS,17,17,3,0.625,0,0,0,17,53.262801350672696,45.7
00-0032434,QB,2024,SF,17,17,3,0.22886029411764708,0,0,0,17,2.8963687842151327,6.4
00-0032436,QB,2024,WAS,17,17,1,0.28161764705882353,0,0,0,17,25.528142768497222,0.0
00-0032950,QB,2024,KC,17,17,3,0.7247242647058824,0,0,0,17,111.18551448872522,4.7
00-0033077,QB,2024,DAL,17,17,8,0.8920036764705882,0,0,0,17,314.29100273954884,116.5
00-0033106,QB,2024,DET,17,17,17,0.9002757352941176,0,0,0,17,273.2520794862964,322.5
00-0033119,QB,2024,NE,17,17,8,0.6038602941176471,0,0,0,17,72.88889704444941,43.2
00-0033319,QB,2024,MIN,17,17,4,0.2959558823529412,0,0,0,17,47.62745035122631,1.4000000000000001
00-0033357,QB,2024,NO,17,17,8,0.8067226890756303,0,0,0,17,77.48687883706243,102.30000000000001
00-0033537,QB,2024,CLE,17,17,7,0.6905637254901961,0,0,0,17,165.7423538435653,74.6
00-0033662,QB,2024,DAL,17,17,12,0.25735294117647056,0,0,0,17,1.1241036290722046,107.60000000000001
00-0033869,QB,2024,BUF,17,17,9,0.6192226890756302,0,0,0,17,98.59602113963233,15.3
00-0033873,QB,2024,KC,17,17,16,0.8655462184873949,0,0,0,17,270.8005782897992,282.90000000000003
00-0033949,QB,2024,SF,17,17,2,0.3134191176470588,0,0,0,17,75.01565841892464,30.799999999999997
00-0034177,QB,2024,NYG,17,17,3,0.2433823529411765,0,0,0,17,31.95066739948923,14.0
00-0034401,QB,2024,BUF,17,17,1,0.2745098039215686,0,0,0,17,4.217245475439194,1.1
00-0034577,QB,2024,PIT,17,17,1,0.30330882352941174,0,0,0,17,1.0489366507567355,0.8
00-0034771,QB,2024,TEN,17,17,8,0.33272058823529416,0,0,0,17,59.8562084364283,93.8
00-0034796,QB,2024,BAL,17,17,17,0.9019607843137255,0,0,0,17,320.0040336149241,428.4
00-0034855,QB,2024,TB,17,17,17,0.9007352941176471,0,0,0,17,260.37323785986047,363.8
00-0034857,QB,2024,BUF,17,17,17,0.9583333333333334,0,0,0,17,382.5173371405412,370.4
00-0034869,QB,2024,MIN,17,17,17,0.670343137254902,0,0,0,17,56.61732345633172,307.80000000000007
00-0035100,QB,2024,CIN,17,17,3,0.5294117647058824,0,0,0,17,111.86443362522378,-0.2
00-0035228,QB,2024,ARI,17,17,17,0.8,0,0,0,17,231.0924514146695,295.4
00-0035264,QB,2024,DEN,17,17,3,0.23988970588235298,0,0,0,17,45.230496556345386,0.49999999999999994
00-0035289,QB,2024,LV,17,17,10,0.5933823529411765,0,0,0,17,123.01189641147295,94.50000000000001
00-0035704,QB,2024,NYG,17,17,7,0.4283088235294118,0,0,0,17,64.57153534147061,78.10000000000001
00-0035710,QB,2024,NYG,17,17,10,0.7375,0,0,0,17,148.47945509821386,135.3
00-0035993,QB,2024,MIA,17,17,5,0.3235294117647059,0,0,0,17,32.9606911145225,60.7
00-0036212,QB,2024,MIA,17,17,11,0.7886029411764706,0,0,0,17,155.34437890214403,177.50000000000003
00-0036264,QB,2024,GB,17,17,15,0.5294117647058824,0,0,0,17,142.19822924765663,227.89999999999998
00-0036355,QB,2024,LAC,17,17,17,0.9255514705882353,0,0,0,17,281.4020952799917,279.59999999999997
00-0036389,QB,2024,PHI,17,17,15,0.9696691176470589,0,0,0,17,294.77711564445906,315.0
00-0036442,QB,2024,CIN,17,17,17,0.8033088235294118,0,0,0,17,217.88731692799328,372.90000000000003
00-0036898,QB,2024,HOU,17,17,4,0.6862745098039215,0,0,0,17,24.405380739219574,9.600000000000001
00-0036928,QB,2024,TB,17,17,4,0.08823529411764705,0,0,0,17,1.431960529683098,-0.2
00-0036945,QB,2024,PIT,17,17,10,0.7843137254901961,0,0,0,17,223.18902415981373,119.1
00-0036971,QB,2024,JAX,17,17,10,0.9803921568627452,0,0,0,17,261.74410096588247,139.7
00-0036972,QB,2024,JAX,17,17,10,0.823529411764706,0,0,0,17,171.71503634635238,94.10000000000001
00-0037012,QB,2024,DAL,17,17,4,0.23529411764705882,0,0,0,17,39.23935864275784,12.700000000000001
00-0037077,QB,2024,SEA,17,17,2,0.5294117647058824,0,0,0,17,83.48102351485177,-0.8
00-0037327,QB,2024,MIA,17,17,3,0.47058823529411764,0,0,0,17,60.27318434860729,7.9
00-0037834,QB,2024,SF,17,17,15,0.8529411764705883,0,0,0,17,254.34145625850374,267.0
00-0038102,QB,2024,PHI,17,17,5,0.7352941176470589,0,0,0,17,140.5381932445672,25.1
00-0038108,QB,2024,CLE,17,17,1,0.4117647058823529,0,0,0,17,55.42027091755399,7.0
00-0038122,QB,2024,LV,17,17,5,0.5588235294117647,0,0,0,17,69.28277093353833,21.9
00-0038128,QB,2024,GB,17,17,7,0.3235294117647059,0,0,0,17,18.227199715068352,51.800000000000004
00-0038416,QB,2024,CHI,17,17,4,0.29411764705882354,0,0,0,17,58.295132521238706,-0.29999999999999993
00-0038476,QB,2024,NYG,17,17,3,0.5294117647058824,0,0,0,17,72.04420771361639,13.5
00-0038579,QB,2024,LV,17,17,9,0.6470588235294118,0,0,0,17,134.24595683613222,93.7
00-0038582,QB,2024,ARI,17,17,6,0.4117647058823529,0,0,0,17,14.408426805278852,-2.0999999999999996
00-0038583,QB,2024,CLE,17,17,7,0.47058823529411764,0,0,0,17,39.49955258314951,15.8
00-0039150,QB,2024,CAR,17,17,14,0.9411764705882353,0,0,0,17,184.03087007921516,194.8
00-0039152,QB,2024,TEN,17,17,12,0.5294117647058824,0,0,0,17,101.32420150146433,118.0
00-0039163,QB,2024,HOU,17,17,17,1.0,0,0,0,17,239.19584881604368,220.4
00-0039164,QB,2024,IND,17,17,11,0.23529411764705882,0,0,0,17,64.70199954379032,161.5
00-0030578,RB,2024,PIT,17,17,13,0.8592914438502675,0,0,0,17,47.97629593430697,37.50000000000001
00-0031687,RB,2024,MIA,17,17,13,0.4934640522875817,0,0,0,17,79.77791191330697,70.9
00-0032104,RB,2024,LV,17,17,14,0.7577614379084968,0,0,0,17,43.41672362648664,125.2
00-0032764,RB,2024,BAL,17,17,17,0.9181985294117647,0,0,0,17,186.38127281065022,336.4
00-0033045,RB,2024,DAL,17,17,15,0.9453125,0,0,0,17,191.13732542104302,57.50000000000001
00-0033280,RB,2024,SF,17,17,4,0.7998949579831933,0,0,0,17,319.5898184985104,47.8
00-0033293,RB,2024,MIN,17,17,17,0.8686974789915967,0,0,0,17,204.6646028811635,241.60000000000002
00-0033526,RB,2024,KC,17,17,17,0.7053571428571429,0,0,0,17,67.19773251842405,81.4
00-0033553,RB,2024,ARI,17,17,16,0.792016806722689,0,0,0,17,168.15696932101957,249.8
00-0033699,RB,2024,WAS,17,17,12,0.8776260504201681,0,0,0,17,218.93776927200733,132.29999999999998
00-0033854,RB,2024,HOU,17,17,17,0.5357142857142857,0,0,0,17,18.090253536190716,56.0
00-0033893,RB,2024,DAL,17,17,2,0.779936974789916,0,0,0,17,19.68899404145638,4.0
00-0033897,RB,2024,HOU,17,17,14,0.875,0,0,0,17,232.88929626560633,240.5
00-0033906,RB,2024,NO,17,17,14,0.8991596638655462,0,0,0,17,226.30792239081308,265.3
00-0033923,RB,2024,KC,17,17,13,0.7998949579831933,0,0,0,17,54.575877724855005,155.4
00-0033925,RB,2024,CLE,17,17,11,0.5257352941176471,0,0,0,17,72.36904641046686,32.6
00-0033948,RB,2024,NO,17,17,14,0.9149159663865546,0,0,0,17,115.75862998882816,37.1
00-0033955,RB,2024,WAS,17,17,16,0.48621323529411764,0,0,0,17,28.78190550673645,61.800000000000004
00-0034115,RB,2024,MIA,17,17,9,0.633578431372549,0,0,0,17,37.03813130684695,10.6
00-0034184,RB,2024,LAC,17,17,11,0.8588235294117649,0,0,0,17,108.34280393443952,64.1
00-0034208,RB,2024,CAR,17,17,5,0.409313725490196,0,0,0,17,10.92689641161535,5.9
00-0034791,RB,2024,CLE,17,17,8,0.7941176470588234,0,0,0,17,156.69926478525534,63.3
00-0034844,RB,2024,PHI,17,17,16,0.7542892156862745,0,0,0,17,179.17309434547857,349.3
00-0034972,RB,2024,LV,17,17,14,0.9154411764705882,0,0,0,17,78.40879586465623,135.4
00-0034975,RB,2024,BAL,17,17,15,0.8970588235294117,0,0,0,17,126.25267828522213,127.1
00-0035243,RB,2024,CAR,17,17,11,0.8911764705882353,0,0,0,17,59.040004617340635,77.30000000000001
00-0035250,RB,2024,NYG,17,17,15,0.9529411764705882,0,0,0,17,185.50353315817475,96.6
00-0035261,RB,2024,TEN,17,17,16,0.9757352941176471,0,0,0,17,217.31867627176243,198.7
00-0035291,RB,2024,CIN,17,17,4,0.41102941176470587,0,0,0,17,5.848229256604192,0.0
00-0035311,RB,2024,MIN,17,17,2,0.5450367647058824,0,0,0,17,34.97895331577682,1.9999999999999998
00-0035537,RB,2024,BUF,17,17,17,0.7727941176470589,0,0,0,17,43.203074641983015,91.7
00-0035567,RB,2024,DET,17,17,13,0.4273897058823529,0,0,0,17,3.2246353763517854,20.9
00-0035594,RB,2024,CHI,17,17,6,0.49411764705882344,0,0,0,17,8.99275182778344,6.3999999999999995
00-0035628,RB,2024,JAX,17,17,13,0.6647058823529411,0,0,0,17,15.809329026105098,35.9
00-0035685,RB,2024,DET,17,17,14,0.9294117647058824,0,0,0,17,197.63400415478657,221.70000000000002
00-0035700,RB,2024,GB,17,17,17,0.8911764705882353,0,0,0,17,212.64658564041454,293.1
00-0035806,RB,2024,NE,17,17,12,0.5652573529411765,0,0,0,17,26.875730480440495,28.799999999999997
00-0035860,RB,2024,ARI,17,17,1,0.32352941176470584,0,0,0,17,12.192056860142236,11.5
00-0035924,RB,2024,PIT,17,17,3,0.23713235294117646,0,0,0,17,4.396036726824437,2.2
00-0035973,RB,2024,SF,17,17,7,0.43137254901960786,0,0,0,17,10.32511467980172,29.799999999999997
00-0036096,RB,2024,HOU,17,17,4,0.24264705882352944,0,0,0,17,9.295386320832877,6.3999999999999995
00-0036139,RB,2024,DAL,17,17,16,0.4754901960784314,0,0,0,17,54.34821843038301,197.8
00-0036158,RB,2024,LAC,17,17,13,0.5294117647058824,0,0,0,17,111.90797148504849,191.8
00-0036223,RB,2024,IND,17,17,14,0.7941176470588236,0,0,0,17,165.24042669201634,246.69999999999996
00-0036251,RB,2024,CIN,17,17,8,0.8088235294117647,0,0,0,17,95.64558159547408,81.9
00-0036275,RB,2024,CHI,17,17,17,0.8501838235294117,0,0,0,17,154.76238813691788,212.5
00-0036297,RB,2024,CHI,17,17,1,0.25,0,0,0,17,7.1878983191332555,0.3
00-0036328,RB,2024,NE,17,17,17,0.911764705882353,0,0,0,17,122.50754616923899,103.39999999999999
00-0036360,RB,2024,NO,17,17,2,0.807904411764706,0,0,0,17,40.79709689816195,10.0
00-0036370,RB,2024,TEN,17,17,2,0.8216911764705883,0,0,0,17,24.118450597104584,0.2
00-0036414,RB,2024,MIN,17,17,15,0.6176470588235293,0,0,0,17,45.45574988153289,93.2
00-0036425,RB,2024,ARI,17,17,7,0.7058823529411764,0,0,0,17,13.176979177103698,15.0
00-0036450,RB,2024,SF,17,17,1,0.3823529411764706,0,0,0,17,9.920379765432244,0.4
00-0036555,RB,2024,CAR,17,17,15,0.9607843137254902,0,0,0,17,187.33731632452222,239.6
00-0036670,RB,2024,DET,17,17,2,0.35294117647058826,0,0,0,17,7.871214154246287,4.2
00-0036842,RB,2024,NYJ,17,17,2,0.25490196078431376,0,0,0,17,7.295583814975081,0.0
00-0036875,RB,2024,NE,17,17,15,0.823529411764706,0,0,0,17,176.51282387222136,171.9
00-0036893,RB,2024,PIT,17,17,17,1.0,0,0,0,17,191.45755597210479,204.6
00-0036906,RB,2024,CIN,17,17,13,0.8039215686274509,0,0,0,17,133.02171245440417,31.5
00-0036919,RB,2024,PHI,17,17,17,1.0,0,0,0,17,99.40397827582957,62.599999999999994
00-0036924,RB,2024,ARI,17,17,3,0.8823529411764706,0,0,0,17,34.49422577493075,35.8
00-0036950,RB,2024,ATL,17,17,4,0.8823529411764706,0,0,0,17,32.45511911524669,0.0
00-0036973,RB,2024,JAX,17,17,15,1.0,0,0,0,17,261.90070892433505,130.2
00-0036984,RB,2024,IND,17,17,17,0.37254901960784315,0,0,0,17,16.727960909012996,53.800000000000004
00-0036997,RB,2024,DEN,17,17,17,0.7254901960784315,0,0,0,17,126.95910758994329,157.9
00-0037085,RB,2024,DEN,17,17,3,0.058823529411764705,0,0,0,17,1.7974504834397098,9.4
00-0037120,RB,2024,IND,17,17,15,0.35294117647058826,0,0,0,17,11.93475243547281,44.4
00-0037197,RB,2024,KC,17,17,7,1.0,0,0,0,17,236.23081806534987,56.900000000000006
00-0037228,RB,2024,PIT,17,17,15,0.9705882352941176,0,0,0,17,119.12504435131493,124.10000000000001
00-0037248,RB,2024,BUF,17,17,16,1.0,0,0,0,17,225.3739079608831,266.70000000000005
00-0037256,RB,2024,TB,17,17,16,1.0,0,0,0,17,225.50805200061737,199.6
00-0037258,RB,2024,HOU,17,17,10,0.7941176470588235,0,0,0,17,47.5367499397861,43.5
00-0037263,RB,2024,ATL,17,17,17,0.9705882352941176,0,0,0,17,112.1407314960513,104.20000000000002
00-0037267,RB,2024,CLE,17,17,14,0.5588235294117647,0,0,0,17,80.814979230491,133.99999999999997
00-0037276,RB,2024,MIN,17,17,12,0.4411764705882353,0,0,0,17,74.9825130315784,28.4
00-0037429,RB,2024,CAR,17,17,9,0.6470588235294118,0,0,0,17,2.9823199396777986,8.0
00-0037525,RB,2024,SF,17,17,12,0.6176470588235294,0,0,0,17,37.38282081347851,114.99999999999999
00-0037557,RB,2024,LA,17,17,5,0.3235294117647059,0,0,0,17,17.903490713916316,18.299999999999997
00-0037594,RB,2024,TEN,17,17,10,0.1764705882352941,0,0,0,17,4.97519810679631,13.299999999999999
00-0037617,RB,2024,LAC,17,17,14,0.8235294117647058,0,0,0,17,75.28369433670858,32.8
00-0037745,RB,2024,CAR,17,17,2,0.5588235294117647,0,0,0,17,12.69235556428939,2.9
00-0037746,RB,2024,WAS,17,17,14,0.7941176470588236,0,0,0,17,140.30831519150516,159.79999999999998
00-0037827,RB,2024,PHI,17,17,1,0.2058823529411765,0,0,0,17,7.391537761483555,0.7
00-0037840,RB,2024,LA,17,17,16,0.6176470588235294,0,0,0,17,145.93613165691636,272.1
00-0038040,RB,2024,LV,17,17,8,0.7941176470588236,0,0,0,17,159.57306346485967,29.299999999999997
00-0038098,RB,2024,CLE,17,17,12,0.6764705882352942,0,0,0,17,29.49609744682974,35.199999999999996
00-0038120,RB,2024,NYJ,17,17,16,0.7058823529411764,0,0,0,17,189.57388524012634,236.9
00-0038134,RB,2024,SEA,17,17,11,0.9117647058823529,0,0,0,17,192.81797436615446,181.20000000000002
00-0038396,RB,2024,NYG,17,17,14,0.4117647058823529,0,0,0,17,4.994595984726362,19.3
00-0038397,RB,2024,IND,17,17,1,0.058823529411764705,0,0,0,17,1.590469430298498,0.0
00-0038454,RB,2024,BAL,17,17,4,0.4117647058823529,0,0,0,17,60.07483389259331,6.8
00-0038542,RB,2024,ATL,17,17,17,1.0,0,0,0,17,237.07221360031932,339.7
00-0038551,RB,2024,NO,17,17,6,0.47058823529411764,0,0,0,17,19.668352411979747,29.1
00-0038555,RB,2024,JAX,17,17,15,0.9411764705882353,0,0,0,17,44.33865718652378,129.0
00-0038597,RB,2024,CIN,17,17,16,0.6470588235294118,0,0,0,17,42.38895018482618,253.0
00-0038611,RB,2024,WAS,17,17,7,0.5882352941176471,0,0,0,17,53.344973736434255,31.5
00-0038622,RB,2024,DAL,17,17,6,0.35294117647058826,0,0,0,17,20.986381182257144,11.8
00-0038678,RB,2024,NO,17,17,9,0.058823529411764705,0,0,0,17,1.4243695572819726,26.1
00-0038685,RB,2024,GB,17,17,13,0.23529411764705882,0,0,0,17,9.362436718962853,42.199999999999996
00-0038705,RB,2024,ARI,17,17,13,0.8235294117647058,0,0,0,17,47.56895787396378,54.7
00-0038738,RB,2024,DAL,17,17,2,1.0,0,0,0,17,0.0020292227969507136,0.0
00-0038794,RB,2024,DEN,17,17,16,1.0,0,0,0,17,90.34211140670764,97.2
00-0038797,RB,2024,GB,17,17,17,0.5294117647058824,0,0,0,17,27.88556245300003,96.0
00-0038951,RB,2024,TB,17,17,12,0.23529411764705882,0,0,0,17,9.595306470464212,68.7
00-0039021,RB,2024,CHI,17,17,13,0.8823529411764706,0,0,0,17,96.87081138874561,77.39999999999999
00-0039032,RB,2024,TEN,17,17,12,1.0,0,0,0,17,134.75858870131557,113.59999999999998
00-0039040,RB,2024,MIA,17,17,17,0.7058823529411765,0,0,0,17,138.8403796916667,299.90000000000003
00-0039139,RB,2024,DET,17,17,17,1.0,0,0,0,17,215.16233685302683,354.9
00-0039165,RB,2024,SEA,17,17,17,0.9411764705882353,0,0,0,17,117.22577541635198,183.7
00-0030035,WR,2024,CAR,17,17,10,0.9286764705882353,0,0,0,17,151.2433181955227,139.5
00-0030279,WR,2024,CHI,17,17,15,0.7877673796791445,0,0,0,17,214.45774101799486,184.4
00-0030431,WR,2024,HOU,17,17,15,0.8850267379679143,0,0,0,17,48.82844702431947,38.300000000000004
00-0030564,WR,2024,KC,17,17,16,0.9141042780748663,0,0,0,17,175.72555830769892,147.0
00-0031235,WR,2024,MIA,17,17,9,0.7822712418300655,0,0,0,17,48.491800403626804,14.5
00-0031236,WR,2024,DAL,17,17,10,0.9143382352941177,0,0,0,17,165.07095285528862,69.6
00-0031381,WR,2024,NYJ,17,17,14,0.9511029411764707,0,0,0,17,250.1073908967749,239.3
00-0031408,WR,2024,TB,17,17,14,0.9566176470588236,0,0,0,17,210.45917259584098,240.40000000000003
00-0031428,WR,2024,DET,17,17,12,0.7801470588235293,0,0,0,17,43.457726097395515,6.0
00-0031544,WR,2024,BUF,17,17,14,0.9730392156862746,0,0,0,17,160.58967801955623,122.7
00-0031549,WR,2024,BAL,17,17,14,0.9199346405228758,0,0,0,17,72.25091095603551,49.1
00-0031588,WR,2024,HOU,17,17,8,0.9526143790849674,0,0,0,17,207.28273132709626,121.9
00-0031763,WR,2024,CHI,17,17,9,0.7843137254901961,0,0,0,17,0.006136100509974455,16.2
00-0031941,WR,2024,WAS,17,17,6,0.7679738562091504,0,0,0,17,8.922096383139252,28.2
00-0032128,WR,2024,SF,17,17,15,0.8100490196078431,0,0,0,17,44.1082513424732,13.6
00-0032211,WR,2024,SEA,17,17,17,0.9803921568627452,0,0,0,17,185.66927206734385,120.99999999999999
00-0032385,WR,2024,TB,17,17,14,0.6916360294117647,0,0,0,17,17.39309352732191,78.29999999999998
00-0032398,WR,2024,ARI,17,17,5,0.7522977941176471,0,0,0,17,51.18888247204313,0.0
00-0032464,WR,2024,DET,17,17,12,0.6838235294117647,0,0,0,17,56.07054154349902,50.50000000000001
00-0032543,WR,2024,NE,17,17,1,0.8188025210084033,0,0,0,17,67.77056505392069,0.0
00-0032688,WR,2024,MIA,17,17,2,0.9181985294117647,0,0,0,17,10.617182474854395,1.5
00-0032775,WR,2024,LA,17,17,17,0.8685661764705882,0,0,0,17,94.1236959543294,123.5
