player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0023459,QB,2023,NYJ,17,17,1,0.8397491349480969,0,0,0,17,217.13381960588205,0.0
00-0026158,QB,2023,CLE,17,17,5,0.758578431372549,0,0,0,17,75.38768594026543,98.9
00-0026498,QB,2023,LA,17,17,15,0.8458508403361344,0,0,0,17,206.7405738662644,239.29999999999998
00-0026625,QB,2023,LV,17,17,3,0.3335084033613445,0,0,0,17,24.224884220071054,5.0
00-0027948,QB,2023,KC,17,17,2,0.37700534759358284,0,0,0,17,20.864201332085525,5.9
00-0027973,QB,2023,CAR,17,17,3,0.8538602941176472,0,0,0,17,191.37493260515137,23.6
00-0028118,QB,2023,NYG,17,17,11,0.3915441176470589,0,0,0,17,19.013591993614792,87.30000000000001
00-0028986,QB,2023,HOU,17,17,2,0.4783088235294118,0,0,0,17,17.873752104122786,9.8
00-0029263,QB,2023,DEN,17,17,15,0.9732620320855616,0,0,0,17,291.90526915443434,252.9
00-0029604,QB,2023,MIN,17,17,8,0.8058155080213903,0,0,0,17,246.86118097890974,149.9
00-0029701,QB,2023,TEN,17,17,9,0.9040441176470587,0,0,0,17,221.05867361129756,80.0
00-0030533,QB,2023,JAX,17,17,1,0.19178921568627452,0,0,0,17,8.696353444105888,-0.3
00-0030565,QB,2023,SEA,17,17,15,0.4195261437908497,0,0,0,17,82.4428914422143,223.40000000000003
00-0031237,QB,2023,DET,17,17,1,0.5965073529411764,0,0,0,17,67.2342182251146,-0.2
00-0031280,QB,2023,NO,17,17,17,0.9669117647058825,0,0,0,17,200.60835143603128,237.1
00-0031288,QB,2023,CIN,17,17,2,0.18137254901960786,0,0,0,17,6.9726339587737005,0.8
00-0031345,QB,2023,LV,17,17,7,0.5163398692810458,0,0,0,17,132.0381129593815,62.1
00-0031503,QB,2023,NO,17,17,7,0.6727941176470589,0,0,0,17,162.39616539507352,11.9
00-0031800,QB,2023,ATL,17,17,5,0.4051470588235294,0,0,0,17,84.11925140730462,66.0
00-0032156,QB,2023,NYJ,17,17,5,0.3596813725490196,0,0,0,17,38.68228494591269,26.9
00-0032268,QB,2023,PHI,17,17,3,0.6810661764705882,0,0,0,17,173.17416711038828,11.7
00-0032436,QB,2023,CLE,17,17,1,0.3373161764705882,0,0,0,17,15.105769128718824,13.9
00-0032950,QB,2023,LA,17,17,2,0.8114495798319327,0,0,0,17,144.9117310474814,24.1
00-0033077,QB,2023,DAL,17,17,17,0.8765756302521008,0,0,0,17,244.51719126852285,339.0
00-0033106,QB,2023,DET,17,17,17,0.8860294117647058,0,0,0,17,246.1199880053298,284.90000000000003
00-0033119,QB,2023,WAS,17,17,3,0.6649159663865546,0,0,0,17,24.171686997114023,22.9
00-0033275,QB,2023,CLE,17,17,6,0.2990196078431373,0,0,0,17,38.24774397759121,19.9
