player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0023459,QB,2024,NYJ,17,17,17,0.798406862745098,0,0,0,17,187.91312067845692,252.60000000000002
00-0026158,QB,2024,IND,17,17,8,0.7352941176470589,0,0,0,17,184.13718196031297,99.19999999999999
00-0026300,QB,2024,BAL,17,17,6,0.2780330882352941,0,0,0,17,23.84557662436946,0.7
00-0026498,QB,2024,LA,17,17,16,0.8522058823529411,0,0,0,17,262.26546300596993,214.60000000000002
00-0027973,QB,2024,CAR,17,17,6,0.8054298642533937,0,0,0,17,107.05354241548014,58.9
00-0028118,QB,2024,NYJ,17,17,2,0.417420814479638,0,0,0,17,95.7784529958475,18.0
00-0029263,QB,2024,PIT,17,17,11,0.965686274509804,0,0,0,17,270.6859455659881,172.79999999999998
00-0029604,QB,2024,ATL,17,17,14,0.7791053921568628,0,0,0,17,211.5444596831978,176.3
00-0030565,QB,2024,SEA,17,17,17,0.4680147058823529,0,0,0,17,124.69897416526737,266.1
00-0031280,QB,2024,NO,17,17,10,0.9757352941176471,0,0,0,17,273.960892891802,149.0
00-0031345,QB,2024,LA,17,17,1,0.5058823529411766,0,0,0,17,46.04148045369527,19.9
00-0031503,QB,2024,CLE,17,17,12,0.6458333333333334,0,0,0,17,54.977090289379575,123.19999999999999
00-0031800,QB,2024,LAC,17,17,4,0.38786764705882354,0,0,0,17,76.05333564734264,3.2
00-0032268,QB,2024,WAS,17,17,3,0.6286764705882353,0,0,0,17,49.27437461359578,45.7
00-0032434,QB,2024,SF,17,17,3,0.22886029411764708,0,0,0,17,1.68721906870778,6.4
00-0032436,QB,2024,WAS,17,17,1,0.28161764705882353,0,0,0,17,24.22372184697008,0.0
00-0032950,QB,2024,KC,17,17,3,0.7297794117647058,0,0,0,17,113.2673853755972,4.7
00-0033077,QB,2024,DAL,17,17,8,0.8920036764705882,0,0,0,17,310.3299357229814,116.5
00-0033106,QB,2024,DET,17,17,17,0.9076286764705882,0,0,0,17,266.6028652131068,322.5
00-0033119,QB,2024,NE,17,17,8,0.6112132352941176,0,0,0,17,74.66123162922254,43.2
00-0033319,QB,2024,MIN,17,17,4,0.2959558823529412,0,0,0,17,54.9521992479073,1.4000000000000001
00-0033357,QB,2024,NO,17,17,8,0.807247899159664,0,0,0,17,67.8241495156405,102.30000000000001
00-0033537,QB,2024,CLE,17,17,7,0.6905637254901961,0,0,0,17,165.26428918027077,74.6
