player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0019596,QB,2019,NE,16,16,16,0.9230769230769231,0,0,0,16,223.75173695586273,261.6
00-0020531,QB,2019,NO,16,16,11,0.9951923076923077,0,0,0,16,294.37612372328744,224.80000000000004
00-0021206,QB,2019,PHI,16,16,3,0.3693181818181818,0,0,0,16,47.555139081761666,0.8
00-0022787,QB,2019,ATL,16,16,5,0.5520833333333334,0,0,0,16,7.285410747531464,30.899999999999995
00-0022803,QB,2019,NYG,16,16,4,0.9951923076923077,0,0,0,16,246.28076770788795,54.3
00-0022924,QB,2019,PIT,16,16,2,0.9615384615384616,0,0,0,16,274.00117732283366,12.7
00-0022942,QB,2019,LAC,16,16,16,1.0,0,0,0,16,240.50571476321736,233.5
00-0023459,QB,2019,GB,16,16,16,0.7932692307692307,0,0,0,16,222.43044902408386,272.3
00-0023682,QB,2019,MIA,16,16,15,0.703125,0,0,0,16,184.29047309285653,239.70000000000002
00-0025708,QB,2019,KC,16,16,6,0.30625,0,0,0,16,45.44477294663206,42.3
00-0026143,QB,2019,ATL,16,16,15,0.9886363636363636,0,0,0,16,319.12027747607175,265.4
00-0026158,QB,2019,DEN,16,16,8,0.9261363636363636,0,0,0,16,218.3110392571506,82.9
00-0026498,QB,2019,DET,16,16,8,0.88125,0,0,0,16,183.32757426627433,166.5
00-0026544,QB,2019,CHI,16,16,3,0.16666666666666666,0,0,0,16,16.441192384388863,26.0
00-0026625,QB,2019,IND,16,16,4,0.40625,0,0,0,16,8.976636577211188,21.1
00-0027688,QB,2019,WAS,16,16,1,0.296875,0,0,0,16,31.821133152244133,4.3
00-0027939,QB,2019,CAR,16,16,2,0.9765625,0,0,0,16,243.10289244983878,16.700000000000003
00-0027973,QB,2019,CIN,16,16,13,0.9375,0,0,0,16,222.5167463596288,199.5
00-0028118,QB,2019,LAC,16,16,6,0.46875,0,0,0,16,49.86526882392759,6.0
00-0028986,QB,2019,WAS,16,16,10,0.59375,0,0,0,16,122.45124830579725,103.39999999999999
00-0029263,QB,2019,SEA,16,16,16,1.0,0,0,0,16,271.86887068003324,326.5
00-0029567,QB,2019,JAX,16,16,4,0.5357142857142857,0,0,0,16,92.75182377946389,35.7
00-0029604,QB,2019,MIN,16,16,15,0.7053571428571429,0,0,0,16,191.60034803989828,242.4
00-0029665,QB,2019,BAL,16,16,7,0.575,0,0,0,16,47.53140800762833,15.099999999999998
00-0029701,QB,2019,TEN,16,16,12,0.9166666666666666,0,0,0,16,173.21873072612868,222.19999999999996
00-0030520,QB,2019,LV,16,16,2,0.3375,0,0,0,16,36.86459616761389,4.2
00-0030533,QB,2019,BUF,16,16,2,0.1875,0,0,0,16,22.810423547373812,6.0
00-0031076,QB,2019,NYJ,16,16,2,0.09375,0,0,0,16,3.1470500778570716,0.0
00-0031237,QB,2019,NO,16,16,9,0.546875,0,0,0,16,18.039340915115186,90.49999999999999
00-0031280,QB,2019,LV,16,16,16,0.975,0,0,0,16,141.4461932575618,246.5
00-0031288,QB,2019,HOU,16,16,2,0.21875,0,0,0,16,3.6071312662777717,16.9
00-0031345,QB,2019,SF,16,16,16,0.325,0,0,0,16,73.0560144599815,243.2
00-0031395,QB,2019,CLE,16,16,5,0.0625,0,0,0,16,2.0213822859713457,-0.30000000000000004
00-0031407,QB,2019,LA,16,16,3,0.9375,0,0,0,16,103.5450003155364,-0.8
00-0031503,QB,2019,TB,16,16,16,0.875,0,0,0,16,257.76715543451206,297.2
00-0031589,QB,2019,ARI,16,16,3,0.5,0,0,0,16,99.55734399433061,6.1
00-0032156,QB,2019,NYJ,16,16,1,0.5416666666666666,0,0,0,16,68.04019598785774,0.1
00-0032245,QB,2019,MIN,16,16,3,0.15625,0,0,0,16,3.126661583329838,-1.5
00-0032268,QB,2019,TEN,16,16,7,0.890625,0,0,0,16,216.4297742448265,85.10000000000001
00-0032434,QB,2019,DEN,16,16,3,0.88,0,0,0,16,58.811745449888676,32.5
00-0032436,QB,2019,DET,16,16,3,0.5625,0,0,0,16,83.6785790379846,58.2
00-0032950,QB,2019,PHI,16,16,16,0.8333333333333334,0,0,0,16,223.0849565967501,271.9
00-0033077,QB,2019,DAL,16,16,16,1.0,0,0,0,16,283.77961854477064,335.9
00-0033106,QB,2019,LA,16,16,16,0.8125,0,0,0,16,201.30259199389047,247.5
00-0033119,QB,2019,IND,16,16,15,0.4791666666666667,0,0,0,16,-0.2010525523120891,215.69999999999996
00-0033319,QB,2019,SF,16,16,1,0.5,0,0,0,16,113.68607158254389,-0.3
00-0033357,QB,2019,NO,16,16,16,0.53125,0,0,0,16,53.7050286934165,102.2
00-0033537,QB,2019,HOU,16,16,15,0.71875,0,0,0,16,254.21142051774822,319.0
00-0033662,QB,2019,DAL,16,16,2,0.09375,0,0,0,16,2.4742032627069737,0.0
00-0033869,QB,2019,CHI,16,16,15,0.84375,0,0,0,16,216.63042805252365,200.8
00-0033873,QB,2019,KC,16,16,14,0.53125,0,0,0,16,189.3239969503165,284.90000000000003
00-0034177,QB,2019,GB,16,16,3,0.88,0,0,0,16,58.98280884033744,-0.10000000000000003
00-0034343,QB,2019,MIA,16,16,6,0.875,0,0,0,16,112.42683057860387,18.0
00-0034577,QB,2019,CAR,16,16,13,0.125,0,0,0,16,15.757475844208303,177.4
00-0034771,QB,2019,PIT,16,16,10,0.88,0,0,0,16,49.42941925265615,108.8
00-0034796,QB,2019,BAL,16,16,15,1.0,0,0,0,16,279.16972712303226,415.70000000000005
00-0034855,QB,2019,CLE,16,16,16,0.875,0,0,0,16,208.79499610925697,233.5
00-0034857,QB,2019,BUF,16,16,16,0.75,0,0,0,16,223.6753620644643,282.5
00-0034869,QB,2019,NYJ,16,16,13,0.8125,0,0,0,16,183.97620726409784,183.10000000000002
00-0035040,QB,2019,DET,16,16,5,0.88,0,0,0,16,52.450787323667065,55.4
00-0035146,QB,2019,BAL,16,16,1,0.88,0,0,0,16,50.31783394128427,0.1
00-0035228,QB,2019,ARI,16,16,16,0.88,0,0,0,16,105.94712190901359,280.0
00-0035232,QB,2019,WAS,16,16,9,0.88,0,0,0,16,79.25373553596305,74.7
00-0035264,QB,2019,NE,16,16,3,0.88,0,0,0,16,51.05830947078901,-1.5999999999999999
00-0035289,QB,2019,JAX,16,16,14,0.88,0,0,0,16,63.17474219786832,223.29999999999998
00-0035577,QB,2019,PIT,16,16,8,0.88,0,0,0,16,46.65462445993036,51.4
00-0035652,QB,2019,CIN,16,16,3,0.88,0,0,0,16,68.63868560437503,24.7
00-0035704,QB,2019,DEN,16,16,5,0.88,0,0,0,16,60.02847097596303,68.1
00-0035710,QB,2019,NYG,16,16,13,0.88,0,0,0,16,80.21429586899251,212.9
00-0023500,RB,2019,BUF,16,16,16,0.9423076923076923,0,0,0,16,128.7024498286193,94.89999999999999
00-0023564,RB,2019,PHI,16,16,6,0.8385416666666666,0,0,0,16,110.94772988727067,15.000000000000002
00-0025394,RB,2019,WAS,16,16,15,0.7760416666666666,0,0,0,16,115.80860700014729,147.00000000000003
00-0025399,RB,2019,SEA,16,16,1,0.8465909090909091,0,0,0,16,169.89977020201246,9.4
00-0027029,RB,2019,KC,16,16,13,0.925,0,0,0,16,132.32197143466854,118.6
00-0027966,RB,2019,BAL,16,16,15,0.859375,0,0,0,16,103.54221923618087,238.5
00-0028063,RB,2019,HOU,16,16,1,0.30357142857142855,0,0,0,16,1.0772227826052314,5.9
00-0028064,RB,2019,NYJ,16,16,13,0.75,0,0,0,16,102.88587874849823,33.2
00-0028074,RB,2019,KC,16,16,5,0.484375,0,0,0,16,11.660772618891553,5.1000000000000005
00-0028087,RB,2019,TEN,16,16,16,0.65625,0,0,0,16,71.96546101869988,66.3
00-0029141,RB,2019,ARI,16,16,1,0.9285714285714286,0,0,0,16,46.49548679271547,0.4
00-0029239,RB,2019,NE,16,16,13,0.5178571428571429,0,0,0,16,29.06196702806233,50.900000000000006
00-0029854,RB,2019,DET,16,16,2,0.7604166666666666,0,0,0,16,98.54631980212984,4.3
00-0030288,RB,2019,NE,16,16,13,0.7125,0,0,0,16,87.67624195821033,101.10000000000001
