player,position,season,week,prediction,rate_applied,contribution,actual_ppr,is_real,data_source,architecture
00-0023459,QB,2023,1,15.20866786513185,1.0,15.20866786513185,0.0,True,nflverse_stats,F_yeojohnson_huber
00-0026158,QB,2023,13,5.0468236341155315,1.0,5.0468236341155315,16.2,True,nflverse_stats,F_yeojohnson_huber
00-0026158,QB,2023,14,9.228256683788889,1.0,9.228256683788889,20.3,True,nflverse_stats,F_yeojohnson_huber
00-0026158,QB,2023,15,10.604621963883865,1.0,10.604621963883865,16.9,True,nflverse_stats,F_yeojohnson_huber
00-0026158,QB,2023,16,12.337534461602008,1.0,12.337534461602008,22.8,True,nflverse_stats,F_yeojohnson_huber
00-0026158,QB,2023,17,11.70933981291536,1.0,11.70933981291536,22.7,True,nflverse_stats,F_yeojohnson_huber
00-0026158,QB,2023,18,11.50545011840596,0.758578431372549,8.7277863030555,,False,,F_yeojohnson_huber
00-0026498,QB,2023,1,13.26509310029996,1.0,13.26509310029996,14.5,True,nflverse_stats,F_yeojohnson_huber
00-0026498,QB,2023,2,14.474399465537356,1.0,14.474399465537356,14.0,True,nflverse_stats,F_yeojohnson_huber
00-0026498,QB,2023,3,16.295354138446413,1.0,16.295354138446413,11.5,True,nflverse_stats,F_yeojohnson_huber
00-0026498,QB,2023,4,15.944825626633172,1.0,15.944825626633172,16.2,True,nflverse_stats,F_yeojohnson_huber
00-0026498,QB,2023,5,15.858670333985046,1.0,15.858670333985046,16.9,True,nflverse_stats,F_yeojohnson_huber
00-0026498,QB,2023,6,17.692652797357194,1.0,17.692652797357194,13.2,True,nflverse_stats,F_yeojohnson_huber
00-0026498,QB,2023,7,15.83480421323802,1.0,15.83480421323802,12.0,True,nflverse_stats,F_yeojohnson_huber
00-0026498,QB,2023,8,12.75763861108008,1.0,12.75763861108008,9.4,True,nflverse_stats,F_yeojohnson_huber
00-0026498,QB,2023,11,16.68639603515204,1.0,16.68639603515204,9.7,True,nflverse_stats,F_yeojohnson_huber
00-0026498,QB,2023,12,15.849062598056715,1.0,15.849062598056715,23.4,True,nflverse_stats,F_yeojohnson_huber
00-0026498,QB,2023,13,15.444617328855095,1.0,15.444617328855095,23.0,True,nflverse_stats,F_yeojohnson_huber
00-0026498,QB,2023,14,11.185062290121833,1.0,11.185062290121833,23.7,True,nflverse_stats,F_yeojohnson_huber
00-0026498,QB,2023,15,19.221028078088708,1.0,19.221028078088708,18.5,True,nflverse_stats,F_yeojohnson_huber
00-0026498,QB,2023,16,17.15771337855049,1.0,17.15771337855049,20.7,True,nflverse_stats,F_yeojohnson_huber
00-0026498,QB,2023,17,15.99187504627832,1.0,15.99187504627832,12.6,True,nflverse_stats,F_yeojohnson_huber
00-0026625,QB,2023,1,3.8786396461782333,1.0,3.8786396461782333,0.0,True,inferred_snap_verified_zero,F_yeojohnson_huber
00-0026625,QB,2023,2,3.962145049494554,0.3335084033613445,1.321408669342984,,False,,F_yeojohnson_huber
00-0026625,QB,2023,3,0.060797528779440446,0.3335084033613445,0.020276486751546575,,False,,F_yeojohnson_huber
00-0026625,QB,2023,4,1.1366087347994949,0.3335084033613445,0.3790685643895374,,False,,F_yeojohnson_huber
00-0026625,QB,2023,5,-0.08160653859556066,0.3335084033613445,-0.027216466390851374,,False,,F_yeojohnson_huber
00-0026625,QB,2023,6,3.6878706118653506,1.0,3.6878706118653506,3.8,True,nflverse_stats,F_yeojohnson_huber
00-0026625,QB,2023,7,3.2056278384566097,1.0,3.2056278384566097,1.2,True,nflverse_stats,F_yeojohnson_huber
00-0027948,QB,2023,1,1.6861746715065862,0.37700534759358284,0.6356968681348358,,False,,F_yeojohnson_huber
00-0027948,QB,2023,2,1.9482804731568741,0.37700534759358284,0.7345121569922973,,False,,F_yeojohnson_huber
00-0027948,QB,2023,3,0.1595863804744706,1.0,0.1595863804744706,-2.9,True,nflverse_stats,F_yeojohnson_huber
00-0027948,QB,2023,4,-1.4013567220687118,0.37700534759358284,-0.5283189781061185,,False,,F_yeojohnson_huber
00-0027948,QB,2023,5,-1.0717796376616806,0.37700534759358284,-0.4040666548403662,,False,,F_yeojohnson_huber
00-0027948,QB,2023,6,-0.32160000632977837,0.37700534759358284,-0.12124492217245654,,False,,F_yeojohnson_huber
00-0027948,QB,2023,7,-0.08508229501001718,0.37700534759358284,-0.03207648020431129,,False,,F_yeojohnson_huber
00-0027948,QB,2023,8,0.15782269793690218,0.37700534759358284,0.059500001093858834,,False,,F_yeojohnson_huber
00-0027948,QB,2023,9,1.4098961060750281,0.37700534759358284,0.531538371541655,,False,,F_yeojohnson_huber
00-0027948,QB,2023,11,1.3036447586887676,0.37700534759358284,0.49148104538801124,,False,,F_yeojohnson_huber
00-0027948,QB,2023,12,-1.741993025477988,0.37700534759358284,-0.656740686075926,,False,,F_yeojohnson_huber
00-0027948,QB,2023,13,0.0035976961976487143,0.37700534759358284,0.0013563507055306648,,False,,F_yeojohnson_huber
00-0027948,QB,2023,14,1.283633908787312,0.37700534759358284,0.48393684796527003,,False,,F_yeojohnson_huber
00-0027948,QB,2023,15,-0.038604590070129285,0.37700534759358284,-0.014554136898096868,,False,,F_yeojohnson_huber
00-0027948,QB,2023,16,-0.20912669122531824,0.37700534759358284,-0.07884188091649698,,False,,F_yeojohnson_huber
00-0027948,QB,2023,17,0.15782269793690218,0.37700534759358284,0.059500001093858834,,False,,F_yeojohnson_huber
00-0027948,QB,2023,18,2.433804701152122,1.0,2.433804701152122,8.8,True,nflverse_stats,F_yeojohnson_huber
00-0027973,QB,2023,1,7.517995354118083,0.8538602941176472,6.419317724242371,,False,,F_yeojohnson_huber
00-0027973,QB,2023,2,6.567769976696301,1.0,6.567769976696301,0.0,True,inferred_snap_verified_zero,F_yeojohnson_huber
00-0027973,QB,2023,3,6.074827992851114,1.0,6.074827992851114,23.5,True,nflverse_stats,F_yeojohnson_huber
00-0027973,QB,2023,4,6.113536862051352,0.8538602941176472,5.220106383130245,,False,,F_yeojohnson_huber
00-0027973,QB,2023,5,9.27645898177477,1.0,9.27645898177477,0.1,True,nflverse_stats,F_yeojohnson_huber
00-0027973,QB,2023,6,9.41713359928491,0.8538602941176472,8.040916464830591,,False,,F_yeojohnson_huber
00-0027973,QB,2023,8,9.742693422659416,0.8538602941176472,8.318899071370035,,False,,F_yeojohnson_huber
00-0027973,QB,2023,9,10.596035001934334,0.8538602941176472,9.047533563232534,,False,,F_yeojohnson_huber
00-0027973,QB,2023,10,11.011783432444751,0.8538602941176472,9.40252464038711,,False,,F_yeojohnson_huber
00-0027973,QB,2023,11,8.302009142187316,0.8538602941176472,7.088755967915458,,False,,F_yeojohnson_huber
00-0027973,QB,2023,12,9.574217174445568,0.8538602941176472,8.175043892518321,,False,,F_yeojohnson_huber
00-0027973,QB,2023,13,9.498533384668207,0.8538602941176472,8.110420509519086,,False,,F_yeojohnson_huber
00-0027973,QB,2023,14,3.9157157497227093,0.8538602941176472,3.343474201739336,,False,,F_yeojohnson_huber
00-0027973,QB,2023,15,9.819973026824599,0.8538602941176472,8.384885056911815,,False,,F_yeojohnson_huber
00-0027973,QB,2023,16,9.586455048471029,0.8538602941176472,8.185493327233077,,False,,F_yeojohnson_huber
00-0027973,QB,2023,17,9.620165582976542,0.8538602941176472,8.214277414140817,,False,,F_yeojohnson_huber
00-0027973,QB,2023,18,9.432639495709243,0.8538602941176472,8.05415633411203,,False,,F_yeojohnson_huber
00-0028118,QB,2023,1,4.268766858533472,1.0,4.268766858533472,0.2,True,nflverse_stats,F_yeojohnson_huber
00-0028118,QB,2023,2,0.44430853572257756,0.3915441176470589,0.17396639358255336,,False,,F_yeojohnson_huber
00-0028118,QB,2023,3,4.821563861267188,1.0,4.821563861267188,0.2,True,nflverse_stats,F_yeojohnson_huber
00-0028118,QB,2023,4,-0.07452817449913307,1.0,-0.07452817449913307,0.0,True,inferred_snap_verified_zero,F_yeojohnson_huber
00-0028118,QB,2023,5,4.03674477504883,1.0,4.03674477504883,4.8,True,nflverse_stats,F_yeojohnson_huber
00-0028118,QB,2023,6,3.4108754736901616,1.0,3.4108754736901616,10.4,True,nflverse_stats,F_yeojohnson_huber
00-0028118,QB,2023,7,9.867361089809894,1.0,9.867361089809894,21.7,True,nflverse_stats,F_yeojohnson_huber
00-0028118,QB,2023,8,10.562116152664506,1.0,10.562116152664506,3.6,True,nflverse_stats,F_yeojohnson_huber
00-0028118,QB,2023,14,6.405526348909159,0.3915441176470589,2.508046162348623,,False,,F_yeojohnson_huber
00-0028118,QB,2023,15,11.003412560590732,1.0,11.003412560590732,0.5,True,nflverse_stats,F_yeojohnson_huber
00-0028118,QB,2023,16,7.194175625400904,1.0,7.194175625400904,9.4,True,nflverse_stats,F_yeojohnson_huber
00-0028118,QB,2023,17,8.57222347282317,1.0,8.57222347282317,18.8,True,nflverse_stats,F_yeojohnson_huber
00-0028118,QB,2023,18,15.269979714357977,1.0,15.269979714357977,17.7,True,nflverse_stats,F_yeojohnson_huber
00-0028986,QB,2023,10,3.732657410179205,0.4783088235294118,1.7853629745011566,,False,,F_yeojohnson_huber
00-0028986,QB,2023,15,3.183821612146744,1.0,3.183821612146744,11.3,True,nflverse_stats,F_yeojohnson_huber
00-0028986,QB,2023,16,3.557304314084229,1.0,3.557304314084229,-1.5,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,1,18.903850335408734,1.0,18.903850335408734,15.2,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,2,16.970222398721173,1.0,16.970222398721173,25.9,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,3,14.380007143200405,1.0,14.380007143200405,14.2,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,4,16.54609194223988,1.0,16.54609194223988,22.2,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,5,18.070800138640816,1.0,18.070800138640816,18.7,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,6,16.993366710259895,1.0,16.993366710259895,6.9,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,7,16.772820971290635,1.0,16.772820971290635,13.9,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,8,14.247315182585977,1.0,14.247315182585977,17.6,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,10,13.478558635213947,1.0,13.478558635213947,18.7,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,11,17.159858467912613,1.0,17.159858467912613,14.5,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,12,15.450744711541965,1.0,15.450744711541965,16.8,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,13,16.70747831373152,1.0,16.70747831373152,15.8,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,14,15.656869172101057,1.0,15.656869172101057,15.5,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,15,18.185221306772963,1.0,18.185221306772963,17.5,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,16,17.709476538271193,1.0,17.709476538271193,19.5,True,nflverse_stats,F_yeojohnson_huber
00-0029263,QB,2023,17,17.215130576829413,0.9732620320855616,16.75483296782328,,False,,F_yeojohnson_huber
00-0029263,QB,2023,18,11.098457897608716,0.9732620320855616,10.80170768644271,,False,,F_yeojohnson_huber
00-0029604,QB,2023,1,17.353201247874292,1.0,17.353201247874292,16.5,True,nflverse_stats,F_yeojohnson_huber
00-0029604,QB,2023,2,16.493694243920206,1.0,16.493694243920206,28.6,True,nflverse_stats,F_yeojohnson_huber
00-0029604,QB,2023,3,19.800432761523467,1.0,19.800432761523467,25.7,True,nflverse_stats,F_yeojohnson_huber
00-0029604,QB,2023,4,18.059873705323945,1.0,18.059873705323945,9.6,True,nflverse_stats,F_yeojohnson_huber
00-0029604,QB,2023,5,17.750147364618158,1.0,17.750147364618158,19.9,True,nflverse_stats,F_yeojohnson_huber
00-0029604,QB,2023,6,13.83706009663351,1.0,13.83706009663351,8.7,True,nflverse_stats,F_yeojohnson_huber
00-0029604,QB,2023,7,13.515142688383097,1.0,13.515142688383097,21.0,True,nflverse_stats,F_yeojohnson_huber
00-0029604,QB,2023,8,15.957966988417414,1.0,15.957966988417414,19.9,True,nflverse_stats,F_yeojohnson_huber
00-0029701,QB,2023,1,13.557665513004025,1.0,13.557665513004025,2.4,True,nflverse_stats,F_yeojohnson_huber
00-0029701,QB,2023,2,13.604201151621904,1.0,13.604201151621904,21.0,True,nflverse_stats,F_yeojohnson_huber
00-0029701,QB,2023,3,12.738358970279286,1.0,12.738358970279286,4.2,True,nflverse_stats,F_yeojohnson_huber
00-0029701,QB,2023,4,12.512831571363238,1.0,12.512831571363238,12.7,True,nflverse_stats,F_yeojohnson_huber
00-0029701,QB,2023,5,15.261249552137162,1.0,15.261249552137162,9.8,True,nflverse_stats,F_yeojohnson_huber
00-0029701,QB,2023,6,13.185920895279152,1.0,13.185920895279152,1.0,True,nflverse_stats,F_yeojohnson_huber
00-0029701,QB,2023,11,14.763710583538257,0.9040441176470587,13.347045707691386,,False,,F_yeojohnson_huber
00-0029701,QB,2023,12,13.70315402993634,0.9040441176470587,12.388255793975535,,False,,F_yeojohnson_huber
00-0029701,QB,2023,13,14.310805156272254,0.9040441176470587,12.937599220321129,,False,,F_yeojohnson_huber
00-0029701,QB,2023,14,11.994693689634406,0.9040441176470587,10.84373227309228,,False,,F_yeojohnson_huber
00-0029701,QB,2023,15,15.280586259145846,0.9040441176470587,13.814324121779276,,False,,F_yeojohnson_huber
00-0029701,QB,2023,16,13.681305206282161,1.0,13.681305206282161,9.8,True,nflverse_stats,F_yeojohnson_huber
00-0029701,QB,2023,17,13.355104715674207,1.0,13.355104715674207,6.7,True,nflverse_stats,F_yeojohnson_huber
00-0029701,QB,2023,18,11.318591605610786,1.0,11.318591605610786,12.4,True,nflverse_stats,F_yeojohnson_huber
00-0030533,QB,2023,10,2.4880635524809613,0.19178921568627452,0.4771837573079295,,False,,F_yeojohnson_huber
00-0030533,QB,2023,11,0.6929471526321704,0.19178921568627452,0.13289979091536114,,False,,F_yeojohnson_huber
00-0030533,QB,2023,12,-0.5903351740812055,0.19178921568627452,-0.11321992002905475,,False,,F_yeojohnson_huber
00-0030533,QB,2023,17,1.2037123774770655,1.0,1.2037123774770655,-0.3,True,nflverse_stats,F_yeojohnson_huber
00-0030565,QB,2023,1,14.556506524257887,1.0,14.556506524257887,9.1,True,nflverse_stats,F_yeojohnson_huber
00-0030565,QB,2023,2,14.207790958400105,1.0,14.207790958400105,23.1,True,nflverse_stats,F_yeojohnson_huber
00-0030565,QB,2023,3,15.364416455171778,1.0,15.364416455171778,13.4,True,nflverse_stats,F_yeojohnson_huber
00-0030565,QB,2023,4,15.72904341266726,1.0,15.72904341266726,9.2,True,nflverse_stats,F_yeojohnson_huber
00-0030565,QB,2023,6,15.317473274974166,1.0,15.317473274974166,11.0,True,nflverse_stats,F_yeojohnson_huber
00-0030565,QB,2023,7,15.467555845979309,1.0,15.467555845979309,13.8,True,nflverse_stats,F_yeojohnson_huber
00-0030565,QB,2023,8,13.212473473242103,1.0,13.212473473242103,13.9,True,nflverse_stats,F_yeojohnson_huber
00-0030565,QB,2023,9,13.589684964295618,1.0,13.589684964295618,2.7,True,nflverse_stats,F_yeojohnson_huber
00-0030565,QB,2023,10,15.619598688434483,1.0,15.619598688434483,24.1,True,nflverse_stats,F_yeojohnson_huber
00-0030565,QB,2023,11,14.930104371165585,1.0,14.930104371165585,13.2,True,nflverse_stats,F_yeojohnson_huber
00-0030565,QB,2023,12,11.70699314691348,1.0,11.70699314691348,7.3,True,nflverse_stats,F_yeojohnson_huber
00-0030565,QB,2023,13,14.21622484924092,1.0,14.21622484924092,30.0,True,nflverse_stats,F_yeojohnson_huber
00-0030565,QB,2023,15,15.501728484000555,0.4195261437908497,6.503380372985527,,False,,F_yeojohnson_huber
00-0030565,QB,2023,16,14.916131768010764,1.0,14.916131768010764,17.3,True,nflverse_stats,F_yeojohnson_huber
00-0030565,QB,2023,17,14.877519582252193,1.0,14.877519582252193,16.9,True,nflverse_stats,F_yeojohnson_huber
00-0030565,QB,2023,18,16.45364018579889,1.0,16.45364018579889,18.4,True,nflverse_stats,F_yeojohnson_huber
00-0031237,QB,2023,1,9.521108781864724,0.5965073529411764,5.679411396535115,,False,,F_yeojohnson_huber
00-0031237,QB,2023,2,3.898665276979915,0.5965073529411764,2.3255825043749674,,False,,F_yeojohnson_huber
00-0031237,QB,2023,3,3.560434314620947,0.5965073529411764,2.1238252483354727,,False,,F_yeojohnson_huber
00-0031237,QB,2023,4,9.487922886502806,0.5965073529411764,5.659615765937795,,False,,F_yeojohnson_huber
00-0031237,QB,2023,5,3.269310342685463,1.0,3.269310342685463,-0.2,True,nflverse_stats,F_yeojohnson_huber
00-0031237,QB,2023,6,4.370879890974963,0.5965073529411764,2.607261993789293,,False,,F_yeojohnson_huber
00-0031237,QB,2023,7,4.677611006801239,0.5965073529411764,2.7902293597555183,,False,,F_yeojohnson_huber
00-0031237,QB,2023,8,-0.48100658506597593,0.5965073529411764,-0.2869239648049801,,False,,F_yeojohnson_huber
00-0031237,QB,2023,10,1.8051360497527047,0.5965073529411764,1.0767769267366776,,False,,F_yeojohnson_huber
00-0031237,QB,2023,11,0.9470439908081256,0.5965073529411764,0.5649187040758028,,False,,F_yeojohnson_huber
00-0031237,QB,2023,12,-0.2647653577070692,0.5965073529411764,-0.15793448267636756,,False,,F_yeojohnson_huber
00-0031237,QB,2023,13,1.563927899605726,0.5965073529411764,0.9328944915846655,,False,,F_yeojohnson_huber
00-0031237,QB,2023,14,6.2764876361042,0.5965073529411764,3.743971025580538,,False,,F_yeojohnson_huber
00-0031237,QB,2023,15,1.0490575988985507,0.5965073529411764,0.6257705714018008,,False,,F_yeojohnson_huber
00-0031237,QB,2023,16,1.5913878388955638,0.5965073529411764,0.949274547282372,,False,,F_yeojohnson_huber
00-0031237,QB,2023,17,0.746533300539765,0.5965073529411764,0.4453126029874149,,False,,F_yeojohnson_huber
00-0031237,QB,2023,18,0.23725280737236454,0.5965073529411764,0.141523044103552,,False,,F_yeojohnson_huber
00-0031280,QB,2023,1,17.127564778881244,1.0,17.127564778881244,14.6,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,2,16.88829436103563,1.0,16.88829436103563,6.7,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,3,17.10289359402977,1.0,17.10289359402977,8.1,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,4,17.05404549919671,1.0,17.05404549919671,3.2,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,5,14.50758556379815,1.0,14.50758556379815,15.7,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,6,15.866363312934215,1.0,15.866363312934215,16.3,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,7,15.610751806262673,1.0,15.610751806262673,15.4,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,8,15.986243438496736,1.0,15.986243438496736,18.3,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,9,16.44685661617051,1.0,16.44685661617051,16.7,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,10,15.945464877044298,1.0,15.945464877044298,5.4,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,12,15.10876472488447,1.0,15.10876472488447,10.9,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,13,14.673577604156137,1.0,14.673577604156137,8.9,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,14,15.238103893722926,1.0,15.238103893722926,10.8,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,15,16.32366388630668,1.0,16.32366388630668,20.3,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,16,15.8714999164078,1.0,15.8714999164078,23.0,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,17,15.21572815767626,1.0,15.21572815767626,15.6,True,nflverse_stats,F_yeojohnson_huber
00-0031280,QB,2023,18,17.73558665246316,1.0,17.73558665246316,27.2,True,nflverse_stats,F_yeojohnson_huber
00-0031288,QB,2023,12,2.008583318827673,0.18137254901960786,0.3643018764540388,,False,,F_yeojohnson_huber
00-0031288,QB,2023,13,3.759386674843568,0.18137254901960786,0.6818495439667256,,False,,F_yeojohnson_huber
00-0031288,QB,2023,14,2.0413772611660845,1.0,2.0413772611660845,0.0,True,nflverse_stats,F_yeojohnson_huber
00-0031288,QB,2023,15,3.372783248515277,0.18137254901960786,0.6117302950738494,,False,,F_yeojohnson_huber
00-0031288,QB,2023,16,2.6148887232655325,0.18137254901960786,0.4742690331412976,,False,,F_yeojohnson_huber
00-0031288,QB,2023,17,3.5144167224494476,0.18137254901960786,0.637418719267792,,False,,F_yeojohnson_huber
00-0031288,QB,2023,18,-0.5883421947885552,1.0,-0.5883421947885552,0.8,True,nflverse_stats,F_yeojohnson_huber
00-0031345,QB,2023,1,12.880606425899513,1.0,12.880606425899513,15.1,True,nflverse_stats,F_yeojohnson_huber
00-0031345,QB,2023,2,15.579259128715389,1.0,15.579259128715389,7.5,True,nflverse_stats,F_yeojohnson_huber
00-0031345,QB,2023,3,10.979604634398003,1.0,10.979604634398003,15.7,True,nflverse_stats,F_yeojohnson_huber
00-0031345,QB,2023,5,15.955367711469584,1.0,15.955367711469584,10.7,True,nflverse_stats,F_yeojohnson_huber
00-0031345,QB,2023,6,13.945266521595716,1.0,13.945266521595716,8.9,True,nflverse_stats,F_yeojohnson_huber
00-0031345,QB,2023,8,14.260454252710685,1.0,14.260454252710685,4.2,True,nflverse_stats,F_yeojohnson_huber
00-0031345,QB,2023,9,11.02048120092002,0.5163398692810458,5.690313822697266,,False,,F_yeojohnson_huber
00-0031345,QB,2023,10,9.869021382198465,0.5163398692810458,5.095769210416202,,False,,F_yeojohnson_huber
00-0031345,QB,2023,11,14.69809372101306,0.5163398692810458,7.589211790588444,,False,,F_yeojohnson_huber
00-0031345,QB,2023,12,9.509059287219921,0.5163398692810458,4.909906429348848,,False,,F_yeojohnson_huber
00-0031345,QB,2023,14,6.253831671488811,0.5163398692810458,3.229102627762197,,False,,F_yeojohnson_huber
00-0031345,QB,2023,15,6.4444785639368725,0.5163398692810458,3.3275412192876663,,False,,F_yeojohnson_huber
00-0031345,QB,2023,16,9.997951136998852,0.5163398692810458,5.162340783156271,,False,,F_yeojohnson_huber
00-0031345,QB,2023,17,6.084723509469325,0.5163398692810458,3.1417853414906975,,False,,F_yeojohnson_huber
00-0031345,QB,2023,18,9.948716668139944,1.0,9.948716668139944,0.0,True,nflverse_stats,F_yeojohnson_huber
00-0031503,QB,2023,1,5.223028859047124,0.6727941176470589,3.5140230926677347,,False,,F_yeojohnson_huber
00-0031503,QB,2023,2,10.209343754053979,0.6727941176470589,6.868786422764258,,False,,F_yeojohnson_huber
00-0031503,QB,2023,3,11.098939489527899,1.0,11.098939489527899,4.0,True,nflverse_stats,F_yeojohnson_huber
00-0031503,QB,2023,4,9.610484987581527,1.0,9.610484987581527,-2.0,True,nflverse_stats,F_yeojohnson_huber
00-0031503,QB,2023,5,5.353819141214872,1.0,5.353819141214872,-0.4,True,nflverse_stats,F_yeojohnson_huber
00-0031503,QB,2023,6,0.8161297535671141,0.6727941176470589,0.5490872974366982,,False,,F_yeojohnson_huber
00-0031503,QB,2023,7,1.0120530568071673,0.6727941176470589,0.6809033433665869,,False,,F_yeojohnson_huber
00-0031503,QB,2023,8,0.7765632286320425,0.6727941176470589,0.5224671722046463,,False,,F_yeojohnson_huber
00-0031503,QB,2023,9,0.5328032524160833,0.6727941176470589,0.3584668940887619,,False,,F_yeojohnson_huber
00-0031503,QB,2023,10,2.5609206169257255,1.0,2.5609206169257255,8.9,True,nflverse_stats,F_yeojohnson_huber
00-0031503,QB,2023,12,-0.03069668307503992,0.6727941176470589,-0.02065254780416289,,False,,F_yeojohnson_huber
00-0031503,QB,2023,13,5.363621239937388,1.0,5.363621239937388,1.6,True,nflverse_stats,F_yeojohnson_huber
00-0031503,QB,2023,14,2.9751441651702013,1.0,2.9751441651702013,-0.2,True,nflverse_stats,F_yeojohnson_huber
00-0031503,QB,2023,15,-0.7460995968400685,0.6727941176470589,-0.5019714199328402,,False,,F_yeojohnson_huber
00-0031503,QB,2023,16,5.363108462324439,0.6727941176470589,3.6082678257550453,,False,,F_yeojohnson_huber
00-0031503,QB,2023,17,4.732352018878578,0.6727941176470589,3.1838986009366907,,False,,F_yeojohnson_huber
00-0031503,QB,2023,18,0.4284374976886751,1.0,0.4284374976886751,0.0,True,inferred_snap_verified_zero,F_yeojohnson_huber
00-0031800,QB,2023,1,4.642499504421278,0.4051470588235294,1.8808950198059737,,False,,F_yeojohnson_huber
00-0031800,QB,2023,2,4.928761330469929,0.4051470588235294,1.9968731566830376,,False,,F_yeojohnson_huber
00-0031800,QB,2023,3,4.78527597550477,0.4051470588235294,1.938740487134653,,False,,F_yeojohnson_huber
00-0031800,QB,2023,4,9.560937195611992,0.4051470588235294,3.8735855843986817,,False,,F_yeojohnson_huber
00-0031800,QB,2023,5,4.7021505597436875,0.4051470588235294,1.9050624694255676,,False,,F_yeojohnson_huber
00-0031800,QB,2023,6,4.593744541699418,0.4051470588235294,1.8611420900561613,,False,,F_yeojohnson_huber
00-0031800,QB,2023,7,8.733634764527416,0.4051470588235294,3.5384064376872106,,False,,F_yeojohnson_huber
00-0031800,QB,2023,8,5.882349785520698,1.0,5.882349785520698,12.4,True,nflverse_stats,F_yeojohnson_huber
00-0031800,QB,2023,9,6.613496901159509,1.0,6.613496901159509,14.7,True,nflverse_stats,F_yeojohnson_huber
00-0031800,QB,2023,10,9.652418243826867,1.0,9.652418243826867,9.6,True,nflverse_stats,F_yeojohnson_huber
00-0031800,QB,2023,12,8.96329460239407,0.4051470588235294,3.631452445528774,,False,,F_yeojohnson_huber
00-0031800,QB,2023,13,3.5619602112829147,0.4051470588235294,1.4431177032477103,,False,,F_yeojohnson_huber
00-0031800,QB,2023,14,3.7873707152012805,0.4051470588235294,1.5344421059381659,,False,,F_yeojohnson_huber
00-0031800,QB,2023,15,8.489209310561487,0.4051470588235294,3.439378183911308,,False,,F_yeojohnson_huber
00-0031800,QB,2023,16,8.810129753703052,1.0,8.810129753703052,14.2,True,nflverse_stats,F_yeojohnson_huber
00-0031800,QB,2023,17,11.126628725649121,1.0,11.126628725649121,15.1,True,nflverse_stats,F_yeojohnson_huber
00-0032156,QB,2023,12,1.569483283465694,0.3596813725490196,0.5645139015896828,,False,,F_yeojohnson_huber
00-0032156,QB,2023,13,3.928003127332672,1.0,3.928003127332672,1.4,True,nflverse_stats,F_yeojohnson_huber
00-0032156,QB,2023,14,0.08024983066543467,0.3596813725490196,0.028864369240569947,,False,,F_yeojohnson_huber
00-0032156,QB,2023,15,4.744809752869149,1.0,4.744809752869149,-1.6,True,nflverse_stats,F_yeojohnson_huber
00-0032156,QB,2023,16,5.267545146394524,1.0,5.267545146394524,10.5,True,nflverse_stats,F_yeojohnson_huber
00-0032156,QB,2023,17,6.441204625716709,1.0,6.441204625716709,13.7,True,nflverse_stats,F_yeojohnson_huber
00-0032156,QB,2023,18,6.580506618442272,1.0,6.580506618442272,2.9,True,nflverse_stats,F_yeojohnson_huber
00-0032268,QB,2023,1,16.380565898131987,0.6810661764705882,11.156249384665259,,False,,F_yeojohnson_huber
00-0032268,QB,2023,2,12.61361817200257,0.6810661764705882,8.59070869986572,,False,,F_yeojohnson_huber
00-0032268,QB,2023,3,12.279154184186883,0.6810661764705882,8.362916590516985,,False,,F_yeojohnson_huber
00-0032268,QB,2023,4,12.182524138320865,0.6810661764705882,8.297105134646838,,False,,F_yeojohnson_huber
