player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0019596,QB,2020,TB,16,16,16,0.9285714285714286,0,0,0,16,221.28382451371974,338.0
00-0020531,QB,2020,NO,16,16,12,0.9776785714285714,0,0,0,16,262.7993180075613,209.4
00-0022787,QB,2020,ATL,16,16,1,0.5336538461538461,0,0,0,16,28.41889554012793,-0.4
00-0022924,QB,2020,PIT,16,16,15,0.9017857142857143,0,0,0,16,244.18950898621435,263.19999999999993
00-0022942,QB,2020,IND,16,16,16,1.0,0,0,0,16,224.05233948229312,238.0
00-0023436,QB,2020,WAS,16,16,8,0.8333333333333334,0,0,0,16,197.05171154701952,71.6
00-0023459,QB,2020,GB,16,16,16,0.8080357142857143,0,0,0,16,219.0279628825085,383.1
00-0023682,QB,2020,MIA,16,16,9,0.7211538461538461,0,0,0,16,179.5240553044869,147.70000000000002
00-0026143,QB,2020,ATL,16,16,16,0.984375,0,0,0,16,265.30579915517745,280.3
00-0026158,QB,2020,NYJ,16,16,5,0.890625,0,0,0,16,164.0842221082058,54.699999999999996
00-0026197,QB,2020,KC,16,16,3,0.4125,0,0,0,16,2.1298625785509744,23.7
00-0026498,QB,2020,DET,16,16,16,0.8465909090909091,0,0,0,16,263.6073654371943,256.5
00-0026544,QB,2020,DET,16,16,4,0.16875,0,0,0,16,22.67663636298289,12.200000000000001
00-0026625,QB,2020,NE,16,16,1,0.39204545454545453,0,0,0,16,19.68719085002574,2.0
00-0027688,QB,2020,NYG,16,16,4,0.2708333333333333,0,0,0,16,26.491876706157893,16.1
00-0027939,QB,2020,NE,16,16,15,0.8819444444444444,0,0,0,16,237.72549318269793,259.3
00-0027948,QB,2020,TB,16,16,4,0.4375,0,0,0,16,28.84280638624128,15.299999999999999
00-0027973,QB,2020,DAL,16,16,11,0.9236111111111112,0,0,0,16,212.83782829122094,136.9
00-0028118,QB,2020,LAC,16,16,2,0.4583333333333333,0,0,0,16,11.787508058765033,9.0
00-0028986,QB,2020,CLE,16,16,1,0.5982142857142857,0,0,0,16,77.98630717894235,1.8
00-0029263,QB,2020,SEA,16,16,16,1.0,0,0,0,16,294.8011323640028,357.6
00-0029567,QB,2020,CHI,16,16,9,0.5,0,0,0,16,53.805068459937964,104.1
00-0029604,QB,2020,MIN,16,16,16,0.7421875,0,0,0,16,183.35043003046695,296.2
00-0029665,QB,2020,BAL,16,16,4,0.5520833333333334,0,0,0,16,36.83272992528406,2.5999999999999996
00-0029701,QB,2020,TEN,16,16,16,0.9196428571428571,0,0,0,16,237.77737628824323,342.3
00-0030520,QB,2020,JAX,16,16,5,0.3020833333333333,0,0,0,16,11.393404840199576,58.5
00-0030533,QB,2020,BUF,16,16,5,0.175,0,0,0,16,12.73819809280986,9.3
00-0030565,QB,2020,SEA,16,16,1,0.4166666666666667,0,0,0,16,-1.8439401248719072,1.1
00-0031237,QB,2020,CAR,16,16,15,0.55,0,0,0,16,9.476329077779127,239.10000000000002
00-0031280,QB,2020,LV,16,16,16,0.9791666666666666,0,0,0,16,227.93048893524178,270.0
00-0031288,QB,2020,HOU,16,16,2,0.2,0,0,0,16,11.86280729895135,0.8
00-0031345,QB,2020,SF,16,16,6,0.4375,0,0,0,16,89.09115324827187,64.4
00-0031395,QB,2020,DAL,16,16,1,0.1875,0,0,0,16,-0.353261478192396,14.5
00-0031503,QB,2020,NO,16,16,4,0.9,0,0,0,16,220.24946620069485,2.4
00-0031800,QB,2020,WAS,16,16,1,0.21875,0,0,0,16,11.899536151172708,11.7
00-0032268,QB,2020,LV,16,16,1,0.825,0,0,0,16,81.5286507624252,25.8
00-0032434,QB,2020,CIN,16,16,5,0.1875,0,0,0,16,31.97739024577171,49.6
00-0032436,QB,2020,DEN,16,16,3,0.375,0,0,0,16,51.22644651113204,28.0
00-0032792,QB,2020,PHI,16,16,1,0.125,0,0,0,16,5.233501418609926,-1.5
00-0032950,QB,2020,PHI,16,16,12,0.875,0,0,0,16,199.6415297467267,188.4
00-0033077,QB,2020,DAL,16,16,5,1.0,0,0,0,16,331.1423164721073,131.6
00-0033106,QB,2020,LA,16,16,15,0.859375,0,0,0,16,257.9662774393489,238.0
00-0033119,QB,2020,IND,16,16,11,0.59375,0,0,0,16,105.4983628143652,20.6
00-0033275,QB,2020,CAR,16,16,4,0.88,0,0,0,16,41.773483441891415,8.5
00-0033319,QB,2020,SF,16,16,10,0.28125,0,0,0,16,24.312520742828927,114.2
00-0033357,QB,2020,NO,16,16,16,0.6875,0,0,0,16,65.79924051594678,156.5
00-0033537,QB,2020,HOU,16,16,16,0.8125,0,0,0,16,308.6699715516293,367.4
00-0033869,QB,2020,CHI,16,16,10,0.875,0,0,0,16,215.2471830196269,151.8
00-0033873,QB,2020,KC,16,16,15,0.6875,0,0,0,16,244.51796355032977,368.3
00-0033936,QB,2020,SF,16,16,6,0.40625,0,0,0,16,76.71376745737625,52.300000000000004
00-0033949,QB,2020,PIT,16,16,1,0.3125,0,0,0,16,-1.848463436932179,2.1
00-0033958,QB,2020,LV,16,16,1,0.28125,0,0,0,16,25.688057472398107,1.9
00-0034177,QB,2020,GB,16,16,8,0.1875,0,0,0,16,3.470583624325402,-0.9
00-0034438,QB,2020,TEN,16,16,6,0.88,0,0,0,16,34.94306015717757,1.3
00-0034577,QB,2020,WAS,16,16,4,0.46875,0,0,0,16,71.45711762467016,45.099999999999994
00-0034771,QB,2020,PIT,16,16,5,0.625,0,0,0,16,108.25660639622997,18.3
00-0034796,QB,2020,BAL,16,16,15,1.0,0,0,0,16,433.4200581170713,330.7
00-0034855,QB,2020,CLE,16,16,16,0.9375,0,0,0,16,231.71435846500245,246.8
00-0034857,QB,2020,BUF,16,16,16,0.875,0,0,0,16,239.37752857835432,396.20000000000005
00-0034869,QB,2020,NYJ,16,16,12,0.8125,0,0,0,16,167.44296355922012,132.0
00-0034899,QB,2020,LA,16,16,1,0.88,0,0,0,16,33.176172889800476,12.8
00-0034955,QB,2020,DEN,16,16,3,0.88,0,0,0,16,40.90846847134825,11.299999999999999
00-0035040,QB,2020,DET,16,16,1,0.3125,0,0,0,16,57.42392863064915,1.8
00-0035146,QB,2020,BAL,16,16,2,0.0625,0,0,0,16,3.4031609926203625,9.299999999999999
00-0035228,QB,2020,ARI,16,16,16,1.0,0,0,0,16,252.63818248942385,378.7
00-0035232,QB,2020,WAS,16,16,7,0.5625,0,0,0,16,84.79192686114524,68.2
00-0035264,QB,2020,NE,16,16,5,0.1875,0,0,0,16,0.8684870390850162,13.000000000000002
00-0035282,QB,2020,LAC,16,16,1,0.88,0,0,0,16,35.80568283290619,0.0
00-0035289,QB,2020,JAX,16,16,9,0.875,0,0,0,16,210.2588292519804,158.5
00-0035652,QB,2020,CIN,16,16,5,0.1875,0,0,0,16,25.95038225332796,19.2
