player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0022942,QB,2025,IND,17,17,3,1.0,0,0,0,17,270.60332134867696,31.800000000000004
00-0023459,QB,2025,PIT,17,17,16,0.809017027863777,0,0,0,17,211.6643527603707,225.89999999999998
00-0026158,QB,2025,CIN,17,17,13,0.7197231833910035,0,0,0,17,118.67658459941018,144.59999999999997
00-0026300,QB,2025,WAS,17,17,5,0.2863562091503268,0,0,0,17,4.573186627131513,24.4
00-0026498,QB,2025,LA,17,17,17,0.8614430147058824,0,0,0,17,194.99723128072412,352.4
00-0027973,QB,2025,CAR,17,17,4,0.773109243697479,0,0,0,17,153.16146591279207,9.799999999999999
00-0028118,QB,2025,NYJ,17,17,6,0.3960084033613445,0,0,0,17,70.18044460146334,59.6
00-0029263,QB,2025,NYG,17,17,6,0.9457013574660634,0,0,0,17,248.3563099141905,49.8
00-0029604,QB,2025,ATL,17,17,10,0.7825226244343892,0,0,0,17,179.14549714726107,104.6
00-0030565,QB,2025,LV,17,17,15,0.5163770053475936,0,0,0,17,134.63845215664233,172.5
00-0031237,QB,2025,TB,17,17,4,0.4922794117647058,0,0,0,17,33.51114403969398,3.1
00-0031345,QB,2025,LA,17,17,3,0.46524064171123,0,0,0,17,59.980979320903195,0.0
00-0031503,QB,2025,NYG,17,17,3,0.6518382352941177,0,0,0,17,124.88617780851696,43.4
00-0032268,QB,2025,WAS,17,17,11,0.5952205882352941,0,0,0,17,53.99538160946273,124.0
00-0032434,QB,2025,TEN,17,17,1,0.2183823529411765,0,0,0,17,12.399105181843588,0.9
00-0032950,QB,2025,MIN,17,17,5,0.6683006535947712,0,0,0,17,81.28947694419575,68.3
00-0033077,QB,2025,DAL,17,17,17,0.8451797385620915,0,0,0,17,221.59879819050727,308.99999999999994
00-0033106,QB,2025,DET,17,17,17,0.9178921568627452,0,0,0,17,292.65403187068205,297.90000000000003
00-0033119,QB,2025,ARI,17,17,14,0.5955882352941176,0,0,0,17,49.700945320542246,225.49999999999997
00-0033319,QB,2025,JAX,17,17,5,0.2872899159663866,0,0,0,17,5.395059927057305,0.7
00-0033357,QB,2025,NO,17,17,13,0.7651654411764706,0,0,0,17,137.5963230628181,41.800000000000004
00-0033662,QB,2025,BAL,17,17,4,0.32195378151260506,0,0,0,17,57.926541211082665,2.1999999999999997
00-0033869,QB,2025,BUF,17,17,4,0.6272977941176471,0,0,0,17,26.10641490545467,29.900000000000002
00-0033873,QB,2025,KC,17,17,14,0.8828125,0,0,0,17,265.06564100518324,282.40000000000003
00-0033949,QB,2025,NE,17,17,4,0.275,0,0,0,17,45.38630219175771,2.8
00-0034577,QB,2025,DET,17,17,3,0.2704831932773109,0,0,0,17,5.0577431768424965,0.0
00-0034771,QB,2025,PIT,17,17,5,0.3639705882352941,0,0,0,17,73.42401992855534,15.100000000000001
00-0034796,QB,2025,BAL,17,17,13,0.9159663865546219,0,0,0,17,354.85733060864254,213.79999999999995
00-0034855,QB,2025,TB,17,17,17,0.9149159663865546,0,0,0,17,307.30797674466925,268.79999999999995
00-0034857,QB,2025,BUF,17,17,17,0.9642857142857143,0,0,0,17,327.396824608899,364.5
00-0034869,QB,2025,SEA,17,17,17,0.717436974789916,0,0,0,17,216.97013129955317,232.70000000000002
00-0034955,QB,2025,CIN,17,17,1,0.14981617647058823,0,0,0,17,10.64218593774562,0.0
00-0035100,QB,2025,CIN,17,17,5,0.35294117647058826,0,0,0,17,4.755181898349812,48.800000000000004
00-0035228,QB,2025,ARI,17,17,5,0.8333333333333334,0,0,0,17,247.12195684237602,78.0
00-0035264,QB,2025,DEN,17,17,1,0.22941176470588237,0,0,0,17,4.354971707248262,0.0
00-0035289,QB,2025,KC,17,17,4,0.5925245098039216,0,0,0,17,126.61022193249052,0.2999999999999998
00-0035704,QB,2025,SEA,17,17,5,0.425,0,0,0,17,90.30214585134804,0.6
00-0035710,QB,2025,IND,17,17,13,0.7126225490196078,0,0,0,17,188.59195242949318,224.79999999999998
00-0035993,QB,2025,BAL,17,17,5,0.3198529411764706,0,0,0,17,47.835369903469854,40.599999999999994
00-0036212,QB,2025,MIA,17,17,14,0.7602941176470588,0,0,0,17,204.44280487185952,158.9
00-0036264,QB,2025,GB,17,17,15,0.6323529411764706,0,0,0,17,149.82397853176343,232.5
00-0036355,QB,2025,LAC,17,17,16,0.9404411764705882,0,0,0,17,277.2249250919938,286.0
00-0036389,QB,2025,PHI,17,17,16,0.9757352941176471,0,0,0,17,342.19760098065615,302.5
00-0036442,QB,2025,CIN,17,17,8,0.8426470588235293,0,0,0,17,239.51164538792497,134.5
00-0036898,QB,2025,HOU,17,17,6,0.5735294117647058,0,0,0,17,41.59284604645593,66.89999999999999
00-0036945,QB,2025,NYJ,17,17,9,0.75,0,0,0,17,42.267465334999045,133.0
00-0036971,QB,2025,JAX,17,17,17,0.8823529411764707,0,0,0,17,232.3234761504708,337.09999999999997
00-0036972,QB,2025,SF,17,17,11,0.7647058823529412,0,0,0,17,148.84146562771474,129.60000000000002
00-0037012,QB,2025,LAC,17,17,4,0.2352941176470588,0,0,0,17,23.140697768076883,13.8
00-0037013,QB,2025,MIA,17,17,4,0.6666666666666666,0,0,0,17,95.61099823951194,1.6
00-0037324,QB,2025,KC,17,17,3,0.058823529411764705,0,0,0,17,2.598525864486973,11.100000000000001
00-0037834,QB,2025,SF,17,17,9,0.8627450980392157,0,0,0,17,282.64266080979377,175.79999999999998
00-0038102,QB,2025,LV,17,17,6,0.6274509803921569,0,0,0,17,60.49809782468692,7.699999999999999
00-0038128,QB,2025,GB,17,17,4,0.35294117647058826,0,0,0,17,13.483767099218753,51.5
00-0038400,QB,2025,PHI,17,17,4,0.11764705882352941,0,0,0,17,12.690598329024041,14.100000000000001
00-0038416,QB,2025,CHI,17,17,3,0.2647058823529412,0,0,0,17,18.412469385884606,2.6
00-0038579,QB,2025,LV,17,17,1,0.5882352941176471,0,0,0,17,98.94608413293665,4.8
00-0038582,QB,2025,GB,17,17,2,0.38235294117647056,0,0,0,17,6.652742635161812,2.0999999999999996
00-0039150,QB,2025,CAR,17,17,16,0.8823529411764706,0,0,0,17,272.70155804869427,217.8
00-0039163,QB,2025,HOU,17,17,14,1.0,0,0,0,17,212.0998780112402,209.2
00-0039164,QB,2025,IND,17,17,2,0.4411764705882353,0,0,0,17,131.1194466645784,2.5
00-0039376,QB,2025,NO,17,17,9,0.4117647058823529,0,0,0,17,62.78653937704088,99.2
00-0039398,QB,2025,DAL,17,17,4,0.058823529411764705,0,0,0,17,3.5888556658615443,10.2
00-0039732,QB,2025,DEN,17,17,17,1.0,0,0,0,17,294.0565517530105,298.5
00-0039851,QB,2025,NE,17,17,17,0.7647058823529411,0,0,0,17,154.51277275843213,350.59999999999997
00-0039910,QB,2025,WAS,17,17,7,1.0,0,0,0,17,299.99045167725643,112.6
