player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0019596,QB,2018,NE,16,16,16,0.9166666666666666,0,0,0,16,314.2298050727907,281.4
00-0020531,QB,2018,NO,16,16,15,0.9947916666666666,0,0,0,16,274.8320187832196,302.79999999999995
00-0021206,QB,2018,NYJ,16,16,4,0.38125,0,0,0,16,71.27533980503723,20.7
00-0022787,QB,2018,ATL,16,16,3,0.5852272727272727,0,0,0,16,16.446003145521928,1.1
00-0022803,QB,2018,NYG,16,16,16,0.9947916666666666,0,0,0,16,175.75936462183518,234.0
00-0022924,QB,2018,PIT,16,16,16,0.9583333333333334,0,0,0,16,293.6321057630307,334.0
00-0022942,QB,2018,LAC,16,16,16,1.0,0,0,0,16,292.51766663409717,274.9
00-0023436,QB,2018,WAS,16,16,10,0.8522727272727273,0,0,0,16,241.22015933462035,137.89999999999998
00-0023459,QB,2018,GB,16,16,16,0.7760416666666666,0,0,0,16,218.98831946980326,306.5
00-0023645,QB,2018,BUF,16,16,2,0.4010416666666667,0,0,0,16,13.42024139264091,6.5
00-0023662,QB,2018,DET,16,16,2,0.53125,0,0,0,16,42.21545381980262,1.7000000000000002
00-0023682,QB,2018,TB,16,16,8,0.7215909090909091,0,0,0,16,163.5854866878357,163.8
00-0026143,QB,2018,ATL,16,16,16,0.9875,0,0,0,16,229.9356264000931,351.0
00-0026158,QB,2018,BAL,16,16,9,0.9625,0,0,0,16,229.41195965240337,137.0
00-0026197,QB,2018,KC,16,16,1,0.4513888888888889,0,0,0,16,4.350192833440507,1.5
00-0026300,QB,2018,WAS,16,16,4,0.3125,0,0,0,16,0.9421422807472106,45.5
00-0026498,QB,2018,DET,16,16,16,0.8680555555555556,0,0,0,16,241.79493918159733,212.10000000000002
00-0026544,QB,2018,CHI,16,16,5,0.1484375,0,0,0,16,7.007116724491926,30.7
00-0026625,QB,2018,NE,16,16,5,0.4166666666666667,0,0,0,16,2.894642348365304,-0.5
00-0026898,QB,2018,WAS,16,16,2,0.6964285714285714,0,0,0,16,29.113065175065984,0.2999999999999998
00-0027688,QB,2018,WAS,16,16,3,0.3125,0,0,0,16,19.065037071094746,27.2
00-0027796,QB,2018,HOU,16,16,2,0.2734375,0,0,0,16,9.476459513247809,3.3
00-0027854,QB,2018,ARI,16,16,3,0.7142857142857143,0,0,0,16,170.358676074748,12.700000000000001
00-0027939,QB,2018,CAR,16,16,14,0.9910714285714286,0,0,0,16,289.53002689135263,278.59999999999997
00-0027948,QB,2018,TEN,16,16,8,0.42857142857142855,0,0,0,16,66.999561589938,33.0
00-0027973,QB,2018,CIN,16,16,11,0.9732142857142857,0,0,0,16,192.4144380537764,174.5
00-0028118,QB,2018,CLE,16,16,4,0.5,0,0,0,16,105.28024450785664,41.4
00-0028986,QB,2018,DEN,16,16,16,0.5125,0,0,0,16,105.32639160597067,215.0
00-0029263,QB,2018,SEA,16,16,16,1.0,0,0,0,16,318.88845856806756,297.4
00-0029567,QB,2018,PHI,16,16,5,0.5520833333333334,0,0,0,16,142.8417862118612,76.7
00-0029604,QB,2018,MIN,16,16,16,0.65625,0,0,0,16,179.02882661528403,277.1
00-0029665,QB,2018,BAL,16,16,3,0.671875,0,0,0,16,159.00965647375713,0.8
00-0029668,QB,2018,IND,16,16,16,0.875,0,0,0,16,258.805633156074,324.09999999999997
00-0029677,QB,2018,HOU,16,16,1,0.53125,0,0,0,16,75.05932315484118,-0.1
00-0029682,QB,2018,MIA,16,16,7,0.4375,0,0,0,16,50.719246208266476,66.0
00-0029701,QB,2018,MIA,16,16,11,0.9625,0,0,0,16,214.08894269908382,143.0
00-0030520,QB,2018,ARI,16,16,2,0.390625,0,0,0,16,59.76211504580711,10.9
