player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0019596,QB,2017,NE,16,16,16,0.9090909090909091,0,0,0,16,324.3527749109076,291.9
00-0020531,QB,2017,NO,16,16,16,0.9943181818181818,0,0,0,16,314.83740491930746,262.4
00-0021206,QB,2017,NYJ,16,16,13,0.3333333333333333,0,0,0,16,54.44607083131984,205.6
00-0021429,QB,2017,ARI,16,16,7,0.8295454545454546,0,0,0,16,209.64036736228752,102.30000000000001
00-0022803,QB,2017,NYG,16,16,15,1.0,0,0,0,16,219.08140418289832,187.3
00-0022924,QB,2017,PIT,16,16,15,0.9545454545454546,0,0,0,16,241.64002325305952,256.9
00-0022942,QB,2017,LAC,16,16,16,1.0,0,0,0,16,269.0404116666707,270.5
00-0023436,QB,2017,KC,16,16,15,0.8375,0,0,0,16,194.02359029684956,295.1
00-0023459,QB,2017,GB,16,16,7,0.8068181818181818,0,0,0,16,272.0112338678165,129.5
00-0023645,QB,2017,CAR,16,16,3,0.4147727272727273,0,0,0,16,1.5691043231032067,0.49999999999999994
00-0023662,QB,2017,TEN,16,16,2,0.5681818181818182,0,0,0,16,51.1996040847439,2.3999999999999995
00-0023682,QB,2017,TB,16,16,6,0.75625,0,0,0,16,109.36609693134604,73.9
00-0024226,QB,2017,MIA,16,16,14,0.7954545454545454,0,0,0,16,160.45849739412847,157.70000000000002
00-0024264,QB,2017,LAC,16,16,3,0.23295454545454544,0,0,0,16,6.391104640281383,-1.0999999999999999
00-0025430,QB,2017,ARI,16,16,5,0.34375,0,0,0,16,-0.5699082555311208,50.400000000000006
00-0025708,QB,2017,MIA,16,16,4,0.3125,0,0,0,16,55.16463851175454,41.3
00-0026143,QB,2017,ATL,16,16,16,0.9861111111111112,0,0,0,16,320.0230724914698,228.1
00-0026158,QB,2017,BAL,16,16,16,0.9583333333333334,0,0,0,16,229.29293499063922,182.89999999999998
00-0026197,QB,2017,JAX,16,16,2,0.4921875,0,0,0,16,44.57463829947352,-0.5
00-0026498,QB,2017,DET,16,16,16,0.8515625,0,0,0,16,200.729791358349,269.8
00-0026544,QB,2017,NO,16,16,1,0.16071428571428573,0,0,0,16,4.742192041229641,-0.2
00-0026625,QB,2017,NE,16,16,11,0.375,0,0,0,16,60.0351468200779,63.99999999999999
00-0027688,QB,2017,WAS,16,16,1,0.3541666666666667,0,0,0,16,32.973186261302935,0.0
00-0027796,QB,2017,BUF,16,16,4,0.2767857142857143,0,0,0,16,4.621566594067466,4.800000000000001
00-0027854,QB,2017,MIN,16,16,2,0.8125,0,0,0,16,220.02330695789175,26.9
00-0027939,QB,2017,CAR,16,16,16,0.9895833333333334,0,0,0,16,175.81249083294094,297.5
00-0027948,QB,2017,ARI,16,16,5,0.4479166666666667,0,0,0,16,72.08801204780083,59.6
00-0027973,QB,2017,CIN,16,16,16,0.96875,0,0,0,16,217.56572787774294,210.7
00-0028012,QB,2017,BAL,16,16,2,0.28125,0,0,0,16,7.522022909893893,9.9
00-0028090,QB,2017,HOU,16,16,4,0.2375,0,0,0,16,12.464503960519842,34.0
00-0028118,QB,2017,BUF,16,16,15,0.4166666666666667,0,0,0,16,123.61706386569962,222.6
00-0028595,QB,2017,IND,16,16,1,0.1875,0,0,0,16,7.131538431894409,1.3
00-0028957,QB,2017,SEA,16,16,3,0.375,0,0,0,16,52.26096446224996,-0.1
00-0028986,QB,2017,MIN,16,16,15,0.390625,0,0,0,16,42.929948725369236,236.1
00-0029263,QB,2017,SEA,16,16,16,1.0,0,0,0,16,283.88898477355946,343.8
00-0029567,QB,2017,PHI,16,16,7,0.5375,0,0,0,16,56.15131909554528,33.800000000000004
00-0029604,QB,2017,WAS,16,16,16,0.5875,0,0,0,16,141.5413023482648,277.6
00-0029682,QB,2017,DEN,16,16,6,0.45,0,0,0,16,73.06085380567161,63.9
00-0030520,QB,2017,CHI,16,16,4,0.4375,0,0,0,16,46.25885576895604,33.6
00-0030524,QB,2017,PIT,16,16,3,0.5,0,0,0,16,11.111986001985258,8.6
00-0030526,QB,2017,LV,16,16,2,0.421875,0,0,0,16,30.36535424776248,14.100000000000001
00-0030565,QB,2017,NYG,16,16,2,0.515625,0,0,0,16,79.53486472960624,9.700000000000001
00-0031064,QB,2017,HOU,16,16,8,0.15625,0,0,0,16,18.910650008022948,50.7
00-0031076,QB,2017,MIA,16,16,2,0.0625,0,0,0,16,2.8993011010903302,19.4
00-0031237,QB,2017,MIN,16,16,1,0.90625,0,0,0,16,188.071935857507,-2.3
00-0031280,QB,2017,LV,16,16,15,0.9791666666666666,0,0,0,16,267.0364913765291,204.30000000000004
00-0031288,QB,2017,CIN,16,16,3,0.28125,0,0,0,16,31.817028930795495,2.7
00-0031345,QB,2017,SF,16,16,6,0.3541666666666667,0,0,0,16,3.106247307466615,87.89999999999999
00-0031407,QB,2017,JAX,16,16,16,0.9583333333333334,0,0,0,16,244.30712791474144,243.7
00-0031503,QB,2017,TB,16,16,13,1.0,0,0,0,16,222.87883415038584,199.8
00-0031568,QB,2017,NYJ,16,16,4,0.375,0,0,0,16,31.187816808108344,25.400000000000002
00-0031589,QB,2017,GB,16,16,11,0.3125,0,0,0,16,16.135231937656034,122.60000000000001
00-0031800,QB,2017,HOU,16,16,1,0.88,0,0,0,16,31.44957503306271,0.6
00-0032156,QB,2017,DEN,16,16,11,0.46875,0,0,0,16,93.2628269107318,126.19999999999999
00-0032245,QB,2017,LA,16,16,5,0.0625,0,0,0,16,3.1254575924607115,5.3
00-0032268,QB,2017,TEN,16,16,15,0.84375,0,0,0,16,205.6927084345139,210.40000000000003
00-0032784,QB,2017,CLE,16,16,4,0.25,0,0,0,16,3.6485720522193463,33.800000000000004
00-0032792,QB,2017,PHI,16,16,1,0.88,0,0,0,16,32.40617270623446,7.6
00-0032950,QB,2017,PHI,16,16,13,1.0,0,0,0,16,212.43085598826713,275.70000000000005
00-0033077,QB,2017,DAL,16,16,16,1.0,0,0,0,16,267.4867175552666,260.7
00-0033104,QB,2017,CLE,16,16,3,0.5625,0,0,0,16,61.48621763175862,2.9000000000000004
00-0033106,QB,2017,LA,16,16,15,0.4375,0,0,0,16,69.75623932769868,255.3
