player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0019596,QB,2022,TB,17,17,17,0.9375,0,0,0,17,280.6369700100835,267.5
00-0023459,QB,2022,GB,17,17,17,0.83203125,0,0,0,17,238.48002811241537,235.3
00-0026143,QB,2022,IND,17,17,12,0.9866071428571429,0,0,0,17,229.16225292723914,155.3
00-0026158,QB,2022,NYJ,17,17,5,0.7941176470588235,0,0,0,17,150.61655390873594,48.699999999999996
00-0026197,QB,2022,KC,17,17,3,0.38419117647058826,0,0,0,17,0.44123053096922,-0.5
00-0026300,QB,2022,SF,17,17,2,0.2925420168067227,0,0,0,17,31.922186914713542,0.7
00-0026498,QB,2022,LA,17,17,9,0.8701923076923077,0,0,0,17,305.5373054646302,108.5
00-0026544,QB,2022,LAC,17,17,4,0.16636029411764705,0,0,0,17,0.721805854822832,6.5
00-0026625,QB,2022,NE,17,17,1,0.3591628959276018,0,0,0,17,5.600731257223072,1.5
00-0027688,QB,2022,ARI,17,17,4,0.2817513368983957,0,0,0,17,25.656934652015817,32.699999999999996
00-0027948,QB,2022,TB,17,17,1,0.4102941176470588,0,0,0,17,4.350250296399536,5.2
00-0027973,QB,2022,NO,17,17,14,0.8609625668449198,0,0,0,17,166.07640772706395,172.29999999999998
00-0028118,QB,2022,NYG,17,17,3,0.4184491978609625,0,0,0,17,84.78005537305322,9.3
00-0028986,QB,2022,BUF,16,16,2,0.5179738562091504,0,0,0,16,15.344888719223981,0.30000000000000004
00-0029263,QB,2022,DEN,17,17,15,0.9823529411764707,0,0,0,17,279.4926963325687,225.99999999999997
00-0029567,QB,2022,IND,17,17,3,0.46213235294117644,0,0,0,17,65.02874839422863,1.8
00-0029604,QB,2022,MIN,17,17,17,0.7878676470588235,0,0,0,17,221.45323328003917,285.6
00-0029701,QB,2022,TEN,17,17,12,0.9375,0,0,0,17,262.110031753201,163.2
00-0030565,QB,2022,SEA,17,17,17,0.34972426470588236,0,0,0,17,79.45765886552938,303.9
00-0031237,QB,2022,MIA,17,17,5,0.6444327731092436,0,0,0,17,143.4732413572003,38.0
00-0031280,QB,2022,LV,17,17,15,0.984375,0,0,0,17,249.99289073929276,219.0
00-0031345,QB,2022,SF,17,17,11,0.5,0,0,0,17,96.73597599007185,164.70000000000002
00-0031503,QB,2022,NO,17,17,3,0.7463235294117647,0,0,0,17,198.04123591118278,41.9
00-0031800,QB,2022,WAS,17,17,9,0.3759191176470588,0,0,0,17,71.86409602360136,115.9
00-0032156,QB,2022,CHI,17,17,2,0.40808823529411764,0,0,0,17,65.6775629614751,10.2
00-0032268,QB,2022,ATL,17,17,13,0.673844537815126,0,0,0,17,43.94895743836682,192.7
00-0032434,QB,2022,CIN,16,16,1,0.2843137254901961,0,0,0,16,11.517845613398796,0.8
00-0032436,QB,2022,HOU,17,17,7,0.3125,0,0,0,17,37.005827633909114,17.2
00-0032792,QB,2022,DET,17,17,2,0.10416666666666667,0,0,0,17,3.5454789781760097,-0.4
