player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0019596,QB,2021,TB,17,17,17,0.9333333333333333,0,0,0,17,274.32999520737724,374.7
00-0022924,QB,2021,PIT,17,17,16,0.9083333333333333,0,0,0,17,288.81694698302454,214.0
00-0023459,QB,2021,GB,17,17,16,0.8208333333333333,0,0,0,17,308.23734935646536,333.3
00-0023682,QB,2021,WAS,17,17,1,0.7098214285714286,0,0,0,17,190.21946930277286,0.7
00-0026143,QB,2021,ATL,17,17,17,0.9855769230769231,0,0,0,17,311.37285197205586,220.8
00-0026158,QB,2021,NYJ,17,17,2,0.8461538461538461,0,0,0,17,221.30521780105306,23.799999999999997
00-0026197,QB,2021,KC,17,17,4,0.3977272727272727,0,0,0,17,7.404372799627177,3.3
00-0026300,QB,2021,BAL,17,17,4,0.3020833333333333,0,0,0,17,45.27933525304307,44.4
00-0026498,QB,2021,LA,17,17,17,0.859375,0,0,0,17,245.37335565512657,325.8
00-0026544,QB,2021,LAC,17,17,1,0.17613636363636365,0,0,0,17,14.918002681347117,-0.2
00-0026625,QB,2021,NE,17,17,5,0.3645833333333333,0,0,0,17,8.322370819275626,12.3
00-0027688,QB,2021,ARI,17,17,7,0.26875,0,0,0,17,25.186305285271157,41.3
00-0027939,QB,2021,CAR,17,17,8,0.8875,0,0,0,17,250.1392642101192,84.3
00-0027948,QB,2021,TB,17,17,6,0.4166666666666667,0,0,0,17,10.225259419628074,1.8999999999999997
00-0027973,QB,2021,CHI,17,17,8,0.9,0,0,0,17,215.13858162532298,80.1
00-0028118,QB,2021,HOU,17,17,6,0.425,0,0,0,17,30.62082410569664,81.69999999999999
00-0028986,QB,2021,CLE,17,17,7,0.53125,0,0,0,17,37.532016320367966,28.599999999999998
00-0029263,QB,2021,SEA,17,17,14,1.0,0,0,0,17,332.6396822427655,240.7
00-0029567,QB,2021,CHI,17,17,1,0.5069444444444444,0,0,0,17,56.908363561355564,14.8
00-0029604,QB,2021,MIN,17,17,16,0.7708333333333334,0,0,0,17,261.725437791618,300.3
00-0029701,QB,2021,TEN,17,17,17,0.9296875,0,0,0,17,280.481315221487,270.3
00-0030520,QB,2021,NYG,17,17,6,0.30357142857142855,0,0,0,17,55.80179983920334,30.900000000000002
00-0030565,QB,2021,SEA,17,17,4,0.36607142857142855,0,0,0,17,7.027402495395322,54.300000000000004
