player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0019596,QB,2019,NE,16,16,16,0.9230769230769231,0,0,0,16,226.51393128010665,261.6
00-0020531,QB,2019,NO,16,16,11,0.9951923076923077,0,0,0,16,292.71619861151714,224.80000000000004
00-0021206,QB,2019,PHI,16,16,3,0.3693181818181818,0,0,0,16,46.994967747718356,0.8
00-0022787,QB,2019,ATL,16,16,5,0.5520833333333334,0,0,0,16,5.577970740182749,30.899999999999995
00-0022803,QB,2019,NYG,16,16,4,0.9951923076923077,0,0,0,16,243.1048674167917,54.3
00-0022924,QB,2019,PIT,16,16,2,0.9615384615384616,0,0,0,16,270.90046289719135,12.7
00-0022942,QB,2019,LAC,16,16,16,1.0,0,0,0,16,245.82265489315358,233.5
00-0023459,QB,2019,GB,16,16,16,0.7932692307692307,0,0,0,16,214.88476781333827,272.3
00-0023682,QB,2019,MIA,16,16,15,0.703125,0,0,0,16,192.70662494723683,239.70000000000002
00-0025708,QB,2019,KC,16,16,6,0.30625,0,0,0,16,45.936622576089086,42.3
00-0026143,QB,2019,ATL,16,16,15,0.9886363636363636,0,0,0,16,324.330501020134,265.4
00-0026158,QB,2019,DEN,16,16,8,0.9261363636363636,0,0,0,16,208.2846314092917,82.9
00-0026498,QB,2019,DET,16,16,8,0.88125,0,0,0,16,194.65172004794798,166.5
00-0026544,QB,2019,CHI,16,16,3,0.16666666666666666,0,0,0,16,16.535226604292205,26.0
00-0026625,QB,2019,IND,16,16,4,0.40625,0,0,0,16,8.947442975403092,21.1
00-0027688,QB,2019,WAS,16,16,1,0.296875,0,0,0,16,34.25309939954634,4.3
00-0027939,QB,2019,CAR,16,16,2,0.9765625,0,0,0,16,252.22830970342417,16.700000000000003
00-0027973,QB,2019,CIN,16,16,13,0.9375,0,0,0,16,217.84412532780203,199.5
00-0028118,QB,2019,LAC,16,16,6,0.46875,0,0,0,16,49.327391806742746,6.0
00-0028986,QB,2019,WAS,16,16,10,0.59375,0,0,0,16,120.99639162797749,103.39999999999999
00-0029263,QB,2019,SEA,16,16,16,1.0,0,0,0,16,272.85935377364507,326.5
00-0029567,QB,2019,JAX,16,16,4,0.5357142857142857,0,0,0,16,89.6450213002192,35.7
00-0029604,QB,2019,MIN,16,16,15,0.7053571428571429,0,0,0,16,192.4167810411945,242.4
00-0029665,QB,2019,BAL,16,16,7,0.575,0,0,0,16,46.630406618568145,15.099999999999998
00-0029701,QB,2019,TEN,16,16,12,0.9166666666666666,0,0,0,16,173.36557870901376,222.19999999999996
00-0030520,QB,2019,LV,16,16,2,0.3375,0,0,0,16,33.93288942712014,4.2
00-0030533,QB,2019,BUF,16,16,2,0.1875,0,0,0,16,24.966851187509665,6.0
00-0031076,QB,2019,NYJ,16,16,2,0.09375,0,0,0,16,3.554193888828619,0.0
00-0031237,QB,2019,NO,16,16,9,0.546875,0,0,0,16,16.617230467976874,90.49999999999999
00-0031280,QB,2019,LV,16,16,16,0.975,0,0,0,16,144.85117918991813,246.5
00-0031288,QB,2019,HOU,16,16,2,0.21875,0,0,0,16,2.1419976511575696,16.9
00-0031345,QB,2019,SF,16,16,16,0.325,0,0,0,16,66.91954654778556,243.2
00-0031395,QB,2019,CLE,16,16,5,0.0625,0,0,0,16,3.0441392605259865,-0.30000000000000004
00-0031407,QB,2019,LA,16,16,3,0.9375,0,0,0,16,107.93951367717723,-0.8
00-0031503,QB,2019,TB,16,16,16,0.875,0,0,0,16,251.08650766231483,297.2
00-0031589,QB,2019,ARI,16,16,3,0.5,0,0,0,16,97.96091822862107,6.1
00-0032156,QB,2019,NYJ,16,16,1,0.5416666666666666,0,0,0,16,73.25908051895797,0.1
00-0032245,QB,2019,MIN,16,16,3,0.15625,0,0,0,16,3.7200619991143897,-1.5
00-0032268,QB,2019,TEN,16,16,7,0.890625,0,0,0,16,209.1870763691978,85.10000000000001
00-0032434,QB,2019,DEN,16,16,3,0.88,0,0,0,16,41.49402877344754,32.5
00-0032436,QB,2019,DET,16,16,3,0.5625,0,0,0,16,95.68733794724125,58.2
00-0032950,QB,2019,PHI,16,16,16,0.8333333333333334,0,0,0,16,212.10902466030237,271.9
00-0033077,QB,2019,DAL,16,16,16,1.0,0,0,0,16,291.60790318356976,335.9
00-0033106,QB,2019,LA,16,16,16,0.8125,0,0,0,16,204.49051602010357,247.5
00-0033119,QB,2019,IND,16,16,15,0.4791666666666667,0,0,0,16,-4.320369169400673,215.69999999999996
00-0033319,QB,2019,SF,16,16,1,0.5,0,0,0,16,113.81762386178906,-0.3
00-0033357,QB,2019,NO,16,16,16,0.53125,0,0,0,16,49.9628704379164,102.2
00-0033537,QB,2019,HOU,16,16,15,0.71875,0,0,0,16,259.08271987250254,319.0
00-0033662,QB,2019,DAL,16,16,2,0.09375,0,0,0,16,2.1250870261460424,0.0
00-0033869,QB,2019,CHI,16,16,15,0.84375,0,0,0,16,216.33998991294493,200.8
00-0033873,QB,2019,KC,16,16,14,0.53125,0,0,0,16,203.52704885587244,284.90000000000003
00-0034177,QB,2019,GB,16,16,3,0.88,0,0,0,16,41.9074233584414,-0.10000000000000003
00-0034343,QB,2019,MIA,16,16,6,0.875,0,0,0,16,111.58821317974751,18.0
00-0034577,QB,2019,CAR,16,16,13,0.125,0,0,0,16,14.953210069581226,177.4
00-0034771,QB,2019,PIT,16,16,10,0.88,0,0,0,16,39.29708838194176,108.8
00-0034796,QB,2019,BAL,16,16,15,1.0,0,0,0,16,315.03229280515217,415.70000000000005
00-0034855,QB,2019,CLE,16,16,16,0.875,0,0,0,16,203.0527139158183,233.5
00-0034857,QB,2019,BUF,16,16,16,0.75,0,0,0,16,235.78759458641252,282.5
00-0034869,QB,2019,NYJ,16,16,13,0.8125,0,0,0,16,173.27399535973632,183.10000000000002
00-0035040,QB,2019,DET,16,16,5,0.88,0,0,0,16,41.91898742669106,55.4
00-0035146,QB,2019,BAL,16,16,1,0.88,0,0,0,16,37.47853337088468,0.1
00-0035228,QB,2019,ARI,16,16,16,0.88,0,0,0,16,99.20193770361841,280.0
00-0035232,QB,2019,WAS,16,16,9,0.88,0,0,0,16,43.172281478813176,74.7
00-0035264,QB,2019,NE,16,16,3,0.88,0,0,0,16,35.71572101651742,-1.5999999999999999
00-0035289,QB,2019,JAX,16,16,14,0.88,0,0,0,16,41.986421190299914,223.29999999999998
00-0035577,QB,2019,PIT,16,16,8,0.88,0,0,0,16,37.05242897612581,51.4
00-0035652,QB,2019,CIN,16,16,3,0.88,0,0,0,16,42.61914745619553,24.7
00-0035704,QB,2019,DEN,16,16,5,0.88,0,0,0,16,46.24793531340534,68.1
00-0035710,QB,2019,NYG,16,16,13,0.88,0,0,0,16,47.45002200365453,212.9
00-0023500,RB,2019,BUF,16,16,16,0.9423076923076923,0,0,0,16,133.3323053459046,94.89999999999999
00-0023564,RB,2019,PHI,16,16,6,0.8385416666666666,0,0,0,16,114.1314991577771,15.000000000000002
00-0025394,RB,2019,WAS,16,16,15,0.7760416666666666,0,0,0,16,118.65156443247847,147.00000000000003
00-0025399,RB,2019,SEA,16,16,1,0.8465909090909091,0,0,0,16,179.65290188566,9.4
00-0027029,RB,2019,KC,16,16,13,0.925,0,0,0,16,128.93134648804906,118.6
00-0027966,RB,2019,BAL,16,16,15,0.859375,0,0,0,16,130.22983002228796,238.5
00-0028063,RB,2019,HOU,16,16,1,0.30357142857142855,0,0,0,16,1.3695126250398773,5.9
00-0028064,RB,2019,NYJ,16,16,13,0.75,0,0,0,16,106.57596554272527,33.2
00-0028074,RB,2019,KC,16,16,5,0.484375,0,0,0,16,15.217519186066134,5.1000000000000005
00-0028087,RB,2019,TEN,16,16,16,0.65625,0,0,0,16,70.05112611456087,66.3
00-0029141,RB,2019,ARI,16,16,1,0.9285714285714286,0,0,0,16,52.13296566745775,0.4
00-0029239,RB,2019,NE,16,16,13,0.5178571428571429,0,0,0,16,33.74236780106542,50.900000000000006
00-0029854,RB,2019,DET,16,16,2,0.7604166666666666,0,0,0,16,95.47905905808453,4.3
00-0030288,RB,2019,NE,16,16,13,0.7125,0,0,0,16,81.68459889263691,101.10000000000001
