season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2025,1,56.0,68.04,163.8,56.0,30.1,-107.8,0.0,25.9,False,False,True,0.0,0.0,1.0
2025,2,88.8,67.28,191.3,70.4,38.3,-102.5,18.4,50.5,False,True,True,0.0,0.5,1.0
2025,3,69.5,67.42,187.6,96.3,51.1,-118.1,-26.8,18.4,False,False,True,0.0,0.3333,1.0
2025,4,35.0,61.69,187.3,71.5,52.9,-152.3,-36.5,-17.9,False,False,False,0.0,0.25,0.75
2025,5,51.0,61.66,176.9,95.6,61.1,-125.9,-44.6,-10.1,False,False,False,0.0,0.2,0.6
2025,6,68.8,61.75,191.1,90.6,52.2,-122.3,-21.8,16.6,False,False,True,0.0,0.1667,0.6667
2025,7,78.4,61.78,212.7,83.2,83.8,-134.3,-4.8,-5.4,False,False,False,0.0,0.1429,0.5714
2025,8,52.2,61.92,183.3,125.3,53.8,-131.1,-73.1,-1.6,False,False,False,0.0,0.125,0.5
2025,9,75.5,61.55,214.3,74.0,33.4,-138.8,1.5,42.1,False,True,True,0.0,0.2222,0.5556
2025,10,54.4,61.52,193.5,85.4,45.8,-139.1,-31.0,8.6,False,False,True,0.0,0.2,0.6
2025,11,55.1,61.61,205.8,113.6,31.7,-150.7,-58.5,23.4,False,False,True,0.0,0.1818,0.6364
2025,12,40.8,62.05,207.1,94.2,40.3,-166.3,-53.4,0.5,False,False,True,0.0,0.1667,0.6667
2025,13,100.4,62.12,167.8,72.0,60.9,-67.4,28.4,39.5,False,True,True,0.0,0.2308,0.6923
2025,14,62.1,61.92,199.5,77.7,39.8,-137.4,-15.6,22.3,False,False,True,0.0,0.2143,0.7143
2025,15,48.7,61.85,222.2,109.1,52.8,-173.5,-60.4,-4.1,False,False,False,0.0,0.2,0.6667
2025,16,34.9,61.38,204.5,152.2,27.1,-169.6,-117.3,7.8,False,False,True,0.0,0.1875,0.6875
2025,17,69.8,61.5,199.7,132.9,31.2,-129.9,-63.1,38.6,False,False,True,0.0,0.1765,0.7059
2025,18,54.3,61.21,176.6,64.1,23.1,-122.3,-9.8,31.2,False,False,True,0.0,0.1667,0.7222
2025,19,62.8,61.82,167.0,115.6,59.2,-104.2,-52.8,3.6,False,False,True,0.0,0.1579,0.7368
2025,20,56.9,62.04,149.7,72.0,47.3,-92.8,-15.1,9.6,False,False,True,0.0,0.15,0.75
2025,21,57.5,61.07,136.2,72.4,52.0,-78.7,-14.9,5.5,False,False,True,0.0,0.1429,0.7619
2025,22,60.0,56.24,100.3,82.2,66.3,-40.3,-22.2,-6.3,False,False,False,0.0,0.1364,0.7273
