season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2025,1,67.0,109.68,147.4,67.0,25.2,-80.4,0.0,41.8,False,False,True,0.0,0.0,1.0
2025,2,91.5,92.64,184.7,60.8,58.7,-93.2,30.7,32.8,False,True,True,0.0,0.5,1.0
2025,3,79.0,99.97,184.4,96.5,51.6,-105.4,-17.5,27.4,False,False,True,0.0,0.3333,1.0
2025,4,112.4,101.69,183.3,62.6,45.5,-70.9,49.8,66.9,False,True,True,0.0,0.5,1.0
2025,5,128.4,102.54,170.5,99.4,36.9,-42.1,29.0,91.5,False,True,True,0.0,0.6,1.0
2025,6,83.2,105.12,181.7,105.1,39.5,-98.5,-21.9,43.7,False,False,True,0.0,0.5,1.0
2025,7,144.5,102.05,193.4,79.6,22.1,-48.9,64.9,122.4,False,True,True,0.0,0.5714,1.0
2025,8,112.9,109.06,179.5,63.3,51.6,-66.6,49.6,61.3,False,True,True,0.0,0.625,1.0
2025,9,115.1,109.94,191.9,51.0,33.2,-76.8,64.1,81.9,False,True,True,0.0,0.6667,1.0
2025,10,115.4,105.84,192.3,76.2,27.3,-76.9,39.2,88.1,False,True,True,0.0,0.7,1.0
2025,11,103.2,106.42,190.2,113.4,69.1,-87.0,-10.2,34.1,False,False,True,0.0,0.6364,1.0
2025,12,132.3,104.04,197.7,78.4,67.3,-65.4,53.9,65.0,False,True,True,0.0,0.6667,1.0
2025,13,66.1,103.43,163.1,51.3,47.7,-97.0,14.8,18.4,False,True,True,0.0,0.6923,1.0
2025,14,83.3,101.21,183.2,59.3,59.7,-99.9,24.0,23.6,False,True,True,0.0,0.7143,1.0
2025,15,109.0,99.93,208.8,75.5,49.5,-99.8,33.5,59.5,False,True,True,0.0,0.7333,1.0
2025,16,155.9,99.65,203.6,104.7,50.8,-47.7,51.2,105.1,False,True,True,0.0,0.75,1.0
2025,17,99.8,102.43,183.3,118.4,26.2,-83.5,-18.6,73.6,False,False,True,0.0,0.7059,1.0
2025,18,102.9,107.7,170.7,56.4,40.4,-67.8,46.5,62.5,False,True,True,0.0,0.7222,1.0
2025,19,101.3,103.58,163.2,64.9,47.4,-61.9,36.4,53.9,False,True,True,0.0,0.7368,1.0
2025,20,58.4,101.66,134.8,50.8,40.8,-76.4,7.6,17.6,False,True,True,0.0,0.75,1.0
2025,21,86.1,97.94,132.2,65.8,40.8,-46.1,20.3,45.3,False,True,True,0.0,0.7619,1.0
