season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2024,1,99.4,121.94,170.6,99.4,80.8,-71.2,0.0,18.6,False,False,True,0.0,0.0,1.0
2024,2,106.8,109.89,180.5,68.3,49.5,-73.7,38.5,57.3,False,True,True,0.0,0.5,1.0
2024,3,101.8,101.52,197.4,80.0,56.6,-95.6,21.8,45.2,False,True,True,0.0,0.6667,1.0
2024,4,98.1,100.13,177.6,83.8,57.5,-79.5,14.3,40.6,False,True,True,0.0,0.75,1.0
2024,5,68.0,99.85,175.4,92.6,59.8,-107.4,-24.6,8.2,False,False,True,0.0,0.6,1.0
2024,6,128.4,104.97,173.0,91.2,30.6,-44.6,37.2,97.8,False,True,True,0.0,0.6667,1.0
2024,7,90.1,111.18,166.4,96.0,55.0,-76.3,-5.9,35.1,False,False,True,0.0,0.5714,1.0
2024,8,104.9,106.35,183.8,88.4,45.2,-78.9,16.5,59.7,False,True,True,0.0,0.625,1.0
2024,9,119.3,109.55,188.9,131.8,63.0,-69.6,-12.5,56.3,False,False,True,0.0,0.5556,1.0
2024,10,100.8,116.47,189.7,72.2,36.2,-88.9,28.6,64.6,False,True,True,0.0,0.6,1.0
2024,11,94.1,116.23,215.2,109.7,30.7,-121.1,-15.6,63.4,False,False,True,0.0,0.5455,1.0
2024,12,76.8,103.87,187.2,110.2,56.2,-110.4,-33.4,20.6,False,False,True,0.0,0.5,1.0
2024,13,105.9,112.11,178.9,80.0,87.3,-73.0,25.9,18.6,False,True,True,0.0,0.5385,1.0
2024,14,128.0,116.27,225.0,79.0,61.4,-97.0,49.0,66.6,False,True,True,0.0,0.5714,1.0
2024,15,117.2,111.08,198.4,112.7,47.9,-81.2,4.5,69.3,False,True,True,0.0,0.6,1.0
2024,16,98.2,111.76,190.8,114.2,77.7,-92.6,-16.0,20.5,False,False,True,0.0,0.5625,1.0
2024,17,136.6,110.35,192.3,109.1,60.1,-55.7,27.5,76.5,False,True,True,0.0,0.5882,1.0
2024,18,96.2,113.58,204.6,126.1,64.3,-108.4,-29.9,31.9,False,False,True,0.0,0.5556,1.0
2024,19,104.1,100.01,152.5,66.5,47.1,-48.4,37.6,57.0,False,True,True,0.0,0.5789,1.0
2024,20,148.9,104.24,165.9,108.9,86.7,-17.0,40.0,62.2,False,True,True,0.0,0.6,1.0
2024,21,122.7,93.43,158.1,82.0,72.4,-35.4,40.7,50.3,False,True,True,0.0,0.619,1.0
2024,22,93.8,79.35,106.6,99.8,40.8,-12.8,-6.0,53.0,False,False,True,0.0,0.5909,1.0
