season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2024,1,90.4,108.46,170.6,90.4,71.9,-80.2,0.0,18.5,False,False,True,0.0,0.0,1.0
2024,2,106.8,88.04,180.5,68.3,27.4,-73.7,38.5,79.4,False,True,True,0.0,0.5,1.0
2024,3,124.3,98.58,197.4,80.0,39.0,-73.1,44.3,85.3,False,True,True,0.0,0.6667,1.0
2024,4,101.3,101.82,177.6,83.8,73.0,-76.3,17.5,28.3,False,True,True,0.0,0.75,1.0
2024,5,109.3,97.55,175.4,92.6,68.6,-66.1,16.7,40.7,False,True,True,0.0,0.8,1.0
2024,6,99.6,100.26,173.0,91.2,49.4,-73.4,8.4,50.2,False,True,True,0.0,0.8333,1.0
2024,7,110.8,106.45,166.4,96.0,45.9,-55.6,14.8,64.9,False,True,True,0.0,0.8571,1.0
2024,8,107.3,105.0,183.8,88.4,43.7,-76.5,18.9,63.6,False,True,True,0.0,0.875,1.0
2024,9,125.5,101.13,188.9,121.5,58.8,-63.4,4.0,66.7,False,True,True,0.0,0.8889,1.0
2024,10,103.2,107.44,189.7,72.2,43.0,-86.5,31.0,60.2,False,True,True,0.0,0.9,1.0
2024,11,111.0,107.2,215.2,109.7,74.3,-104.2,1.3,36.7,False,True,True,0.0,0.9091,1.0
2024,12,76.7,98.51,187.2,110.2,83.5,-110.5,-33.5,-6.8,False,False,False,0.0,0.8333,0.9167
2024,13,106.1,102.12,178.9,80.0,65.7,-72.8,26.1,40.4,False,True,True,0.0,0.8462,0.9231
2024,14,128.3,103.92,225.0,79.0,56.4,-96.7,49.3,71.9,False,True,True,0.0,0.8571,0.9286
2024,15,117.3,102.91,198.4,112.7,46.1,-81.1,4.6,71.2,False,True,True,0.0,0.8667,0.9333
2024,16,99.9,102.96,190.8,114.2,43.2,-90.9,-14.3,56.7,False,False,True,0.0,0.8125,0.9375
2024,17,109.6,103.1,192.3,109.1,39.9,-82.7,0.5,69.7,False,True,True,0.0,0.8235,0.9412
2024,18,90.9,103.89,204.6,126.1,33.6,-113.7,-35.2,57.3,False,False,True,0.0,0.7778,0.9444
2024,19,84.5,95.48,152.5,66.5,50.1,-68.0,18.0,34.4,False,True,True,0.0,0.7895,0.9474
2024,20,154.9,97.84,165.9,108.9,75.5,-11.0,46.0,79.4,False,True,True,0.0,0.8,0.95
2024,21,122.7,87.94,158.1,82.0,78.4,-35.4,40.7,44.3,False,True,True,0.0,0.8095,0.9524
2024,22,93.8,80.4,106.6,99.8,53.3,-12.8,-6.0,40.5,False,False,True,0.0,0.7727,0.9545
