season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2025,1,70.1,108.44,147.4,70.1,38.2,-77.3,0.0,31.9,False,False,True,0.0,0.0,1.0
2025,2,93.9,90.19,184.7,60.8,33.9,-90.8,33.1,60.0,False,True,True,0.0,0.5,1.0
2025,3,87.4,98.49,184.4,96.5,78.4,-97.0,-9.1,9.0,False,False,True,0.0,0.3333,1.0
2025,4,102.5,99.53,183.3,54.3,33.9,-80.8,48.2,68.6,False,True,True,0.0,0.5,1.0
2025,5,123.1,101.78,170.5,94.8,92.3,-47.4,28.3,30.8,False,True,True,0.0,0.6,1.0
2025,6,86.7,104.68,181.7,104.3,53.6,-95.0,-17.6,33.1,False,False,True,0.0,0.5,1.0
2025,7,147.6,100.26,193.4,68.2,77.6,-45.8,79.4,70.0,False,True,True,0.0,0.5714,1.0
2025,8,104.2,103.32,179.5,104.0,47.2,-75.3,0.2,57.0,False,True,True,0.0,0.625,1.0
2025,9,99.7,107.36,205.1,71.8,47.5,-105.4,27.9,52.2,False,True,True,0.0,0.6667,1.0
2025,10,145.4,102.19,192.3,93.5,43.2,-46.9,51.9,102.2,False,True,True,0.0,0.7,1.0
2025,11,120.5,104.88,190.2,118.6,60.3,-69.7,1.9,60.2,False,True,True,0.0,0.7273,1.0
2025,12,121.1,99.96,197.7,81.4,49.8,-76.6,39.7,71.3,False,True,True,0.0,0.75,1.0
2025,13,66.1,102.27,163.1,67.4,61.2,-97.0,-1.3,4.9,False,False,True,0.0,0.6923,1.0
2025,14,83.3,99.9,183.2,59.3,45.0,-99.9,24.0,38.3,False,True,True,0.0,0.7143,1.0
2025,15,106.4,97.91,208.8,75.5,86.9,-102.4,30.9,19.5,False,True,True,0.0,0.7333,1.0
2025,16,159.6,99.07,203.6,104.7,57.9,-44.0,54.9,101.7,False,True,True,0.0,0.75,1.0
2025,17,102.8,101.45,190.8,125.5,30.6,-88.0,-22.7,72.2,False,False,True,0.0,0.7059,1.0
2025,18,93.7,105.18,175.7,70.5,12.5,-82.0,23.2,81.2,False,True,True,0.0,0.7222,1.0
2025,19,127.7,95.12,165.5,106.7,51.6,-37.8,21.0,76.1,False,True,True,0.0,0.7368,1.0
2025,20,66.0,99.87,137.6,55.5,69.8,-71.6,10.5,-3.8,False,True,False,0.0,0.75,0.95
2025,21,128.6,85.49,129.3,52.6,58.6,-0.7,76.0,70.0,False,True,True,0.0,0.7619,0.9524
