season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2024,1,99.4,118.89,170.6,99.4,50.6,-71.2,0.0,48.8,False,False,True,0.0,0.0,1.0
2024,2,106.8,106.36,180.5,68.3,44.3,-73.7,38.5,62.5,False,True,True,0.0,0.5,1.0
2024,3,96.2,99.85,197.4,80.0,52.8,-101.2,16.2,43.4,False,True,True,0.0,0.6667,1.0
2024,4,119.2,97.96,177.6,83.8,67.5,-58.4,35.4,51.7,False,True,True,0.0,0.75,1.0
2024,5,88.3,98.46,175.4,92.6,56.4,-87.1,-4.3,31.9,False,False,True,0.0,0.6,1.0
2024,6,118.5,101.6,173.0,91.2,41.5,-54.5,27.3,77.0,False,True,True,0.0,0.6667,1.0
2024,7,90.1,108.63,166.4,96.0,51.5,-76.3,-5.9,38.6,False,False,True,0.0,0.5714,1.0
2024,8,113.7,104.38,183.8,88.4,33.2,-70.1,25.3,80.5,False,True,True,0.0,0.625,1.0
2024,9,105.2,104.85,188.9,131.8,65.7,-83.7,-26.6,39.5,False,False,True,0.0,0.5556,1.0
2024,10,100.8,114.4,189.7,72.2,27.7,-88.9,28.6,73.1,False,True,True,0.0,0.6,1.0
2024,11,90.3,115.5,215.2,109.7,32.0,-124.9,-19.4,58.3,False,False,True,0.0,0.5455,1.0
2024,12,84.3,101.49,187.2,110.2,64.8,-102.9,-25.9,19.5,False,False,True,0.0,0.5,1.0
2024,13,113.4,108.75,178.9,80.0,62.7,-65.5,33.4,50.7,False,True,True,0.0,0.5385,1.0
2024,14,128.0,111.76,225.0,79.0,48.3,-97.0,49.0,79.7,False,True,True,0.0,0.5714,1.0
2024,15,117.2,107.69,198.4,112.7,52.8,-81.2,4.5,64.4,False,True,True,0.0,0.6,1.0
2024,16,121.5,106.65,190.8,114.2,62.2,-69.3,7.3,59.3,False,True,True,0.0,0.625,1.0
2024,17,116.1,106.84,192.3,109.1,56.9,-76.2,7.0,59.2,False,True,True,0.0,0.6471,1.0
2024,18,110.9,110.27,204.6,126.1,29.4,-93.7,-15.2,81.5,False,False,True,0.0,0.6111,1.0
2024,19,93.3,95.35,152.5,66.5,37.3,-59.2,26.8,56.0,False,True,True,0.0,0.6316,1.0
2024,20,141.9,99.64,165.9,108.9,71.3,-24.0,33.0,70.6,False,True,True,0.0,0.65,1.0
2024,21,122.7,90.55,158.1,82.0,76.9,-35.4,40.7,45.8,False,True,True,0.0,0.6667,1.0
2024,22,93.8,77.87,106.6,99.8,40.8,-12.8,-6.0,53.0,False,False,True,0.0,0.6364,1.0
