season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2020,1,120.1,112.97,195.8,120.1,57.3,-75.7,0.0,62.8,False,False,True,0.0,0.0,1.0
2020,2,85.2,96.08,211.5,115.2,65.0,-126.3,-30.0,20.2,False,False,True,0.0,0.0,1.0
2020,3,111.5,114.99,211.0,123.3,57.9,-99.5,-11.8,53.6,False,False,True,0.0,0.0,1.0
2020,4,90.8,115.26,213.9,74.6,89.4,-123.1,16.2,1.4,False,True,True,0.0,0.25,1.0
2020,5,119.7,112.22,183.5,72.6,50.5,-63.8,47.1,69.2,False,True,True,0.0,0.4,1.0
2020,6,93.2,109.35,197.4,90.9,19.5,-104.2,2.3,73.7,False,True,True,0.0,0.5,1.0
2020,7,145.5,106.07,219.4,66.3,29.9,-73.9,79.2,115.6,False,True,True,0.0,0.5714,1.0
2020,8,102.6,102.31,205.8,104.8,38.5,-103.2,-2.2,64.1,False,False,True,0.0,0.5,1.0
2020,9,160.2,108.4,206.8,176.0,60.5,-46.6,-15.8,99.7,False,False,True,0.0,0.4444,1.0
2020,10,118.1,113.35,162.9,78.0,63.2,-44.8,40.1,54.9,False,True,True,0.0,0.5,1.0
2020,11,133.3,112.42,170.8,103.8,62.5,-37.5,29.5,70.8,False,True,True,0.0,0.5455,1.0
2020,12,116.5,108.87,219.9,89.3,51.0,-103.4,27.2,65.5,False,True,True,0.0,0.5833,1.0
2020,13,125.6,111.62,197.0,74.5,55.6,-71.4,51.1,70.0,False,True,True,0.0,0.6154,1.0
2020,14,155.5,108.05,185.6,106.7,58.6,-30.1,48.8,96.9,False,True,True,0.0,0.6429,1.0
2020,15,128.7,107.43,190.5,130.7,64.1,-61.8,-2.0,64.6,False,False,True,0.0,0.6,1.0
2020,16,194.9,109.63,230.4,88.0,52.8,-35.5,106.9,142.1,False,True,True,0.0,0.625,1.0
2020,17,153.5,103.98,214.2,78.3,53.3,-60.7,75.2,100.2,False,True,True,0.0,0.6471,1.0
2020,18,107.4,101.89,163.8,99.6,63.2,-56.4,7.8,44.2,False,True,True,0.0,0.6667,1.0
2020,19,110.8,106.29,138.5,90.7,26.1,-27.7,20.1,84.7,False,True,True,0.0,0.6842,1.0
2020,20,121.5,94.55,142.5,119.8,85.4,-21.0,1.7,36.1,False,True,True,0.0,0.7,1.0
2020,21,85.3,89.03,106.7,78.1,64.7,-21.4,7.2,20.6,False,True,True,0.0,0.7143,1.0
