player_id,name,position,season,week,predicted_points,actual_fantasy_points,is_starter
00-0033106,J.Goff,QB,2025,10,12.3473917072836,24.8,False
00-0037256,R.White,RB,2025,10,11.988736580762035,10.4,True
00-0023459,A.Rodgers,QB,2025,10,11.949596651561128,6.4,False
00-0036945,J.Fields,QB,2025,10,11.920670943186764,7.2,False
00-0040784,Q.Judkins,RB,2025,10,11.823926316504062,10.5,False
00-0037228,J.Warren,RB,2025,10,11.594693365110812,11.1,False
00-0034869,S.Darnold,QB,2025,10,11.58762954906067,9.1,False
00-0034844,S.Barkley,RB,2025,10,11.524751158642507,13.1,True
00-0037238,D.London,WR,2025,10,11.466057412195457,22.4,True
00-0036275,D.Swift,RB,2025,10,11.390631940287598,14.8,True
00-0039915,L.McConkey,WR,2025,10,11.34382520478842,20.7,True
00-0035700,J.Jacobs,RB,2025,10,11.16316151425094,21.7,True
00-0036252,M.Pittman,WR,2025,10,11.154009921049054,3.9,True
00-0040124,T.McMillan,WR,2025,10,11.111062729911128,11.0,True
00-0039150,B.Young,QB,2025,10,11.09831077590232,3.6,False
00-0039391,K.Vidal,RB,2025,10,11.048901217365179,17.8,True
00-0039064,Z.Flowers,WR,2025,10,10.794187565822856,12.1,True
00-0038563,T.Tucker,WR,2025,10,10.786765948694175,5.5,True
00-0036972,M.Jones,QB,2025,10,10.779815642125296,23.1,False
00-0037744,T.McBride,TE,2025,10,10.678505068717309,27.7,True
00-0035719,D.Samuel,WR,2025,10,10.542282793528925,12.9,True
00-0035640,D.Metcalf,WR,2025,10,10.42135428625063,6.5,True
00-0038544,Q.Johnston,WR,2025,10,10.391460007460967,9.2,True
00-0038994,J.Addison,WR,2025,10,10.304538963590854,6.5,True
00-0036973,T.Etienne,RB,2025,10,10.24891311002395,15.7,True
00-0040129,E.Egbuka,WR,2025,10,10.213699215518865,23.5,True
00-0037816,R.Doubs,WR,2025,10,10.166202936750857,1.5,True
00-0034351,D.Goedert,TE,2025,10,10.147865420763324,8.3,True
00-0039917,M.Penix,QB,2025,10,10.08684151228415,11.1,False
00-0036970,K.Pitts,TE,2025,10,10.084827451209811,5.8,True
00-0038120,B.Hall,RB,2025,10,10.0552319428393,19.5,False
00-0031381,D.Adams,WR,2025,10,10.053737417526719,19.7,True
00-0039065,S.LaPorta,TE,2025,10,9.897401622252257,10.3,True
00-0040704,D.Gabriel,QB,2025,10,9.82792366369761,20.1,False
00-0039338,B.Bowers,TE,2025,10,9.713036788446436,3.7,True
00-0040126,C.Loveland,TE,2025,10,9.5737797907701,9.5,True
00-0040128,T.Warren,TE,2025,10,9.533293139423101,17.9,True
00-0032268,M.Mariota,QB,2025,10,9.508164441717906,18.8,False
00-0040743,T.Shough,QB,2025,10,9.49318983917117,19.6,False
00-0039923,J.McCarthy,QB,2025,10,9.49318983917117,14.7,False
00-0039919,R.Odunze,WR,2025,10,9.386471804632269,20.6,True
00-0037545,R.Shaheed,WR,2025,10,9.380972202304296,3.3,False
00-0035685,D.Montgomery,RB,2025,10,9.324341665148179,8.1,False
00-0035676,A.Brown,WR,2025,10,9.317965938365651,3.3,True
00-0037261,K.Shakir,WR,2025,10,9.227626545154777,12.8,True
00-0034383,D.Schultz,TE,2025,10,9.208870666108398,18.3,True
00-0029263,R.Wilson,QB,2025,10,9.16022813455281,3.0,False
00-0039165,Z.Charbonnet,RB,2025,10,9.107836354989372,14.3,False
00-0037239,C.Olave,WR,2025,10,8.997098859624954,21.4,True
00-0038134,K.Walker,RB,2025,10,8.995902607485394,8.0,False
00-0030279,K.Allen,WR,2025,10,8.990330576824677,3.9,True
00-0033119,J.Brissett,QB,2025,10,8.940144948843308,21.4,False
00-0034348,C.Sutton,WR,2025,10,8.87395269233562,5.4,False
00-0036139,R.Dowdle,RB,2025,10,8.869379490751442,15.3,True
00-0036158,J.Dobbins,RB,2025,10,8.848591481356202,9.4,True
00-0040663,H.Fannin,TE,2025,10,8.69491292243692,8.4,True
00-0040189,O.Gadsden,TE,2025,10,8.671656201142238,4.3,True
00-0038117,W.Robinson,WR,2025,10,8.643289784707028,12.2,True
00-0036613,J.Waddle,WR,2025,10,8.549494620948007,19.4,True
00-0038129,C.Otton,TE,2025,10,8.549449818404671,17.2,True
00-0034827,D.Moore,WR,2025,10,8.492337865361545,0.0,True
00-0036212,T.Tagovailoa,QB,2025,10,8.35937201938653,10.9,False
00-0036554,N.Collins,WR,2025,10,8.281640787795011,20.6,True
00-0036919,K.Gainwell,RB,2025,10,8.15372385484595,2.4,True
00-0038997,J.Downs,WR,2025,10,8.148439846888689,1.3,False
00-0033908,C.Kupp,WR,2025,10,8.0262102668541,9.4,True
00-0033293,A.Jones,RB,2025,10,8.014725190618826,15.9,True
00-0039342,X.Legette,WR,2025,10,7.9990257994097576,0.0,True
00-0040734,T.Henderson,RB,2025,10,7.976320641448,28.0,True
00-0039849,M.Harrison,WR,2025,10,7.934596271911793,12.3,True
00-0037664,A.Pierce,WR,2025,10,7.901603778711446,18.4,True
00-0031588,S.Diggs,WR,2025,10,7.885135167374465,15.6,True
00-0034960,J.Meyers,WR,2025,10,7.870589466934279,7.1,False
00-0030565,G.Smith,QB,2025,10,7.833984529591284,4.4,False
00-0039868,T.Franklin,WR,2025,10,7.827457381971189,15.0,True
00-0036898,D.Mills,QB,2025,10,7.777649191451366,25.7,False
00-0039901,K.Coleman,WR,2025,10,7.769621365851163,13.6,True
00-0036555,C.Hubbard,RB,2025,10,7.764829810086308,2.5,False
00-0038933,D.Kincaid,TE,2025,10,7.609253334006464,5.7,False
00-0035704,D.Lock,QB,2025,10,7.601086805865517,0.0,False
00-0037240,J.Williams,WR,2025,10,7.417825763776926,23.9,True
00-0040242,J.Croskey-Merritt,RB,2025,10,7.398653377780726,3.0,False
00-0040130,J.Higgins,WR,2025,10,7.352200806495488,15.2,True
00-0039738,B.Corum,RB,2025,10,7.196872424688433,5.6,False
00-0034753,M.Andrews,TE,2025,10,7.193526299179419,10.4,True
00-0037837,C.Austin,WR,2025,10,7.156533263436368,3.4,True
00-0039847,T.Johnson,TE,2025,10,7.153906305759639,14.5,True
00-0035208,O.Zaccheaus,WR,2025,10,7.068280202685895,1.5,True
00-0036259,J.Jennings,TE,2025,10,7.051117414022626,19.1,True
00-0035229,T.Hockenson,TE,2025,10,7.049443759866858,2.8,True
00-0030061,Z.Ertz,TE,2025,10,7.024165338556482,9.4,True
00-0033881,E.Engram,TE,2025,10,7.019989201073087,3.2,False
00-0040583,W.Marks,RB,2025,10,6.965864527473812,16.1,True
00-0033090,H.Henry,TE,2025,10,6.957989562476518,1.9,True
00-0036924,M.Carter,RB,2025,10,6.880873946358606,0.4,False
00-0037157,Z.Knight,RB,2025,10,6.826921363194582,4.3,False
00-0036894,P.Freiermuth,TE,2025,10,6.7511848822132405,6.3,True
00-0039384,T.Tracy,RB,2025,10,6.730255280155764,8.1,True
00-0036040,J.Johnson,TE,2025,10,6.7255103918159005,19.2,True
00-0037263,T.Allgeier,RB,2025,10,6.722921549750317,17.7,False
00-0033555,M.Hollins,WR,2025,10,6.717686456527942,16.6,True
00-0033307,K.Bourne,WR,2025,10,6.662528329951354,2.9,True
00-0034791,N.Chubb,RB,2025,10,6.609902263491492,6.2,False
00-0033906,A.Kamara,RB,2025,10,6.548917992497589,14.5,True
00-0039793,A.Barner,TE,2025,10,6.477960998174485,0.3,False
00-0036407,J.Jeudy,WR,2025,10,6.473844325521188,19.8,True
00-0038979,C.Tillman,WR,2025,10,6.442344538843587,3.1,True
00-0038797,E.Wilson,RB,2025,10,6.3711817678178955,1.4,False
00-0033288,G.Kittle,TE,2025,10,6.326262102296877,23.4,True
00-0037525,J.Mason,RB,2025,10,6.297662829257172,4.1,False
00-0033955,J.McNichols,RB,2025,10,6.280943109419229,3.9,False
00-0040730,R.Harvey,RB,2025,10,6.269038551206918,3.8,False
00-0036755,J.Patterson,RB,2025,10,6.143661530424822,0.1,False
00-0040736,M.Taylor,TE,2025,10,6.12441528689796,1.4,True
00-0033885,D.Njoku,TE,2025,10,6.092374578847309,10.1,True
00-0036754,B.Wright,TE,2025,10,6.00082535700234,0.0,False
00-0033110,T.Higbee,TE,2025,10,5.962843614871078,6.3,True
00-0039739,R.Wilson,WR,2025,10,5.886712910255802,11.5,False
00-0040727,T.Harris,WR,2025,10,5.881169624560737,2.4,False
00-0040236,K.Monangai,RB,2025,10,5.87576112372503,8.8,False
00-0035535,D.Slayton,WR,2025,10,5.8753727256939206,12.9,True
00-0040237,T.Johnson,WR,2025,10,5.81560624236891,20.2,True
00-0038606,P.Washington,WR,2025,10,5.663564837578219,11.9,True
00-0039880,M.Washington,WR,2025,10,5.631745711318908,9.3,False
00-0036550,R.Bateman,WR,2025,10,5.590907029173549,2.0,True
00-0040719,B.Tuten,RB,2025,10,5.554916365464568,2.0,False
00-0040729,J.Bech,WR,2025,10,5.5375244016371,0.0,False
00-0040590,K.Mumpfield,WR,2025,10,5.4789465460958535,0.0,False
00-0037838,I.Likely,TE,2025,10,5.473564074615872,3.7,True
00-0038559,M.Wilson,WR,2025,10,5.336318778534428,7.4,True
00-0040198,O.Gordon,RB,2025,10,5.260095320581557,-0.3,False
00-0033858,J.Smith,TE,2025,10,5.259311905629415,1.4,True
00-0034775,C.Kirk,WR,2025,10,5.21885540124372,1.3,False
00-0037741,J.Dotson,WR,2025,10,5.176338719314078,0.0,False
00-0040735,L.Burden,WR,2025,10,5.141072458817967,8.1,False
00-0038558,D.Washington,TE,2025,10,5.1033739642604505,2.5,False
00-0039491,J.Coker,WR,2025,10,5.068090295355475,5.1,True
00-0032385,S.Shepard,WR,2025,10,5.050376439385023,6.1,True
00-0040134,P.Bryant,WR,2025,10,5.04367487921986,5.3,False
00-0039356,J.Sanders,TE,2025,10,4.963552474950657,8.2,False
00-0034981,F.Moreau,TE,2025,10,4.940311326055741,3.6,True
00-0037267,J.Ford,RB,2025,10,4.936803081680725,0.1,False
00-0039066,M.Mayer,TE,2025,10,4.928497046147442,5.2,True
00-0036309,D.Mooney,WR,2025,10,4.911138747637932,2.7,True
00-0040138,J.Noel,WR,2025,10,4.902798313295532,7.5,False
00-0040164,J.Lane,WR,2025,10,4.872753091896474,5.1,False
00-0040737,T.Ferguson,TE,2025,10,4.8701619732070105,4.2,False
00-0037252,G.Dulcich,TE,2025,10,4.8647208125598365,3.2,True
00-0040739,E.Arroyo,TE,2025,10,4.864592112051202,1.5,False
00-0039299,G.Holani,RB,2025,10,4.8609700980425625,9.1,False
00-0034975,J.Hill,RB,2025,10,4.835658183615803,8.3,False
00-0036290,C.Kmet,TE,2025,10,4.796979355679423,1.5,True
00-0036841,A.Trammell,WR,2025,10,4.725618087733934,5.3,False
00-0037291,J.Nailor,WR,2025,10,4.710379708925112,23.4,True
00-0038115,D.Bellinger,TE,2025,10,4.687279906380616,1.8,True
00-0039050,P.Durham,TE,2025,10,4.651394953529413,0.0,False
00-0035537,Ty.Johnson,RB,2025,10,4.621076431809683,4.6,False
00-0040669,I.TeSlaa,WR,2025,10,4.57609320039478,2.1,False
00-0032464,K.Raymond,WR,2025,10,4.566837608599981,9.9,True
00-0035689,D.Knox,TE,2025,10,4.538742442244112,6.7,True
00-0038454,K.Mitchell,RB,2025,10,4.458346124405828,3.1,False
00-0036244,C.Parkinson,TE,2025,10,4.398067361823681,14.1,True
00-0038951,S.Tucker,RB,2025,10,4.38039736832807,6.1,False
00-0037340,Z.Mitchell-Paden,TE,2025,10,4.354949114756403,2.4,False
00-0039451,I.Williams,TE,2025,10,4.354949114756403,1.4,False
00-0039798,I.Davis,RB,2025,10,4.322776938334607,2.1,False
00-0038124,C.Watson,WR,2025,10,4.316921646284896,6.5,True
00-0040162,D.Sampson,RB,2025,10,4.312559460073781,0.9,False
00-0038393,D.Wicks,WR,2025,10,4.297738615004257,7.8,True
00-0036980,E.Moore,WR,2025,10,4.294902100688195,2.8,False
00-0038621,D.Douglas,WR,2025,10,4.2817055683298175,5.4,False
00-0040582,A.Smith,WR,2025,10,4.247382794047733,1.3,True
00-0036182,N.Westbrook-Ikhine,WR,2025,10,4.1691837152218385,1.7,False
00-0040142,K.Johnson,RB,2025,10,4.117511498590935,0.3,False
00-0038573,D.Davis,WR,2025,10,4.065419225531621,1.3,False
00-0040581,D.Thornton,WR,2025,10,4.059759515281101,1.4,True
00-0038555,T.Bigsby,RB,2025,10,4.0242990149974425,0.7,False
00-0040202,D.Neal,RB,2025,10,4.004714056712602,6.1,False
00-0030564,D.Hopkins,WR,2025,10,3.9911751934726594,3.6,False
00-0032104,A.Abdullah,RB,2025,10,3.9610824245089447,1.8,False
00-0036626,D.Brown,WR,2025,10,3.948055041090405,0.0,False
00-0035021,A.Dulin,WR,2025,10,3.869234380546672,2.2,False
00-0031687,R.Mostert,RB,2025,10,3.8611395604669916,2.5,False
00-0040194,J.Hawes,TE,2025,10,3.8429510991005644,9.6,False
00-0039424,D.Vele,WR,2025,10,3.7969069202394987,2.5,True
00-0033282,C.Samuel,WR,2025,10,3.7896585260377735,3.1,False
00-0038611,C.Rodriguez,RB,2025,10,3.787934746280536,7.6,False
00-0038679,T.Shavers,WR,2025,10,3.76239560547235,3.4,False
00-0039875,R.Davis,RB,2025,10,3.7342298203439244,0.8,False
00-0032392,A.Hooper,TE,2025,10,3.7107935633584037,0.0,True
00-0039874,J.Wright,RB,2025,10,3.7104986705209293,1.7,False
00-0033891,Z.Jones,WR,2025,10,3.7074155485912543,0.0,False
00-0037091,B.Melton,WR,2025,10,3.7024571257305947,4.8,False
00-0040187,M.Evans,TE,2025,10,3.678228848432131,0.0,False
00-0039041,E.Higgins,TE,2025,10,3.6752201317306894,3.9,False
00-0035500,G.Dortch,WR,2025,10,3.6352063808709416,6.2,False
00-0039074,D.Allen,TE,2025,10,3.6159784473318783,8.8,True
00-0035359,D.Sills,WR,2025,10,3.45962548783772,0.0,False
00-0038359,X.Smith,WR,2025,10,3.454655487928582,2.4,False
00-0036422,A.Trautman,TE,2025,10,3.397849075422208,1.2,True
00-0033869,M.Trubisky,QB,2025,10,3.3583010219196883,0.4,False
00-0039757,T.Jennings,RB,2025,10,3.3429354519281684,0.5,False
00-0032775,D.Robinson,WR,2025,10,3.3393680362013156,6.4,False
00-0038046,C.Kolar,TE,2025,10,3.229307892285287,3.3,False
00-0040009,S.Williams,WR,2025,10,3.221636205442607,2.2,False
00-0039746,W.Shipley,RB,2025,10,3.1904793733602896,5.4,False
00-0040131,K.Williams,WR,2025,10,3.1269475751141935,14.2,True
00-0036429,C.Woerner,TE,2025,10,3.119952067823735,2.4,False
00-0037746,B.Robinson,RB,2025,10,3.106343965626287,11.5,False
00-0037120,T.Goodson,RB,2025,10,3.085360161066508,0.4,False
00-0037086,G.Calcaterra,TE,2025,10,3.0706653458174484,0.0,False
00-0034270,T.Conklin,TE,2025,10,3.043663558346292,2.2,False
00-0038705,E.Demercado,RB,2025,10,3.007669527117698,13.4,False
00-0036427,T.Johnson,WR,2025,10,2.9044419681160236,0.0,True
00-0029892,K.Juszczyk,RB,2025,10,2.8311967174860975,2.8,False
00-0036628,J.Bates,TE,2025,10,2.7316878474616297,1.6,True
00-0039364,S.Vaki,RB,2025,10,2.6849481778691113,0.4,False
00-0033217,M.Alie-Cox,TE,2025,10,2.642300637856719,0.0,False
00-0035250,D.Singletary,RB,2025,10,2.478564424355211,10.3,False
00-0039379,J.Thrash,WR,2025,10,2.4766780249864775,0.0,False
00-0039920,M.Corley,WR,2025,10,2.450232543934779,3.2,False
00-0030035,A.Thielen,WR,2025,10,2.3751765268016074,3.6,False
00-0039912,B.Sinnott,TE,2025,10,2.352013742735283,7.4,False
00-0039144,L.Musgrave,TE,2025,10,2.3509551358722804,5.3,True
00-0037805,J.Ruckert,TE,2025,10,2.3255004738803517,1.0,True
00-0037614,J.Metchie,WR,2025,10,2.285263167388751,0.6,False
00-0033246,J.Mundt,TE,2025,10,2.029273908273611,3.1,False
00-0036887,L.Farrell,TE,2025,10,1.8945400232113132,9.5,False
00-0039589,K.Johnson,WR,2025,10,1.8372083318345553,1.1,False
00-0032211,T.Lockett,WR,2025,10,1.8018513481044585,9.4,True
00-0040238,L.Allen,RB,2025,10,1.777511901341085,1.6,False
00-0032688,R.Chosen,WR,2025,10,1.558158231998485,2.7,False
00-0035125,A.Ingold,RB,2025,10,1.4445268972579517,0.6,False
00-0037085,T.Badie,RB,2025,10,1.3447909384787406,0.0,False
00-0037742,T.Burks,TE,2025,10,1.110353553441315,8.8,False
00-0033357,T.Hill,QB,2025,10,0.9654605150738546,2.0,False
00-0036727,A.Prentice,RB,2025,10,0.8818795459294988,2.3,False
00-0035628,D.Johnson,RB,2025,10,0.6842949654557982,0.1,False
00-0037654,T.Fisk,TE,2025,10,0.4765928090339038,1.7,False
00-0035645,G.Olszewski,WR,2025,10,0.2662392886458397,0.0,False
00-0038090,S.Moore,WR,2025,10,0.16009144635335892,2.8,False
00-0034073,R.Dwelley,TE,2025,10,0.08285789756504738,0.0,False
00-0038102,K.Pickett,QB,2025,10,0.06485805951662847,0.0,False
00-0034577,K.Allen,QB,2025,10,0.0,0.0,False
00-0036900,J.Chase,WR,2025,11,16.710547656645076,6.0,True
00-0033873,P.Mahomes,QB,2025,11,16.69166293153481,13.3,False
00-0036355,J.Herbert,QB,2025,11,16.084865935918952,3.3,False
00-0034796,L.Jackson,QB,2025,11,15.64657700235962,4.9,False
00-0037248,J.Cook,RB,2025,11,15.55889385871251,20.4,True
00-0039040,D.Achane,RB,2025,11,15.55279086099321,21.5,True
00-0036389,J.Hurts,QB,2025,11,15.085498300978895,14.6,False
00-0038542,B.Robinson,RB,2025,11,14.904958847727247,30.3,True
00-0039139,J.Gibbs,RB,2025,11,14.812333611886674,19.6,True
00-0037834,B.Purdy,QB,2025,11,14.647436027570391,19.3,False
00-0038543,J.Smith-Njigba,WR,2025,11,14.576763479303843,20.6,True
00-0034857,J.Allen,QB,2025,11,14.492376505026426,42.7,False
00-0040122,A.Jeanty,RB,2025,11,14.194633700522987,9.4,True
00-0039732,B.Nix,QB,2025,11,14.129655862983723,12.7,False
00-0036971,T.Lawrence,QB,2025,11,13.797540863413486,15.0,False
00-0033077,D.Prescott,QB,2025,11,13.78181083016537,26.7,False
00-0040676,C.Ward,QB,2025,11,13.695838629027856,15.1,False
00-0033280,C.McCaffrey,RB,2025,11,13.387073869709756,35.1,False
00-0039851,D.Maye,QB,2025,11,13.35890562049467,15.7,False
00-0026498,M.Stafford,QB,2025,11,13.290088696549896,13.2,False
00-0039923,J.McCarthy,QB,2025,11,13.27166128890286,6.0,False
00-0039067,R.Rice,WR,2025,11,13.23997072705265,9.8,True
00-0036963,A.St. Brown,WR,2025,11,13.122111409832954,6.2,True
00-0039918,C.Williams,QB,2025,11,13.032020667917294,10.3,False
00-0037247,G.Pickens,WR,2025,11,12.985637824602621,29.4,True
00-0036997,J.Williams,RB,2025,11,12.95793123898813,10.3,True
00-0037840,K.Williams,RB,2025,11,12.919446637805933,16.6,True
00-0036264,J.Love,QB,2025,11,12.877534978099204,15.7,False
00-0033106,J.Goff,QB,2025,11,12.761865342973158,12.2,False
00-0036358,C.Lamb,WR,2025,11,12.460010188681396,17.6,True
00-0032764,D.Henry,RB,2025,11,12.419370772064175,20.2,False
00-0034844,S.Barkley,RB,2025,11,12.40150420071822,10.0,True
00-0033119,J.Brissett,QB,2025,11,12.367400082529587,21.9,False
00-0036912,D.Smith,WR,2025,11,12.277353693375263,1.8,True
00-0036322,J.Jefferson,WR,2025,11,12.244189616716053,11.1,True
00-0039075,P.Nacua,WR,2025,11,12.085246048500263,16.3,True
00-0034855,B.Mayfield,QB,2025,11,11.905519419576436,18.8,False
00-0036275,D.Swift,RB,2025,11,11.868628513105396,9.0,True
00-0031503,J.Winston,QB,2025,11,11.858561172956371,13.1,False
00-0023459,A.Rodgers,QB,2025,11,11.647393495954436,9.4,False
00-0037744,T.McBride,TE,2025,11,11.582451268706027,27.5,True
00-0035700,J.Jacobs,RB,2025,11,11.572173621544229,4.0,False
00-0038597,C.Brown,RB,2025,11,11.374390637943549,18.7,True
00-0040124,T.McMillan,WR,2025,11,11.339761433768407,33.0,True
00-0037228,J.Warren,RB,2025,11,11.277030733057915,8.7,False
00-0037238,D.London,WR,2025,11,11.139642610792245,18.9,True
00-0034869,S.Darnold,QB,2025,11,11.057093888408316,4.3,False
00-0040129,E.Egbuka,WR,2025,11,10.914810300222756,9.0,True
00-0037256,R.White,RB,2025,11,10.86741184357818,8.2,True
00-0040126,C.Loveland,TE,2025,11,10.78387201668287,7.0,True
00-0038994,J.Addison,WR,2025,11,10.76390202772048,10.0,True
00-0039150,B.Young,QB,2025,11,10.723389260376948,29.9,False
00-0036945,J.Fields,QB,2025,11,10.609643827745911,21.3,False
00-0026158,J.Flacco,QB,2025,11,10.584782436252475,10.0,False
00-0037816,R.Doubs,WR,2025,11,10.42977610368818,9.3,True
00-0040734,T.Henderson,RB,2025,11,10.30858699927447,32.3,True
00-0035676,A.Brown,WR,2025,11,10.294361930297942,11.9,True
00-0039917,M.Penix,QB,2025,11,10.205500674618008,7.9,False
00-0039915,L.McConkey,WR,2025,11,10.13000149007472,4.3,True
00-0031381,D.Adams,WR,2025,11,10.074866664216716,7.1,True
00-0038117,W.Robinson,WR,2025,11,10.070782181883242,7.6,True
00-0032268,M.Mariota,QB,2025,11,10.070016081334325,15.4,False
00-0037545,R.Shaheed,WR,2025,11,9.836041001056708,4.9,True
00-0036973,T.Etienne,RB,2025,11,9.766068681889696,19.3,False
00-0037261,K.Shakir,WR,2025,11,9.749835917576172,0.7,True
00-0036970,K.Pitts,TE,2025,11,9.693659907801361,3.4,True
00-0040784,Q.Judkins,RB,2025,11,9.668801821455398,5.9,False
00-0034771,M.Rudolph,QB,2025,11,9.571527140352861,9.1,False
00-0039064,Z.Flowers,WR,2025,11,9.530653394513465,11.3,True
00-0035719,D.Samuel,WR,2025,11,9.431933672424197,20.7,True
00-0040704,D.Gabriel,QB,2025,11,9.427118334854606,2.9,False
00-0039338,B.Bowers,TE,2025,11,9.337349418709957,14.2,True
00-0038120,B.Hall,RB,2025,11,9.329658367632256,8.4,False
00-0034348,C.Sutton,WR,2025,11,9.272604727112249,9.9,True
00-0029604,K.Cousins,QB,2025,11,9.133288620296595,2.1,False
00-0038563,T.Tucker,WR,2025,11,9.015069632635486,14.7,True
00-0035640,D.Metcalf,WR,2025,11,9.011867600050184,9.9,True
00-0030506,T.Kelce,TE,2025,11,8.99481717968943,24.1,True
00-0034383,D.Schultz,TE,2025,11,8.994675393495902,11.1,True
00-0035685,D.Montgomery,RB,2025,11,8.990551603943471,4.7,False
00-0038129,C.Otton,TE,2025,11,8.976376855385487,4.8,True
00-0036139,R.Dowdle,RB,2025,11,8.973304314345599,15.0,True
00-0038544,Q.Johnston,WR,2025,11,8.948196653232461,0.0,True
00-0034351,D.Goedert,TE,2025,11,8.86687192117446,4.4,True
00-0039919,R.Odunze,WR,2025,11,8.865860065781556,6.1,True
00-0039868,T.Franklin,WR,2025,11,8.863572818057545,12.4,True
00-0038041,J.Ferguson,TE,2025,11,8.78629864655061,11.6,True
00-0036613,J.Waddle,WR,2025,11,8.786177756577288,8.2,True
00-0040663,H.Fannin,TE,2025,11,8.785205100830366,4.6,True
00-0034827,D.Moore,WR,2025,11,8.740501679138768,3.1,False
00-0040189,O.Gadsden,TE,2025,11,8.728597774810739,6.1,True
00-0039894,X.Worthy,WR,2025,11,8.71665857545316,5.5,True
00-0035261,T.Pollard,RB,2025,11,8.679704767914783,5.6,False
00-0036554,N.Collins,WR,2025,11,8.665863252200031,24.2,True
00-0039391,K.Vidal,RB,2025,11,8.627076384494458,3.2,True
00-0030565,G.Smith,QB,2025,11,8.611671952313689,13.0,False
00-0037240,J.Williams,WR,2025,11,8.533412311496775,19.7,True
00-0039165,Z.Charbonnet,RB,2025,11,8.494292359742373,6.7,False
00-0040236,K.Monangai,RB,2025,11,8.35825153600888,10.7,False
00-0030279,K.Allen,WR,2025,11,8.30396598921441,9.3,True
00-0039916,R.Pearsall,WR,2025,11,8.157672660973121,1.0,True
00-0038134,K.Walker,RB,2025,11,8.018877745807922,20.1,True
00-0036924,M.Carter,RB,2025,11,7.972370944014031,7.8,False
00-0036212,T.Tagovailoa,QB,2025,11,7.933691833784368,6.8,False
00-0031588,S.Diggs,WR,2025,11,7.918941733381502,19.5,True
00-0036894,P.Freiermuth,TE,2025,11,7.845155637131429,2.9,False
00-0039384,T.Tracy,RB,2025,11,7.744486202931696,17.9,True
00-0040583,W.Marks,RB,2025,11,7.610037266796218,6.1,True
00-0036919,K.Gainwell,RB,2025,11,7.604344703416853,29.5,True
00-0039342,X.Legette,WR,2025,11,7.556388311385973,18.3,True
00-0039738,B.Corum,RB,2025,11,7.520236446164419,1.5,False
00-0033293,A.Jones,RB,2025,11,7.429565823200817,11.1,True
00-0036259,J.Jennings,TE,2025,11,7.291214503685237,9.4,True
00-0038606,P.Washington,WR,2025,11,7.232513903544018,4.0,True
00-0039032,T.Spears,RB,2025,11,7.207876080444912,8.4,True
00-0033288,G.Kittle,TE,2025,11,7.184264603909322,24.7,True
00-0036410,T.Higgins,WR,2025,11,7.166262245032692,15.3,True
00-0040667,M.Golden,WR,2025,11,7.137443647088822,3.4,False
00-0033090,H.Henry,TE,2025,11,7.118059752011767,8.5,True
00-0034960,J.Meyers,WR,2025,11,7.101092721856713,11.4,True
00-0035229,T.Hockenson,TE,2025,11,7.0410691972255135,6.9,True
00-0033908,C.Kupp,WR,2025,11,7.011871948359665,5.3,True
00-0037157,Z.Knight,RB,2025,11,7.0118162901282135,14.5,False
00-0038128,M.Willis,QB,2025,11,6.956146924450347,5.8,False
00-0040730,R.Harvey,RB,2025,11,6.842743967705078,8.0,False
