season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2020,1,120.1,113.08,195.8,120.1,68.1,-75.7,0.0,52.0,False,False,True,0.0,0.0,1.0
2020,2,85.2,96.16,211.5,115.2,47.7,-126.3,-30.0,37.5,False,False,True,0.0,0.0,1.0
2020,3,101.7,116.64,211.0,123.3,38.7,-109.3,-21.6,63.0,False,False,True,0.0,0.0,1.0
2020,4,97.7,117.17,213.9,74.6,20.2,-116.2,23.1,77.5,False,True,True,0.0,0.25,1.0
2020,5,93.9,116.48,183.5,72.6,58.1,-89.6,21.3,35.8,False,True,True,0.0,0.4,1.0
2020,6,82.4,112.07,197.4,106.9,58.5,-115.0,-24.5,23.9,False,False,True,0.0,0.3333,1.0
2020,7,121.6,108.56,215.0,71.8,45.6,-93.4,49.8,76.0,False,True,True,0.0,0.4286,1.0
2020,8,70.5,105.29,205.8,86.7,48.0,-135.3,-16.2,22.5,False,False,True,0.0,0.375,1.0
2020,9,160.2,108.62,206.8,169.6,50.4,-46.6,-9.4,109.8,False,False,True,0.0,0.3333,1.0
2020,10,112.3,113.73,162.9,83.1,39.0,-50.6,29.2,73.3,False,True,True,0.0,0.4,1.0
2020,11,133.3,112.63,170.8,58.0,47.6,-37.5,75.3,85.7,False,True,True,0.0,0.4545,1.0
2020,12,117.2,111.86,219.9,83.3,44.1,-102.7,33.9,73.1,False,True,True,0.0,0.5,1.0
2020,13,126.6,114.26,197.0,59.9,59.9,-70.4,66.7,66.7,False,True,True,0.0,0.5385,1.0
2020,14,126.2,110.18,185.6,110.7,38.3,-59.4,15.5,87.9,False,True,True,0.0,0.5714,1.0
2020,15,112.4,108.49,190.5,130.7,41.6,-78.1,-18.3,70.8,False,False,True,0.0,0.5333,1.0
2020,16,145.6,111.1,230.4,88.0,54.8,-84.8,57.6,90.8,False,True,True,0.0,0.5625,1.0
2020,17,76.1,111.16,214.2,80.1,46.3,-138.1,-4.0,29.8,False,False,True,0.0,0.5294,1.0
2020,18,89.9,112.33,163.8,52.1,49.6,-73.9,37.8,40.3,False,True,True,0.0,0.5556,1.0
2020,19,99.4,110.73,138.5,59.1,41.0,-39.1,40.3,58.4,False,True,True,0.0,0.5789,1.0
2020,20,86.1,108.62,142.5,105.0,43.0,-56.4,-18.9,43.1,False,False,True,0.0,0.55,1.0
2020,21,57.8,108.31,106.7,78.9,41.4,-48.9,-21.1,16.4,False,False,True,0.0,0.5238,1.0
