season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2018,1,109.6,101.0,218.9,109.6,63.0,-109.3,0.0,46.6,False,False,True,0.0,0.0,1.0
2018,2,136.0,103.39,192.6,123.2,30.5,-56.6,12.8,105.5,False,True,True,0.0,0.5,1.0
2018,3,123.3,120.05,194.5,112.0,38.0,-71.2,11.3,85.3,False,True,True,0.0,0.6667,1.0
2018,4,130.4,117.2,220.0,127.1,71.8,-89.6,3.3,58.6,False,True,True,0.0,0.75,1.0
2018,5,105.6,114.05,189.4,72.8,42.8,-83.8,32.8,62.8,False,True,True,0.0,0.8,1.0
2018,6,133.2,108.95,201.6,137.0,65.7,-68.4,-3.8,67.5,False,False,True,0.0,0.6667,1.0
2018,7,148.3,109.08,183.6,110.1,41.0,-35.3,38.2,107.3,False,True,True,0.0,0.7143,1.0
2018,8,145.3,112.3,182.0,121.8,63.3,-36.7,23.5,82.0,False,True,True,0.0,0.75,1.0
2018,9,128.0,107.51,195.0,121.8,42.3,-67.0,6.2,85.7,False,True,True,0.0,0.7778,1.0
2018,10,118.7,110.62,214.4,111.6,37.6,-95.7,7.1,81.1,False,True,True,0.0,0.8,1.0
2018,11,107.3,109.98,212.9,108.0,82.1,-105.6,-0.7,25.2,False,False,True,0.0,0.7273,1.0
2018,12,131.7,109.08,207.3,137.3,48.6,-75.6,-5.6,83.1,False,False,True,0.0,0.6667,1.0
2018,13,161.6,106.4,204.1,140.1,48.9,-42.5,21.5,112.7,False,True,True,0.0,0.6923,1.0
2018,14,140.7,112.39,222.3,90.5,54.6,-81.6,50.2,86.1,False,True,True,0.0,0.7143,1.0
2018,15,104.8,109.9,178.7,87.6,36.2,-73.9,17.2,68.6,False,True,True,0.0,0.7333,1.0
2018,16,117.2,106.54,206.8,99.5,74.3,-89.6,17.7,42.9,False,True,True,0.0,0.75,1.0
2018,17,80.3,106.1,184.4,25.4,33.6,-104.1,54.9,46.7,False,True,True,0.0,0.7647,1.0
2018,18,76.4,95.81,140.9,46.3,39.3,-64.5,30.1,37.1,False,True,True,0.0,0.7778,1.0
2018,19,123.9,100.27,160.1,97.9,58.7,-36.2,26.0,65.2,False,True,True,0.0,0.7895,1.0
2018,20,90.8,98.27,129.0,107.2,80.8,-38.2,-16.4,10.0,False,False,True,0.0,0.75,1.0
2018,21,74.2,80.54,91.1,90.0,60.5,-16.9,-15.8,13.7,False,False,True,0.0,0.7143,1.0
