season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2023,1,74.8,92.51,174.2,74.8,42.4,-99.4,0.0,32.4,False,False,True,0.0,0.0,1.0
2023,2,122.4,91.96,172.7,79.1,53.8,-50.3,43.3,68.6,False,True,True,0.0,0.5,1.0
2023,3,109.0,110.2,233.4,98.8,25.4,-124.4,10.2,83.6,False,True,True,0.0,0.6667,1.0
2023,4,127.4,106.79,218.8,95.6,64.7,-91.4,31.8,62.7,False,True,True,0.0,0.75,1.0
2023,5,76.5,106.82,229.8,117.8,66.7,-153.3,-41.3,9.8,False,False,True,0.0,0.6,1.0
2023,6,108.3,108.88,162.7,71.3,79.6,-54.4,37.0,28.7,False,True,True,0.0,0.6667,1.0
2023,7,136.4,108.26,191.4,124.0,49.8,-55.0,12.4,86.6,False,True,True,0.0,0.7143,1.0
2023,8,131.3,109.18,190.4,106.3,61.3,-59.1,25.0,70.0,False,True,True,0.0,0.75,1.0
2023,9,76.2,110.58,174.3,105.1,40.8,-98.1,-28.9,35.4,False,False,True,0.0,0.6667,1.0
2023,10,133.7,103.97,197.6,134.9,58.6,-63.9,-1.2,75.1,False,False,True,0.0,0.6,1.0
2023,11,103.8,111.17,170.3,111.1,66.5,-66.5,-7.3,37.3,False,False,True,0.0,0.5455,1.0
2023,12,126.3,107.91,179.3,86.2,37.2,-53.0,40.1,89.1,False,True,True,0.0,0.5833,1.0
2023,13,99.4,105.08,185.0,133.4,33.7,-85.6,-34.0,65.7,False,False,True,0.0,0.5385,1.0
2023,14,71.9,107.3,176.9,135.2,44.5,-105.0,-63.3,27.4,False,False,True,0.0,0.5,1.0
2023,15,117.6,102.12,193.0,64.0,42.9,-75.4,53.6,74.7,False,True,True,0.0,0.5333,1.0
2023,16,120.8,102.52,197.8,66.8,54.0,-77.0,54.0,66.8,False,True,True,0.0,0.5625,1.0
2023,17,143.0,103.17,193.1,106.6,34.4,-50.1,36.4,108.6,False,True,True,0.0,0.5882,1.0
2023,18,127.7,96.93,180.6,128.4,30.4,-52.9,-0.7,97.3,False,False,True,0.0,0.5556,1.0
2023,19,111.3,104.35,173.6,99.1,52.9,-62.3,12.2,58.4,False,True,True,0.0,0.5789,1.0
2023,20,144.0,96.55,164.2,93.1,52.3,-20.2,50.9,91.7,False,True,True,0.0,0.6,1.0
2023,21,131.9,96.83,137.8,124.1,44.8,-5.9,7.8,87.1,False,True,True,0.0,0.619,1.0
2023,22,93.2,87.0,119.1,89.9,68.2,-25.9,3.3,25.0,False,True,True,0.0,0.6364,1.0
