season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2025,1,80.6,112.15,163.8,80.6,46.7,-83.2,0.0,33.9,False,False,True,0.0,0.0,1.0
2025,2,97.9,98.61,191.3,70.4,58.2,-93.4,27.5,39.7,False,True,True,0.0,0.5,1.0
2025,3,100.3,113.16,187.6,96.3,31.5,-87.3,4.0,68.8,False,True,True,0.0,0.6667,1.0
2025,4,145.4,113.53,187.3,63.2,39.5,-41.9,82.2,105.9,False,True,True,0.0,0.75,1.0
2025,5,132.9,111.48,176.9,95.6,85.5,-44.0,37.3,47.4,False,True,True,0.0,0.8,1.0
2025,6,87.0,114.83,191.1,90.6,41.9,-104.1,-3.6,45.1,False,False,True,0.0,0.6667,1.0
2025,7,143.6,111.87,212.7,83.2,50.5,-69.1,60.4,93.1,False,True,True,0.0,0.7143,1.0
2025,8,94.3,113.0,183.3,125.3,33.9,-89.0,-31.0,60.4,False,False,True,0.0,0.625,1.0
2025,9,132.3,116.14,214.3,74.0,67.7,-82.0,58.3,64.6,False,True,True,0.0,0.6667,1.0
2025,10,108.0,114.96,193.5,85.4,52.6,-85.5,22.6,55.4,False,True,True,0.0,0.7,1.0
2025,11,114.0,115.26,205.8,113.6,44.7,-91.8,0.4,69.3,False,True,True,0.0,0.7273,1.0
2025,12,126.6,112.19,207.1,94.2,62.6,-80.5,32.4,64.0,False,True,True,0.0,0.75,1.0
2025,13,92.2,115.49,167.8,72.0,57.7,-75.6,20.2,34.5,False,True,True,0.0,0.7692,1.0
2025,14,104.2,112.73,199.5,77.7,30.3,-95.3,26.5,73.9,False,True,True,0.0,0.7857,1.0
2025,15,149.5,107.9,222.2,109.1,43.8,-72.7,40.4,105.7,False,True,True,0.0,0.8,1.0
2025,16,104.7,114.8,204.5,152.2,12.6,-99.8,-47.5,92.1,False,False,True,0.0,0.75,1.0
2025,17,127.7,116.7,199.7,132.9,84.8,-72.0,-5.2,42.9,False,False,True,0.0,0.7059,1.0
2025,18,106.7,120.38,176.6,64.1,36.6,-69.9,42.6,70.1,False,True,True,0.0,0.7222,1.0
2025,19,101.3,102.93,167.0,115.6,76.9,-65.7,-14.3,24.4,False,False,True,0.0,0.6842,1.0
2025,20,97.7,105.49,149.7,72.0,57.4,-52.0,25.7,40.3,False,True,True,0.0,0.7,1.0
2025,21,129.2,90.03,136.2,72.4,46.8,-7.0,56.8,82.4,False,True,True,0.0,0.7143,1.0
2025,22,74.5,82.38,100.3,82.2,73.7,-25.8,-7.7,0.8,False,False,True,0.0,0.6818,1.0
