season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2025,1,75.9,109.54,147.4,75.9,41.0,-71.5,0.0,34.9,False,False,True,0.0,0.0,1.0
2025,2,91.5,104.07,184.7,60.8,29.3,-93.2,30.7,62.2,False,True,True,0.0,0.5,1.0
2025,3,53.4,96.6,184.4,96.5,68.0,-131.0,-43.1,-14.6,False,False,False,0.0,0.3333,0.6667
2025,4,119.1,98.27,183.3,62.6,58.8,-64.2,56.5,60.3,False,True,True,0.0,0.5,0.75
2025,5,128.4,98.2,170.5,94.8,40.3,-42.1,33.6,88.1,False,True,True,0.0,0.6,0.8
2025,6,91.1,100.87,181.7,95.7,20.8,-90.6,-4.6,70.3,False,False,True,0.0,0.5,0.8333
2025,7,117.5,100.24,193.4,68.2,70.4,-75.9,49.3,47.1,False,True,True,0.0,0.5714,0.8571
2025,8,131.6,106.06,179.5,104.0,40.5,-47.9,27.6,91.1,False,True,True,0.0,0.625,0.875
2025,9,118.9,106.8,191.9,71.8,29.0,-73.0,47.1,89.9,False,True,True,0.0,0.6667,0.8889
2025,10,124.2,99.81,192.3,92.3,42.4,-68.1,31.9,81.8,False,True,True,0.0,0.7,0.9
2025,11,121.1,103.99,190.2,118.6,37.3,-69.1,2.5,83.8,False,True,True,0.0,0.7273,0.9091
2025,12,119.5,97.61,197.7,81.4,50.5,-78.2,38.1,69.0,False,True,True,0.0,0.75,0.9167
2025,13,86.2,100.66,163.1,67.4,31.9,-76.9,18.8,54.3,False,True,True,0.0,0.7692,0.9231
2025,14,92.2,99.05,183.2,59.3,61.5,-91.0,32.9,30.7,False,True,True,0.0,0.7857,0.9286
2025,15,101.5,98.83,208.8,75.5,31.7,-107.3,26.0,69.8,False,True,True,0.0,0.8,0.9333
2025,16,128.1,97.06,203.6,104.7,28.7,-75.5,23.4,99.4,False,True,True,0.0,0.8125,0.9375
2025,17,107.3,98.42,183.3,125.5,45.2,-76.0,-18.2,62.1,False,False,True,0.0,0.7647,0.9412
2025,18,92.7,105.31,170.7,70.5,22.4,-78.0,22.2,70.3,False,True,True,0.0,0.7778,0.9444
2025,19,127.7,93.34,163.2,100.6,40.9,-35.5,27.1,86.8,False,True,True,0.0,0.7895,0.9474
2025,20,48.3,92.28,134.7,47.4,76.0,-86.4,0.9,-27.7,False,True,False,0.0,0.8,0.9
2025,21,128.6,80.88,129.3,52.6,58.6,-0.7,76.0,70.0,False,True,True,0.0,0.8095,0.9048
