player_id,name,position,season,week,predicted_points,actual_fantasy_points,is_starter
00-0034753,M.Andrews,TE,2025,12,1.5433001570803773,2.1,True
00-0036894,P.Freiermuth,TE,2025,12,1.463825784873286,10.9,True
00-0038935,B.Strange,TE,2025,12,1.3606121627095464,14.3,True
00-0036244,C.Parkinson,TE,2025,12,1.3566881510097442,14.1,True
00-0035644,N.Fant,TE,2025,12,0.9908748374716284,1.9,True
00-0037809,C.Okonkwo,TE,2025,12,0.6412407182844566,7.0,True
00-0037838,I.Likely,TE,2025,12,0.6190462811340164,2.0,True
00-0040736,M.Taylor,TE,2025,12,0.6077854101400998,5.1,True
00-0039356,J.Sanders,TE,2025,12,0.5227784818470909,1.6,True
00-0039793,A.Barner,TE,2025,12,0.4526631686801874,3.8,True
00-0033858,J.Smith,TE,2025,12,0.3884156601749095,5.8,True
00-0040584,G.Helm,TE,2025,12,0.25197351811072755,11.1,True
00-0040737,T.Ferguson,TE,2025,12,0.2358427716242457,0.0,True
00-0035689,D.Knox,TE,2025,12,0.1922871268464947,4.7,True
00-0039066,M.Mayer,TE,2025,12,0.18914265699881283,2.4,True
00-0039144,L.Musgrave,TE,2025,12,0.09658790495932403,1.7,True
00-0032392,A.Hooper,TE,2025,12,0.04150821649921164,6.9,True
00-0038558,D.Washington,TE,2025,12,0.03450064548191431,4.2,True
00-0038589,J.Whyle,TE,2025,12,0.03364174102124943,1.1,True
00-0036754,B.Wright,TE,2025,12,0.0,5.9,True
00-0036741,J.Stoll,TE,2025,12,0.0,1.7,True
00-0036637,N.Gray,TE,2025,12,0.0,5.5,True
00-0039530,B.Spann-Ford,TE,2025,12,0.0,7.4,True
00-0036825,F.Franks,TE,2025,12,0.0,0.2,True
00-0040739,E.Arroyo,TE,2025,12,0.0,1.5,True
00-0037086,G.Calcaterra,TE,2025,12,0.0,1.8,True
00-0037292,A.Ogletree,TE,2025,12,0.0,8.8,True
00-0037304,Co.Heyward,TE,2025,12,0.0,0.0,False
00-0037306,J.FitzPatrick,TE,2025,12,0.0,2.1,True
00-0036887,L.Farrell,TE,2025,12,0.0,1.3,True
00-0033217,M.Alie-Cox,TE,2025,12,0.0,1.9,True
00-0035631,D.Sample,TE,2025,12,0.0,1.0,True
00-0035249,J.Oliver,TE,2025,12,0.0,1.4,True
00-0034981,F.Moreau,TE,2025,12,0.0,0.0,True
00-0034365,I.Thomas,TE,2025,12,0.0,7.6,True
00-0039359,C.Stover,TE,2025,12,0.0,0.0,True
00-0034829,M.Gesicki,TE,2025,12,0.0,7.5,True
00-0034798,D.Smythe,TE,2025,12,0.0,1.4,True
00-0034613,T.Hudson,TE,2025,12,0.0,1.9,True
00-0036429,C.Woerner,TE,2025,12,0.0,5.4,True
00-0033246,J.Mundt,TE,2025,12,0.0,2.2,True
00-0040194,J.Hawes,TE,2025,12,0.0,4.6,True
00-0040187,M.Evans,TE,2025,12,0.0,0.0,True
00-0038115,D.Bellinger,TE,2025,12,0.0,0.0,True
00-0036332,J.Deguara,TE,2025,12,0.0,1.6,True
00-0036290,C.Kmet,TE,2025,12,0.0,1.3,True
00-0038547,L.Schoonmaker,TE,2025,12,0.0,0.0,True
00-0039074,D.Allen,TE,2025,12,0.0,5.9,True
00-0039139,J.Gibbs,RB,2025,13,23.327538145147482,11.6,True
00-0038542,B.Robinson,RB,2025,13,23.06885381986148,30.3,True
00-0039040,D.Achane,RB,2025,13,23.006525207918585,19.4,True
00-0033280,C.McCaffrey,RB,2025,13,22.85432420374207,17.4,True
00-0040734,T.Henderson,RB,2025,13,22.327407108372714,11.6,True
00-0040122,A.Jeanty,RB,2025,13,22.052400900721846,12.1,True
00-0037840,K.Williams,RB,2025,13,22.017945191107355,13.2,True
00-0037248,J.Cook,RB,2025,13,21.65555048243228,20.7,True
00-0038597,C.Brown,RB,2025,13,21.407351026539462,18.3,False
00-0032764,D.Henry,RB,2025,13,21.381707279438537,17.4,True
00-0036223,J.Taylor,RB,2025,13,20.758740696699704,15.1,True
00-0034844,S.Barkley,RB,2025,13,19.688399762299092,5.6,True
00-0035700,J.Jacobs,RB,2025,13,19.674806172926722,10.1,True
00-0040784,Q.Judkins,RB,2025,13,19.52539062730425,13.9,True
00-0036973,T.Etienne,RB,2025,13,19.284996844838755,5.1,True
00-0036275,D.Swift,RB,2025,13,19.202132405101693,20.8,True
00-0036139,R.Dowdle,RB,2025,13,19.081506767849934,9.9,True
00-0036997,J.Williams,RB,2025,13,18.82001289247314,17.0,True
00-0038120,B.Hall,RB,2025,13,18.506789012655332,15.6,True
00-0039361,B.Irving,RB,2025,13,18.093871315116473,16.1,True
00-0033293,A.Jones,RB,2025,13,17.662229500210685,6.5,True
00-0037228,J.Warren,RB,2025,13,17.518292289330535,12.4,True
00-0037256,R.White,RB,2025,13,17.31893312885218,5.9,True
00-0036919,K.Gainwell,RB,2025,13,17.004098148572826,6.5,True
00-0037197,I.Pacheco,RB,2025,13,16.95221345213914,5.3,True
00-0035685,D.Montgomery,RB,2025,13,16.8864791392144,12.8,True
00-0039384,T.Tracy,RB,2025,13,16.617910951487815,4.3,False
00-0039165,Z.Charbonnet,RB,2025,13,16.376363737643935,11.2,True
00-0040730,R.Harvey,RB,2025,13,16.25117779965118,21.2,True
00-0039391,K.Vidal,RB,2025,13,16.21622014690932,20.7,True
00-0038951,S.Tucker,RB,2025,13,16.12196075177737,0.0,True
00-0033923,K.Hunt,RB,2025,13,16.043501908487652,9.0,True
00-0036875,R.Stevenson,RB,2025,13,16.035263853030465,11.0,True
00-0040583,W.Marks,RB,2025,13,16.011870526442774,7.7,True
00-0038134,K.Walker,RB,2025,13,15.545073933814365,10.4,False
00-0035261,T.Pollard,RB,2025,13,15.538027868552328,7.3,True
00-0040236,K.Monangai,RB,2025,13,15.352028580387145,19.0,True
00-0040719,B.Tuten,RB,2025,13,15.111379747594505,8.9,True
00-0036555,C.Hubbard,RB,2025,13,15.021747590449934,20.4,True
00-0039738,B.Corum,RB,2025,13,14.97444390294727,14.1,True
00-0039032,T.Spears,RB,2025,13,14.887684448296524,8.4,True
00-0037263,T.Allgeier,RB,2025,13,14.818559768708711,13.5,True
00-0038794,J.McLaughlin,RB,2025,13,14.813408291078975,4.0,True
00-0035250,D.Singletary,RB,2025,13,14.626864345853054,19.2,True
00-0037157,Z.Knight,RB,2025,13,14.620757548371413,18.8,True
00-0038397,E.Hull,RB,2025,13,14.5594587169023,1.5,True
00-0037746,B.Robinson,RB,2025,13,14.54508322609308,2.6,False
00-0040242,J.Croskey-Merritt,RB,2025,13,14.417342964005693,2.0,True
00-0033955,J.McNichols,RB,2025,13,14.155392849999062,5.0,True
00-0036924,M.Carter,RB,2025,13,14.142269003337745,11.4,True
00-0035311,M.Gaskin,RB,2025,13,14.141024937505833,0.6,True
00-0033526,S.Perine,RB,2025,13,14.01434047229023,7.4,False
00-0039875,R.Davis,RB,2025,13,13.784098625471081,6.2,True
00-0038454,K.Mitchell,RB,2025,13,13.703536278919582,11.1,True
00-0040202,D.Neal,RB,2025,13,13.69171775445891,9.9,True
00-0040198,O.Gordon,RB,2025,13,13.62066612104375,1.0,True
00-0037525,J.Mason,RB,2025,13,13.516932893358561,5.8,True
00-0038440,Z.Scott,RB,2025,13,13.49707920945108,3.1,True
00-0036755,J.Patterson,RB,2025,13,13.436978134720064,11.4,True
00-0039874,J.Wright,RB,2025,13,13.370734296203567,1.6,True
00-0040142,K.Johnson,RB,2025,13,13.302595050430098,0.3,True
00-0038797,E.Wilson,RB,2025,13,13.25104940417899,1.4,True
00-0038611,C.Rodriguez,RB,2025,13,13.200851090701049,10.1,True
00-0035537,Ty.Johnson,RB,2025,13,12.911074818384993,5.5,True
00-0034791,N.Chubb,RB,2025,13,12.89784963723394,9.4,True
00-0040644,T.Etienne,RB,2025,13,12.893779515545765,1.4,True
00-0040162,D.Sampson,RB,2025,13,12.84436245352866,2.3,True
00-0039796,R.Ali,RB,2025,13,12.765855190616907,1.7,True
00-0029892,K.Juszczyk,RB,2025,13,12.203743073439236,4.7,True
00-0038685,C.Brooks,RB,2025,13,12.162353318661093,2.9,True
00-0039746,W.Shipley,RB,2025,13,11.980157801285982,2.1,True
00-0039798,I.Davis,RB,2025,13,11.903271884493211,0.0,True
00-0037267,J.Ford,RB,2025,13,11.424595043964489,4.7,True
00-0037563,M.Davis,RB,2025,13,11.342352245279097,10.7,True
00-0037085,T.Badie,RB,2025,13,10.953275136400897,4.8,True
00-0031687,R.Mostert,RB,2025,13,10.241032114476994,0.6,True
00-0036727,A.Prentice,RB,2025,13,9.74928147026791,2.4,True
00-0037744,T.McBride,TE,2025,13,5.803639604994332,22.2,True
00-0039338,B.Bowers,TE,2025,13,5.093264603812606,22.3,True
00-0033288,G.Kittle,TE,2025,13,5.031118600609618,10.7,True
00-0030506,T.Kelce,TE,2025,13,4.994638691911695,15.5,True
00-0040128,T.Warren,TE,2025,13,4.878689345345732,11.2,True
00-0036970,K.Pitts,TE,2025,13,4.167934192637349,15.2,True
00-0034351,D.Goedert,TE,2025,13,4.091834351926996,4.7,True
00-0038129,C.Otton,TE,2025,13,4.050432965765678,2.9,True
00-0034383,D.Schultz,TE,2025,13,3.9439069110595244,12.5,True
00-0040126,C.Loveland,TE,2025,13,3.380753394547319,5.8,True
00-0040663,H.Fannin,TE,2025,13,3.339376031930534,13.3,True
00-0038041,J.Ferguson,TE,2025,13,2.604548968063956,8.6,True
00-0036040,J.Johnson,TE,2025,13,2.5182675556084786,8.9,True
00-0033090,H.Henry,TE,2025,13,2.302833579949181,11.3,True
00-0034753,M.Andrews,TE,2025,13,2.2057113539083453,8.7,True
00-0040189,O.Gadsden,TE,2025,13,1.948430761909285,3.7,False
00-0039847,T.Johnson,TE,2025,13,1.8722807250005917,5.9,True
00-0031610,D.Waller,TE,2025,13,1.85461991106301,6.7,True
00-0036244,C.Parkinson,TE,2025,13,1.8147183172103112,6.7,True
00-0030061,Z.Ertz,TE,2025,13,1.5350530746516906,20.6,True
00-0035229,T.Hockenson,TE,2025,13,1.4457875628786336,11.9,True
00-0037252,G.Dulcich,TE,2025,13,1.44247361707334,4.4,True
00-0039793,A.Barner,TE,2025,13,1.1897217172008332,7.7,True
00-0037838,I.Likely,TE,2025,13,1.1292103034957337,14.5,True
00-0033881,E.Engram,TE,2025,13,0.9114532093020188,13.9,True
00-0037809,C.Okonkwo,TE,2025,13,0.8356684299864753,6.9,True
00-0039686,C.Yankoff,TE,2025,13,0.8344627657087045,2.4,True
00-0039824,J.Wiley,TE,2025,13,0.8344627657087045,1.4,True
00-0040737,T.Ferguson,TE,2025,13,0.8180127842694545,0.0,True
00-0035689,D.Knox,TE,2025,13,0.7256658091403192,5.8,True
00-0035644,N.Fant,TE,2025,13,0.6513295920220782,1.3,True
00-0038935,B.Strange,TE,2025,13,0.6153610006992555,13.5,True
00-0039359,C.Stover,TE,2025,13,0.47335433916308495,3.9,True
00-0038558,D.Washington,TE,2025,13,0.39774406574763155,6.5,True
00-0040736,M.Taylor,TE,2025,13,0.39568461735342036,4.1,True
00-0038589,J.Whyle,TE,2025,13,0.3820412386020831,0.0,True
00-0033885,D.Njoku,TE,2025,13,0.37818683820983806,2.4,True
00-0036290,C.Kmet,TE,2025,13,0.33880698686449867,12.6,True
00-0039074,D.Allen,TE,2025,13,0.3065964666180958,1.4,True
00-0039144,L.Musgrave,TE,2025,13,0.10824869774661164,3.3,True
00-0040584,G.Helm,TE,2025,13,0.09952040140482302,8.3,True
00-0039050,P.Durham,TE,2025,13,0.059776830311441986,2.1,True
00-0033858,J.Smith,TE,2025,13,0.019925538109018356,1.6,True
00-0037805,J.Ruckert,TE,2025,13,0.0,3.2,True
00-0037005,T.Tremble,TE,2025,13,0.0,1.2,True
00-0034073,R.Dwelley,TE,2025,13,0.0,1.3,True
00-0040739,E.Arroyo,TE,2025,13,0.0,0.0,True
00-0034829,M.Gesicki,TE,2025,13,0.0,3.9,True
00-0033455,A.Firkser,TE,2025,13,0.0,1.4,True
00-0036887,L.Farrell,TE,2025,13,0.0,0.0,True
00-0034981,F.Moreau,TE,2025,13,0.0,3.3,True
00-0038046,C.Kolar,TE,2025,13,0.0,2.7,True
00-0039041,E.Higgins,TE,2025,13,0.0,3.7,True
00-0034613,T.Hudson,TE,2025,13,0.0,8.4,True
00-0038547,L.Schoonmaker,TE,2025,13,0.0,1.1,True
00-0038720,J.Hill,TE,2025,13,0.0,0.0,True
00-0037306,J.FitzPatrick,TE,2025,13,0.0,0.0,True
00-0034365,I.Thomas,TE,2025,13,0.0,1.8,True
00-0037292,A.Ogletree,TE,2025,13,0.0,1.8,True
00-0036422,A.Trautman,TE,2025,13,0.0,7.7,True
00-0035631,D.Sample,TE,2025,13,0.0,2.7,True
00-0040194,J.Hawes,TE,2025,13,0.0,2.0,True
00-0040187,M.Evans,TE,2025,13,0.0,5.0,True
00-0036590,Q.Morris,TE,2025,13,0.0,2.4,True
00-0036628,J.Bates,TE,2025,13,0.0,2.9,True
