player_id,name,position,season,week,predicted_points,actual_fantasy_points,is_starter
00-0033280,C.McCaffrey,RB,2025,11,22.362448887120145,35.1,True
00-0040122,A.Jeanty,RB,2025,11,21.63994560474732,9.4,True
00-0036997,J.Williams,RB,2025,11,21.091499413185716,10.3,True
00-0037840,K.Williams,RB,2025,11,20.767678701523767,16.6,True
00-0032764,D.Henry,RB,2025,11,20.671927059199405,20.2,True
00-0034844,S.Barkley,RB,2025,11,19.749030986638893,10.0,True
00-0038597,C.Brown,RB,2025,11,19.544593366847014,18.7,False
00-0037256,R.White,RB,2025,11,19.3340034821281,8.2,True
00-0036275,D.Swift,RB,2025,11,19.144086173657673,9.0,True
00-0037228,J.Warren,RB,2025,11,18.929877626233917,8.7,True
00-0035700,J.Jacobs,RB,2025,11,18.747375134423113,4.0,True
00-0040734,T.Henderson,RB,2025,11,18.45312413812735,32.3,True
00-0036900,J.Chase,WR,2025,11,18.32734143953403,6.0,True
00-0040784,Q.Judkins,RB,2025,11,18.227546489409193,5.9,True
00-0033873,P.Mahomes,QB,2025,11,17.255902096583494,13.3,False
00-0036973,T.Etienne,RB,2025,11,17.225969612836817,19.3,True
00-0039165,Z.Charbonnet,RB,2025,11,16.865718605048254,6.7,True
00-0039391,K.Vidal,RB,2025,11,16.84725654070373,3.2,True
00-0038120,B.Hall,RB,2025,11,16.75043955693497,8.4,True
00-0035685,D.Montgomery,RB,2025,11,16.708553087550417,4.7,True
00-0036924,M.Carter,RB,2025,11,16.491454510561184,7.8,True
00-0034857,J.Allen,QB,2025,11,16.443141029269015,42.7,False
00-0035261,T.Pollard,RB,2025,11,16.437705240557943,5.6,True
00-0038543,J.Smith-Njigba,WR,2025,11,16.435590292233652,20.6,True
00-0040583,W.Marks,RB,2025,11,16.337255623928193,6.1,True
00-0034796,L.Jackson,QB,2025,11,16.271892733792306,4.9,False
00-0040730,R.Harvey,RB,2025,11,16.150700125161517,8.0,True
00-0036919,K.Gainwell,RB,2025,11,16.005261556817736,29.5,True
00-0036139,R.Dowdle,RB,2025,11,15.933667555164952,15.0,True
00-0039738,B.Corum,RB,2025,11,15.822185045127952,1.5,True
00-0039384,T.Tracy,RB,2025,11,15.755518880551163,17.9,False
00-0036355,J.Herbert,QB,2025,11,15.74859559564735,3.3,False
00-0038794,J.McLaughlin,RB,2025,11,15.439339785107093,8.4,True
00-0040236,K.Monangai,RB,2025,11,15.308106241411558,10.7,True
00-0038134,K.Walker,RB,2025,11,15.188856725227303,20.1,False
00-0036555,C.Hubbard,RB,2025,11,15.154982246327677,3.8,True
00-0033293,A.Jones,RB,2025,11,15.14226028758507,11.1,True
00-0036389,J.Hurts,QB,2025,11,15.08973267733625,14.6,False
00-0039032,T.Spears,RB,2025,11,14.938810677102065,8.4,True
00-0037247,G.Pickens,WR,2025,11,14.885644244811854,29.4,True
00-0039067,R.Rice,WR,2025,11,14.87552203072677,9.8,True
00-0037157,Z.Knight,RB,2025,11,14.848213797872168,14.5,True
00-0038797,E.Wilson,RB,2025,11,14.837921119911067,11.9,True
00-0037525,J.Mason,RB,2025,11,14.827271759018883,10.5,True
00-0037263,T.Allgeier,RB,2025,11,14.754715523621451,9.6,True
00-0039874,J.Wright,RB,2025,11,14.726061690642652,0.4,True
00-0040242,J.Croskey-Merritt,RB,2025,11,14.679169672895274,4.3,True
00-0036963,A.St. Brown,WR,2025,11,14.671284714747914,6.2,False
00-0039732,B.Nix,QB,2025,11,14.666124022442608,12.7,False
00-0034791,N.Chubb,RB,2025,11,14.562202908275426,1.7,True
00-0040208,T.Brooks,RB,2025,11,14.557996840914248,0.5,False
00-0036358,C.Lamb,WR,2025,11,14.472075670225319,17.6,True
00-0038951,S.Tucker,RB,2025,11,14.305609756609988,34.0,True
00-0026498,M.Stafford,QB,2025,11,14.250681988103466,13.2,False
00-0040198,O.Gordon,RB,2025,11,14.22883161552702,10.5,True
00-0036971,T.Lawrence,QB,2025,11,14.227134587792253,15.0,False
00-0037834,B.Purdy,QB,2025,11,14.130564261091493,19.3,False
00-0033106,J.Goff,QB,2025,11,14.086833773017895,12.2,False
00-0040162,D.Sampson,RB,2025,11,14.031419106196761,1.9,True
00-0033077,D.Prescott,QB,2025,11,14.024446720860231,26.7,False
00-0040078,B.Smith,RB,2025,11,13.99677544437933,2.8,True
00-0036322,J.Jefferson,WR,2025,11,13.954520399890225,11.1,True
00-0040719,B.Tuten,RB,2025,11,13.922518737715162,13.4,True
00-0036912,D.Smith,WR,2025,11,13.911957562406638,1.8,True
00-0039075,P.Nacua,WR,2025,11,13.90800557185571,16.3,True
00-0037563,M.Davis,RB,2025,11,13.898179459906448,2.0,True
00-0036567,E.Mitchell,RB,2025,11,13.798906498284106,0.0,True
00-0037267,J.Ford,RB,2025,11,13.54328260648763,0.2,True
00-0038454,K.Mitchell,RB,2025,11,13.495782106006711,7.4,True
00-0035537,Ty.Johnson,RB,2025,11,13.479315792995187,15.0,True
00-0039851,D.Maye,QB,2025,11,13.39038160561748,15.7,False
00-0037238,D.London,WR,2025,11,13.229894066413799,18.9,True
00-0036264,J.Love,QB,2025,11,13.203313491868695,15.7,False
00-0038611,C.Rodriguez,RB,2025,11,13.187662682303051,9.5,True
00-0035250,D.Singletary,RB,2025,11,13.167235098394587,17.7,True
00-0033923,K.Hunt,RB,2025,11,13.15516591375098,13.2,True
00-0040644,T.Etienne,RB,2025,11,13.101582237758382,0.2,True
00-0040142,K.Johnson,RB,2025,11,13.04536707276394,1.5,True
00-0033955,J.McNichols,RB,2025,11,13.023874397430703,4.9,True
00-0034855,B.Mayfield,QB,2025,11,12.813107145773238,18.8,False
00-0040124,T.McMillan,WR,2025,11,12.812000977401818,33.0,True
00-0039918,C.Williams,QB,2025,11,12.779728076033104,10.3,False
00-0040676,C.Ward,QB,2025,11,12.778279344695491,15.1,False
00-0038738,H.Luepke,RB,2025,11,12.701203630987763,7.1,True
00-0038705,E.Demercado,RB,2025,11,12.69412930919695,4.0,True
00-0037746,B.Robinson,RB,2025,11,12.681697125009928,2.4,False
00-0039923,J.McCarthy,QB,2025,11,12.611700156929547,6.0,False
00-0038555,T.Bigsby,RB,2025,11,12.594516576541347,3.4,True
00-0039798,I.Davis,RB,2025,11,12.580038877066597,1.1,True
00-0038994,J.Addison,WR,2025,11,12.553158899010333,10.0,True
00-0040129,E.Egbuka,WR,2025,11,12.536971399579325,9.0,True
00-0039299,G.Holani,RB,2025,11,12.420416191712777,0.6,True
00-0037816,R.Doubs,WR,2025,11,12.245025143340513,9.3,True
00-0029892,K.Juszczyk,RB,2025,11,12.007989215230031,4.6,True
00-0037545,R.Shaheed,WR,2025,11,11.959169171736631,4.9,True
00-0039915,L.McConkey,WR,2025,11,11.95060300214021,4.3,True
00-0031381,D.Adams,WR,2025,11,11.943950045175864,7.1,True
00-0033119,J.Brissett,QB,2025,11,11.932747438398334,21.9,False
00-0035628,D.Johnson,RB,2025,11,11.863919884931263,0.6,True
00-0035676,A.Brown,WR,2025,11,11.817038528809404,11.9,True
00-0039150,B.Young,QB,2025,11,11.77721286042544,29.9,False
00-0038685,C.Brooks,RB,2025,11,11.758151654835578,0.8,True
00-0036945,J.Fields,QB,2025,11,11.683496934657505,21.3,False
00-0038117,W.Robinson,WR,2025,11,11.644501619944592,7.6,True
00-0023459,A.Rodgers,QB,2025,11,11.599683061667328,9.4,False
00-0039796,R.Ali,RB,2025,11,11.485455361606883,2.5,True
00-0039064,Z.Flowers,WR,2025,11,11.463932160952396,11.3,True
00-0037261,K.Shakir,WR,2025,11,11.3970034329337,0.7,True
00-0034869,S.Darnold,QB,2025,11,11.347964637109513,4.3,False
