season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2025,1,65.9,119.92,147.4,65.9,40.0,-81.5,0.0,25.9,False,False,True,0.0,0.0,1.0
2025,2,114.0,111.5,184.7,60.8,42.8,-70.7,53.2,71.2,False,True,True,0.0,0.5,1.0
2025,3,53.4,105.13,184.4,96.5,60.5,-131.0,-43.1,-7.1,False,False,False,0.0,0.3333,0.6667
2025,4,104.1,103.53,183.3,62.6,44.6,-79.2,41.5,59.5,False,True,True,0.0,0.5,0.75
2025,5,134.3,102.98,170.5,94.8,63.3,-36.2,39.5,71.0,False,True,True,0.0,0.6,0.8
2025,6,99.4,108.34,181.7,95.7,47.8,-82.3,3.7,51.6,False,True,True,0.0,0.6667,0.8333
2025,7,117.5,105.08,193.4,68.2,38.4,-75.9,49.3,79.1,False,True,True,0.0,0.7143,0.8571
2025,8,131.6,111.16,179.5,104.0,34.7,-47.9,27.6,96.9,False,True,True,0.0,0.75,0.875
2025,9,115.5,108.38,191.9,71.8,24.0,-76.4,43.7,91.5,False,True,True,0.0,0.7778,0.8889
2025,10,125.1,100.76,192.3,92.3,34.5,-67.2,32.8,90.6,False,True,True,0.0,0.8,0.9
2025,11,114.4,108.74,190.2,118.6,54.2,-75.8,-4.2,60.2,False,False,True,0.0,0.7273,0.9091
2025,12,91.5,103.23,197.7,81.4,27.3,-106.2,10.1,64.2,False,True,True,0.0,0.75,0.9167
2025,13,86.2,105.86,163.1,67.4,32.3,-76.9,18.8,53.9,False,True,True,0.0,0.7692,0.9231
2025,14,91.9,102.67,183.2,59.3,46.6,-91.3,32.6,45.3,False,True,True,0.0,0.7857,0.9286
2025,15,124.4,99.84,208.8,75.5,48.6,-84.4,48.9,75.8,False,True,True,0.0,0.8,0.9333
2025,16,128.1,101.11,203.6,104.7,50.9,-75.5,23.4,77.2,False,True,True,0.0,0.8125,0.9375
2025,17,108.8,104.07,183.3,125.5,69.9,-74.5,-16.7,38.9,False,False,True,0.0,0.7647,0.9412
2025,18,102.9,112.29,170.7,70.5,19.4,-67.8,32.4,83.5,False,True,True,0.0,0.7778,0.9444
2025,19,127.1,97.72,163.2,100.6,37.2,-36.1,26.5,89.9,False,True,True,0.0,0.7895,0.9474
2025,20,47.0,94.46,134.7,47.4,56.1,-87.7,-0.4,-9.1,False,False,False,0.0,0.75,0.9
2025,21,128.6,83.26,129.3,52.6,58.6,-0.7,76.0,70.0,False,True,True,0.0,0.7619,0.9048
