season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2025,1,66.3,112.62,150.3,66.3,42.6,-84.0,0.0,23.7,False,False,True,0.0,0.0,1.0
2025,2,82.7,92.54,190.7,66.6,72.4,-108.0,16.1,10.3,False,True,True,0.0,0.5,1.0
2025,3,87.5,102.25,184.4,95.6,53.3,-96.9,-8.1,34.2,False,False,True,0.0,0.3333,1.0
2025,4,138.3,108.34,183.3,62.6,14.5,-45.0,75.7,123.8,False,True,True,0.0,0.5,1.0
2025,5,121.5,107.28,175.7,94.8,73.5,-54.2,26.7,48.0,False,True,True,0.0,0.6,1.0
2025,6,89.8,107.03,181.7,95.4,46.4,-91.9,-5.6,43.4,False,False,True,0.0,0.5,1.0
2025,7,147.2,102.38,204.0,68.2,31.0,-56.8,79.0,116.2,False,True,True,0.0,0.5714,1.0
2025,8,91.1,106.48,183.1,118.3,48.3,-92.0,-27.2,42.8,False,False,True,0.0,0.5,1.0
2025,9,124.8,112.2,206.4,74.0,41.6,-81.6,50.8,83.2,False,True,True,0.0,0.5556,1.0
2025,10,120.4,105.59,192.4,87.3,36.1,-72.0,33.1,84.3,False,True,True,0.0,0.6,1.0
2025,11,123.9,111.04,193.0,113.6,54.3,-69.1,10.3,69.6,False,True,True,0.0,0.6364,1.0
2025,12,137.2,105.07,197.7,84.5,64.4,-60.5,52.7,72.8,False,True,True,0.0,0.6667,1.0
2025,13,89.2,110.59,164.8,67.4,65.8,-75.6,21.8,23.4,False,True,True,0.0,0.6923,1.0
2025,14,100.9,107.23,188.0,71.8,32.9,-87.1,29.1,68.0,False,True,True,0.0,0.7143,1.0
2025,15,124.4,103.49,211.1,85.4,52.8,-86.7,39.0,71.6,False,True,True,0.0,0.7333,1.0
2025,16,127.2,106.93,203.6,144.2,61.6,-76.4,-17.0,65.6,False,False,True,0.0,0.6875,1.0
2025,17,116.6,109.0,193.0,122.6,23.7,-76.4,-6.0,92.9,False,False,True,0.0,0.6471,1.0
2025,18,109.8,115.37,175.7,70.5,38.4,-65.9,39.3,71.4,False,True,True,0.0,0.6667,1.0
2025,19,109.3,100.6,165.5,115.4,45.5,-56.2,-6.1,63.8,False,False,True,0.0,0.6316,1.0
2025,20,56.4,100.08,145.0,56.4,41.1,-88.6,0.0,15.3,False,True,True,0.0,0.65,1.0
2025,21,128.6,87.77,134.6,59.6,57.9,-6.0,69.0,70.7,False,True,True,0.0,0.6667,1.0
