season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2024,1,99.4,109.84,170.6,99.4,38.6,-71.2,0.0,60.8,False,False,True,0.0,0.0,1.0
2024,2,106.8,100.6,180.5,54.5,39.1,-73.7,52.3,67.7,False,True,True,0.0,0.5,1.0
2024,3,101.4,92.72,197.4,83.9,38.8,-96.0,17.5,62.6,False,True,True,0.0,0.6667,1.0
2024,4,77.7,93.97,177.6,83.8,33.1,-99.9,-6.1,44.6,False,False,True,0.0,0.5,1.0
2024,5,71.7,96.23,175.4,92.6,34.4,-103.7,-20.9,37.3,False,False,True,0.0,0.4,1.0
2024,6,115.8,98.7,173.0,91.2,59.6,-57.2,24.6,56.2,False,True,True,0.0,0.5,1.0
2024,7,90.1,101.93,166.4,77.8,31.3,-76.3,12.3,58.8,False,True,True,0.0,0.5714,1.0
2024,8,115.2,98.04,183.8,97.4,35.8,-68.6,17.8,79.4,False,True,True,0.0,0.625,1.0
2024,9,104.7,100.8,188.9,131.8,37.4,-84.2,-27.1,67.3,False,False,True,0.0,0.5556,1.0
2024,10,101.9,106.47,189.7,71.6,32.0,-87.8,30.3,69.9,False,True,True,0.0,0.6,1.0
2024,11,94.1,105.41,215.2,92.1,54.6,-121.1,2.0,39.5,False,True,True,0.0,0.6364,1.0
2024,12,54.3,102.76,187.2,93.3,44.7,-132.9,-39.0,9.6,False,False,True,0.0,0.5833,1.0
2024,13,119.4,101.41,178.9,104.9,34.3,-59.5,14.5,85.1,False,True,True,0.0,0.6154,1.0
2024,14,110.5,107.13,225.0,79.0,38.6,-114.5,31.5,71.9,False,True,True,0.0,0.6429,1.0
2024,15,116.4,103.44,198.4,112.7,35.3,-82.0,3.7,81.1,False,True,True,0.0,0.6667,1.0
2024,16,113.0,102.91,190.8,114.2,25.3,-77.8,-1.2,87.7,False,False,True,0.0,0.625,1.0
2024,17,104.7,104.98,192.3,110.1,34.0,-87.6,-5.4,70.7,False,False,True,0.0,0.5882,1.0
2024,18,98.3,108.6,204.6,126.1,34.5,-106.3,-27.8,63.8,False,False,True,0.0,0.5556,1.0
2024,19,56.3,107.19,152.5,34.0,40.8,-96.2,22.3,15.5,False,True,True,0.0,0.5789,1.0
2024,20,80.8,107.13,165.9,67.0,40.8,-85.1,13.8,40.0,False,True,True,0.0,0.6,1.0
2024,21,40.8,107.48,158.1,75.3,40.8,-117.3,-34.5,0.0,False,False,False,0.0,0.5714,0.9524
2024,22,40.8,108.26,111.0,106.3,40.8,-70.2,-65.5,0.0,False,False,False,0.0,0.5455,0.9091
