season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2024,1,99.4,108.7,170.6,99.4,47.7,-71.2,0.0,51.7,False,False,True,0.0,0.0,1.0
2024,2,84.1,101.01,180.5,68.3,46.9,-96.4,15.8,37.2,False,True,True,0.0,0.5,1.0
2024,3,96.2,97.75,197.4,80.0,48.1,-101.2,16.2,48.1,False,True,True,0.0,0.6667,1.0
2024,4,101.5,95.61,177.6,83.8,56.7,-76.1,17.7,44.8,False,True,True,0.0,0.75,1.0
2024,5,66.9,93.17,175.4,92.6,58.9,-108.5,-25.7,8.0,False,False,True,0.0,0.6,1.0
2024,6,99.6,98.54,173.0,91.2,48.8,-73.4,8.4,50.8,False,True,True,0.0,0.6667,1.0
2024,7,90.1,104.3,166.4,96.0,61.8,-76.3,-5.9,28.3,False,False,True,0.0,0.5714,1.0
2024,8,108.2,100.21,183.8,88.4,42.3,-75.6,19.8,65.9,False,True,True,0.0,0.625,1.0
2024,9,108.5,102.21,188.9,131.8,63.3,-80.4,-23.3,45.2,False,False,True,0.0,0.5556,1.0
2024,10,100.8,105.94,189.7,72.2,63.3,-88.9,28.6,37.5,False,True,True,0.0,0.6,1.0
2024,11,94.1,106.44,215.2,109.7,53.7,-121.1,-15.6,40.4,False,False,True,0.0,0.5455,1.0
2024,12,97.3,97.96,187.2,110.2,69.5,-89.9,-12.9,27.8,False,False,True,0.0,0.5,1.0
2024,13,109.2,102.25,178.9,80.0,121.4,-69.7,29.2,-12.2,False,True,False,0.0,0.5385,0.9231
2024,14,128.0,106.36,225.0,79.0,51.2,-97.0,49.0,76.8,False,True,True,0.0,0.5714,0.9286
2024,15,117.2,103.01,198.4,112.7,33.6,-81.2,4.5,83.6,False,True,True,0.0,0.6,0.9333
2024,16,102.6,104.12,190.8,114.2,34.0,-88.2,-11.6,68.6,False,False,True,0.0,0.5625,0.9375
2024,17,113.0,101.82,192.3,109.1,65.6,-79.3,3.9,47.4,False,True,True,0.0,0.5882,0.9412
2024,18,90.9,104.69,204.6,126.1,29.4,-113.7,-35.2,61.5,False,False,True,0.0,0.5556,0.9444
2024,19,85.9,95.51,152.5,66.5,46.4,-66.6,19.4,39.5,False,True,True,0.0,0.5789,0.9474
2024,20,141.9,97.35,165.9,108.9,84.0,-24.0,33.0,57.9,False,True,True,0.0,0.6,0.95
2024,21,122.7,86.54,158.1,82.0,76.9,-35.4,40.7,45.8,False,True,True,0.0,0.619,0.9524
2024,22,93.8,78.77,106.6,99.8,40.8,-12.8,-6.0,53.0,False,False,True,0.0,0.5909,0.9545
