season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2025,1,65.9,116.18,147.4,65.9,41.3,-81.5,0.0,24.6,False,False,True,0.0,0.0,1.0
2025,2,103.6,108.78,184.7,60.8,38.6,-81.1,42.8,65.0,False,True,True,0.0,0.5,1.0
2025,3,70.8,101.94,184.4,96.5,60.1,-113.6,-25.7,10.7,False,False,True,0.0,0.3333,1.0
2025,4,123.1,100.47,183.3,54.3,24.7,-60.2,68.8,98.4,False,True,True,0.0,0.5,1.0
2025,5,119.2,101.0,170.5,94.8,49.3,-51.3,24.4,69.9,False,True,True,0.0,0.6,1.0
2025,6,89.9,106.11,181.7,95.7,61.4,-91.8,-5.8,28.5,False,False,True,0.0,0.5,1.0
2025,7,116.7,101.63,193.4,68.2,59.0,-76.7,48.5,57.7,False,True,True,0.0,0.5714,1.0
2025,8,72.1,107.66,179.5,104.0,29.1,-107.4,-31.9,43.0,False,False,True,0.0,0.5,1.0
2025,9,116.3,106.23,191.9,71.8,43.0,-75.6,44.5,73.3,False,True,True,0.0,0.5556,1.0
2025,10,131.9,100.5,192.3,92.3,71.6,-60.4,39.6,60.3,False,True,True,0.0,0.6,1.0
2025,11,114.4,106.7,190.2,118.6,43.9,-75.8,-4.2,70.5,False,False,True,0.0,0.5455,1.0
2025,12,97.2,101.32,197.7,81.4,36.2,-100.5,15.8,61.0,False,True,True,0.0,0.5833,1.0
2025,13,88.5,104.1,163.1,67.4,71.5,-74.6,21.1,17.0,False,True,True,0.0,0.6154,1.0
2025,14,94.0,100.99,183.2,59.3,23.8,-89.2,34.7,70.2,False,True,True,0.0,0.6429,1.0
2025,15,112.9,96.25,208.8,75.5,61.7,-95.9,37.4,51.2,False,True,True,0.0,0.6667,1.0
2025,16,116.3,98.69,203.6,104.7,38.0,-87.3,11.6,78.3,False,True,True,0.0,0.6875,1.0
2025,17,90.2,103.49,183.3,125.5,59.6,-93.1,-35.3,30.6,False,False,True,0.0,0.6471,1.0
2025,18,80.9,108.11,170.7,70.5,33.4,-89.8,10.4,47.5,False,True,True,0.0,0.6667,1.0
2025,19,127.1,96.47,163.2,100.6,59.6,-36.1,26.5,67.5,False,True,True,0.0,0.6842,1.0
2025,20,47.0,92.99,134.7,47.4,54.5,-87.7,-0.4,-7.5,False,False,False,0.0,0.65,0.95
2025,21,128.6,82.41,129.3,52.6,58.6,-0.7,76.0,70.0,False,True,True,0.0,0.6667,0.9524
