season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2023,1,65.7,92.96,174.2,65.7,28.9,-108.5,0.0,36.8,False,False,True,0.0,0.0,1.0
2023,2,122.4,90.13,172.7,79.1,53.2,-50.3,43.3,69.2,False,True,True,0.0,0.5,1.0
2023,3,115.3,108.54,233.4,98.8,35.2,-118.1,16.5,80.1,False,True,True,0.0,0.6667,1.0
2023,4,131.9,105.01,218.8,95.6,71.0,-86.9,36.3,60.9,False,True,True,0.0,0.75,1.0
2023,5,76.5,106.59,229.8,117.8,51.5,-153.3,-41.3,25.0,False,False,True,0.0,0.6,1.0
2023,6,102.3,108.12,162.7,71.3,53.9,-60.4,31.0,48.4,False,True,True,0.0,0.6667,1.0
2023,7,136.4,107.42,191.4,124.0,51.0,-55.0,12.4,85.4,False,True,True,0.0,0.7143,1.0
2023,8,140.5,108.65,190.4,106.3,84.3,-49.9,34.2,56.2,False,True,True,0.0,0.75,1.0
2023,9,76.2,109.39,174.3,105.1,32.0,-98.1,-28.9,44.2,False,False,True,0.0,0.6667,1.0
2023,10,126.3,102.83,197.6,134.9,48.9,-71.3,-8.6,77.4,False,False,True,0.0,0.6,1.0
2023,11,103.8,109.32,170.3,111.1,43.3,-66.5,-7.3,60.5,False,False,True,0.0,0.5455,1.0
2023,12,114.9,105.81,179.3,86.2,58.4,-64.4,28.7,56.5,False,True,True,0.0,0.5833,1.0
2023,13,99.4,106.11,185.0,133.4,41.6,-85.6,-34.0,57.8,False,False,True,0.0,0.5385,1.0
2023,14,72.7,105.06,176.9,135.2,24.3,-104.2,-62.5,48.4,False,False,True,0.0,0.5,1.0
2023,15,117.6,100.84,193.0,64.0,20.3,-75.4,53.6,97.3,False,True,True,0.0,0.5333,1.0
2023,16,120.8,100.74,197.8,66.8,67.3,-77.0,54.0,53.5,False,True,True,0.0,0.5625,1.0
2023,17,114.4,100.85,193.1,106.6,47.8,-78.7,7.8,66.6,False,True,True,0.0,0.5882,1.0
2023,18,127.7,96.94,180.6,128.4,34.9,-52.9,-0.7,92.8,False,False,True,0.0,0.5556,1.0
2023,19,111.3,102.82,173.6,99.1,67.3,-62.3,12.2,44.0,False,True,True,0.0,0.5789,1.0
2023,20,138.5,95.22,164.2,93.1,53.1,-25.7,45.4,85.4,False,True,True,0.0,0.6,1.0
2023,21,123.6,96.14,137.8,124.1,56.4,-14.2,-0.5,67.2,False,False,True,0.0,0.5714,1.0
2023,22,103.7,87.41,119.1,89.9,57.7,-15.4,13.8,46.0,False,True,True,0.0,0.5909,1.0
