season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2025,1,65.9,107.68,147.4,65.9,50.6,-81.5,0.0,15.3,False,False,True,0.0,0.0,1.0
2025,2,104.3,102.74,184.7,60.8,65.5,-80.4,43.5,38.8,False,True,True,0.0,0.5,1.0
2025,3,70.8,96.14,184.4,96.5,56.5,-113.6,-25.7,14.3,False,False,True,0.0,0.3333,1.0
2025,4,132.1,93.88,183.3,62.6,43.0,-51.2,69.5,89.1,False,True,True,0.0,0.5,1.0
2025,5,103.7,94.48,170.5,94.8,55.8,-66.8,8.9,47.9,False,True,True,0.0,0.6,1.0
2025,6,89.9,100.45,181.7,95.7,45.3,-91.8,-5.8,44.6,False,False,True,0.0,0.5,1.0
2025,7,117.5,96.55,193.4,68.2,39.7,-75.9,49.3,77.8,False,True,True,0.0,0.5714,1.0
2025,8,131.6,104.42,179.5,104.0,38.6,-47.9,27.6,93.0,False,True,True,0.0,0.625,1.0
2025,9,115.5,102.18,191.9,71.8,27.5,-76.4,43.7,88.0,False,True,True,0.0,0.6667,1.0
2025,10,141.0,92.99,192.3,92.3,56.3,-51.3,48.7,84.7,False,True,True,0.0,0.7,1.0
2025,11,128.0,100.34,190.2,118.6,58.2,-62.2,9.4,69.8,False,True,True,0.0,0.7273,1.0
2025,12,86.8,95.47,197.7,81.4,26.6,-110.9,5.4,60.2,False,True,True,0.0,0.75,1.0
2025,13,86.2,98.49,163.1,67.4,63.7,-76.9,18.8,22.5,False,True,True,0.0,0.7692,1.0
2025,14,96.0,95.92,183.2,59.3,70.0,-87.2,36.7,26.0,False,True,True,0.0,0.7857,1.0
2025,15,109.0,93.59,208.8,75.5,49.2,-99.8,33.5,59.8,False,True,True,0.0,0.8,1.0
2025,16,128.1,94.32,203.6,104.7,47.1,-75.5,23.4,81.0,False,True,True,0.0,0.8125,1.0
2025,17,85.9,97.2,183.3,125.5,59.2,-97.4,-39.6,26.7,False,False,True,0.0,0.7647,1.0
2025,18,92.7,103.18,170.7,70.5,40.4,-78.0,22.2,52.3,False,True,True,0.0,0.7778,1.0
2025,19,127.7,90.92,163.2,100.6,47.1,-35.5,27.1,80.6,False,True,True,0.0,0.7895,1.0
2025,20,47.0,89.35,134.7,47.4,42.2,-87.7,-0.4,4.8,False,False,True,0.0,0.75,1.0
2025,21,128.6,78.76,129.3,52.6,58.6,-0.7,76.0,70.0,False,True,True,0.0,0.7619,1.0
