player_id,name,position,season,week,predicted_points,actual_fantasy_points,is_starter
00-0037238,D.London,WR,2025,10,11.453239403694536,22.4,True
00-0039915,L.McConkey,WR,2025,10,11.351508276764994,20.7,True
00-0039150,B.Young,QB,2025,10,11.217095917550624,3.6,False
00-0036252,M.Pittman,WR,2025,10,11.172755407347228,3.9,True
00-0035700,J.Jacobs,RB,2025,10,11.152504685654604,21.7,True
00-0039391,K.Vidal,RB,2025,10,10.99967678581372,17.8,True
00-0036972,M.Jones,QB,2025,10,10.812338288970587,23.1,False
00-0039064,Z.Flowers,WR,2025,10,10.794133349497718,12.1,True
00-0038563,T.Tucker,WR,2025,10,10.774236299535008,5.5,True
00-0037744,T.McBride,TE,2025,10,10.654677635124632,27.7,True
00-0040124,T.McMillan,WR,2025,10,10.557816706469701,11.0,True
00-0035719,D.Samuel,WR,2025,10,10.553566120004216,12.9,True
00-0035640,D.Metcalf,WR,2025,10,10.462001643331734,6.5,True
00-0032764,D.Henry,QB,2025,10,10.442495503863958,11.4,False
00-0038544,Q.Johnston,WR,2025,10,10.408964461630239,9.2,True
00-0036973,T.Etienne,RB,2025,10,10.363532991485009,15.7,True
00-0038994,J.Addison,WR,2025,10,10.241820458193846,6.5,True
00-0040129,E.Egbuka,WR,2025,10,10.219407593786697,23.5,True
00-0037816,R.Doubs,WR,2025,10,10.178616705958234,1.5,True
00-0034351,D.Goedert,TE,2025,10,10.147865420763324,8.3,True
00-0039917,M.Penix,QB,2025,10,10.098200641712443,11.1,False
00-0036970,K.Pitts,TE,2025,10,10.084827451209811,5.8,True
00-0031381,D.Adams,WR,2025,10,10.03243433089574,19.7,True
00-0040784,Q.Judkins,QB,2025,10,9.968306123254754,10.5,False
00-0039065,S.LaPorta,TE,2025,10,9.905455364379826,10.3,True
00-0040704,D.Gabriel,QB,2025,10,9.79263303995584,20.1,False
00-0039338,B.Bowers,TE,2025,10,9.695728462554806,3.7,True
00-0032268,M.Mariota,QB,2025,10,9.597228072559165,18.8,False
00-0037545,R.Shaheed,WR,2025,10,9.422625943243203,3.3,False
00-0039919,R.Odunze,WR,2025,10,9.410585634937748,20.6,True
00-0035676,A.Brown,WR,2025,10,9.317965938365651,3.3,True
00-0029263,R.Wilson,QB,2025,10,9.278890501794969,3.0,False
00-0037261,K.Shakir,WR,2025,10,9.215331129792949,12.8,True
00-0034383,D.Schultz,TE,2025,10,9.207196466702904,18.3,True
00-0036158,J.Dobbins,RB,2025,10,9.116435233204342,9.4,True
00-0039165,Z.Charbonnet,RB,2025,10,9.08041257091824,14.3,False
00-0030279,K.Allen,WR,2025,10,9.017364023632448,3.9,True
00-0033119,J.Brissett,QB,2025,10,8.986071754524973,21.4,False
00-0038134,K.Walker,RB,2025,10,8.97191782662063,8.0,False
00-0036139,R.Dowdle,RB,2025,10,8.841258525310467,15.3,True
00-0040663,H.Fannin,TE,2025,10,8.69373456146993,8.4,True
00-0038117,W.Robinson,WR,2025,10,8.673284144000714,12.2,True
00-0035685,D.Montgomery,QB,2025,10,8.662184769335905,8.1,False
00-0040189,O.Gadsden,TE,2025,10,8.64307015671029,4.3,True
00-0038129,C.Otton,TE,2025,10,8.549449818404671,17.2,True
00-0040743,T.Shough,QB,2025,10,8.473189503205969,19.6,False
00-0039923,J.McCarthy,QB,2025,10,8.473189503205969,14.7,False
00-0039451,I.Williams,QB,2025,10,8.473189503205969,1.4,False
00-0036212,T.Tagovailoa,QB,2025,10,8.420154364486411,10.9,False
00-0036554,N.Collins,WR,2025,10,8.298556620922822,20.6,True
00-0033280,C.McCaffrey,QB,2025,10,8.280462208703348,17.6,False
00-0038997,J.Downs,WR,2025,10,8.167529000435662,1.3,False
00-0036919,K.Gainwell,RB,2025,10,8.14425207404243,2.4,True
00-0039342,X.Legette,WR,2025,10,7.985114138083671,0.0,True
00-0040126,C.Loveland,TE,2025,10,7.973795896613749,9.5,True
00-0033293,A.Jones,RB,2025,10,7.947921768630039,15.9,True
00-0039849,M.Harrison,WR,2025,10,7.93492739143035,12.3,True
00-0037664,A.Pierce,WR,2025,10,7.92108658747068,18.4,True
00-0031588,S.Diggs,WR,2025,10,7.9064060645570695,15.6,True
00-0040734,T.Henderson,RB,2025,10,7.895447299242153,28.0,True
00-0030565,G.Smith,QB,2025,10,7.895145320496864,4.4,False
00-0034960,J.Meyers,WR,2025,10,7.8594354765848715,7.1,False
00-0036898,D.Mills,QB,2025,10,7.828456275970902,25.7,False
00-0039868,T.Franklin,WR,2025,10,7.827406385191502,15.0,True
00-0039901,K.Coleman,WR,2025,10,7.75796882517424,13.6,True
00-0036555,C.Hubbard,RB,2025,10,7.736184851500471,2.5,False
00-0035704,D.Lock,QB,2025,10,7.678443599379439,0.0,False
00-0038933,D.Kincaid,TE,2025,10,7.5814663059542635,5.7,False
00-0037240,J.Williams,WR,2025,10,7.408717783320466,23.9,True
00-0040130,J.Higgins,WR,2025,10,7.328113752412649,15.2,True
00-0038120,B.Hall,QB,2025,10,7.321991795580157,19.5,False
00-0040242,J.Croskey-Merritt,RB,2025,10,7.306056247764591,3.0,False
00-0039738,B.Corum,RB,2025,10,7.225303502251165,5.6,False
00-0037837,C.Austin,WR,2025,10,7.2004657821545575,3.4,True
00-0034753,M.Andrews,TE,2025,10,7.185482168719656,10.4,True
00-0039847,T.Johnson,TE,2025,10,7.153208017779202,14.5,True
00-0035208,O.Zaccheaus,WR,2025,10,7.103446632287294,1.5,True
00-0035229,T.Hockenson,TE,2025,10,7.059118108743741,2.8,True
00-0030061,Z.Ertz,TE,2025,10,7.012904923984373,9.4,True
00-0033881,E.Engram,TE,2025,10,6.9686442743037835,3.2,False
00-0033090,H.Henry,TE,2025,10,6.962640675063956,1.9,True
00-0040583,W.Marks,RB,2025,10,6.904829952851375,16.1,True
00-0036924,M.Carter,RB,2025,10,6.854304703754331,0.4,False
00-0037157,Z.Knight,RB,2025,10,6.762387132533589,4.3,False
00-0033288,G.Kittle,TE,2025,10,6.760035947440495,23.4,True
00-0033555,M.Hollins,WR,2025,10,6.740240697840565,16.6,True
00-0036040,J.Johnson,TE,2025,10,6.7255103918159005,19.2,True
00-0039384,T.Tracy,RB,2025,10,6.724137585008579,8.1,True
00-0037263,T.Allgeier,RB,2025,10,6.722391977485867,17.7,False
00-0036894,P.Freiermuth,TE,2025,10,6.713516031430864,6.3,True
00-0033307,K.Bourne,WR,2025,10,6.618541471255479,2.9,True
00-0034791,N.Chubb,RB,2025,10,6.580818584243089,6.2,False
00-0033906,A.Kamara,RB,2025,10,6.545410343976435,14.5,True
00-0036407,J.Jeudy,WR,2025,10,6.462394276690174,19.8,True
00-0039793,A.Barner,TE,2025,10,6.452797196926058,0.3,False
00-0038979,C.Tillman,WR,2025,10,6.430359425805656,3.1,True
00-0038797,E.Wilson,RB,2025,10,6.355465255976584,1.4,False
00-0033955,J.McNichols,RB,2025,10,6.232323176439585,3.9,False
00-0037525,J.Mason,RB,2025,10,6.223423997557111,4.1,False
00-0040236,K.Monangai,RB,2025,10,6.164042439614993,8.8,False
00-0040736,M.Taylor,TE,2025,10,6.123260210908164,1.4,True
00-0033885,D.Njoku,TE,2025,10,6.092374578847309,10.1,True
00-0036755,J.Patterson,RB,2025,10,6.0735098040349325,0.1,False
00-0036754,B.Wright,TE,2025,10,6.008879099129909,0.0,False
00-0033110,T.Higbee,TE,2025,10,5.962843614871078,6.3,True
00-0039739,R.Wilson,WR,2025,10,5.906314544902189,11.5,False
00-0035535,D.Slayton,WR,2025,10,5.905367084987607,12.9,True
00-0040727,T.Harris,WR,2025,10,5.881696803212214,2.4,False
00-0040237,T.Johnson,WR,2025,10,5.833296575714895,20.2,True
00-0039880,M.Washington,WR,2025,10,5.650014539878503,9.3,False
00-0040719,B.Tuten,RB,2025,10,5.631752532177193,2.0,False
00-0038606,P.Washington,WR,2025,10,5.590944710759581,11.9,True
00-0036550,R.Bateman,WR,2025,10,5.590850680339626,2.0,True
00-0040729,J.Bech,WR,2025,10,5.491976393576189,0.0,False
00-0037838,I.Likely,TE,2025,10,5.464785246907451,3.7,True
00-0040590,K.Mumpfield,WR,2025,10,5.410159039413058,0.0,False
00-0038559,M.Wilson,WR,2025,10,5.3468346697796285,7.4,True
00-0033858,J.Smith,TE,2025,10,5.224795548773237,1.4,True
00-0034775,C.Kirk,WR,2025,10,5.224286075407152,1.3,False
00-0040198,O.Gordon,RB,2025,10,5.183032393057432,-0.3,False
00-0037741,J.Dotson,WR,2025,10,5.163809070154913,0.0,False
00-0034975,J.Hill,RB,2025,10,5.092508460757722,8.3,False
00-0032385,S.Shepard,WR,2025,10,5.082477685078604,6.1,True
00-0038558,D.Washington,TE,2025,10,5.064640252635799,2.5,False
00-0039491,J.Coker,WR,2025,10,5.046179339312736,5.1,True
00-0037267,J.Ford,RB,2025,10,5.011576855709628,0.1,False
00-0034981,F.Moreau,TE,2025,10,4.940206318468476,3.6,True
00-0040735,L.Burden,WR,2025,10,4.914979629689015,8.1,False
00-0039066,M.Mayer,TE,2025,10,4.911488184401317,5.2,True
00-0040134,P.Bryant,WR,2025,10,4.906186810828629,5.3,False
00-0036309,D.Mooney,WR,2025,10,4.899284855682705,2.7,True
00-0039356,J.Sanders,TE,2025,10,4.893044389541705,8.2,False
00-0040138,J.Noel,WR,2025,10,4.877651937332973,7.5,False
00-0040737,T.Ferguson,TE,2025,10,4.868809040244914,4.2,False
00-0037252,G.Dulcich,TE,2025,10,4.863907981307758,3.2,True
00-0040164,J.Lane,WR,2025,10,4.844117308095024,5.1,False
00-0040739,E.Arroyo,TE,2025,10,4.838817308819891,1.5,False
00-0039299,G.Holani,RB,2025,10,4.776765846990137,9.1,False
00-0038454,K.Mitchell,RB,2025,10,4.724212364512222,3.1,False
00-0038115,D.Bellinger,TE,2025,10,4.687279906380616,1.8,True
00-0035537,Ty.Johnson,RB,2025,10,4.66300636133055,4.6,False
00-0039050,P.Durham,TE,2025,10,4.650434807556311,0.0,False
00-0037291,J.Nailor,WR,2025,10,4.642229097188534,23.4,True
00-0036841,A.Trammell,WR,2025,10,4.6338345567976615,5.3,False
00-0039798,I.Davis,RB,2025,10,4.57558687743316,2.1,False
00-0032464,K.Raymond,WR,2025,10,4.558260271887747,9.9,True
00-0040669,I.TeSlaa,WR,2025,10,4.533613098540425,2.1,False
00-0035689,D.Knox,TE,2025,10,4.512098770707772,6.7,True
00-0036244,C.Parkinson,TE,2025,10,4.398067361823681,14.1,True
00-0038951,S.Tucker,RB,2025,10,4.354623179242414,6.1,False
00-0038393,D.Wicks,WR,2025,10,4.3089999720112555,7.8,True
00-0040162,D.Sampson,RB,2025,10,4.308135291043699,0.9,False
00-0038621,D.Douglas,WR,2025,10,4.304259809642439,5.4,False
00-0037340,Z.Mitchell-Paden,TE,2025,10,4.300353372135635,2.4,False
00-0038124,C.Watson,WR,2025,10,4.297499168097402,6.5,True
00-0036980,E.Moore,WR,2025,10,4.294902100688195,2.8,False
00-0040582,A.Smith,WR,2025,10,4.209799561489255,1.3,True
00-0036182,N.Westbrook-Ikhine,WR,2025,10,4.202005803243538,1.7,False
00-0038573,D.Davis,WR,2025,10,4.061318622577205,1.3,False
00-0040142,K.Johnson,RB,2025,10,4.057629590272736,0.3,False
00-0040581,D.Thornton,WR,2025,10,4.027800478259078,1.4,True
00-0030564,D.Hopkins,WR,2025,10,3.991120977147524,3.6,False
00-0038555,T.Bigsby,RB,2025,10,3.9833330385088783,0.7,False
00-0040202,D.Neal,RB,2025,10,3.9416964382872757,6.1,False
00-0032104,A.Abdullah,RB,2025,10,3.9017449906895125,1.8,False
00-0036626,D.Brown,WR,2025,10,3.8966735325129083,0.0,False
00-0035021,A.Dulin,WR,2025,10,3.890291810154953,2.2,False
00-0031687,R.Mostert,RB,2025,10,3.861931271788343,2.5,False
00-0039424,D.Vele,WR,2025,10,3.82511631248662,2.5,True
00-0040194,J.Hawes,TE,2025,10,3.812755067567956,9.6,False
00-0037746,B.Robinson,RB,2025,10,3.8095800806652296,11.5,False
00-0033282,C.Samuel,WR,2025,10,3.7785045356883677,3.1,False
00-0039875,R.Davis,RB,2025,10,3.760930882597566,0.8,False
00-0038679,T.Shavers,WR,2025,10,3.7191456218012946,3.4,False
00-0033891,Z.Jones,WR,2025,10,3.7171404788426736,0.0,False
00-0032392,A.Hooper,TE,2025,10,3.715869477562162,0.0,True
00-0038611,C.Rodriguez,RB,2025,10,3.712614166774992,7.6,False
00-0037091,B.Melton,WR,2025,10,3.698158233359596,4.8,False
00-0035500,G.Dortch,WR,2025,10,3.6569065390153983,6.2,False
00-0039041,E.Higgins,TE,2025,10,3.648474040670289,3.9,False
00-0039874,J.Wright,RB,2025,10,3.6420448211822065,1.7,False
00-0039074,D.Allen,TE,2025,10,3.6153238023502183,8.8,True
00-0040187,M.Evans,TE,2025,10,3.605644757737001,0.0,False
00-0029892,K.Juszczyk,RB,2025,10,3.533592844741295,2.8,False
00-0035359,D.Sills,WR,2025,10,3.4353548030495844,0.0,False
00-0038359,X.Smith,WR,2025,10,3.400004686101225,2.4,False
00-0036422,A.Trautman,TE,2025,10,3.3431991111040342,1.2,True
00-0032775,D.Robinson,WR,2025,10,3.2953811775054405,6.4,False
00-0039757,T.Jennings,RB,2025,10,3.2551748471739983,0.5,False
00-0038046,C.Kolar,TE,2025,10,3.219697448725089,3.3,False
00-0040009,S.Williams,WR,2025,10,3.2160233253306285,2.2,False
00-0033869,M.Trubisky,QB,2025,10,3.19475547282731,0.4,False
00-0040128,T.Warren,QB,2025,10,3.189438743129143,17.9,True
00-0040131,K.Williams,WR,2025,10,3.120142870753981,14.2,True
00-0036429,C.Woerner,TE,2025,10,3.1198470602364705,2.4,False
00-0039746,W.Shipley,RB,2025,10,3.1088604814143035,5.4,False
00-0033217,M.Alie-Cox,TE,2025,10,3.0982497128304467,0.0,False
00-0037086,G.Calcaterra,TE,2025,10,3.070185272830898,0.0,False
00-0034270,T.Conklin,TE,2025,10,3.0190031506207835,2.2,False
00-0037120,T.Goodson,RB,2025,10,2.9961633935311567,0.4,False
00-0038705,E.Demercado,RB,2025,10,2.9708713247881917,13.4,False
00-0036613,J.Waddle,QB,2025,10,2.966117896720328,19.4,True
00-0040730,R.Harvey,QB,2025,10,2.9621937367418703,3.8,False
00-0039364,S.Vaki,RB,2025,10,2.9393435574744666,0.4,False
00-0036427,T.Johnson,WR,2025,10,2.898817772579568,0.0,True
00-0036628,J.Bates,TE,2025,10,2.719151252571349,1.6,True
00-0039379,J.Thrash,WR,2025,10,2.440510722112456,0.0,False
00-0039920,M.Corley,WR,2025,10,2.408768631662156,3.2,False
00-0039144,L.Musgrave,TE,2025,10,2.3505856338604767,5.3,True
00-0039912,B.Sinnott,TE,2025,10,2.3393721402577365,7.4,False
00-0037805,J.Ruckert,TE,2025,10,2.3253259018852424,1.0,True
00-0030035,A.Thielen,WR,2025,10,2.318280392483184,3.6,False
00-0037614,J.Metchie,WR,2025,10,2.268103409892787,0.6,False
00-0036887,L.Farrell,TE,2025,10,2.185223556329731,9.5,False
00-0033246,J.Mundt,TE,2025,10,2.003242763435297,3.1,False
00-0039589,K.Johnson,WR,2025,10,1.854409920006497,1.1,False
00-0040238,L.Allen,RB,2025,10,1.8257591136830207,1.6,False
00-0032211,T.Lockett,WR,2025,10,1.790697357755052,9.4,True
00-0032688,R.Chosen,WR,2025,10,1.5327254118893068,2.7,False
00-0037085,T.Badie,RB,2025,10,1.4597941726997787,0.0,False
00-0035125,A.Ingold,RB,2025,10,1.4170992271535983,0.6,False
00-0035250,D.Singletary,QB,2025,10,1.2507311901267952,10.3,False
00-0033908,C.Kupp,QB,2025,10,1.168823867336652,9.4,True
00-0036727,A.Prentice,RB,2025,10,1.128320431150253,2.3,False
00-0034827,D.Moore,QB,2025,10,1.0428367582109899,0.0,True
00-0033357,T.Hill,QB,2025,10,1.0242439772613596,2.0,False
00-0034348,C.Sutton,QB,2025,10,0.8103903684262941,5.4,False
00-0035628,D.Johnson,RB,2025,10,0.6886394900004739,0.1,False
00-0036290,C.Kmet,QB,2025,10,0.5668756592156474,1.5,True
00-0037654,T.Fisk,TE,2025,10,0.44822497959584634,1.7,False
00-0034073,R.Dwelley,TE,2025,10,0.22676763116365029,0.0,False
00-0036259,J.Jennings,QB,2025,10,0.21290127876609174,19.1,True
00-0035645,G.Olszewski,QB,2025,10,0.16855955680047477,0.0,False
00-0037239,C.Olave,QB,2025,10,0.14711794112991064,21.4,True
00-0038090,S.Moore,WR,2025,10,0.11349109621029108,2.8,False
00-0038102,K.Pickett,QB,2025,10,0.08737075122362674,0.0,False
00-0037742,T.Burks,QB,2025,10,0.0,8.8,False
00-0034577,K.Allen,QB,2025,10,0.0,0.0,False
00-0033873,P.Mahomes,QB,2025,11,16.72888401155449,13.3,False
00-0036900,J.Chase,WR,2025,11,16.723313361702452,6.0,True
00-0036355,J.Herbert,QB,2025,11,16.158816245360565,3.3,False
00-0039040,D.Achane,RB,2025,11,15.61645663956302,21.5,True
00-0037248,J.Cook,RB,2025,11,15.527622904355102,20.4,True
00-0034796,L.Jackson,QB,2025,11,15.432235496712451,4.9,False
00-0039139,J.Gibbs,RB,2025,11,15.178923537547226,19.6,True
00-0036389,J.Hurts,QB,2025,11,15.01302694161677,14.6,False
00-0038542,B.Robinson,RB,2025,11,14.90116242779786,30.3,True
00-0034857,J.Allen,QB,2025,11,14.672354802287778,42.7,False
00-0037834,B.Purdy,QB,2025,11,14.597309218004868,19.3,False
00-0038543,J.Smith-Njigba,WR,2025,11,14.574530109130407,20.6,True
00-0039732,B.Nix,QB,2025,11,14.165289820056937,12.7,False
00-0040122,A.Jeanty,RB,2025,11,14.08102265547083,9.4,True
00-0036971,T.Lawrence,QB,2025,11,13.882637545857875,15.0,False
00-0033077,D.Prescott,QB,2025,11,13.709938644169071,26.7,False
00-0026498,M.Stafford,QB,2025,11,13.363424346142308,13.2,False
00-0039851,D.Maye,QB,2025,11,13.238599752480113,15.7,False
00-0039067,R.Rice,WR,2025,11,13.217897950760994,9.8,True
00-0036963,A.St. Brown,WR,2025,11,13.142015315312253,6.2,True
00-0039923,J.McCarthy,QB,2025,11,13.131165218232203,6.0,False
00-0036264,J.Love,QB,2025,11,13.006036326627944,15.7,False
00-0036997,J.Williams,RB,2025,11,12.99230970638594,10.3,True
00-0037247,G.Pickens,WR,2025,11,12.94835893748623,29.4,True
00-0039918,C.Williams,QB,2025,11,12.93765177896773,10.3,False
00-0037840,K.Williams,RB,2025,11,12.896663078134818,16.6,True
00-0033106,J.Goff,QB,2025,11,12.807474949735221,12.2,False
00-0036358,C.Lamb,WR,2025,11,12.425518921610504,17.6,True
00-0033119,J.Brissett,QB,2025,11,12.393909210906541,21.9,False
00-0034844,S.Barkley,RB,2025,11,12.362118951198722,10.0,True
00-0036912,D.Smith,WR,2025,11,12.288619262969288,1.8,True
00-0036322,J.Jefferson,WR,2025,11,12.270876365269542,11.1,True
00-0040676,C.Ward,QB,2025,11,12.253205883932791,15.1,False
00-0039075,P.Nacua,WR,2025,11,12.092621674804622,16.3,True
00-0031503,J.Winston,QB,2025,11,11.945995122271018,13.1,False
00-0036275,D.Swift,RB,2025,11,11.92392834272006,9.0,True
00-0023459,A.Rodgers,QB,2025,11,11.807631701800654,9.4,False
00-0034855,B.Mayfield,QB,2025,11,11.74891491032374,18.8,False
00-0037744,T.McBride,TE,2025,11,11.582451268706027,27.5,True
00-0035700,J.Jacobs,RB,2025,11,11.530878121898581,4.0,False
00-0038597,C.Brown,RB,2025,11,11.362366925376504,18.7,True
00-0032764,D.Henry,QB,2025,11,11.336483188948126,20.2,False
00-0037228,J.Warren,RB,2025,11,11.171381807163545,8.7,False
00-0037238,D.London,WR,2025,11,11.060063056846445,18.9,True
00-0037256,R.White,RB,2025,11,10.841122934100985,8.2,True
00-0040129,E.Egbuka,WR,2025,11,10.812524124162511,9.0,True
00-0040124,T.McMillan,WR,2025,11,10.809838915973765,33.0,True
00-0038994,J.Addison,WR,2025,11,10.790588776273967,10.0,True
00-0036945,J.Fields,QB,2025,11,10.665250226642506,21.3,False
00-0026158,J.Flacco,QB,2025,11,10.637463834754136,10.0,False
00-0034869,S.Darnold,QB,2025,11,10.623563506135248,4.3,False
00-0039150,B.Young,QB,2025,11,10.52699125386794,29.9,False
00-0037816,R.Doubs,WR,2025,11,10.440360453222034,9.3,True
00-0040734,T.Henderson,RB,2025,11,10.345191414831541,32.3,True
00-0035676,A.Brown,WR,2025,11,10.305206294619314,11.9,True
00-0032268,M.Mariota,QB,2025,11,10.16745160633231,15.4,False
00-0039915,L.McConkey,WR,2025,11,10.12556473153692,4.3,True
00-0031381,D.Adams,WR,2025,11,10.09339049525732,7.1,True
00-0038117,W.Robinson,WR,2025,11,10.060151555884698,7.6,True
00-0039917,M.Penix,QB,2025,11,9.930976187468536,7.9,False
00-0037545,R.Shaheed,WR,2025,11,9.845636408925502,4.9,True
00-0037261,K.Shakir,WR,2025,11,9.769285343953543,0.7,True
00-0036973,T.Etienne,RB,2025,11,9.758405965670049,19.3,False
00-0034771,M.Rudolph,QB,2025,11,9.751227012393926,9.1,False
00-0036970,K.Pitts,TE,2025,11,9.693659907801361,3.4,True
00-0033280,C.McCaffrey,QB,2025,11,9.586776563016315,35.1,False
00-0038120,B.Hall,QB,2025,11,9.522185347229824,8.4,False
00-0039064,Z.Flowers,WR,2025,11,9.515164894650997,11.3,True
00-0035719,D.Samuel,WR,2025,11,9.431933672424197,20.7,True
00-0040704,D.Gabriel,QB,2025,11,9.418386052104415,2.9,False
00-0039338,B.Bowers,TE,2025,11,9.316541289894294,14.2,True
00-0040126,C.Loveland,TE,2025,11,9.282715801666573,7.0,True
00-0035640,D.Metcalf,WR,2025,11,9.05660193687416,9.9,True
00-0038563,T.Tucker,WR,2025,11,9.02993972191227,14.7,True
00-0034383,D.Schultz,TE,2025,11,8.987526856149554,11.1,True
00-0030506,T.Kelce,TE,2025,11,8.98094196939522,24.1,True
00-0038129,C.Otton,TE,2025,11,8.976376855385487,4.8,True
00-0038544,Q.Johnston,WR,2025,11,8.951820825681086,0.0,True
00-0036139,R.Dowdle,RB,2025,11,8.923953811748621,15.0,True
00-0039919,R.Odunze,WR,2025,11,8.869366629870166,6.1,True
00-0039868,T.Franklin,WR,2025,11,8.858100314560943,12.4,True
00-0034351,D.Goedert,TE,2025,11,8.7939789440846,4.4,True
00-0029604,K.Cousins,QB,2025,11,8.793489164706555,2.1,False
00-0040663,H.Fannin,TE,2025,11,8.792977020547188,4.6,True
00-0030565,G.Smith,QB,2025,11,8.744262650082248,13.0,False
00-0038041,J.Ferguson,TE,2025,11,8.737825679094753,11.6,True
00-0040189,O.Gadsden,TE,2025,11,8.725555110785919,6.1,True
00-0039894,X.Worthy,WR,2025,11,8.694585799161505,5.5,True
00-0036554,N.Collins,WR,2025,11,8.685400862395086,24.2,True
00-0035261,T.Pollard,RB,2025,11,8.6578538939154,5.6,False
00-0039165,Z.Charbonnet,RB,2025,11,8.590328558164781,6.7,False
00-0039391,K.Vidal,RB,2025,11,8.566122225277708,3.2,True
00-0037240,J.Williams,WR,2025,11,8.542880142566933,19.7,True
00-0039451,I.Williams,QB,2025,11,8.490911675564933,1.6,False
00-0040236,K.Monangai,RB,2025,11,8.442506924281963,10.7,False
00-0030279,K.Allen,WR,2025,11,8.318401922207649,9.3,True
00-0038134,K.Walker,RB,2025,11,8.107851701542199,20.1,True
00-0039916,R.Pearsall,WR,2025,11,8.099733574743407,1.0,True
00-0036924,M.Carter,RB,2025,11,7.961392024256494,7.8,False
00-0031588,S.Diggs,WR,2025,11,7.907704868741764,19.5,True
00-0039384,T.Tracy,RB,2025,11,7.834593480937415,17.9,True
00-0036212,T.Tagovailoa,QB,2025,11,7.832661236531266,6.8,False
00-0036894,P.Freiermuth,TE,2025,11,7.812064359006048,2.9,False
00-0033288,G.Kittle,TE,2025,11,7.684640985053951,24.7,True
00-0040784,Q.Judkins,QB,2025,11,7.639637432942008,5.9,False
00-0040583,W.Marks,RB,2025,11,7.570862477349857,6.1,True
00-0039342,X.Legette,WR,2025,11,7.560648867581726,18.3,True
00-0036919,K.Gainwell,RB,2025,11,7.492789936944541,29.5,True
00-0039738,B.Corum,RB,2025,11,7.474651817316093,1.5,False
00-0033293,A.Jones,RB,2025,11,7.458240703824094,11.1,True
00-0038606,P.Washington,WR,2025,11,7.2622041236855175,4.0,True
00-0039032,T.Spears,RB,2025,11,7.18431857316043,8.4,True
00-0036410,T.Higgins,WR,2025,11,7.17902795009007,15.3,True
00-0034960,J.Meyers,WR,2025,11,7.135079763568911,11.4,True
00-0040667,M.Golden,WR,2025,11,7.119914690222676,3.4,False
00-0033090,H.Henry,TE,2025,11,7.118059752011767,8.5,True
00-0038128,M.Willis,QB,2025,11,7.066395045083591,5.8,False
00-0035229,T.Hockenson,TE,2025,11,7.0410691972255135,6.9,True
00-0037157,Z.Knight,RB,2025,11,6.964214891733777,14.5,False
00-0034753,M.Andrews,TE,2025,11,6.71101063283428,15.7,True
00-0040170,E.Ayomanor,WR,2025,11,6.704254521634156,3.1,True
00-0036196,G.Davis,WR,2025,11,6.691579689326197,7.0,False
00-0034837,C.Ridley,WR,2025,11,6.618387371052948,2.3,False
00-0033881,E.Engram,TE,2025,11,6.591389246202982,7.3,False
00-0037837,C.Austin,WR,2025,11,6.582334410288185,1.5,False
