season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2025,1,80.6,112.7,163.8,80.6,52.2,-83.2,0.0,28.4,False,False,True,0.0,0.0,1.0
2025,2,85.5,80.92,191.3,70.4,50.4,-105.8,15.1,35.1,False,True,True,0.0,0.5,1.0
2025,3,97.6,111.37,187.6,96.3,43.8,-90.0,1.3,53.8,False,True,True,0.0,0.6667,1.0
2025,4,145.4,115.4,187.3,71.5,70.3,-41.9,73.9,75.1,False,True,True,0.0,0.75,1.0
2025,5,132.9,120.72,176.9,95.6,49.2,-44.0,37.3,83.7,False,True,True,0.0,0.8,1.0
2025,6,77.2,123.12,191.1,90.6,35.2,-113.9,-13.4,42.0,False,False,True,0.0,0.6667,1.0
2025,7,150.0,119.54,212.7,83.2,50.2,-62.7,66.8,99.8,False,True,True,0.0,0.7143,1.0
2025,8,93.7,124.71,183.3,125.3,46.6,-89.6,-31.6,47.1,False,False,True,0.0,0.625,1.0
2025,9,116.0,127.27,214.3,74.0,79.7,-98.3,42.0,36.3,False,True,True,0.0,0.6667,1.0
2025,10,108.0,124.63,193.5,85.4,42.7,-85.5,22.6,65.3,False,True,True,0.0,0.7,1.0
2025,11,114.0,126.79,205.8,113.6,31.8,-91.8,0.4,82.2,False,True,True,0.0,0.7273,1.0
2025,12,132.0,121.49,207.1,94.2,45.7,-75.1,37.8,86.3,False,True,True,0.0,0.75,1.0
2025,13,85.5,126.27,167.8,72.0,84.6,-82.3,13.5,0.9,False,True,True,0.0,0.7692,1.0
2025,14,118.2,121.5,199.5,77.7,56.0,-81.3,40.5,62.2,False,True,True,0.0,0.7857,1.0
2025,15,126.4,115.05,222.2,109.1,47.5,-95.8,17.3,78.9,False,True,True,0.0,0.8,1.0
2025,16,104.7,120.52,204.5,152.2,55.0,-99.8,-47.5,49.7,False,False,True,0.0,0.75,1.0
2025,17,127.7,123.8,199.7,132.9,43.0,-72.0,-5.2,84.7,False,False,True,0.0,0.7059,1.0
2025,18,106.7,129.57,176.6,64.1,21.2,-69.9,42.6,85.5,False,True,True,0.0,0.7222,1.0
2025,19,116.9,109.15,167.0,115.6,106.4,-50.1,1.3,10.5,False,True,True,0.0,0.7368,1.0
2025,20,97.7,113.09,149.7,72.0,50.8,-52.0,25.7,46.9,False,True,True,0.0,0.75,1.0
2025,21,136.2,95.79,136.2,72.4,46.8,0.0,63.8,89.4,False,True,True,0.0,0.7619,1.0
2025,22,74.5,86.25,100.3,82.2,73.7,-25.8,-7.7,0.8,False,False,True,0.0,0.7273,1.0
