season,week,model_actual,model_projected,oracle_actual,hindsight_actual,replacement_actual,vs_oracle_margin,vs_hindsight_margin,vs_replacement_margin,won_vs_oracle,won_vs_hindsight,won_vs_replacement,cumulative_win_rate_vs_oracle,cumulative_win_rate_vs_hindsight,cumulative_win_rate_vs_replacement
2021,1,109.3,110.55,191.3,109.3,50.6,-82.0,0.0,58.7,False,False,True,0.0,0.0,1.0
2021,2,115.0,92.56,214.8,97.1,63.5,-99.8,17.9,51.5,False,True,True,0.0,0.5,1.0
2021,3,55.6,113.68,181.3,108.6,58.8,-125.7,-53.0,-3.2,False,False,False,0.0,0.3333,0.6667
2021,4,108.6,110.21,205.7,90.0,11.1,-97.1,18.6,97.5,False,True,True,0.0,0.5,0.75
2021,5,143.7,109.96,217.4,72.8,44.4,-73.7,70.9,99.3,False,True,True,0.0,0.6,0.8
2021,6,143.1,109.72,189.6,84.7,21.7,-46.5,58.4,121.4,False,True,True,0.0,0.6667,0.8333
2021,7,89.1,109.39,184.7,93.7,40.2,-95.6,-4.6,48.9,False,False,True,0.0,0.5714,0.8571
2021,8,109.6,110.22,167.8,89.9,53.9,-58.2,19.7,55.7,False,True,True,0.0,0.625,0.875
2021,9,102.5,109.89,175.0,80.7,25.8,-72.5,21.8,76.7,False,True,True,0.0,0.6667,0.8889
2021,10,90.3,105.21,173.4,107.4,24.4,-83.1,-17.1,65.9,False,False,True,0.0,0.6,0.9
2021,11,107.5,105.01,225.7,73.1,35.5,-118.2,34.4,72.0,False,True,True,0.0,0.6364,0.9091
2021,12,84.6,105.86,179.7,99.9,68.6,-95.1,-15.3,16.0,False,False,True,0.0,0.5833,0.9167
2021,13,91.4,107.54,194.4,81.0,41.4,-103.0,10.4,50.0,False,True,True,0.0,0.6154,0.9231
2021,14,89.0,103.6,203.4,120.7,42.1,-114.4,-31.7,46.9,False,False,True,0.0,0.5714,0.9286
2021,15,122.2,110.02,193.2,107.3,38.8,-71.0,14.9,83.4,False,True,True,0.0,0.6,0.9333
2021,16,93.7,107.64,207.1,53.7,22.7,-113.4,40.0,71.0,False,True,True,0.0,0.625,0.9375
2021,17,111.2,112.31,207.1,114.2,33.3,-95.9,-3.0,77.9,False,False,True,0.0,0.5882,0.9412
2021,18,97.9,107.14,168.8,74.7,69.9,-70.9,23.2,28.0,False,True,True,0.0,0.6111,0.9444
2021,19,83.6,103.49,170.2,71.7,38.1,-86.6,11.9,45.5,False,True,True,0.0,0.6316,0.9474
2021,20,86.9,104.1,205.2,99.6,41.4,-118.3,-12.7,45.5,False,False,True,0.0,0.6,0.95
2021,21,71.5,103.94,132.0,87.9,41.4,-60.5,-16.4,30.1,False,False,True,0.0,0.5714,0.9524
2021,22,64.4,105.74,109.0,67.1,41.4,-44.6,-2.7,23.0,False,False,True,0.0,0.5455,0.9545
