player_id,position,cold_start,step8_pace,step8_per_game,train_seasons,team,snap_share,actual,prior_ppg,season,level,team_share,position_mean,blend_pace_team,coldstart_ramp,depth_rank,rank_prior,pace_x_rank,matchup,hurdle,matchup_train_rows,matchup_alpha
00-0030456,RB,0,7.00596645253727,8.000192681124929,2,TB,0.26153846153846155,3.2,9.88125,2021,23.53,10.779753694581279,8.53953488372093,8.892860073559275,,3.0,,,,,,
00-0030506,TE,0,16.877449688708904,17.845474684213016,2,KC,0.8461538461538461,25.6,21.98888888888889,2021,21.931578947368422,21.98888888888889,3.6299703264094956,19.433169288798897,,1.0,,,,,,
00-0030513,RB,0,3.8908538544888205,4.43955352363897,2,BAL,0.3088235294117647,8.8,9.1375,2021,21.644444444444446,6.355954293876094,8.53953488372093,5.123404074182457,,,,,,,,
00-0030564,WR,0,17.714413480511052,18.43162942304668,2,ARI,0.8840579710144928,26.3,17.9875,2021,39.5125,17.9875,7.049357798165138,17.850956740255526,,1.0,,,,,,
00-0030578,RB,0,4.6158908387875055,5.510202484650198,2,ATL,0.3333333333333333,8.7,3.975,2021,19.7875,3.521570483276271,8.53953488372093,4.068730661031888,,1.0,,,,,,
00-0030663,WR,0,4.30749682765729,5.132616724460992,2,LV,0.023255813953488372,0.0,6.973333333333333,2021,29.6375,7.967656885842793,7.049357798165138,6.137576856750041,,3.0,,,,,,
00-0031045,RB,0,5.548793567575565,7.025378829675263,2,JAX,0.33783783783783783,7.8,7.763636363636365,2021,20.993750000000002,6.932182375417928,8.53953488372093,6.240487971496746,,2.0,,,,,,
00-0031062,RB,0,6.261816784866741,7.871000241261824,2,NE,0.37333333333333335,12.1,8.328571428571427,2021,25.2,8.328571428571427,8.53953488372093,7.295194106719084,,1.0,,,,,,
00-0031236,WR,0,10.065824193906145,11.177316605540812,2,HOU,0.782051282051282,18.2,15.466666666666667,2021,43.675,15.466666666666667,7.049357798165138,12.766245430286407,,1.0,,,,,,
00-0031237,QB,0,10.376469494519457,16.45732057066349,2,DEN,1.0,20.5,15.94,2021,14.58,14.873932799999999,14.28203125,12.625201147259727,,1.0,,,,,,
00-0031260,TE,0,7.263676589563268,10.154462301942969,2,WAS,1.0,12.0,11.117647058823529,2021,11.505882352941176,11.117647058823529,3.6299703264094956,9.190661824193398,,1.0,,,,,,
00-0031273,TE,0,4.258159012251836,5.203136415428433,2,TB,0.27692307692307694,0.0,5.285,2021,16.535,5.285,3.6299703264094956,4.771579506125918,,2.0,,,,,,
00-0031280,QB,0,15.786426365782276,17.088961194469007,2,LV,1.0,24.0,16.875,2021,18.60625,16.875,14.28203125,16.330713182891138,,1.0,,,,,,
00-0031325,WR,0,7.5396213663737175,9.799336116609165,2,BAL,0.8235294117647058,13.6,8.154545454545454,2021,25.938888888888886,5.095571346788538,7.049357798165138,6.317596356581127,,1.0,,,,,,
00-0031345,QB,0,5.640139473813156,12.476507137117817,2,SF,0.9272727272727272,14.8,10.733333333333334,2021,14.43125,10.733333333333334,14.28203125,8.186736403573246,,1.0,,,,,,
00-0031376,RB,0,4.439862016710231,5.0877789018603705,2,KC,0.06153846153846154,0.0,8.413333333333334,2021,20.05263157894737,6.488825910931175,8.53953488372093,5.464343963820703,,3.0,,,,,,
00-0031381,WR,0,16.225650083754974,18.619595993421104,2,GB,0.7017543859649122,10.6,25.10625,2021,42.25555555555556,25.106250000000003,7.049357798165138,20.665950041877487,,1.0,,,,,,
00-0031382,WR,0,12.00054372160927,12.51196364002094,2,CLE,0.864406779661017,19.4,13.129411764705882,2021,30.75,13.129411764705882,7.049357798165138,12.564977743157577,,1.0,,,,,,
00-0031387,TE,0,6.951450450611056,8.06410967764458,2,PIT,0.46551724137931033,2.9,9.9375,2021,10.81764705882353,9.9375,3.6299703264094956,8.444475225305528,,1.0,,,,,,
00-0031408,WR,0,13.014449537372993,14.08032546142717,2,TB,0.9384615384615385,5.4,14.6,2021,43.62,14.6,7.049357798165138,13.807224768686496,,1.0,,,,,,
00-0031428,WR,0,11.993400828936364,15.40980296661594,2,CHI,0.9130434782608695,9.5,16.141176470588235,2021,34.34705882352941,16.141176470588235,7.049357798165138,14.0672886497623,,1.0,,,,,,
00-0031484,TE,0,0.0,0.0,2,JAX,0.35135135135135137,9.2,0.7000000000000001,2021,8.981250000000001,1.693434343434344,3.6299703264094956,0.846717171717172,,1.0,,,,,,
00-0031544,WR,0,12.5882537033626,13.38170766246017,2,DAL,0.8809523809523809,38.9,14.675,2021,43.699999999999996,14.675,7.049357798165138,13.6316268516813,,1.0,,,,,,
00-0031547,WR,0,10.956862894635654,12.882217076547956,2,MIA,0.8333333333333334,12.1,11.87857142857143,2021,29.325,11.87857142857143,7.049357798165138,11.41771716160354,,1.0,,,,,,
00-0031549,WR,0,11.875299626574993,13.399020310773944,2,NE,0.8533333333333334,18.2,11.6,2021,21.318749999999998,8.344074230282581,7.049357798165138,10.109686928428786,,1.0,,,,,,
00-0031558,TE,0,1.9701441444622845,2.787695020293042,2,ARI,0.7971014492753623,0.0,2.688888888888889,2021,9.46875,2.688888888888889,3.6299703264094956,2.3295165166755867,,1.0,,,,,,
00-0031585,TE,0,0.9750459001256722,1.4974337695420556,2,TEN,0.234375,0.0,1.9909090909090907,2021,16.46470588235294,1.9909090909090907,3.6299703264094956,1.4829774955173813,,,,,,,,
00-0031588,WR,0,17.164305817525808,19.97246543209633,2,BUF,0.9294117647058824,15.9,20.61578947368421,2021,53.35263157894737,20.61578947368421,7.049357798165138,18.89004764560501,,1.0,,,,,,
00-0031610,TE,0,11.391004613276285,17.962595411304864,2,LV,0.9418604651162791,26.5,17.2875,2021,21.49375,17.2875,3.6299703264094956,14.339252306638144,,1.0,,,,,,
00-0031687,RB,0,3.2583451317679204,7.6411381583340585,2,SF,0.07272727272727272,2.0,12.4625,2021,26.0,12.4625,8.53953488372093,7.86042256588396,,1.0,,,,,,
00-0031690,TE,0,0.34364956466690966,0.5618359059889431,2,BAL,0.27941176470588236,0.0,0.0,2021,12.472222222222221,0.0,3.6299703264094956,0.17182478233345483,,2.0,,,,,,
00-0031763,WR,0,1.5057065525770028,2.7263159394705916,2,WAS,0.03636363636363636,0.0,0.9714285714285714,2021,30.511764705882356,1.1104213050179828,7.049357798165138,1.308063928797493,,1.0,,,,,,
00-0031806,RB,0,3.923360178764864,6.331467320674298,2,MIA,0.2962962962962963,1.6,6.411111111111111,2021,22.70625,6.730802080657591,8.53953488372093,5.327081129711227,,2.0,,,,,,
00-0031868,WR,0,2.7576405438622644,5.136842947063487,2,CHI,0.5217391304347826,4.9,7.18125,2021,34.34705882352941,11.569853587873144,7.049357798165138,7.163747065867704,,2.0,,,,,,
00-0031951,TE,0,0.43710044337657666,0.6083683005381841,2,JAX,0.7972972972972973,10.8,3.6133333333333337,2021,8.981250000000001,3.6133333333333337,3.6299703264094956,2.0252168883549553,,2.0,,,,,,
00-0032009,WR,0,4.200383196459036,5.423811050146522,2,WAS,0.6,3.0,8.257142857142856,2021,30.511764705882356,7.356544142906217,7.049357798165138,5.778463669682626,,1.0,,,,,,
00-0032058,RB,0,6.905949368957178,8.721911029143511,2,NYJ,0.26153846153846155,2.4,1.5875,2021,17.74375,1.0833924278846154,8.53953488372093,3.994670898420897,,1.0,,,,,,
00-0032062,TE,0,1.071331385767108,1.3262086735740908,2,KC,0.2923076923076923,1.5,1.3875,2021,21.931578947368422,2.8489236549536505,3.6299703264094956,1.9601275203603792,,2.0,,,,,,
00-0032063,RB,0,5.093034594796332,8.754452309947405,2,ATL,0.75,10.2,13.766666666666667,2021,19.7875,11.918311913225779,8.53953488372093,8.505673254011056,,1.0,,,,,,
00-0032104,RB,0,3.228461588454837,4.719458427729824,2,MIN,0.10843373493975904,3.9,2.727272727272727,2021,28.975,2.727272727272727,8.53953488372093,2.9778671578637823,,,,,,,,
00-0032128,WR,0,6.112401357891992,7.2304372483798796,2,HOU,0.5128205128205128,4.7,6.473333333333334,2021,43.675,7.269107075901226,7.049357798165138,6.690754216896609,,1.0,,,,,,
00-0032135,TE,0,1.736789217750616,1.9759066344055627,2,CHI,0.13043478260869565,0.0,2.43125,2021,13.658823529411764,2.4272646655738583,3.6299703264094956,2.082026941662237,,3.0,,,,,,
00-0032141,TE,0,1.314879184379835,2.4976719140718124,2,TEN,0.390625,0.0,2.2545454545454544,2021,16.46470588235294,2.2545454545454544,3.6299703264094956,1.7847123194626446,,1.0,,,,,,
00-0032144,RB,0,7.7262909194695855,9.24132924151915,2,DEN,0.5,20.8,13.226666666666667,2021,19.00625,13.226666666666667,8.53953488372093,10.476478793068125,,1.0,,,,,,
00-0032187,RB,0,7.384968100593316,9.760554501970601,2,HOU,0.28205128205128205,11.8,14.958333333333334,2021,17.93125,14.958333333333334,8.53953488372093,11.171650716963324,,2.0,,,,,,
00-0032211,WR,0,15.871690657279677,16.771056186456153,2,SEA,0.8518518518518519,26.0,15.98235294117647,2021,43.51764705882353,15.98235294117647,7.049357798165138,15.927021799228074,,1.0,,,,,,
00-0032214,TE,0,2.6365641845458483,3.5624084110439282,2,NYJ,0.6615384615384615,5.6,4.1899999999999995,2021,6.4625,3.283213943841736,3.6299703264094956,2.959889064193792,,1.0,,,,,,
00-0032385,WR,0,11.596575032114599,14.537781128732917,2,NYG,0.9508196721311475,24.3,13.375,2021,28.3375,13.375,7.049357798165138,12.4857875160573,,1.0,,,,,,
00-0032392,TE,0,6.595800479560292,7.6443402963402,2,CLE,0.6440677966101694,5.7,8.979999999999999,2021,14.583333333333334,8.979999999999999,3.6299703264094956,7.787900239780145,,1.0,,,,,,
00-0032464,WR,0,1.3689760215418674,2.8387033340281005,2,DET,0.75,8.9,1.7125,2021,36.89375,1.8448459238663686,7.049357798165138,1.606910972704118,,1.0,,,,,,
00-0032543,WR,0,2.605103642058321,3.166599861045787,2,CAR,0.03125,0.0,1.7571428571428573,2021,42.125,2.0155110376349317,7.049357798165138,2.3103073398466263,,,,,,,,
00-0032602,RB,0,6.741653849742941,11.850387558550006,2,WAS,0.36363636363636365,0.8,11.805882352941175,2021,27.258823529411764,11.805882352941175,8.53953488372093,9.273768101342059,,2.0,,,,,,
00-0032688,WR,0,12.91994955231781,14.353666314635953,2,CAR,0.8125,12.7,13.88125,2021,42.125,13.88125,7.049357798165138,13.400599776158906,,1.0,,,,,,
00-0032725,TE,0,1.751918341632112,2.1997222362651483,2,LAC,0.24691358024691357,1.1,1.24,2021,13.8625,1.24,3.6299703264094956,1.495959170816056,,3.0,,,,,,
00-0032764,RB,0,18.232442878291742,19.82896794356745,2,TEN,0.625,10.7,19.95294117647059,2021,24.564705882352943,19.95294117647059,8.53953488372093,19.092692027381165,,1.0,,,,,,
00-0032775,WR,0,5.557441903548994,7.035918469681668,2,KC,0.7384615384615385,1.9,6.227777777777778,2021,41.51052631578948,6.227777777777778,7.049357798165138,5.892609840663386,,2.0,,,,,,
00-0032791,WR,0,3.9514992517585883,5.938247601595798,2,MIA,0.12962962962962962,0.0,5.807142857142857,2021,29.325,5.807142857142857,7.049357798165138,4.879321054450722,,1.0,,,,,,
00-0032813,RB,0,0.27872535285600397,0.4014875609820057,2,NYG,0.04918032786885246,0.0,0.7857142857142857,2021,18.3375,0.7857142857142857,8.53953488372093,0.5322198192851448,,1.0,,,,,,
00-0032950,QB,0,12.149085931993318,14.827222956977206,2,IND,1.0,18.3,15.700000000000001,2021,16.405882352941177,13.918127818503288,14.28203125,13.033606875248303,,1.0,,,,,,
00-0032972,RB,0,6.8579271125584915,8.344045235802907,2,NYG,0.39344262295081966,2.3,5.35625,2021,18.3375,4.148689941921858,8.53953488372093,5.503308527240175,,2.0,,,,,,
00-0032977,WR,0,5.0487302318023906,6.533778425803999,2,CLE,0.06779661016949153,0.0,9.3,2021,30.75,9.3,7.049357798165138,7.174365115901196,,2.0,,,,,,
00-0032986,TE,0,2.067738124551791,2.5992678297185914,2,CHI,0.07246376811594203,0.0,0.0,2021,13.658823529411764,0.0,3.6299703264094956,1.0338690622758955,,2.0,,,,,,
00-0033009,WR,0,12.53261968425192,14.574271914731902,2,CIN,0.7391304347826086,6.2,12.84,2021,36.725,12.84,7.049357798165138,12.68630984212596,,1.0,,,,,,
00-0033040,WR,0,17.49981153505272,19.919606577673452,2,KC,0.8769230769230769,37.1,21.655555555555555,2021,41.51052631578948,21.655555555555555,7.049357798165138,19.57768354530414,,1.0,,,,,,
00-0033045,RB,0,11.470234570164644,13.322425986133844,2,DAL,0.8333333333333334,5.9,14.78,2021,21.55625,14.78,8.53953488372093,13.125117285082322,,1.0,,,,,,
00-0033090,TE,0,7.459036865129786,8.951294210167445,2,NE,0.72,6.1,10.37857142857143,2021,7.70625,5.769512430761305,3.6299703264094956,6.614274647945545,,1.0,,,,,,
00-0033106,QB,0,11.544786515086802,13.911319533061373,2,DET,1.0,24.9,15.305882352941175,2021,16.90625,16.97438528983022,14.28203125,14.259585902458511,,1.0,,,,,,
00-0033110,TE,0,5.656920921980418,6.116745124270735,2,LA,1.0,11.8,7.652941176470588,2021,12.905555555555557,7.652941176470589,3.6299703264094956,6.654931049225503,,1.0,,,,,,
00-0033114,WR,0,1.9179552194290153,3.1192455744150442,2,CIN,0.2318840579710145,1.5,2.164285714285714,2021,36.725,2.164285714285714,7.049357798165138,2.0411204668573646,,2.0,,,,,,
00-0033118,RB,0,9.16858408198604,10.131816336702498,2,LV,0.47674418604651164,12.0,12.813333333333333,2021,23.675,13.110995858094723,8.53953488372093,11.139789970040383,,1.0,,,,,,
00-0033119,QB,0,5.65530941244473,10.048112197903961,2,MIA,0.037037037037037035,0.4,1.7166666666666668,2021,17.56875,1.8383459573323775,14.28203125,3.7468276848885536,,2.0,,,,,,
00-0033217,TE,0,3.5145588239958214,4.708308678234653,2,IND,0.5131578947368421,0.0,5.4750000000000005,2021,15.376470588235293,5.4750000000000005,3.6299703264094956,4.494779411997911,,1.0,,,,,,
00-0033246,TE,0,0.8472096570146816,1.6289943169615468,2,LA,0.28846153846153844,0.0,0.775,2021,12.905555555555557,0.775,3.6299703264094956,0.8111048285073408,,2.0,,,,,,
00-0033251,WR,0,6.19666845778285,7.011689156269355,2,IND,0.9078947368421053,20.3,8.799999999999999,2021,30.670588235294115,8.799999999999999,7.049357798165138,7.498334228891425,,1.0,,,,,,
00-0033258,TE,0,0.5947527029393801,1.0148107545590102,2,ARI,0.21739130434782608,0.0,1.9333333333333333,2021,9.46875,1.9333333333333333,3.6299703264094956,1.2640430181363567,,3.0,,,,,,
00-0033288,TE,0,10.14545197324105,12.812203164008663,2,SF,0.9454545454545454,11.8,15.6375,2021,15.89375,15.6375,3.6299703264094956,12.891475986620524,,1.0,,,,,,
00-0033293,RB,0,14.836167832940774,19.53679059009872,2,GB,0.49122807017543857,4.2,17.6625,2021,27.477777777777778,17.6625,8.53953488372093,16.249333916470388,,1.0,,,,,,
00-0033307,WR,0,3.764964388345237,4.558120113127912,2,NE,0.44,2.7,8.513333333333334,2021,21.318749999999998,5.903431591786948,7.049357798165138,4.834197990066093,,2.0,,,,,,
00-0033308,RB,0,4.83243982071233,6.590647211884995,2,BUF,0.11764705882352941,0.4,4.2,2021,16.847368421052632,3.1162762397322785,8.53953488372093,3.9743580302223043,,3.0,,,,,,
00-0033338,TE,0,1.6956125602117436,2.9359338936269426,2,MIA,0.24074074074074073,0.0,0.6866666666666668,2021,16.44375,1.6144950848972301,3.6299703264094956,1.6550538225544869,,3.0,,,,,,
00-0033357,QB,0,4.939079993955417,7.609721188942937,2,NO,0.3548387096774194,0.2,9.323529411764707,2021,22.166666666666668,9.323529411764707,14.28203125,7.131304702860062,,2.0,,,,,,
00-0033367,WR,0,1.4082469096248245,2.641655491191976,2,NYG,0.09836065573770492,1.6,1.6461538461538463,2021,28.3375,1.646153846153846,7.049357798165138,1.5272003778893353,,,,,,,,
00-0033375,WR,0,6.9561922770424465,9.505756271336065,2,DEN,0.696969696969697,13.9,10.746666666666666,2021,30.9875,10.746666666666666,7.049357798165138,8.851429471854557,,1.0,,,,,,
00-0033421,TE,0,0.3408994482483713,0.5816676823761162,2,HOU,0.4230769230769231,0.0,0.0,2021,13.04375,0.0,3.6299703264094956,0.17044972412418566,,,,,,,,
00-0033439,TE,0,1.3279095837099133,2.657291266443058,2,HOU,0.7564102564102564,10.7,3.253846153846154,2021,13.04375,3.253846153846154,3.6299703264094956,2.2908778687780336,,1.0,,,,,,
00-0033455,TE,0,5.169961087512446,6.491443176644816,2,TEN,0.484375,4.9,5.3,2021,16.46470588235294,5.3,3.6299703264094956,5.2349805437562225,,2.0,,,,,,
00-0033466,WR,0,4.273979857401033,5.771736617179602,2,BUF,0.17647058823529413,-0.3,5.8277777777777775,2021,53.35263157894737,5.827777777777778,7.049357798165138,5.050878817589405,,1.0,,,,,,
00-0033481,WR,0,0.22315067489269957,0.5139449137812411,2,KC,0.07692307692307693,0.0,0.35000000000000003,2021,41.51052631578948,0.35000000000000003,7.049357798165138,0.2865753374463498,,3.0,,,,,,
00-0033526,RB,0,4.018300444622874,7.4459383123863985,2,CIN,0.21739130434782608,3.9,5.972727272727273,2021,21.56875,5.972727272727272,8.53953488372093,4.995513858675073,,2.0,,,,,,
00-0033528,TE,0,2.815026878940885,3.2412147974509646,2,DAL,0.03571428571428571,0.0,0.2,2021,10.68125,0.18566589979550105,3.6299703264094956,1.500346389368193,,,,,,,,
00-0033536,WR,0,10.472698702670412,12.272052172400667,2,LAC,0.7530864197530864,22.2,10.246666666666666,2021,37.2875,10.246666666666666,7.049357798165138,10.359682684668538,,1.0,,,,,,
00-0033553,RB,0,6.8904895331171145,9.221523059846811,2,ARI,0.4927536231884058,5.3,13.021428571428572,2021,23.1375,17.12981993549928,8.53953488372093,12.010154734308198,,2.0,,,,,,
00-0033555,WR,0,3.0995295202573487,3.465930550674446,2,MIA,0.12962962962962962,0.0,2.35,2021,29.325,2.35,7.049357798165138,2.724764760128674,,2.0,,,,,,
00-0033572,WR,0,2.0048383051778464,4.236960901639713,2,JAX,0.13513513513513514,0.0,1.9384615384615385,2021,38.89375,2.0435450031926403,7.049357798165138,2.0241916541852434,,1.0,,,,,,
00-0033576,TE,0,0.6822859204756947,1.144567796816916,2,DEN,0.3333333333333333,1.7,0.575,2021,14.4,0.9219206680584549,3.6299703264094956,0.8021032942670747,,3.0,,,,,,
00-0033594,RB,0,7.982311012103052,12.248513128003326,2,SEA,0.7777777777777778,12.7,15.153846153846153,2021,23.511764705882353,15.153846153846153,8.53953488372093,11.568078582974604,,1.0,,,,,,
00-0033699,RB,0,12.395584328071376,16.607658623170714,2,LAC,0.5802469135802469,11.7,16.53,2021,25.40625,16.53,8.53953488372093,14.462792164035688,,1.0,,,,,,
00-0033720,TE,0,1.499356979613793,2.062950912357966,2,CAR,0.1875,0.0,0.5133333333333333,2021,3.7125,0.5133333333333333,3.6299703264094956,1.0063451564735633,,2.0,,,,,,
00-0033725,RB,0,1.9905022684757356,3.4182790036809227,2,DAL,0.011904761904761904,0.0,1.6153846153846154,2021,21.55625,1.9305133535902763,8.53953488372093,1.9605078110330059,,2.0,,,,,,
00-0033733,WR,0,4.022903856911814,6.252706365263276,2,PHI,0.22535211267605634,0.0,8.19375,2021,28.89375,8.19375,7.049357798165138,6.108326928455907,,2.0,,,,,,
00-0033757,TE,0,8.343124105431379,11.686351919448777,2,GB,0.49122807017543857,2.8,11.044444444444444,2021,15.86111111111111,11.044444444444444,3.6299703264094956,9.693784274937912,,1.0,,,,,,
00-0033856,RB,0,6.533113154333504,8.594865083363254,2,TB,0.6461538461538462,10.9,12.870588235294116,2021,23.53,12.870588235294118,8.53953488372093,9.70185069481381,,2.0,,,,,,
00-0033857,WR,0,10.72816397194399,12.334573221478825,2,PIT,0.9137931034482759,9.2,15.694117647058825,2021,52.747058823529414,15.694117647058825,7.049357798165138,13.211140809501408,,1.0,,,,,,
00-0033858,TE,0,6.048612349312333,6.822475377979914,2,NE,0.7333333333333333,9.8,8.94375,2021,7.70625,4.186091991559485,3.6299703264094956,5.117352170435909,,2.0,,,,,,
00-0033871,WR,0,9.796250414059907,11.479380777429425,2,NYJ,0.8923076923076924,26.7,12.76,2021,31.14375,11.60374828237719,7.049357798165138,10.699999348218547,,1.0,,,,,,
00-0033873,QB,0,14.32822345742036,20.148478477874466,2,KC,1.0,33.3,23.63888888888889,2021,23.736842105263158,23.63888888888889,14.28203125,18.983556173154625,,1.0,,,,,,
00-0033885,TE,0,3.6433087302262126,4.732867047670056,2,CLE,0.5932203389830508,10.6,4.26,2021,14.583333333333334,4.26,3.6299703264094956,3.9516543651131064,,2.0,,,,,,
00-0033891,WR,0,4.343309859368516,4.714254388375852,2,LV,0.23255813953488372,12.6,2.2875,2021,29.6375,2.2875,7.049357798165138,3.3154049296842585,,2.0,,,,,,
