position,season,window,actual_years,n_train_rows,weighting,model,mae,rmse,medae,r2,spearman,bias,n
QB,2023,all,17,16590,exponential,B_gbm_huber,6.234441158609772,7.59667985753176,5.612303049902165,0.2687452297421721,0.5420283475593234,-0.17431630118108019,718
QB,2023,all,17,16590,exponential,F_yeojohnson_huber,5.890065665362562,7.465030167516635,4.835325924036129,0.29387075710500477,0.5447123217195583,-1.125675581102321,718
QB,2024,all,18,17308,n/a,existing_methodology,6.222016116260368,7.773087598783989,5.401276802305935,0.3131600951079071,0.5567912174301705,0.6629183152319871,720
QB,2024,all,18,17308,none,B_gbm_huber,6.643367510374889,8.429113984464697,5.641044911451893,0.19233316708086634,0.5575665552292214,-2.169649644414978,720
QB,2024,all,18,17308,none,F_yeojohnson_huber,5.892912270133876,7.58753643709487,4.752735746882259,0.34555979090838507,0.5738622878541118,-0.8815551895497327,720
QB,2024,all,18,17308,linear,B_gbm_huber,6.555688000578608,8.206284575719248,5.74794435148127,0.23447118599216155,0.5625928977957593,-1.3596485062044779,720
QB,2024,all,18,17308,linear,F_yeojohnson_huber,5.868564957956718,7.540579300616553,4.598958290518908,0.35363501975654277,0.5744898966001278,-0.6565462793599486,720
QB,2024,all,18,17308,exponential,B_gbm_huber,6.591560158647005,8.098797954980123,5.896295428283347,0.25439377639222516,0.5582491648715758,-0.12332391347006393,720
QB,2024,all,18,17308,exponential,F_yeojohnson_huber,5.9725638974131545,7.762900701847678,4.614647340573877,0.3149591697954567,0.5568985089458188,-1.1182863329976933,720
QB,2025,all,19,18028,n/a,existing_methodology,6.494363852293435,8.136093286069922,5.3784822998406865,0.24088791479560645,0.4971719498688636,-1.27641050524725,708
QB,2025,all,19,18028,none,B_gbm_huber,8.676537231476082,11.13970084061294,6.898555668960563,-0.42305315493072304,0.29203480593736864,-5.631326201932943,708
QB,2025,all,19,18028,none,F_yeojohnson_huber,8.270367892212658,10.901766925051183,6.109548201623356,-0.36291211553623604,0.3354628355875186,-5.388171764142674,708
QB,2025,all,19,18028,linear,B_gbm_huber,7.1668927459397915,9.026932549162048,5.921268892252194,0.06555345772828636,0.42645854688493984,-2.9528578425744896,708
QB,2025,all,19,18028,linear,F_yeojohnson_huber,8.220003116850311,10.882979291636106,6.385455160349309,-0.3582185957911632,0.36353530896546227,-5.919850041109657,708
QB,2025,all,19,18028,exponential,B_gbm_huber,6.889942926065133,8.26885486868718,6.211843763586867,0.21591200312844538,0.4875979235226003,-0.575346915525031,708
QB,2025,all,19,18028,exponential,F_yeojohnson_huber,8.389293134206284,11.156481771081074,6.104830419128854,-0.42734378050712896,0.31535006629712065,-5.9984518826412865,708
RB,2023,3y,3,4614,n/a,existing_methodology,4.560657146189541,6.118019190971292,3.610003182884461,0.3876984379694516,0.6769371720834421,0.2917054351265066,1515
RB,2023,3y,3,4614,none,B_gbm_huber,4.493808763331979,6.375094061006936,3.2230314870331753,0.33516038194084863,0.688854097599108,-0.9480981285175367,1515
RB,2023,3y,3,4614,none,C_gbm_mae,4.2341689938082885,6.1178965485743335,2.7961689169389334,0.38772298623457224,0.6963843341666266,-1.003072665635593,1515
RB,2023,3y,3,4614,linear,B_gbm_huber,4.492194937647069,6.367997685394522,3.1958682072740987,0.33663967800613825,0.6824614813364369,-0.8824168941147359,1515
RB,2023,3y,3,4614,linear,C_gbm_mae,4.241535709500844,6.13958165203851,2.8817147142997293,0.38337481813387475,0.6926588774237238,-1.0968865950415543,1515
RB,2023,3y,3,4614,exponential,B_gbm_huber,4.498422403878315,6.365804212574126,3.2118968783561224,0.3370965915630424,0.681824810156831,-0.868439039652102,1515
RB,2023,3y,3,4614,exponential,C_gbm_mae,4.256765098687829,6.152245642030811,2.8602402164828105,0.3808283942109154,0.6889489452105843,-1.0530163378957957,1515
RB,2023,5y,5,7480,n/a,existing_methodology,4.531037604733248,6.067403627017529,3.5983389938098815,0.3977879086067563,0.6855469592979148,0.44606371535754935,1515
RB,2023,5y,5,7480,none,B_gbm_huber,4.496899877838615,6.313467570008928,3.251157573978153,0.34795194248452344,0.6938936639645599,-0.757546988778697,1515
RB,2023,5y,5,7480,none,C_gbm_mae,4.156253488409972,6.034781604808328,2.845446359167024,0.40424621094740776,0.7027837766954473,-0.8930027227991854,1515
RB,2023,5y,5,7480,linear,B_gbm_huber,4.483746951508123,6.324864550611317,3.2303617671261957,0.3455956821600652,0.6909153664005997,-0.8375081788791402,1515
RB,2023,5y,5,7480,linear,C_gbm_mae,4.1989786867957815,6.0571323141580855,2.8023581141736185,0.39982511382787034,0.6960118996590868,-0.9186283443876208,1515
RB,2023,5y,5,7480,exponential,B_gbm_huber,4.477488167627104,6.335446861514311,3.165650674608975,0.3434040452668279,0.6876652236044358,-0.8561803109359162,1515
RB,2023,5y,5,7480,exponential,C_gbm_mae,4.2090606866159535,6.104498734232512,2.8693972154912553,0.3904017472989445,0.6949323047959067,-1.012177645091435,1515
RB,2023,7y,7,11335,n/a,existing_methodology,4.534062929907226,6.052808973522027,3.5522349854687074,0.4006815700916858,0.689319227901493,0.517638537298374,1515
RB,2023,7y,7,11335,none,B_gbm_huber,4.483244778810004,6.390188267712331,3.239558928093364,0.3320083949595286,0.6892334217830953,-1.0706325259370373,1515
RB,2023,7y,7,11335,none,C_gbm_mae,4.15991779325334,6.014145411921331,2.7684399775872337,0.40831365557928656,0.704824036935297,-0.833524342527435,1515
RB,2023,7y,7,11335,linear,B_gbm_huber,4.467089030573771,6.3177715592826225,3.2337916168212253,0.3470626168008669,0.6935658018542905,-0.8767340543027092,1515
RB,2023,7y,7,11335,linear,C_gbm_mae,4.146128633632844,5.998260609719521,2.8349092751382607,0.4114350993199164,0.7063910887620133,-0.8976314239014781,1515
RB,2023,7y,7,11335,exponential,B_gbm_huber,4.467687902248543,6.332345637762776,3.21748978314931,0.34404670004349525,0.6900333349086207,-0.8762484350215377,1515
RB,2023,7y,7,11335,exponential,C_gbm_mae,4.187624900429677,6.068741377602163,2.8088825519511995,0.39752232601562176,0.701190157558797,-0.9330901366612091,1515
RB,2024,3y,3,4610,n/a,existing_methodology,4.795781238513113,6.300293132326782,3.740537934729896,0.3929387046030224,0.6675226583818664,0.45071245809252664,1500
RB,2024,3y,3,4610,none,B_gbm_huber,4.678503919834519,6.61948759477128,3.212653971920366,0.3298688945384295,0.6785502094268965,-1.421714561208573,1500
RB,2024,3y,3,4610,none,C_gbm_mae,4.438210224281165,6.2831833459722946,2.9282228728442155,0.3962314356612522,0.686452242208056,-0.9774519824444964,1500
RB,2024,3y,3,4610,linear,B_gbm_huber,4.734116924382595,6.643524159170251,3.368706125846695,0.32499332248098545,0.6762227503435299,-1.337766095130573,1500
RB,2024,3y,3,4610,linear,C_gbm_mae,4.465531212834398,6.319605697181418,2.9217000012435195,0.3892112972268239,0.6802717119207133,-0.9898267610148846,1500
RB,2024,3y,3,4610,exponential,B_gbm_huber,4.6678530289260864,6.636559529870699,3.112650756348839,0.32640784494625097,0.6751799242509885,-1.4995102559444689,1500
RB,2024,3y,3,4610,exponential,C_gbm_mae,4.437369295288156,6.297008842575191,3.025675037262106,0.3935714515189812,0.684587313387149,-1.071327366035205,1500
RB,2024,5y,5,7563,n/a,existing_methodology,4.671833902414081,6.238294001753891,3.6186371517421207,0.4048277020412785,0.6750658320279308,0.05085435126260423,1500
RB,2024,5y,5,7563,none,B_gbm_huber,4.64935212831282,6.534419282613848,3.297403513780169,0.3469821885141544,0.6858503619238313,-1.2234429081491578,1500
RB,2024,5y,5,7563,none,C_gbm_mae,4.4082680930767335,6.197987259352849,2.9591162010634244,0.41249388654277663,0.6914493900007714,-0.7642210998105847,1500
RB,2024,5y,5,7563,linear,B_gbm_huber,4.645836232398347,6.596729456257243,3.1490848640254825,0.33446886381126184,0.6789610871157984,-1.401229557810421,1500
RB,2024,5y,5,7563,linear,C_gbm_mae,4.368349781505264,6.264875671556143,2.902240426646182,0.39974478039012284,0.6945805188805827,-1.1934986384266686,1500
RB,2024,5y,5,7563,exponential,B_gbm_huber,4.627762973054813,6.576100386765647,3.1274346551475958,0.3386248084396608,0.6784415188261004,-1.4110191835492951,1500
RB,2024,5y,5,7563,exponential,C_gbm_mae,4.414547948331334,6.241411088218425,2.9928972665990266,0.40423277432289983,0.6864902010436714,-0.9755808679852166,1500
RB,2024,7y,7,10893,n/a,existing_methodology,4.67652872257094,6.2384139626181065,3.643842451433304,0.4048048117864501,0.6757037439243795,0.08500768871051863,1500
RB,2024,7y,7,10893,none,B_gbm_huber,4.673697312743221,6.577701770932311,3.4025834422587975,0.3383026586385973,0.6757487437214479,-1.2484571747670286,1500
RB,2024,7y,7,10893,none,C_gbm_mae,4.3795598773311415,6.2604031339977295,2.930294498094309,0.40060152706955954,0.6880721790281752,-1.0474765240757813,1500
RB,2024,7y,7,10893,linear,B_gbm_huber,4.647942918441217,6.5564728051661385,3.3426895064025475,0.3425669085885634,0.6827437214091711,-1.291438508588138,1500
RB,2024,7y,7,10893,linear,C_gbm_mae,4.368624371890198,6.2870141919151346,2.8407500488261475,0.3954949779369469,0.6914680993942757,-1.2581309136382528,1500
RB,2024,7y,7,10893,exponential,B_gbm_huber,4.651178650169209,6.609094694074209,3.2097352127631744,0.3319715160955119,0.678982972019771,-1.4632704894168485,1500
RB,2024,7y,7,10893,exponential,C_gbm_mae,4.398355030699937,6.304737540205662,2.8605848408968404,0.3920819255355116,0.690085832772449,-1.252349805751032,1500
RB,2025,3y,3,4581,n/a,existing_methodology,4.508753178933315,6.635025935912042,2.9904765630088335,0.3499507576281219,0.662978885042297,-1.5252966042300766,1552
RB,2025,3y,3,4581,none,B_gbm_huber,4.799638060281389,7.131002702733732,3.0211705527357124,0.24913439864406883,0.6161880583820348,-2.359651586111912,1552
RB,2025,3y,3,4581,none,C_gbm_mae,4.75469719124929,7.198109389640343,2.931690287796144,0.23493578032516915,0.6390808455215619,-2.847228327714165,1552
RB,2025,3y,3,4581,linear,B_gbm_huber,4.77803330967616,7.19341643357044,2.8517121584237537,0.23593305395840314,0.6203868064114503,-2.537749129145187,1552
RB,2025,3y,3,4581,linear,C_gbm_mae,4.877255694909675,7.439677238327559,2.7841042952945974,0.18272315259669825,0.6194048402184903,-3.1310198434487155,1552
RB,2025,3y,3,4581,exponential,B_gbm_huber,4.770496222552294,7.188422535669228,2.8367191541178953,0.2369935647387975,0.6191891639551939,-2.538180907310479,1552
RB,2025,3y,3,4581,exponential,C_gbm_mae,4.902838377991372,7.448491272228053,2.9300747987299927,0.1807854951620853,0.6134624715361563,-3.1810296616523845,1552
RB,2025,5y,5,7629,n/a,existing_methodology,4.526804238337843,6.737419935499695,2.935343484487599,0.3297323772610339,0.6622482523102545,-1.8412810446535606,1552
RB,2025,5y,5,7629,none,B_gbm_huber,4.801994413074165,7.229782254177545,2.9189502993038356,0.22818815092002553,0.6318272048840147,-2.6003705167191624,1552
RB,2025,5y,5,7629,none,C_gbm_mae,5.120256957709404,7.866011790882141,2.986163580213652,0.08637033391692905,0.618917496156951,-3.89872996559341,1552
RB,2025,5y,5,7629,linear,B_gbm_huber,4.797005448925063,7.238419821094266,2.886272340792618,0.22634285085265482,0.62120397894911,-2.6089350663407274,1552
RB,2025,5y,5,7629,linear,C_gbm_mae,5.0770373909712285,7.783170008428547,2.8840706429614524,0.10551298473382043,0.603153966977177,-3.6694867096968644,1552
RB,2025,5y,5,7629,exponential,B_gbm_huber,4.812305757663655,7.290515942125554,2.8599909896733586,0.21516649558958223,0.6144796776456448,-2.675203868306297,1552
RB,2025,5y,5,7629,exponential,C_gbm_mae,4.980071282822138,7.6480550448325735,2.84731867399835,0.136299806718573,0.6118674240164994,-3.51332184561972,1552
