position,season,window,actual_years,n_train_rows,weighting,model,mae,rmse,medae,r2,spearman,bias,n
QB,2024,all,18,11512,exponential,B_gbm_huber,6.654911076894776,8.187535967736046,5.994980140027206,0.2161017368912892,0.5279492084687162,0.03265605150486945,702
QB,2024,all,18,11512,exponential,C_gbm_mae,6.195748230364476,7.752784986053835,5.164113983382982,0.29714014351446927,0.5366186533971448,-0.2539729768792212,702
QB,2025,all,19,12214,n/a,existing_methodology,6.513047157052644,8.014325059444158,5.425165518826646,0.22172600743597648,0.47475202226696395,-0.6444211852372816,677
QB,2025,all,19,12214,none,B_gbm_huber,6.736937612174141,8.123454049350617,6.202522795398666,0.20038659224910127,0.47747577529953805,-0.5246251286584803,677
QB,2025,all,19,12214,none,C_gbm_mae,6.303490192955968,7.891519509624034,5.369254350885534,0.24539464935746003,0.4880647386743674,-0.9991024213151475,677
QB,2025,all,19,12214,linear,B_gbm_huber,6.783688739438927,8.162912761027703,6.192180463309857,0.19259967203798933,0.4573784201983356,-0.2692798601951921,677
QB,2025,all,19,12214,linear,C_gbm_mae,6.440992628082318,8.03009596698363,5.4822516689858745,0.2186599566321007,0.4790902715078428,-1.3842228206511487,677
QB,2025,all,19,12214,exponential,B_gbm_huber,6.864251850085684,8.253936220306969,6.253692123924004,0.17449287010696057,0.4408858015573316,-0.6122268748315192,677
QB,2025,all,19,12214,exponential,C_gbm_mae,6.446645602622338,8.082984390487159,5.438388444615395,0.20833382145514134,0.47024586712110544,-1.5164601249779832,677
RB,2023,3y,3,4259,n/a,existing_methodology,4.76522137150564,6.307058755141316,3.8859775862700396,0.34311119288318137,0.6273107505363632,0.2274517052983824,1401
RB,2023,3y,3,4259,none,B_gbm_huber,4.789506777943909,6.550629232965313,3.582122456609371,0.29139510805970525,0.6288629577546514,-0.7994502931014816,1401
RB,2023,3y,3,4259,none,F_yeojohnson_huber,4.578147297515199,6.4362241709462005,3.133831767250898,0.31593017726870787,0.6260484803940441,-1.2082409437814248,1401
RB,2023,3y,3,4259,linear,B_gbm_huber,4.744343475190079,6.521380161988766,3.53912578466088,0.29770893299513823,0.6314938981159813,-0.7957070779031082,1401
RB,2023,3y,3,4259,linear,F_yeojohnson_huber,4.53438918683719,6.426542830350072,3.08502132453048,0.3179865792340607,0.6299770881341759,-1.3032474208255702,1401
