player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0019596,QB,2021,TB,17,17,17,0.9333333333333333,0,0,0,17,258.97203426987534,374.7
00-0022924,QB,2021,PIT,17,17,16,0.8931372549019608,0,0,0,17,270.45352434777885,214.0
00-0023459,QB,2021,GB,17,17,16,0.8183823529411764,0,0,0,17,286.0429705937411,333.3
00-0023682,QB,2021,WAS,17,17,1,0.7098214285714286,0,0,0,17,170.72714501442,0.7
00-0026143,QB,2021,ATL,17,17,17,0.9855769230769231,0,0,0,17,285.6653384871436,220.8
00-0026158,QB,2021,NYJ,17,17,2,0.8436085972850679,0,0,0,17,209.31089772459478,23.799999999999997
00-0026197,QB,2021,KC,17,17,4,0.39672459893048123,0,0,0,17,14.520819326700895,3.3
00-0026300,QB,2021,BAL,17,17,4,0.3008578431372549,0,0,0,17,54.60167274832827,44.4
00-0026498,QB,2021,LA,17,17,17,0.859375,0,0,0,17,232.34689255910513,325.8
00-0026544,QB,2021,LAC,17,17,1,0.1697860962566845,0,0,0,17,17.107066211610945,-0.2
00-0026625,QB,2021,NE,17,17,5,0.3596813725490196,0,0,0,17,10.224097218196247,12.3
00-0027688,QB,2021,ARI,17,17,7,0.2665441176470588,0,0,0,17,24.521242458116575,41.3
00-0027939,QB,2021,CAR,17,17,8,0.8816176470588235,0,0,0,17,255.50061614837662,84.3
00-0027948,QB,2021,TB,17,17,6,0.4150326797385621,0,0,0,17,10.031259586045142,1.8999999999999997
00-0027973,QB,2021,CHI,17,17,8,0.8952205882352942,0,0,0,17,215.55045537644375,80.1
00-0028118,QB,2021,HOU,17,17,6,0.4169117647058824,0,0,0,17,36.45077047095755,81.69999999999999
00-0028986,QB,2021,CLE,17,17,7,0.5307904411764706,0,0,0,17,42.137727914066375,28.599999999999998
00-0029263,QB,2021,SEA,17,17,14,1.0,0,0,0,17,312.39469137862073,240.7
00-0029567,QB,2021,CHI,17,17,1,0.49468954248366015,0,0,0,17,82.11883326732801,14.8
00-0029604,QB,2021,MIN,17,17,16,0.7691993464052288,0,0,0,17,237.16605241040548,300.3
00-0029701,QB,2021,TEN,17,17,17,0.9168198529411764,0,0,0,17,269.3621202330616,270.3
00-0030520,QB,2021,NYG,17,17,6,0.30357142857142855,0,0,0,17,53.037049029722226,30.900000000000002
00-0030565,QB,2021,SEA,17,17,4,0.3629201680672268,0,0,0,17,4.536511747376897,54.300000000000004
00-0031237,QB,2021,DEN,17,17,14,0.6090686274509803,0,0,0,17,111.57154775098697,200.79999999999998
00-0031280,QB,2021,LV,17,17,17,0.974264705882353,0,0,0,17,270.4825336388726,256.6
00-0031345,QB,2021,SF,17,17,15,0.42857142857142855,0,0,0,17,95.57036758946296,225.49999999999997
00-0031395,QB,2021,WAS,17,17,1,0.14583333333333334,0,0,0,17,14.075537596972165,7.8
