player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0023459,QB,2023,NYJ,17,17,1,0.8397491349480969,0,0,0,17,226.15936264358348,0.0
00-0026158,QB,2023,CLE,17,17,5,0.758578431372549,0,0,0,17,74.32641208665802,98.9
00-0026498,QB,2023,LA,17,17,15,0.8458508403361344,0,0,0,17,204.24952125987136,239.29999999999998
00-0026625,QB,2023,LV,17,17,3,0.3335084033613445,0,0,0,17,25.306393293916617,5.0
00-0027948,QB,2023,KC,17,17,2,0.37700534759358284,0,0,0,17,19.968812050215362,5.9
00-0027973,QB,2023,CAR,17,17,3,0.8538602941176472,0,0,0,17,203.97557510868276,23.6
00-0028118,QB,2023,NYG,17,17,11,0.3915441176470589,0,0,0,17,20.7002607036916,87.30000000000001
00-0028986,QB,2023,HOU,17,17,2,0.4783088235294118,0,0,0,17,21.871834771878458,9.8
00-0029263,QB,2023,DEN,17,17,15,0.9732620320855616,0,0,0,17,281.7556982034,252.9
00-0029604,QB,2023,MIN,17,17,8,0.8058155080213903,0,0,0,17,245.24195328108777,149.9
00-0029701,QB,2023,TEN,17,17,9,0.9040441176470587,0,0,0,17,226.34659835315665,80.0
00-0030533,QB,2023,JAX,17,17,1,0.19178921568627452,0,0,0,17,9.227346182923446,-0.3
00-0030565,QB,2023,SEA,17,17,15,0.4195261437908497,0,0,0,17,81.9220246959152,223.40000000000003
00-0031237,QB,2023,DET,17,17,1,0.5965073529411764,0,0,0,17,73.10758931548862,-0.2
00-0031280,QB,2023,NO,17,17,17,0.9669117647058825,0,0,0,17,178.3433458001238,237.1
00-0031288,QB,2023,CIN,17,17,2,0.18137254901960786,0,0,0,17,5.717282043269324,0.8
00-0031345,QB,2023,LV,17,17,7,0.5163398692810458,0,0,0,17,117.27967592367912,62.1
00-0031503,QB,2023,NO,17,17,7,0.6727941176470589,0,0,0,17,163.23399298962084,11.9
00-0031800,QB,2023,ATL,17,17,5,0.4051470588235294,0,0,0,17,85.33951320864193,66.0
00-0032156,QB,2023,NYJ,17,17,5,0.3596813725490196,0,0,0,17,42.07695483377513,26.9
00-0032268,QB,2023,PHI,17,17,3,0.6810661764705882,0,0,0,17,175.7532230668179,11.7
00-0032436,QB,2023,CLE,17,17,1,0.3373161764705882,0,0,0,17,16.613802026323132,13.9
00-0032950,QB,2023,LA,17,17,2,0.8114495798319327,0,0,0,17,137.82171884628252,24.1
00-0033077,QB,2023,DAL,17,17,17,0.8765756302521008,0,0,0,17,240.23448764905996,339.0
00-0033106,QB,2023,DET,17,17,17,0.8860294117647058,0,0,0,17,235.52562105648818,284.90000000000003
