player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0019596,QB,2017,NE,16,16,16,0.9090909090909091,0,0,0,16,318.4650519067786,291.9
00-0020531,QB,2017,NO,17,17,17,0.9943181818181818,0,0,0,17,355.1362408412963,283.29999999999995
00-0021206,QB,2017,NYJ,16,16,13,0.3333333333333333,0,0,0,16,48.63799496006188,205.6
00-0021429,QB,2017,ARI,16,16,7,0.8275401069518715,0,0,0,16,228.2002256456669,102.30000000000001
00-0022803,QB,2017,NYG,16,16,15,1.0,0,0,0,16,230.90561516550997,187.3
00-0022924,QB,2017,PIT,16,16,15,0.9391711229946526,0,0,0,16,234.36057019720835,256.9
00-0022942,QB,2017,LAC,16,16,16,1.0,0,0,0,16,274.55153872952576,270.5
00-0023436,QB,2017,KC,17,17,16,0.8316176470588236,0,0,0,17,227.76445595570203,315.0
00-0023459,QB,2017,GB,16,16,7,0.803475935828877,0,0,0,16,291.8596367357426,129.5
00-0023645,QB,2017,CAR,17,17,4,0.41276737967914445,0,0,0,17,21.58502754450049,0.49999999999999994
00-0023662,QB,2017,TEN,17,17,2,0.5611631016042781,0,0,0,17,56.46820664894026,2.3999999999999995
00-0023682,QB,2017,TB,16,16,6,0.75625,0,0,0,16,139.5717073067966,73.9
00-0024226,QB,2017,MIA,16,16,14,0.7954545454545454,0,0,0,16,142.86149380290905,157.70000000000002
00-0024264,QB,2017,LAC,16,16,3,0.22994652406417113,0,0,0,16,7.113216210697543,-1.0999999999999999
00-0025430,QB,2017,ARI,16,16,5,0.338235294117647,0,0,0,16,-0.7429298577489529,50.400000000000006
00-0025708,QB,2017,MIA,16,16,4,0.3104575163398693,0,0,0,16,48.81433729832248,41.3
00-0026143,QB,2017,ATL,17,17,17,0.9861111111111112,0,0,0,17,322.9111804210431,241.29999999999998
00-0026158,QB,2017,BAL,16,16,16,0.9583333333333334,0,0,0,16,245.10972756391814,182.89999999999998
00-0026197,QB,2017,JAX,17,17,2,0.49172794117647056,0,0,0,17,74.3249213767298,-0.5
00-0026498,QB,2017,DET,16,16,16,0.8515625,0,0,0,16,215.58353966719676,269.8
00-0026544,QB,2017,NO,17,17,1,0.15388655462184872,0,0,0,17,4.847997710467446,-0.2
00-0026625,QB,2017,NE,16,16,11,0.36764705882352944,0,0,0,16,51.84738504241492,63.99999999999999
00-0027688,QB,2017,WAS,16,16,1,0.3504901960784314,0,0,0,16,42.50273192907669,0.0
00-0027796,QB,2017,BUF,17,17,4,0.27363445378151263,0,0,0,17,8.04585024061644,4.800000000000001
00-0027854,QB,2017,MIN,16,16,2,0.8125,0,0,0,16,249.18030854855522,26.9
00-0027939,QB,2017,CAR,17,17,17,0.979779411764706,0,0,0,17,248.78995085531292,323.2
00-0027948,QB,2017,ARI,16,16,5,0.4479166666666667,0,0,0,16,74.53664761717403,59.6
00-0027973,QB,2017,CIN,16,16,16,0.9607843137254902,0,0,0,16,196.2060313128078,210.7
00-0028012,QB,2017,BAL,16,16,2,0.27389705882352944,0,0,0,16,7.896516862303934,9.9
00-0028090,QB,2017,HOU,16,16,4,0.22647058823529412,0,0,0,16,10.544558629913299,34.0
