player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0019596,QB,2018,NE,16,16,16,0.9166666666666666,0,0,0,16,277.41093596512064,281.4
00-0020531,QB,2018,NO,16,16,15,0.9947916666666666,0,0,0,16,261.1733001324442,302.79999999999995
00-0021206,QB,2018,NYJ,16,16,4,0.38125,0,0,0,16,70.09896662424427,20.7
00-0022787,QB,2018,ATL,16,16,3,0.5818850267379679,0,0,0,16,8.57228682305972,1.1
00-0022803,QB,2018,NYG,16,16,16,0.9947916666666666,0,0,0,16,217.68815710892864,234.0
00-0022924,QB,2018,PIT,16,16,16,0.9442401960784315,0,0,0,16,274.25926753037174,334.0
00-0022942,QB,2018,LAC,17,17,17,1.0,0,0,0,17,326.1301765344554,282.79999999999995
00-0023436,QB,2018,WAS,16,16,10,0.841577540106952,0,0,0,16,245.45546644361988,137.89999999999998
00-0023459,QB,2018,GB,16,16,16,0.7729779411764706,0,0,0,16,214.4525016060095,306.5
00-0023645,QB,2018,BUF,16,16,2,0.3979779411764706,0,0,0,16,12.652028721829689,6.5
00-0023662,QB,2018,DET,16,16,2,0.524203431372549,0,0,0,16,44.83310367902985,1.7000000000000002
00-0023682,QB,2018,TB,16,16,8,0.7215909090909091,0,0,0,16,166.5988327069907,163.8
00-0026143,QB,2018,ATL,16,16,16,0.9875,0,0,0,16,193.79878223438666,351.0
00-0026158,QB,2018,BAL,17,17,9,0.9625,0,0,0,17,252.93439401363966,137.0
00-0026197,QB,2018,KC,16,16,1,0.4501633986928104,0,0,0,16,0.9254842057602553,1.5
00-0026300,QB,2018,WAS,16,16,4,0.3110294117647059,0,0,0,16,1.7578083562754023,45.5
00-0026498,QB,2018,DET,16,16,16,0.8680555555555556,0,0,0,16,235.98742190678013,212.10000000000002
00-0026544,QB,2018,CHI,17,17,5,0.14200367647058826,0,0,0,17,8.933297136984434,30.7
00-0026625,QB,2018,NE,16,16,5,0.4101307189542484,0,0,0,16,3.175430398086484,-0.5
00-0026898,QB,2018,WAS,16,16,2,0.6964285714285714,0,0,0,16,38.58734684515006,0.2999999999999998
00-0027688,QB,2018,WAS,16,16,3,0.30934873949579833,0,0,0,16,24.204394542147256,27.2
00-0027796,QB,2018,HOU,17,17,2,0.2688419117647059,0,0,0,17,8.968973504569028,3.3
00-0027854,QB,2018,ARI,16,16,3,0.7142857142857143,0,0,0,16,177.5803231607569,12.700000000000001
00-0027939,QB,2018,CAR,16,16,14,0.9826680672268908,0,0,0,16,265.3355325022916,278.59999999999997
00-0027948,QB,2018,TEN,16,16,8,0.42857142857142855,0,0,0,16,80.34696385914407,33.0
00-0027973,QB,2018,CIN,16,16,11,0.9663865546218487,0,0,0,16,209.99255678660995,174.5
00-0028118,QB,2018,CLE,16,16,4,0.4884453781512605,0,0,0,16,100.52550858041832,41.4
00-0028986,QB,2018,DEN,16,16,16,0.5125,0,0,0,16,105.85926643762926,215.0
00-0029263,QB,2018,SEA,17,17,17,1.0,0,0,0,17,367.50201664001474,318.09999999999997
00-0029567,QB,2018,PHI,17,17,6,0.5435049019607843,0,0,0,17,132.71973514113702,91.2
00-0029604,QB,2018,MIN,16,16,16,0.6537990196078431,0,0,0,16,155.1115677034614,277.1
00-0029665,QB,2018,BAL,17,17,3,0.6571691176470589,0,0,0,17,169.405885450209,0.8
00-0029668,QB,2018,IND,17,17,17,0.875,0,0,0,17,259.64014064340284,341.9
00-0029677,QB,2018,HOU,17,17,1,0.5266544117647058,0,0,0,17,76.05258559481186,-0.1
00-0029682,QB,2018,MIA,16,16,7,0.4375,0,0,0,16,49.04937777442447,66.0
00-0029701,QB,2018,MIA,16,16,11,0.9529411764705882,0,0,0,16,204.6284327342288,143.0
00-0030520,QB,2018,ARI,16,16,2,0.390625,0,0,0,16,59.519548187964816,10.9
00-0030533,QB,2018,BUF,16,16,1,0.22549019607843138,0,0,0,16,31.28448247724592,21.1
00-0030565,QB,2018,LAC,17,17,5,0.4375,0,0,0,17,56.87546598387097,-1.5000000000000002
00-0031237,QB,2018,NO,16,16,5,0.625,0,0,0,16,92.19812934501442,7.2
00-0031280,QB,2018,LV,16,16,16,0.9549632352941176,0,0,0,16,198.9683628337326,214.8
00-0031288,QB,2018,LV,16,16,2,0.24019607843137256,0,0,0,16,9.960464556101853,0.09999999999999998
00-0031345,QB,2018,SF,16,16,3,0.359375,0,0,0,16,78.44770850934471,45.900000000000006
00-0031395,QB,2018,CAR,16,16,1,0.88,0,0,0,16,95.32264330402207,1.6
00-0031407,QB,2018,JAX,16,16,13,0.96875,0,0,0,16,264.4469747462334,173.20000000000002
00-0031503,QB,2018,TB,16,16,11,0.9375,0,0,0,16,251.23393591929664,195.80000000000004
00-0031800,QB,2018,CAR,16,16,6,0.0625,0,0,0,16,4.872848161874765,13.9
00-0032245,QB,2018,LA,16,16,3,0.13970588235294118,0,0,0,16,6.889119956354877,0.0
00-0032268,QB,2018,TEN,16,16,14,0.8958333333333334,0,0,0,16,219.60798103274084,175.99999999999997
