player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0022942,QB,2025,IND,17,17,3,1.0,0,0,0,17,270.0325522454163,31.800000000000004
00-0023459,QB,2025,PIT,17,17,16,0.8070820433436532,0,0,0,17,211.35374291856903,227.89999999999998
00-0026158,QB,2025,CIN,17,17,13,0.7177768166089966,0,0,0,17,121.8993631632732,150.59999999999997
00-0026300,QB,2025,WAS,17,17,5,0.2855392156862745,0,0,0,17,2.3022134030478987,26.4
00-0026498,QB,2025,LA,17,17,17,0.8614430147058824,0,0,0,17,192.73063888929443,358.4
00-0027973,QB,2025,CAR,17,17,4,0.7696953781512607,0,0,0,17,157.44675654868166,13.799999999999999
00-0028118,QB,2025,NYJ,17,17,6,0.39023109243697485,0,0,0,17,70.05619188141152,61.6
00-0029263,QB,2025,NYG,17,17,6,0.9457013574660634,0,0,0,17,251.45653455742544,49.8
00-0029604,QB,2025,ATL,17,17,10,0.7813914027149321,0,0,0,17,184.64584176128312,106.6
00-0030565,QB,2025,LV,17,17,15,0.5143716577540107,0,0,0,17,130.19282665206674,174.5
00-0031237,QB,2025,TB,17,17,4,0.48897058823529405,0,0,0,17,34.79992344762119,3.1
00-0031345,QB,2025,LA,17,17,3,0.46524064171123,0,0,0,17,85.65174331045779,0.0
00-0031503,QB,2025,NYG,17,17,3,0.6500000000000001,0,0,0,17,128.09155095142313,45.4
00-0032268,QB,2025,WAS,17,17,11,0.5919117647058824,0,0,0,17,80.74245276438789,130.0
00-0032434,QB,2025,TEN,17,17,1,0.2183823529411765,0,0,0,17,13.902391412379762,0.9
00-0032950,QB,2025,MIN,17,17,5,0.6638071895424837,0,0,0,17,76.1718996060471,68.3
00-0033077,QB,2025,DAL,17,17,17,0.8451797385620915,0,0,0,17,237.9226207501707,312.99999999999994
00-0033106,QB,2025,DET,17,17,17,0.9113562091503269,0,0,0,17,294.4197045636766,307.90000000000003
00-0033119,QB,2025,ARI,17,17,14,0.5890522875816994,0,0,0,17,71.13396857271069,233.49999999999997
00-0033319,QB,2025,JAX,17,17,5,0.2872899159663866,0,0,0,17,2.744420245401773,0.7
00-0033357,QB,2025,NO,17,17,13,0.7647058823529411,0,0,0,17,129.51907404587186,43.800000000000004
00-0033662,QB,2025,BAL,17,17,4,0.32142857142857145,0,0,0,17,59.43471991832527,4.2
00-0033869,QB,2025,BUF,17,17,4,0.6153492647058824,0,0,0,17,21.43770776079386,29.900000000000002
00-0033873,QB,2025,KC,17,17,14,0.8823529411764706,0,0,0,17,275.70760928286523,282.40000000000003
00-0033949,QB,2025,NE,17,17,4,0.27426470588235297,0,0,0,17,44.36827758665049,2.8
00-0034577,QB,2025,DET,17,17,3,0.26838235294117646,0,0,0,17,4.865952697089599,0.0
00-0034771,QB,2025,PIT,17,17,5,0.3602941176470589,0,0,0,17,71.50568226323762,17.1
00-0034796,QB,2025,BAL,17,17,13,0.9159663865546219,0,0,0,17,384.6192415132604,219.79999999999995
00-0034855,QB,2025,TB,17,17,17,0.9149159663865546,0,0,0,17,293.85676123711147,274.79999999999995
00-0034857,QB,2025,BUF,17,17,17,0.9642857142857143,0,0,0,17,342.50298467885045,370.5
00-0034869,QB,2025,SEA,17,17,17,0.717436974789916,0,0,0,17,202.8369177664068,244.70000000000002
00-0034955,QB,2025,CIN,17,17,1,0.14981617647058823,0,0,0,17,10.717488048490353,0.0
00-0035100,QB,2025,CIN,17,17,5,0.35294117647058826,0,0,0,17,7.161313511369785,48.800000000000004
00-0035228,QB,2025,ARI,17,17,5,0.8333333333333334,0,0,0,17,245.4976877283419,80.0
00-0035264,QB,2025,DEN,17,17,1,0.2272058823529412,0,0,0,17,3.474428414493895,0.0
00-0035289,QB,2025,KC,17,17,4,0.5925245098039216,0,0,0,17,125.71454150766694,0.2999999999999998
00-0035704,QB,2025,SEA,17,17,5,0.425,0,0,0,17,88.49166611736194,0.6
00-0035710,QB,2025,IND,17,17,13,0.7126225490196078,0,0,0,17,191.9601061500104,230.79999999999998
00-0035993,QB,2025,BAL,17,17,5,0.31764705882352945,0,0,0,17,51.11064884773769,40.599999999999994
00-0036212,QB,2025,MIA,17,17,14,0.7602941176470588,0,0,0,17,202.23540412942523,160.9
00-0036264,QB,2025,GB,17,17,15,0.6323529411764706,0,0,0,17,150.95642306931177,236.5
00-0036355,QB,2025,LAC,17,17,16,0.9404411764705882,0,0,0,17,292.5968373034477,290.0
00-0036389,QB,2025,PHI,17,17,16,0.9757352941176471,0,0,0,17,342.41246087972706,308.5
00-0036442,QB,2025,CIN,17,17,8,0.8426470588235293,0,0,0,17,232.31690556482457,134.5
00-0036898,QB,2025,HOU,17,17,6,0.5735294117647058,0,0,0,17,35.833583136327604,66.89999999999999
00-0036945,QB,2025,NYJ,17,17,9,0.75,0,0,0,17,43.82952508427665,139.0
00-0036971,QB,2025,JAX,17,17,17,0.8823529411764707,0,0,0,17,228.82909400769177,343.09999999999997
00-0036972,QB,2025,SF,17,17,11,0.7647058823529412,0,0,0,17,148.65888321253038,133.60000000000002
00-0037012,QB,2025,LAC,17,17,4,0.2352941176470588,0,0,0,17,22.614210318865986,15.8
00-0037013,QB,2025,MIA,17,17,4,0.6666666666666666,0,0,0,17,94.14865535723231,1.6
00-0037324,QB,2025,KC,17,17,3,0.058823529411764705,0,0,0,17,2.115127833292814,15.100000000000001
00-0037834,QB,2025,SF,17,17,9,0.8627450980392157,0,0,0,17,257.81708060814674,179.79999999999998
00-0038102,QB,2025,LV,17,17,6,0.6274509803921569,0,0,0,17,57.49689398168321,9.700000000000001
00-0038128,QB,2025,GB,17,17,4,0.35294117647058826,0,0,0,17,15.58553506862755,53.5
00-0038400,QB,2025,PHI,17,17,4,0.11764705882352941,0,0,0,17,8.714425961687802,14.100000000000001
00-0038416,QB,2025,CHI,17,17,3,0.2647058823529412,0,0,0,17,20.96614124582029,2.6
00-0038579,QB,2025,LV,17,17,1,0.5882352941176471,0,0,0,17,105.61962217484705,4.8
00-0038582,QB,2025,GB,17,17,2,0.38235294117647056,0,0,0,17,8.706540534614533,2.0999999999999996
00-0039150,QB,2025,CAR,17,17,16,0.8823529411764706,0,0,0,17,272.44172295946373,225.8
00-0039163,QB,2025,HOU,17,17,14,1.0,0,0,0,17,227.5990295310156,209.2
00-0039164,QB,2025,IND,17,17,2,0.4411764705882353,0,0,0,17,120.43411071891911,2.5
00-0039376,QB,2025,NO,17,17,9,0.4117647058823529,0,0,0,17,60.74397584777713,103.2
00-0039398,QB,2025,DAL,17,17,4,0.058823529411764705,0,0,0,17,3.6868862021673556,12.2
00-0039732,QB,2025,DEN,17,17,17,1.0,0,0,0,17,299.1978801525826,302.5
00-0039851,QB,2025,NE,17,17,17,0.7647058823529411,0,0,0,17,170.1315993041874,356.59999999999997
00-0039910,QB,2025,WAS,17,17,7,1.0,0,0,0,17,319.2669443387507,116.6
00-0039917,QB,2025,ATL,17,17,9,0.29411764705882354,0,0,0,17,70.45530708577638,122.9
00-0039918,QB,2025,CHI,17,17,17,1.0,0,0,0,17,241.81893210372343,319.5
00-0039923,QB,2025,MIN,17,17,10,0.88,0,0,0,17,101.66865333949299,128.3
00-0040206,QB,2025,IND,17,17,5,0.88,0,0,0,17,76.15939285428499,33.4
00-0040234,QB,2025,MIA,17,17,4,0.88,0,0,0,17,79.63155658385045,33.4
00-0040398,QB,2025,NYJ,17,17,5,0.88,0,0,0,17,83.46803410101634,28.4
00-0040494,QB,2025,MIN,17,17,7,0.88,0,0,0,17,94.58684799713552,6.7
00-0040668,QB,2025,CLE,17,17,8,0.88,0,0,0,17,79.90939088685391,87.2
00-0040676,QB,2025,TEN,17,17,17,0.88,0,0,0,17,98.16090923069277,201.7
00-0040691,QB,2025,NYG,17,17,14,0.88,0,0,0,17,101.92919898910455,244.00000000000003
00-0040704,QB,2025,CLE,17,17,10,0.88,0,0,0,17,102.58837092069255,70.1
