player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0019596,QB,2020,TB,17,17,17,0.9285714285714286,0,0,0,17,193.61239257900843,361.0
00-0020531,QB,2020,NO,17,17,13,0.9745273109243697,0,0,0,17,289.59921627786395,228.20000000000002
00-0022787,QB,2020,ATL,16,16,1,0.5308257918552036,0,0,0,16,39.26469711339747,-0.4
00-0022924,QB,2020,PIT,17,17,16,0.8897058823529412,0,0,0,17,230.1755836650407,291.20000000000005
00-0022942,QB,2020,IND,17,17,17,1.0,0,0,0,17,219.4658353328377,258.3
00-0023436,QB,2020,WAS,17,17,8,0.823529411764706,0,0,0,17,191.15329861381306,71.6
00-0023459,QB,2020,GB,16,16,16,0.8054096638655462,0,0,0,16,204.43046402892287,383.1
00-0023682,QB,2020,MIA,16,16,9,0.7211538461538461,0,0,0,16,181.64142895827047,147.70000000000002
00-0026143,QB,2020,ATL,16,16,16,0.984375,0,0,0,16,248.3346286923213,280.3
00-0026158,QB,2020,NYJ,16,16,5,0.8878676470588235,0,0,0,16,166.19072709517337,54.699999999999996
00-0026197,QB,2020,KC,16,16,3,0.41139705882352934,0,0,0,16,2.718463553077117,23.7
00-0026498,QB,2020,DET,16,16,16,0.8465909090909091,0,0,0,16,246.6248645428677,256.5
00-0026544,QB,2020,DET,16,16,4,0.16176470588235298,0,0,0,16,22.090201367900466,12.200000000000001
00-0026625,QB,2020,NE,16,16,1,0.38669786096256686,0,0,0,16,24.634453322012245,2.0
00-0027688,QB,2020,NYG,16,16,4,0.26838235294117646,0,0,0,16,29.16742711666825,16.1
00-0027939,QB,2020,NE,16,16,15,0.8754084967320261,0,0,0,16,220.32812315374937,259.3
00-0027948,QB,2020,TB,17,17,4,0.4375,0,0,0,17,28.729923779355882,15.299999999999999
00-0027973,QB,2020,DAL,16,16,11,0.9183006535947713,0,0,0,16,195.73092937631225,136.9
00-0028118,QB,2020,LAC,16,16,2,0.44934640522875824,0,0,0,16,11.872157914030726,9.0
00-0028986,QB,2020,CLE,17,17,1,0.5982142857142857,0,0,0,17,80.44565662137657,1.8
00-0029263,QB,2020,SEA,17,17,17,1.0,0,0,0,17,291.47185909880585,375.6
00-0029567,QB,2020,CHI,17,17,9,0.4903492647058823,0,0,0,17,75.07129986243369,104.1
00-0029604,QB,2020,MIN,16,16,16,0.7403492647058824,0,0,0,16,163.03251906807787,296.2
00-0029665,QB,2020,BAL,17,17,4,0.5404411764705882,0,0,0,17,35.73541285908071,2.5999999999999996
00-0029701,QB,2020,TEN,17,17,17,0.9049369747899159,0,0,0,17,242.00816904041474,351.5
00-0030520,QB,2020,JAX,16,16,5,0.3020833333333333,0,0,0,16,18.917198152027407,58.5
00-0030533,QB,2020,BUF,17,17,5,0.1713235294117647,0,0,0,17,14.643482366896487,9.3
00-0030565,QB,2020,SEA,17,17,1,0.41360294117647056,0,0,0,17,1.187496036875822,1.1
00-0031237,QB,2020,CAR,16,16,15,0.5433823529411764,0,0,0,16,20.14939568250781,239.10000000000002
00-0031280,QB,2020,LV,16,16,16,0.9699754901960785,0,0,0,16,229.12412309426796,270.0
00-0031288,QB,2020,HOU,16,16,2,0.19264705882352942,0,0,0,16,13.332016746877047,0.8
00-0031345,QB,2020,SF,16,16,6,0.4375,0,0,0,16,74.23302709510203,64.4
00-0031395,QB,2020,DAL,16,16,1,0.1875,0,0,0,16,0.09296086642905407,14.5
00-0031503,QB,2020,NO,17,17,4,0.9,0,0,0,17,252.33489699975584,2.4
00-0031800,QB,2020,WAS,17,17,2,0.21875,0,0,0,17,13.24013978251001,36.5
00-0032268,QB,2020,LV,16,16,1,0.8183823529411764,0,0,0,16,104.10984307677089,25.8
00-0032434,QB,2020,CIN,16,16,5,0.1875,0,0,0,16,27.65915261638978,49.6
00-0032436,QB,2020,DEN,16,16,3,0.375,0,0,0,16,62.049327927031435,28.0
00-0032792,QB,2020,PHI,16,16,1,0.1213235294117647,0,0,0,16,2.3453434571191916,-1.5
00-0032950,QB,2020,PHI,16,16,12,0.8648897058823529,0,0,0,16,203.37398267529193,188.4
00-0033077,QB,2020,DAL,16,16,5,1.0,0,0,0,16,349.00806954648215,131.6
00-0033106,QB,2020,LA,17,17,16,0.8446691176470589,0,0,0,17,260.7070564042622,248.6
00-0033119,QB,2020,IND,17,17,12,0.5900735294117647,0,0,0,17,107.35376559237655,20.6
00-0033275,QB,2020,CAR,16,16,4,0.88,0,0,0,16,80.57461055318788,8.5
00-0033319,QB,2020,SF,16,16,10,0.28125,0,0,0,16,43.828567456779695,114.2
00-0033357,QB,2020,NO,17,17,17,0.6862745098039215,0,0,0,17,56.954796828183724,158.5
00-0033537,QB,2020,HOU,16,16,16,0.8125,0,0,0,16,295.6208626448232,367.4
00-0033869,QB,2020,CHI,17,17,11,0.8566176470588235,0,0,0,17,221.62631962304383,164.8
