player_id,season,week,team,position,predicted_share_rushing_yards,predicted_team_rushing_yards,predicted_rushing_yards,predicted_share_receiving_yards,predicted_team_receiving_yards,predicted_receiving_yards,predicted_share_receptions,predicted_team_receptions,predicted_receptions,predicted_share_receiving_tds,predicted_team_receiving_tds,predicted_receiving_tds,predicted_share_rushing_tds,predicted_team_rushing_tds,predicted_rushing_tds,predicted_share_passing_yards,predicted_team_passing_yards,predicted_passing_yards,predicted_share_passing_tds,predicted_team_passing_tds,predicted_passing_tds,predicted_share_interceptions,predicted_team_interceptions,predicted_interceptions,predicted_ppr,rushing_yards,receiving_yards,receptions,receiving_tds,rushing_tds,passing_yards,passing_tds,interceptions,actual_ppr,model_version,artifact_schema_version
00-0024243,2023,6,CHI,TE,0.0,146.33333333333334,0.0,0.007960199004975124,238.66666666666666,1.8998341625207296,0.011904761904761904,18.0,0.21428571428571427,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0024243,2023,7,CHI,TE,0.0,161.66666666666666,0.0,0.007960199004975124,252.33333333333334,2.0086235489220563,0.011904761904761904,19.333333333333332,0.23015873015873012,0.0,2.6666666666666665,0.0,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.43,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0024243,2023,8,CHI,TE,0.0,163.66666666666666,0.0,0.03375527426160337,193.33333333333334,6.5260196905766525,0.016666666666666666,16.666666666666668,0.2777777777777778,0.0,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0024243,2023,9,CHI,TE,0.0,138.33333333333334,0.0,0.03375527426160337,176.66666666666666,5.963431786216596,0.016666666666666666,20.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0024243,2023,10,CHI,TE,0.0,138.0,0.0,0.03375527426160337,203.33333333333334,6.863572433192686,0.016666666666666666,21.0,0.35,0.0,1.0,0.0,0.0,1.3333333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0024243,2023,11,CHI,TE,0.0,123.33333333333333,0.0,0.0,204.66666666666666,0.0,0.0,21.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0024243,2023,12,CHI,TE,0.0,159.0,0.0,0.0,183.66666666666666,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0024243,2023,14,CHI,TE,0.0,144.66666666666666,0.0,0.0,182.66666666666666,0.0,0.0,21.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0024243,2023,15,CHI,TE,0.0,147.66666666666666,0.0,0.0058997050147492625,204.0,1.2035398230088497,0.018518518518518517,20.333333333333332,0.37654320987654316,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0024243,2023,16,CHI,TE,0.0,119.0,0.0,0.0058997050147492625,203.0,1.1976401179941003,0.018518518518518517,21.333333333333332,0.3950617283950617,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.51,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.1,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0024243,2023,17,CHI,TE,0.0,163.0,0.0,0.007860489328474753,187.33333333333334,1.4725316675342703,0.04074074074074074,17.333333333333332,0.7061728395061727,0.3333333333333333,1.0,0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0024243,2023,18,CHI,TE,0.0,179.66666666666666,0.0,0.00196078431372549,201.33333333333334,0.3947712418300654,0.022222222222222223,18.0,0.4,0.3333333333333333,1.0,0.3333333333333333,0.0,1.6666666666666667,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
