position,season,window,actual_years,n_train_rows,receiving_floor,weighting,model,mae,rmse,medae,r2,spearman,bias,n
WR,2023,5y,5,12825,True,linear,B_gbm_huber,4.324265374374728,6.3041831183536905,2.9796575067735365,0.3370033461938774,0.6662813902064137,-0.9812671765820522,2812
WR,2023,5y,5,12825,True,linear,C_gbm_mae,4.109541496572101,6.095991913735157,2.7068598196655573,0.3800702738320877,0.6671462130326459,-1.0438489865225344,2812
WR,2023,5y,5,12825,True,exponential,B_gbm_huber,4.310987552814619,6.306917504346738,2.953316380287327,0.33642808310518524,0.6679885707427418,-1.020637150596544,2812
WR,2023,5y,5,12825,True,exponential,C_gbm_mae,4.102755707630228,6.091770088328886,2.700473117156896,0.38092865055307745,0.6710767070947793,-1.0528975939354812,2812
WR,2023,7y,7,17680,True,n/a,existing_methodology,4.35708299670471,6.019691744924798,3.1828044269652684,0.3954917916973032,0.6618574566876911,0.1374832445815951,2812
WR,2023,7y,7,17680,True,none,B_gbm_huber,4.348364482322807,6.276745713752579,2.9737569125795993,0.34276184697862777,0.6657507249775126,-0.8430539691204041,2812
WR,2023,7y,7,17680,True,none,C_gbm_mae,4.122355244006271,6.0361788476847185,2.7763449647617344,0.39217592838521365,0.6696772637665193,-0.75437050728142,2812
WR,2023,7y,7,17680,True,linear,B_gbm_huber,4.33678776996729,6.310144013539306,2.935698949488736,0.3357489657573458,0.6633062245123252,-0.9533270712994575,2812
WR,2023,7y,7,17680,True,linear,C_gbm_mae,4.1138937690953785,6.045903973381768,2.7908916302270397,0.39021577196728496,0.6698365911636729,-0.8506224881109219,2812
WR,2023,7y,7,17680,True,exponential,B_gbm_huber,4.3076299967164555,6.3044160735495,2.9533697832296477,0.3369543465483922,0.6673870058273101,-1.0478362079474208,2812
WR,2023,7y,7,17680,True,exponential,C_gbm_mae,4.111525685034797,6.070255215810952,2.6842365789907427,0.3852937925617257,0.6708990337653405,-0.972341377850458,2812
WR,2023,10y,10,24636,True,n/a,existing_methodology,4.362028248942604,6.028826563130897,3.186462747407006,0.3936557300967033,0.6600401451822494,0.1308847518273217,2812
WR,2023,10y,10,24636,True,none,B_gbm_huber,4.353616162926708,6.271417115455582,2.9850373053217387,0.34387728854549837,0.6672415586569901,-0.8210911942653826,2812
WR,2023,10y,10,24636,True,none,C_gbm_mae,4.077495832636602,6.0025862963956556,2.7165578834733166,0.3989224299940174,0.6764714558301814,-0.8151192965045869,2812
WR,2023,10y,10,24636,True,linear,B_gbm_huber,4.34527869596359,6.290719913901282,2.962894734300419,0.3398321118226998,0.6647279954430803,-0.8767000325189095,2812
WR,2023,10y,10,24636,True,linear,C_gbm_mae,4.0883543999524825,6.023224004676358,2.765876663901249,0.3947821518757234,0.6744948870876637,-0.8242815267918031,2812
WR,2023,10y,10,24636,True,exponential,B_gbm_huber,4.3148622530933025,6.305147491536946,2.934882653448582,0.3368004887941689,0.6683580579733931,-1.0269647252736913,2812
WR,2023,10y,10,24636,True,exponential,C_gbm_mae,4.09554416228281,6.05435397478064,2.736878301975443,0.3885100623170785,0.672083060840472,-0.8711593768443645,2812
WR,2023,since2013,10,24636,True,n/a,existing_methodology,4.362028248942604,6.028826563130897,3.186462747407006,0.3936557300967033,0.6600401451822494,0.1308847518273217,2812
WR,2023,since2013,10,24636,True,none,B_gbm_huber,4.353616162926708,6.271417115455582,2.9850373053217387,0.34387728854549837,0.6672415586569901,-0.8210911942653826,2812
WR,2023,since2013,10,24636,True,none,C_gbm_mae,4.077495832636602,6.0025862963956556,2.7165578834733166,0.3989224299940174,0.6764714558301814,-0.8151192965045869,2812
WR,2023,since2013,10,24636,True,linear,B_gbm_huber,4.34527869596359,6.290719913901282,2.962894734300419,0.3398321118226998,0.6647279954430803,-0.8767000325189095,2812
WR,2023,since2013,10,24636,True,linear,C_gbm_mae,4.0883543999524825,6.023224004676358,2.765876663901249,0.3947821518757234,0.6744948870876637,-0.8242815267918031,2812
WR,2023,since2013,10,24636,True,exponential,B_gbm_huber,4.3148622530933025,6.305147491536946,2.934882653448582,0.3368004887941689,0.6683580579733931,-1.0269647252736913,2812
WR,2023,since2013,10,24636,True,exponential,C_gbm_mae,4.09554416228281,6.05435397478064,2.736878301975443,0.3885100623170785,0.672083060840472,-0.8711593768443645,2812
WR,2023,all,17,32467,True,n/a,existing_methodology,4.366003701362046,6.034627886874031,3.2186524228096896,0.39248824192879017,0.6582208324604384,0.1241818845419203,2812
WR,2023,all,17,32467,True,none,B_gbm_huber,4.391378039171977,6.27617934160104,2.9817510340861704,0.3428804513030569,0.665313618018393,-0.7329621743396979,2812
