position,season,window,actual_years,n_train_rows,receiving_floor,weighting,model,mae,rmse,medae,r2,spearman,bias,n
RB,2023,all,17,20048,True,exponential,C_gbm_mae,4.191283621977813,6.028759723964548,2.8461944166271573,0.4054345781892337,0.6948059907123899,-0.9105890174460627,1515
RB,2024,3y,3,4618,True,n/a,existing_methodology,4.97689890044441,6.407016940326317,4.086738356827127,0.37219788223782724,0.6489350226262292,0.7990024272861189,1500
RB,2024,3y,3,4618,True,none,B_gbm_huber,4.697450957207881,6.61572040869188,3.135904874075264,0.33063142794604305,0.6702117625163395,-1.3836041837032227,1500
RB,2024,3y,3,4618,True,none,C_gbm_mae,4.442065716616568,6.327598384785195,2.8957849838530025,0.3876653367128644,0.6741756156872648,-1.1055430395220098,1500
RB,2024,3y,3,4618,True,linear,B_gbm_huber,4.656195052621352,6.632421245381931,2.9999085076243537,0.3272476315448778,0.67341452489753,-1.5572106237706402,1500
RB,2024,3y,3,4618,True,linear,C_gbm_mae,4.42639871021023,6.361622575601236,2.835791097723545,0.38106245074467004,0.6793916313491418,-1.3833609213361948,1500
RB,2024,3y,3,4618,True,exponential,B_gbm_huber,4.65409556982488,6.612614357021898,3.015764123419599,0.3312598116080032,0.6753667736280585,-1.5182789689410712,1500
RB,2024,3y,3,4618,True,exponential,C_gbm_mae,4.463395569528773,6.396992942577432,2.9206001139950866,0.3741607814149398,0.6751254717319629,-1.3374948445111552,1500
RB,2024,5y,5,7571,True,n/a,existing_methodology,5.0127725808185755,6.402011926896587,4.160293013761298,0.37317834811431283,0.6509082949002891,0.9446165780737711,1500
RB,2024,5y,5,7571,True,none,B_gbm_huber,4.683835226136609,6.537205826826054,3.2747885044514353,0.34642512264072634,0.6779048824953192,-1.186821615609317,1500
RB,2024,5y,5,7571,True,none,C_gbm_mae,4.397626031920742,6.257180477526892,2.9194167400630016,0.4012184707866602,0.6860190014288178,-1.0200065428947351,1500
RB,2024,5y,5,7571,True,linear,B_gbm_huber,4.64077918879958,6.568341740588916,3.1273653565659814,0.3401845014909932,0.6771582646200468,-1.406864967357734,1500
RB,2024,5y,5,7571,True,linear,C_gbm_mae,4.418204047730097,6.3054157690901755,2.8833285386040535,0.3919511255547736,0.682239650592281,-1.215894145373065,1500
RB,2024,5y,5,7571,True,exponential,B_gbm_huber,4.646637474805171,6.588399943287817,3.085322364636876,0.33614849927948665,0.6759587131626449,-1.4317891856089937,1500
RB,2024,5y,5,7571,True,exponential,C_gbm_mae,4.447430867846045,6.302943687550612,2.9436050390226836,0.392427811563523,0.6799110842070155,-1.0615982538270825,1500
RB,2024,7y,7,10434,True,n/a,existing_methodology,5.0179671440619105,6.400017537801421,4.170663034466136,0.3735688289688902,0.6528081937101796,0.9826443059246367,1500
RB,2024,7y,7,10434,True,none,B_gbm_huber,4.7337639099892534,6.541588389295334,3.3989830145947053,0.3455485117666236,0.679607340244353,-1.053162321146259,1500
RB,2024,7y,7,10434,True,none,C_gbm_mae,4.416591289227588,6.274999303279725,2.834366152161072,0.397803266167306,0.6847645864754155,-1.0319466694286505,1500
RB,2024,7y,7,10434,True,linear,B_gbm_huber,4.6826022207001925,6.5557662314774925,3.235687042669727,0.3427086005952048,0.6761670428914093,-1.25359490855572,1500
RB,2024,7y,7,10434,True,linear,C_gbm_mae,4.411384565010871,6.312521744332848,2.795892253249654,0.39057985517771965,0.683253347263041,-1.2186975002814284,1500
RB,2024,7y,7,10434,True,exponential,B_gbm_huber,4.6567706875768975,6.594989260875018,3.214581330933672,0.33481994731680176,0.6737899802944115,-1.4133882021152133,1500
RB,2024,7y,7,10434,True,exponential,C_gbm_mae,4.416765539476689,6.3035268596019876,2.9182266885658255,0.39231537663517113,0.681740712092687,-1.2467144778338257,1500
RB,2024,10y,10,14796,True,n/a,existing_methodology,5.022187725140272,6.399368720137389,4.170476539171947,0.3736958345605945,0.6540759742943753,0.99747589213493,1500
RB,2024,10y,10,14796,True,none,B_gbm_huber,4.74546549368381,6.553516639399624,3.3813987822836875,0.3431596184557183,0.6818413840936368,-1.065471120950599,1500
RB,2024,10y,10,14796,True,none,C_gbm_mae,4.3842038065621916,6.24370609862776,2.9206580000528857,0.40379455823793386,0.6905633923650394,-1.067951739694556,1500
RB,2024,10y,10,14796,True,linear,B_gbm_huber,4.690426679981776,6.541654419467982,3.313042709746572,0.3455352997574652,0.6812622313386468,-1.1692884411496047,1500
RB,2024,10y,10,14796,True,linear,C_gbm_mae,4.423351661256463,6.292822882192332,2.926396051212018,0.394377434870247,0.683871420551002,-1.0887334194608163,1500
RB,2024,10y,10,14796,True,exponential,B_gbm_huber,4.654970620672695,6.591994313725367,3.155729853740125,0.3354239594463714,0.6742301449049274,-1.413513114031338,1500
RB,2024,10y,10,14796,True,exponential,C_gbm_mae,4.4077728808280785,6.300342119644529,2.90663320906488,0.392929264273959,0.6813995417408252,-1.2265336470427206,1500
RB,2024,since2013,11,16244,True,n/a,existing_methodology,5.021553432637174,6.39874261485285,4.17309518476608,0.37381838201238804,0.6542240329764165,0.9966041147771566,1500
RB,2024,since2013,11,16244,True,none,B_gbm_huber,4.748370138954263,6.556988691183907,3.484557584411074,0.34246344628719494,0.6778277402391526,-1.0660256867130584,1500
RB,2024,since2013,11,16244,True,none,C_gbm_mae,4.4032668022925785,6.2412018921477985,2.919387288853385,0.4042727108283417,0.6882356368802054,-1.0937994356939091,1500
RB,2024,since2013,11,16244,True,linear,B_gbm_huber,4.699667453379574,6.530057117565221,3.3347626806928723,0.34785376425594916,0.6816712801921192,-1.1225383723593845,1500
RB,2024,since2013,11,16244,True,linear,C_gbm_mae,4.402618079387807,6.257935211942343,2.986304845346642,0.40107401330004233,0.6866716589088583,-1.063929980344174,1500
RB,2024,since2013,11,16244,True,exponential,B_gbm_huber,4.647256575428103,6.568600993038738,3.17257160747378,0.3401324146273613,0.6763641281327624,-1.404477237757097,1500
RB,2024,since2013,11,16244,True,exponential,C_gbm_mae,4.4331439060020505,6.34718493964945,2.863884151004899,0.38386860745494866,0.6780338817177499,-1.3456192283163824,1500
RB,2024,all,18,21563,True,n/a,existing_methodology,5.020119558732959,6.396973191474418,4.168309643092385,0.3741646460419309,0.6544373869260827,0.9985831531584799,1500
RB,2024,all,18,21563,True,none,B_gbm_huber,4.7591236852866645,6.578841245198774,3.458440306296126,0.3380733833000038,0.6735888230564852,-1.1056414752193247,1500
RB,2024,all,18,21563,True,none,C_gbm_mae,4.396656033256506,6.25246309549469,2.893487418567938,0.4021209911638606,0.6875762432360556,-1.0692277742170038,1500
RB,2024,all,18,21563,True,linear,B_gbm_huber,4.720025263142729,6.556355044432352,3.3830789625061195,0.34259052467309326,0.6758337248160701,-1.128742562924091,1500
RB,2024,all,18,21563,True,linear,C_gbm_mae,4.408175886066411,6.276424244170777,2.9290803778014656,0.3975297387490365,0.685819196273858,-1.1417216022432872,1500
RB,2024,all,18,21563,True,exponential,B_gbm_huber,4.6577929981058395,6.580007580449028,3.1800358871270222,0.3378386620923626,0.6750742407399122,-1.3898389351769402,1500
RB,2024,all,18,21563,True,exponential,C_gbm_mae,4.417524456078283,6.315524312247418,2.8714752291561987,0.38999997264324604,0.6814073324311534,-1.280978932183388,1500
RB,2025,3y,3,4581,True,n/a,existing_methodology,4.507439009736001,6.303878535174324,3.2426048250509765,0.40819103060661055,0.682499099484524,-0.06919865056757778,1552
RB,2025,3y,3,4581,True,none,B_gbm_huber,4.6036766704667835,6.684123040731984,3.152835168669739,0.33464298274053506,0.6758536470922941,-1.2826093525461097,1552
RB,2025,3y,3,4581,True,none,C_gbm_mae,4.409487938232652,6.421873521270307,2.884950721337176,0.3858289153846399,0.6803305376716451,-1.2225220175338511,1552
RB,2025,3y,3,4581,True,linear,B_gbm_huber,4.627897168969113,6.712272405834819,3.239446418365886,0.32902704307948505,0.6716467375408494,-1.313115013139882,1552
RB,2025,3y,3,4581,True,linear,C_gbm_mae,4.436347092266524,6.464586098101043,2.8821420043814,0.37763190924670453,0.6783389204620359,-1.330957458255405,1552
RB,2025,3y,3,4581,True,exponential,B_gbm_huber,4.634011794283339,6.707346672277881,3.2666196726330545,0.33001145525079534,0.6705952548749192,-1.2783709080776577,1552
RB,2025,3y,3,4581,True,exponential,C_gbm_mae,4.415544332433376,6.454924162309303,2.871963393735033,0.3794908950292585,0.6802367868188979,-1.2962330926295855,1552
RB,2025,5y,5,7637,True,n/a,existing_methodology,4.533851128581426,6.271448722974557,3.3179760428699003,0.4142643986454756,0.6864773129581501,0.09051578038228326,1552
RB,2025,5y,5,7637,True,none,B_gbm_huber,4.617815306896132,6.683051090600738,3.1981180955944577,0.3348563756856965,0.6771589237430538,-1.1960579914717946,1552
RB,2025,5y,5,7637,True,none,C_gbm_mae,4.394561834392986,6.400153926532865,2.7762745101739386,0.3899762997854801,0.6869090719672387,-1.1722281077843195,1552
RB,2025,5y,5,7637,True,linear,B_gbm_huber,4.629176183312134,6.709456440086259,3.238857717850295,0.3295899047804798,0.6722714313962022,-1.2543591545080381,1552
RB,2025,5y,5,7637,True,linear,C_gbm_mae,4.398114252354942,6.421737453624655,2.8046702323912136,0.3858549414120601,0.6832794783387627,-1.2475839717658008,1552
RB,2025,5y,5,7637,True,exponential,B_gbm_huber,4.6356773542008725,6.7263854665939435,3.219683759798385,0.3262025339752569,0.6672184567289677,-1.2690742354092912,1552
RB,2025,5y,5,7637,True,exponential,C_gbm_mae,4.405233904883226,6.447734386875017,2.820242956119971,0.3808724252845326,0.6812329903736934,-1.3086358947566565,1552
RB,2025,7y,7,10503,True,n/a,existing_methodology,4.537413312026222,6.264099114544299,3.3585830766697304,0.4156364595513309,0.6880989195731875,0.11226284925567458,1552
RB,2025,7y,7,10503,True,none,B_gbm_huber,4.627918254089364,6.632872428837952,3.2190738193635915,0.3448071353465466,0.6825945176845708,-1.051037410947244,1552
RB,2025,7y,7,10503,True,none,C_gbm_mae,4.3576567493121425,6.347991903124591,2.792053748597782,0.3998793121802261,0.6932472053408577,-1.1862814544895965,1552
RB,2025,7y,7,10503,True,linear,B_gbm_huber,4.607812113278639,6.684429896640228,3.1967731305072706,0.3345818906819057,0.6798579599005575,-1.216164039710875,1552
RB,2025,7y,7,10503,True,linear,C_gbm_mae,4.399696212578277,6.441525600938941,2.7408226406661225,0.3820642174897392,0.6846515956161116,-1.3123260486233832,1552
RB,2025,7y,7,10503,True,exponential,B_gbm_huber,4.6281865313808845,6.710677083542586,3.1967453640449643,0.32934594876343104,0.6692494895190372,-1.242214593741391,1552
RB,2025,7y,7,10503,True,exponential,C_gbm_mae,4.383943729359728,6.449630386441086,2.7117623477039112,0.38050825451257186,0.6878778136537562,-1.3948642168252539,1552
RB,2025,10y,10,14797,True,n/a,existing_methodology,4.541851968888903,6.263832716414516,3.3450931490501663,0.415686161844102,0.6883427161019879,0.1226460545004911,1552
RB,2025,10y,10,14797,True,none,B_gbm_huber,4.667160010285018,6.656390182722865,3.3802781997949705,0.3401527472320248,0.6799024196770119,-0.995904287309591,1552
RB,2025,10y,10,14797,True,none,C_gbm_mae,4.38288149540167,6.382247819151122,2.83818671758504,0.39338492708410133,0.6879005666264095,-1.1632815277220112,1552
RB,2025,10y,10,14797,True,linear,B_gbm_huber,4.618478120847586,6.645224411693894,3.2422613688264805,0.34236461392081097,0.6819325582771777,-1.1197928631789986,1552
RB,2025,10y,10,14797,True,linear,C_gbm_mae,4.368536588224303,6.367857406650087,2.7250941278139313,0.3961173812272697,0.6884998149359597,-1.1474064065196672,1552
RB,2025,10y,10,14797,True,exponential,B_gbm_huber,4.637307579036573,6.70667767325706,3.257720097853565,0.33014509955135296,0.6689937676507609,-1.1979818607439974,1552
RB,2025,10y,10,14797,True,exponential,C_gbm_mae,4.392855043843235,6.430625642368163,2.7652755588180566,0.38415371496757766,0.6823815739835621,-1.233779507208917,1552
RB,2025,since2013,12,17744,True,n/a,existing_methodology,4.542971229647998,6.263828122705602,3.357973962339808,0.41568701888062387,0.688436113747501,0.12412680544985498,1552
RB,2025,since2013,12,17744,True,none,B_gbm_huber,4.648687696980241,6.631890723542526,3.2995755652252248,0.3450010660190995,0.6834006320879216,-1.0231751664592956,1552
RB,2025,since2013,12,17744,True,none,C_gbm_mae,4.356549796440673,6.339178095995731,2.793497338760512,0.4015446186599628,0.6921877632283531,-1.1886527703939376,1552
RB,2025,since2013,12,17744,True,linear,B_gbm_huber,4.621223250767194,6.621534633098884,3.3065818666020474,0.3470451081412931,0.6819713351861418,-1.0694067964756446,1552
RB,2025,since2013,12,17744,True,linear,C_gbm_mae,4.362082904364373,6.344294125421434,2.7929278770964743,0.40057826284153397,0.6887712948901548,-1.0986449605537492,1552
RB,2025,since2013,12,17744,True,exponential,B_gbm_huber,4.622770777787861,6.699044538756994,3.194679714744194,0.33166900843542957,0.6700201672960553,-1.206374064927342,1552
RB,2025,since2013,12,17744,True,exponential,C_gbm_mae,4.398802639956402,6.462336207133932,2.7556223854834405,0.37806504345074265,0.6821574013319501,-1.3344748978665133,1552
RB,2025,all,19,23063,True,n/a,existing_methodology,4.543483373509311,6.264384611936233,3.338256846566466,0.4155831915344712,0.6885404640305789,0.12857278781602616,1552
RB,2025,all,19,23063,True,none,B_gbm_huber,4.667011451468228,6.685457395798557,3.26935615761484,0.33437730506826857,0.6788539462124785,-1.1456706448972211,1552
RB,2025,all,19,23063,True,none,C_gbm_mae,4.376248478061243,6.352845005705524,2.864576997414055,0.3989613650244145,0.6873045716358446,-1.1563981356410906,1552
RB,2025,all,19,23063,True,linear,B_gbm_huber,4.640249734486357,6.646096207445863,3.236848251375024,0.3421920504954231,0.6827135192913852,-1.091125550552632,1552
RB,2025,all,19,23063,True,linear,C_gbm_mae,4.371057753891896,6.339618485726497,2.814925138588857,0.4014614650539422,0.6907072755266385,-1.0874842370136417,1552
RB,2025,all,19,23063,True,exponential,B_gbm_huber,4.6248411146653,6.694747553201513,3.1838781120894106,0.3325261120312005,0.6717090775425438,-1.1925292124435458,1552
RB,2025,all,19,23063,True,exponential,C_gbm_mae,4.391486646653476,6.395265487493831,2.794488443227773,0.39090781638793193,0.689029389892825,-1.1608911962776385,1552
WR,2023,3y,3,7963,True,n/a,existing_methodology,4.1895614920955735,6.307017454092716,2.4112538156137684,0.3364070508433792,0.6684159948409895,-1.600799287675106,2812
WR,2023,3y,3,7963,True,none,B_gbm_huber,4.3332861542455845,6.303964196592867,2.9269190431354204,0.3370493924054082,0.6586862437297237,-0.9716085817047112,2812
WR,2023,3y,3,7963,True,none,C_gbm_mae,4.151666590709468,6.125942205240836,2.8051996608084577,0.37396374110111685,0.6577070637198776,-0.9176097761041908,2812
WR,2023,3y,3,7963,True,linear,B_gbm_huber,4.30929735602794,6.349916566922989,2.8176528984084652,0.32734908822077646,0.6615558151247479,-1.1563156032920021,2812
WR,2023,3y,3,7963,True,linear,C_gbm_mae,4.125563115216656,6.155151053583047,2.7540982507908183,0.36797955404783955,0.6609794010994633,-1.1203617478592045,2812
WR,2023,3y,3,7963,True,exponential,B_gbm_huber,4.3038194856906795,6.345024256539239,2.835222025610218,0.3283851803634763,0.663947115428259,-1.1543030554677116,2812
WR,2023,3y,3,7963,True,exponential,C_gbm_mae,4.090646013843725,6.127906468612906,2.6740942079944636,0.3735622037697489,0.6671193900800669,-1.1984144928926148,2812
WR,2023,5y,5,12825,True,n/a,existing_methodology,4.27961619306361,6.245176644118594,2.795603584246267,0.3493564170436342,0.6647641036867853,-1.1211693934022664,2812
WR,2023,5y,5,12825,True,none,B_gbm_huber,4.352178058923265,6.289510847536203,2.9258632097788304,0.34008585387280166,0.6645011570110317,-0.8667667667932645,2812
WR,2023,5y,5,12825,True,none,C_gbm_mae,4.10849328182773,6.01792003832615,2.725635302243572,0.39584757522169767,0.6704114998293147,-0.7386530788843643,2812
WR,2023,5y,5,12825,True,linear,B_gbm_huber,4.324265374374728,6.3041831183536905,2.9796575067735365,0.3370033461938774,0.6662813902064137,-0.9812671765820522,2812
WR,2023,5y,5,12825,True,linear,C_gbm_mae,4.109541496572101,6.095991913735157,2.7068598196655573,0.3800702738320877,0.6671462130326459,-1.0438489865225344,2812
WR,2023,5y,5,12825,True,exponential,B_gbm_huber,4.310987552814619,6.306917504346738,2.953316380287327,0.33642808310518524,0.6679885707427418,-1.020637150596544,2812
WR,2023,5y,5,12825,True,exponential,C_gbm_mae,4.102755707630228,6.091770088328886,2.700473117156896,0.38092865055307745,0.6710767070947793,-1.0528975939354812,2812
WR,2023,7y,7,17680,True,n/a,existing_methodology,4.130830946252984,6.124236302714381,2.6208515481058536,0.3743123595183231,0.6716668245641265,-1.1841212696896595,2812
WR,2023,7y,7,17680,True,none,B_gbm_huber,4.348364482322807,6.276745713752579,2.9737569125795993,0.34276184697862777,0.6657507249775126,-0.8430539691204041,2812
WR,2023,7y,7,17680,True,none,C_gbm_mae,4.122355244006271,6.0361788476847185,2.7763449647617344,0.39217592838521365,0.6696772637665193,-0.75437050728142,2812
WR,2023,7y,7,17680,True,linear,B_gbm_huber,4.33678776996729,6.310144013539306,2.935698949488736,0.3357489657573458,0.6633062245123252,-0.9533270712994575,2812
WR,2023,7y,7,17680,True,linear,C_gbm_mae,4.1138937690953785,6.045903973381768,2.7908916302270397,0.39021577196728496,0.6698365911636729,-0.8506224881109219,2812
WR,2023,7y,7,17680,True,exponential,B_gbm_huber,4.3076299967164555,6.3044160735495,2.9533697832296477,0.3369543465483922,0.6673870058273101,-1.0478362079474208,2812
WR,2023,7y,7,17680,True,exponential,C_gbm_mae,4.111525685034797,6.070255215810952,2.6842365789907427,0.3852937925617257,0.6708990337653405,-0.972341377850458,2812
WR,2023,10y,10,24636,True,n/a,existing_methodology,4.2146680752051,6.174958688742109,2.73023318308449,0.36390525157805254,0.6596430691709751,-0.9414229877375472,2812
WR,2023,10y,10,24636,True,none,B_gbm_huber,4.353616162926708,6.271417115455582,2.9850373053217387,0.34387728854549837,0.6672415586569901,-0.8210911942653826,2812
WR,2023,10y,10,24636,True,none,C_gbm_mae,4.077495832636602,6.0025862963956556,2.7165578834733166,0.3989224299940174,0.6764714558301814,-0.8151192965045869,2812
WR,2023,10y,10,24636,True,linear,B_gbm_huber,4.34527869596359,6.290719913901282,2.962894734300419,0.3398321118226998,0.6647279954430803,-0.8767000325189095,2812
WR,2023,10y,10,24636,True,linear,C_gbm_mae,4.0883543999524825,6.023224004676358,2.765876663901249,0.3947821518757234,0.6744948870876637,-0.8242815267918031,2812
WR,2023,10y,10,24636,True,exponential,B_gbm_huber,4.3148622530933025,6.305147491536946,2.934882653448582,0.3368004887941689,0.6683580579733931,-1.0269647252736913,2812
WR,2023,10y,10,24636,True,exponential,C_gbm_mae,4.09554416228281,6.05435397478064,2.736878301975443,0.3885100623170785,0.672083060840472,-0.8711593768443645,2812
WR,2023,since2013,10,24636,True,n/a,existing_methodology,4.2146680752051,6.174958688742109,2.73023318308449,0.36390525157805254,0.6596430691709751,-0.9414229877375472,2812
WR,2023,since2013,10,24636,True,none,B_gbm_huber,4.353616162926708,6.271417115455582,2.9850373053217387,0.34387728854549837,0.6672415586569901,-0.8210911942653826,2812
WR,2023,since2013,10,24636,True,none,C_gbm_mae,4.077495832636602,6.0025862963956556,2.7165578834733166,0.3989224299940174,0.6764714558301814,-0.8151192965045869,2812
WR,2023,since2013,10,24636,True,linear,B_gbm_huber,4.34527869596359,6.290719913901282,2.962894734300419,0.3398321118226998,0.6647279954430803,-0.8767000325189095,2812
WR,2023,since2013,10,24636,True,linear,C_gbm_mae,4.0883543999524825,6.023224004676358,2.765876663901249,0.3947821518757234,0.6744948870876637,-0.8242815267918031,2812
WR,2023,since2013,10,24636,True,exponential,B_gbm_huber,4.3148622530933025,6.305147491536946,2.934882653448582,0.3368004887941689,0.6683580579733931,-1.0269647252736913,2812
WR,2023,since2013,10,24636,True,exponential,C_gbm_mae,4.09554416228281,6.05435397478064,2.736878301975443,0.3885100623170785,0.672083060840472,-0.8711593768443645,2812
WR,2023,all,17,32467,True,n/a,existing_methodology,4.238521618064037,6.21580538040898,2.6943792840321965,0.35546202056686804,0.6638970319317573,-1.052422522784369,2812
WR,2023,all,17,32467,True,none,B_gbm_huber,4.391378039171977,6.27617934160104,2.9817510340861704,0.3428804513030569,0.665313618018393,-0.7329621743396979,2812
WR,2023,all,17,32467,True,none,C_gbm_mae,4.081062964986702,6.026165195608134,2.711447145759973,0.39419094163525814,0.6744486390534628,-0.8299219686292638,2812
WR,2023,all,17,32467,True,linear,B_gbm_huber,4.368422758661414,6.280797176556988,2.9587740415258375,0.34191311566926463,0.6653376598846434,-0.8185305006159115,2812
WR,2023,all,17,32467,True,linear,C_gbm_mae,4.095821070409216,6.015936140650445,2.7376070007346875,0.39624584539453955,0.6715987529569188,-0.7793177627845027,2812
WR,2023,all,17,32467,True,exponential,B_gbm_huber,4.296138448188377,6.290741453749138,2.9105273700409313,0.3398275908965067,0.6689327503048076,-1.0326909912870534,2812
WR,2023,all,17,32467,True,exponential,C_gbm_mae,4.089145456796656,6.053152368994359,2.728473008489668,0.3887527626731063,0.6732310292978323,-0.917810595614446,2812
WR,2024,3y,3,8226,True,n/a,existing_methodology,4.3400604723266785,6.139733752332524,3.046900252298662,0.3773530444909238,0.6607883405504101,-0.3904447256195447,2746
WR,2024,3y,3,8226,True,none,B_gbm_huber,4.364239353311909,6.455958499105071,2.757438416712854,0.31156292329658686,0.6734514021935272,-1.4764203731833312,2746
WR,2024,3y,3,8226,True,none,C_gbm_mae,4.152791905395544,6.239739611524511,2.431398021798152,0.35690412302461094,0.6756151919930173,-1.4222129067999616,2746
WR,2024,3y,3,8226,True,linear,B_gbm_huber,4.407189664143576,6.480040397802124,2.7797916170101225,0.30641735334110964,0.6713850272584063,-1.4239085007616246,2746
WR,2024,3y,3,8226,True,linear,C_gbm_mae,4.173546223963362,6.284217260288168,2.5070325077371094,0.34770331061433957,0.6742438158775047,-1.484361209410143,2746
WR,2024,3y,3,8226,True,exponential,B_gbm_huber,4.398680002253564,6.471836450238578,2.751236933085962,0.3081724392284968,0.6718173102028568,-1.4363104025436984,2746
WR,2024,3y,3,8226,True,exponential,C_gbm_mae,4.170665315260204,6.286506121604405,2.533387606572086,0.34722806015966123,0.6761823450624744,-1.4954213444192572,2746
WR,2024,5y,5,13226,True,n/a,existing_methodology,4.374326306416025,6.106603758712888,3.112869560634152,0.38405451897954734,0.666943075255256,-0.19572528798184052,2746
WR,2024,5y,5,13226,True,none,B_gbm_huber,4.378903197524449,6.381544865388201,2.8920208552016167,0.3273417924420037,0.6779004859908269,-1.1932138815568374,2746
WR,2024,5y,5,13226,True,none,C_gbm_mae,4.124999715474235,6.203544817560922,2.5201662527326976,0.3643432835302337,0.6820980557709174,-1.3092939594801836,2746
WR,2024,5y,5,13226,True,linear,B_gbm_huber,4.356002901990446,6.419308186846664,2.7420782005599205,0.31935721588095,0.6774249001324657,-1.3789411065892057,2746
WR,2024,5y,5,13226,True,linear,C_gbm_mae,4.154317182712401,6.244698732186524,2.5160633752201393,0.3558814978586323,0.6779780903384104,-1.4145059572649386,2746
WR,2024,5y,5,13226,True,exponential,B_gbm_huber,4.346759948540405,6.423926201195242,2.6746452692859046,0.3183775624171943,0.6766725005082951,-1.4192421233128598,2746
WR,2024,5y,5,13226,True,exponential,C_gbm_mae,4.146828562032011,6.227683393299293,2.5452910498107486,0.3593868592847643,0.6789996381766771,-1.392718183755361,2746
WR,2024,7y,7,18051,True,n/a,existing_methodology,4.395581622058841,6.108189816473925,3.137095354792132,0.38373452049374446,0.6670949858979355,-0.14120559376166317,2746
WR,2024,7y,7,18051,True,none,B_gbm_huber,4.371718084432093,6.365453650537671,2.898374674624126,0.3307297624785982,0.6789728945109816,-1.1793536069540889,2746
WR,2024,7y,7,18051,True,none,C_gbm_mae,4.109811186522933,6.198491474984685,2.5225672842957434,0.3653784603315684,0.6847508303032982,-1.3640434777902204,2746
WR,2024,7y,7,18051,True,linear,B_gbm_huber,4.347128641554715,6.385833002935684,2.7627110502159704,0.32643749102473596,0.679462528235032,-1.2987753257058137,2746
WR,2024,7y,7,18051,True,linear,C_gbm_mae,4.11119375007146,6.197661452349639,2.4868463039053204,0.3655484097384245,0.6831747163376911,-1.3674899431553418,2746
WR,2024,7y,7,18051,True,exponential,B_gbm_huber,4.346978276838859,6.4211805888528515,2.7074202414415556,0.3189600943397911,0.676184074627411,-1.4209068847335586,2746
WR,2024,7y,7,18051,True,exponential,C_gbm_mae,4.130649181860148,6.220594871851365,2.5227065683911043,0.3608443565129601,0.6830651516801723,-1.4084764508045775,2746
WR,2024,10y,10,25167,True,n/a,existing_methodology,4.398213182544835,6.111318104122689,3.136855968429326,0.3831031225123298,0.6665031317887089,-0.14613074973217377,2746
WR,2024,10y,10,25167,True,none,B_gbm_huber,4.39504952997494,6.357094101065019,2.9079892506848672,0.33248647118545527,0.6792117213513945,-1.0591936950080951,2746
WR,2024,10y,10,25167,True,none,C_gbm_mae,4.093119963514225,6.158683894697692,2.5380487907697544,0.37350354287510557,0.6842677635434877,-1.2537005328772686,2746
WR,2024,10y,10,25167,True,linear,B_gbm_huber,4.362976953252938,6.373219084452423,2.797137500074143,0.32909583528634156,0.6801378082931429,-1.216499179912453,2746
WR,2024,10y,10,25167,True,linear,C_gbm_mae,4.10958201504835,6.188402652510391,2.522645125885316,0.3674426314524041,0.6843133799711313,-1.3716340899753199,2746
WR,2024,10y,10,25167,True,exponential,B_gbm_huber,4.337521391997173,6.407964740337531,2.699131021531158,0.32176059428657333,0.6779854908098226,-1.3848353470264207,2746
WR,2024,10y,10,25167,True,exponential,C_gbm_mae,4.136138296534478,6.221915812083222,2.5456660241490283,0.3605728789249817,0.6790238772925072,-1.4153703536768134,2746
WR,2024,since2013,11,27448,True,n/a,existing_methodology,4.3993209462721214,6.111821744456821,3.1418874436467084,0.3830014400449704,0.6663058698507961,-0.1456646876850489,2746
WR,2024,since2013,11,27448,True,none,B_gbm_huber,4.400248793533844,6.354302572350748,2.9175093450097185,0.333072579878702,0.6789638572550736,-1.0173010029726903,2746
WR,2024,since2013,11,27448,True,none,C_gbm_mae,4.085562054336262,6.150157834355742,2.5302694920795243,0.3752369811484648,0.6862316999021096,-1.2574581555651376,2746
WR,2024,since2013,11,27448,True,linear,B_gbm_huber,4.36667273724516,6.371986025204093,2.85964177907493,0.3293554166836009,0.6801073887550303,-1.1886687754003047,2746
WR,2024,since2013,11,27448,True,linear,C_gbm_mae,4.103808919324801,6.17163974158808,2.518511161451123,0.3708648850558688,0.6851532935518458,-1.310871560896768,2746
WR,2024,since2013,11,27448,True,exponential,B_gbm_huber,4.341587911454232,6.411717035172014,2.7039666116891197,0.3209660520433535,0.6768580239176829,-1.3847719541224,2746
WR,2024,since2013,11,27448,True,exponential,C_gbm_mae,4.13371179107946,6.229309066728242,2.522174278711604,0.35905236453852163,0.6788027690716265,-1.433590433710173,2746
WR,2024,all,18,35279,True,n/a,existing_methodology,4.407875277252614,6.1155774495160555,3.1442343596237596,0.382242917729415,0.6650317009987912,-0.13310623651358644,2746
WR,2024,all,18,35279,True,none,B_gbm_huber,4.44143504968074,6.36629857753626,2.992908992782782,0.33055207772767514,0.6759773353358768,-0.9527459654123116,2746
WR,2024,all,18,35279,True,none,C_gbm_mae,4.097243643448477,6.165687734728494,2.508749457522801,0.37207779151148623,0.6838117029323202,-1.2183299239603076,2746
WR,2024,all,18,35279,True,linear,B_gbm_huber,4.406818698834537,6.380137945537414,2.910144327660258,0.3276383575786985,0.6771003139434619,-1.1131080971373963,2746
WR,2024,all,18,35279,True,linear,C_gbm_mae,4.096939615499907,6.168533651253074,2.4878138751688974,0.3714979935440371,0.684272882412292,-1.2834717461543468,2746
