position,season,window,actual_years,n_train_rows,receiving_floor,weighting,model,mae,rmse,medae,r2,spearman,bias,n,_src
TE,2025,10y,10,15554,True,,existing_methodology,3.009154439564119,4.489397663876689,1.9279417016138216,0.4166477259061172,0.6845415240959164,0.0262735009286136,1688,repair_TE_80bd866
TE,2025,10y,10,15554,True,none,B_gbm_huber,2.9319376921538964,4.816940476815806,1.5268341160618857,0.3284206987979343,0.6747135985373325,-1.330952616322885,1688,repair_TE_80bd866
TE,2025,10y,10,15554,True,none,C_gbm_mae,2.8232903406065453,4.617585496218256,1.5382897690985435,0.3828586682465855,0.6734056351983702,-1.0279154753259512,1688,repair_TE_80bd866
TE,2025,10y,10,15554,True,linear,B_gbm_huber,2.930870782978127,4.8242989552102085,1.536680228385366,0.326367288999062,0.6711467539183719,-1.3316699332908868,1688,repair_TE_80bd866
TE,2025,10y,10,15554,True,linear,C_gbm_mae,2.838447892139544,4.623440437964047,1.5369072629942375,0.381292647503913,0.666018627400027,-1.0267343204594637,1688,repair_TE_80bd866
TE,2025,10y,10,15554,True,exponential,B_gbm_huber,2.947771665500482,4.837448003209022,1.555189754490754,0.3226901951650133,0.6672694335014987,-1.335935556191142,1688,repair_TE_80bd866
TE,2025,10y,10,15554,True,exponential,C_gbm_mae,2.870753302464093,4.6555203019948985,1.6184371325380735,0.3726770262526446,0.6596540900047576,-1.1457306539200025,1688,repair_TE_80bd866
TE,2025,since2013,12,18435,True,,existing_methodology,3.0085386171954025,4.48823725959088,1.927603800899852,0.4169492527678916,0.6853612751983936,0.0304200603899661,1688,repair_TE_80bd866
TE,2025,since2013,12,18435,True,none,B_gbm_huber,2.928758983229242,4.820986487490885,1.5364048942870248,0.3272920329137706,0.6759699996409569,-1.3157837186836665,1688,repair_TE_80bd866
TE,2025,since2013,12,18435,True,none,C_gbm_mae,2.8306276441709968,4.637786750015091,1.560585296783079,0.3774470524205044,0.6753551366102749,-1.06134486355611,1688,repair_TE_80bd866
TE,2025,since2013,12,18435,True,linear,B_gbm_huber,2.935082490255159,4.828368426021335,1.5375648915377729,0.3252303425182244,0.6707132697925561,-1.320847617632784,1688,repair_TE_80bd866
TE,2025,since2013,12,18435,True,linear,C_gbm_mae,2.8340393043140764,4.618634371586907,1.5616974647286264,0.3825782715503767,0.6712168888190073,-1.0279353722350102,1688,repair_TE_80bd866
TE,2025,since2013,12,18435,True,exponential,B_gbm_huber,2.9568099167899526,4.8432860110759215,1.5604822438805737,0.321054404572055,0.6670825038862713,-1.329311571649302,1688,repair_TE_80bd866
TE,2025,since2013,12,18435,True,exponential,C_gbm_mae,2.855035274315292,4.625734542222393,1.578705465632377,0.3806785025476379,0.670031660948393,-1.056241640358832,1688,repair_TE_80bd866
TE,2025,all,19,22449,True,,existing_methodology,3.010854347269117,4.488422588173079,1.9466574817607525,0.416901101035703,0.6846557031028555,0.0338123901325948,1688,repair_TE_80bd866
TE,2025,all,19,22449,True,none,B_gbm_huber,2.934997757865735,4.813794868036371,1.6161888239518318,0.3292975358625811,0.6756396948688614,-1.2734868820152403,1688,repair_TE_80bd866
TE,2025,all,19,22449,True,none,C_gbm_mae,2.802230756273225,4.6458427555074335,1.5410382592903966,0.3752823794388668,0.6775011639266314,-1.1364123605401166,1688,repair_TE_80bd866
TE,2025,all,19,22449,True,linear,B_gbm_huber,2.931090162443285,4.826059072875133,1.566948955158599,0.3258756573077992,0.6723928794092289,-1.321146130300417,1688,repair_TE_80bd866
TE,2025,all,19,22449,True,linear,C_gbm_mae,2.808456227289795,4.625391964640261,1.5017876024553038,0.3807702318947621,0.6748700733694452,-1.1058002229549246,1688,repair_TE_80bd866
TE,2025,all,19,22449,True,exponential,B_gbm_huber,2.9453582722358984,4.8293476781288405,1.602432944227847,0.324956611701958,0.6696180999351011,-1.3482073963407435,1688,repair_TE_80bd866
TE,2025,all,19,22449,True,exponential,C_gbm_mae,2.859300846310308,4.639645179517508,1.5673721255739084,0.3769480201731882,0.6669866213589745,-1.056274377117025,1688,repair_TE_80bd866
