player_id,season,week,team,position,fold,rushing_yards,receiving_yards,receptions,receiving_tds,rushing_tds,passing_yards,passing_tds,interceptions,actual_ppr,negative_yards,off_position_stat
00-0023459,2023,1,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,2,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,3,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,4,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,5,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,6,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,8,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,9,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,10,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,11,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,12,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,13,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,14,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,15,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,16,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,17,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0023459,2023,18,NYJ,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0024243,2023,1,CHI,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0024243,2023,2,CHI,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0024243,2023,3,CHI,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0024243,2023,4,CHI,TE,0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8,False,False
00-0024243,2023,5,CHI,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0024243,2023,6,CHI,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0024243,2023,7,CHI,TE,0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6,False,False
00-0024243,2023,8,CHI,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0024243,2023,9,CHI,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0024243,2023,10,CHI,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0024243,2023,11,CHI,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0024243,2023,12,CHI,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0024243,2023,14,CHI,TE,0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,False,False
00-0024243,2023,15,CHI,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0024243,2023,16,CHI,TE,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.1,False,False
00-0024243,2023,17,CHI,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0024243,2023,18,CHI,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026158,2023,12,CLE,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026158,2023,13,CLE,QB,0,0.0,0.0,0.0,0.0,0.0,254.0,2.0,1.0,16.16,False,False
00-0026158,2023,14,CLE,QB,0,-1.0,0.0,0.0,0.0,0.0,311.0,3.0,1.0,22.34,True,False
00-0026158,2023,15,CLE,QB,0,-1.0,0.0,0.0,0.0,0.0,374.0,2.0,3.0,16.86,True,False
00-0026158,2023,16,CLE,QB,0,1.0,0.0,0.0,0.0,0.0,368.0,3.0,2.0,22.82,False,False
00-0026158,2023,17,CLE,QB,0,3.0,0.0,0.0,0.0,0.0,309.0,3.0,1.0,22.66,False,False
00-0026158,2023,18,CLE,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,1,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,2,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,3,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,4,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,5,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,6,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,7,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,8,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,9,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,10,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,12,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,13,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,14,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,15,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,16,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,17,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026293,2023,18,NE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,1,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,2,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,3,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,4,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,5,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,6,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,7,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,8,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,9,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,10,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,11,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,12,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,14,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,15,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,16,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,17,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026300,2023,18,BAL,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026498,2023,1,LA,QB,0,11.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,14.46,False,False
00-0026498,2023,2,LA,QB,0,17.0,0.0,0.0,0.0,0.0,307.0,1.0,2.0,13.98,False,False
00-0026498,2023,3,LA,QB,0,7.0,0.0,0.0,0.0,0.0,269.0,1.0,2.0,11.46,False,False
00-0026498,2023,4,LA,QB,0,14.0,0.0,0.0,0.0,0.0,319.0,1.0,1.0,16.16,False,False
00-0026498,2023,5,LA,QB,0,0.0,0.0,0.0,0.0,0.0,222.0,2.0,0.0,16.88,False,False
00-0026498,2023,6,LA,QB,0,2.0,0.0,0.0,0.0,0.0,226.0,1.0,0.0,13.24,False,False
00-0026498,2023,7,LA,QB,0,8.0,0.0,0.0,0.0,0.0,231.0,1.0,1.0,12.04,False,False
00-0026498,2023,8,LA,QB,0,9.0,0.0,0.0,0.0,0.0,162.0,1.0,1.0,9.38,False,False
00-0026498,2023,9,LA,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026498,2023,11,LA,QB,0,1.0,0.0,0.0,0.0,0.0,190.0,1.0,1.0,9.7,False,False
00-0026498,2023,12,LA,QB,0,2.0,0.0,0.0,0.0,0.0,229.0,4.0,1.0,23.36,False,False
00-0026498,2023,13,LA,QB,0,-2.0,0.0,0.0,0.0,0.0,279.0,3.0,0.0,22.96,True,False
00-0026498,2023,14,LA,QB,0,-1.0,0.0,0.0,0.0,0.0,294.0,3.0,0.0,23.66,True,False
00-0026498,2023,15,LA,QB,0,2.0,0.0,0.0,0.0,0.0,258.0,2.0,0.0,18.52,False,False
00-0026498,2023,16,LA,QB,0,-4.0,0.0,0.0,0.0,0.0,328.0,2.0,0.0,20.72,True,False
00-0026498,2023,17,LA,QB,0,-1.0,0.0,0.0,0.0,0.0,317.0,1.0,2.0,12.58,True,False
00-0026498,2023,18,LA,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026625,2023,1,LV,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026625,2023,2,LV,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026625,2023,3,LV,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026625,2023,4,LV,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026625,2023,5,LV,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026625,2023,6,LV,QB,0,-3.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,3.78,True,False
00-0026625,2023,7,LV,QB,0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,2.0,1.16,False,False
00-0026625,2023,8,LV,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026625,2023,9,LV,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026625,2023,10,LV,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026625,2023,11,LV,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026625,2023,12,LV,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026625,2023,14,LV,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026625,2023,15,LV,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026625,2023,16,LV,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026625,2023,17,LV,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0026625,2023,18,LV,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027688,2023,1,ARI,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027696,2023,1,NO,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027696,2023,2,NO,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027696,2023,3,NO,TE,0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,7.8,False,False
00-0027696,2023,4,NO,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027696,2023,5,NO,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027696,2023,6,NO,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027696,2023,7,NO,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027696,2023,8,NO,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027696,2023,9,NO,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027696,2023,10,NO,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027696,2023,12,NO,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027696,2023,13,NO,TE,0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,7.6,False,False
00-0027696,2023,14,NO,TE,0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,9.6,False,False
00-0027696,2023,15,NO,TE,0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,8.9,False,False
00-0027696,2023,16,NO,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027696,2023,17,NO,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027696,2023,18,NO,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027944,2023,7,PHI,WR,0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,False,False
00-0027944,2023,8,PHI,WR,0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,7.8,False,False
00-0027944,2023,9,PHI,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027944,2023,11,PHI,WR,0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.5,False,False
00-0027944,2023,12,PHI,WR,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False
00-0027944,2023,13,PHI,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027944,2023,14,PHI,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027944,2023,15,PHI,WR,0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,False,False
00-0027944,2023,16,PHI,WR,0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,False,False
00-0027944,2023,17,PHI,WR,0,0.0,34.0,2.0,2.0,0.0,0.0,0.0,0.0,17.4,False,False
00-0027944,2023,18,PHI,WR,0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,3.3,False,False
00-0027948,2023,1,KC,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027948,2023,2,KC,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027948,2023,3,KC,QB,0,-1.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,-2.86,True,False
00-0027948,2023,4,KC,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027948,2023,5,KC,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027948,2023,6,KC,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027948,2023,7,KC,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027948,2023,8,KC,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027948,2023,9,KC,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027948,2023,11,KC,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027948,2023,12,KC,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027948,2023,13,KC,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027948,2023,14,KC,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027948,2023,15,KC,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027948,2023,16,KC,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027948,2023,17,KC,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027948,2023,18,KC,QB,0,46.0,0.0,0.0,0.0,0.0,154.0,0.0,1.0,8.76,False,False
00-0027973,2023,1,CAR,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027973,2023,2,CAR,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027973,2023,3,CAR,QB,0,11.0,0.0,0.0,0.0,0.0,361.0,2.0,0.0,23.54,False,False
00-0027973,2023,4,CAR,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027973,2023,5,CAR,QB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,False,False
00-0027973,2023,6,CAR,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027973,2023,8,CAR,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027973,2023,9,CAR,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027973,2023,10,CAR,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027973,2023,11,CAR,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027973,2023,12,CAR,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027973,2023,13,CAR,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027973,2023,14,CAR,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027973,2023,15,CAR,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027973,2023,16,CAR,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027973,2023,17,CAR,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0027973,2023,18,CAR,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028002,2023,1,NYJ,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028002,2023,2,NYJ,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028002,2023,3,NYJ,WR,0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2,False,False
00-0028002,2023,4,NYJ,WR,0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2.8,False,False
00-0028002,2023,5,NYJ,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028002,2023,6,NYJ,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028002,2023,8,NYJ,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028002,2023,9,NYJ,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028002,2023,10,NYJ,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028002,2023,11,NYJ,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028002,2023,12,NYJ,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028002,2023,13,NYJ,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028002,2023,14,NYJ,WR,0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,8.5,False,False
00-0028002,2023,15,NYJ,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028002,2023,16,NYJ,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028002,2023,17,NYJ,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028002,2023,18,NYJ,WR,0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,False,False
00-0028063,2023,1,NYG,RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028063,2023,2,NYG,RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028063,2023,3,NYG,RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028063,2023,4,NYG,RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028063,2023,5,NYG,RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028118,2023,1,NYG,QB,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.24,False,False
00-0028118,2023,2,NYG,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028118,2023,3,NYG,QB,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,False,False
00-0028118,2023,4,NYG,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028118,2023,5,NYG,QB,0,14.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,4.84,False,False
00-0028118,2023,6,NYG,QB,0,24.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,10.4,False,False
00-0028118,2023,7,NYG,QB,0,25.0,0.0,0.0,0.0,0.0,279.0,2.0,0.0,21.66,False,False
00-0028118,2023,8,NYG,QB,0,33.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.62,False,False
00-0028118,2023,9,NYG,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028118,2023,10,NYG,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028118,2023,11,NYG,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028118,2023,12,NYG,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028118,2023,14,NYG,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028118,2023,15,NYG,QB,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.52,False,False
00-0028118,2023,16,NYG,QB,0,21.0,0.0,0.0,0.0,0.0,133.0,1.0,1.0,9.42,False,False
00-0028118,2023,17,NYG,QB,0,40.0,0.0,0.0,0.0,0.0,319.0,1.0,1.0,18.76,False,False
00-0028118,2023,18,NYG,QB,0,38.0,0.0,0.0,0.0,0.0,297.0,1.0,1.0,17.68,False,False
00-0028986,2023,1,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028986,2023,2,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028986,2023,3,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028986,2023,4,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028986,2023,5,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028986,2023,6,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028986,2023,8,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028986,2023,9,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028986,2023,10,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028986,2023,11,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028986,2023,12,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028986,2023,13,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028986,2023,14,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028986,2023,15,HOU,QB,0,1.0,0.0,0.0,0.0,0.0,229.0,1.0,1.0,11.26,False,False
00-0028986,2023,16,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2.0,-1.52,False,False
00-0028986,2023,17,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0028986,2023,18,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0029000,2023,1,NYG,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0029000,2023,2,NYG,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0029000,2023,3,NYG,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0029000,2023,4,NYG,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
