player_id,season,position,cold_start,step8_pace,built_at
00-0031610,2021,TE,0,11.391804397941385,2026-09-17T07:26:54
00-0031687,2021,RB,0,3.2591144734355764,2026-09-17T07:26:54
00-0031690,2021,TE,0,0.3437081921273451,2026-09-17T07:26:54
00-0031763,2021,WR,0,1.5066808492919495,2026-09-17T07:26:54
00-0031806,2021,RB,0,3.9238039929410236,2026-09-17T07:26:54
00-0031868,2021,WR,0,2.758978456596508,2026-09-17T07:26:54
00-0031941,2021,WR,0,8.787486686378887,2026-09-17T07:26:54
00-0031951,2021,TE,0,0.43711917396700484,2026-09-17T07:26:54
00-0032009,2021,WR,0,4.201260529443246,2026-09-17T07:26:54
00-0032054,2021,WR,0,9.25188894874397,2026-09-17T07:26:54
00-0032058,2021,RB,0,6.905819538336424,2026-09-17T07:26:54
00-0032062,2021,TE,0,1.072698936445959,2026-09-17T07:26:54
00-0032063,2021,RB,0,5.083771386263479,2026-09-17T07:26:54
00-0032098,2021,TE,0,0.8684639984398698,2026-09-17T07:26:54
00-0032104,2021,RB,0,3.2283875087999925,2026-09-17T07:26:54
00-0032128,2021,WR,0,6.112433136425658,2026-09-17T07:26:54
00-0032135,2021,TE,0,1.7368395233609106,2026-09-17T07:26:54
00-0032141,2021,TE,0,1.3150246358384174,2026-09-17T07:26:54
00-0032144,2021,RB,0,7.7261907664242075,2026-09-17T07:26:54
00-0032187,2021,RB,0,7.384816351775511,2026-09-17T07:26:54
00-0032211,2021,WR,0,15.871757063188966,2026-09-17T07:26:54
00-0032214,2021,TE,0,2.6366469000587607,2026-09-17T07:26:54
00-0032241,2021,RB,0,9.059577141738282,2026-09-17T07:26:54
00-0032257,2021,RB,0,5.270649177196965,2026-09-17T07:26:54
00-0032385,2021,WR,0,11.596656666655617,2026-09-17T07:26:54
00-0032392,2021,TE,0,6.5959779733946675,2026-09-17T07:26:54
00-0032393,2021,RB,0,2.507562784992868,2026-09-17T07:26:54
00-0032394,2021,TE,0,1.8582679756819143,2026-09-17T07:26:54
00-0032404,2021,RB,0,1.9572685331663915,2026-09-17T07:26:54
00-0032464,2021,WR,0,1.3699453947339673,2026-09-17T07:26:54
00-0032543,2021,WR,0,2.6056629583207744,2026-09-17T07:26:54
00-0032602,2021,RB,0,6.742679209980055,2026-09-17T07:26:54
00-0032688,2021,WR,0,12.922296041213432,2026-09-17T07:26:54
00-0032725,2021,TE,0,1.7521790063356126,2026-09-17T07:26:54
00-0032741,2021,RB,0,5.76749280981736,2026-09-17T07:26:54
00-0032764,2021,RB,0,18.232171791120177,2026-09-17T07:26:54
00-0032765,2021,WR,0,14.027263539875985,2026-09-17T07:26:54
00-0032775,2021,WR,0,5.557492185830513,2026-09-17T07:26:54
00-0032780,2021,RB,0,5.578553514014939,2026-09-17T07:26:54
00-0032791,2021,WR,0,3.951576685909283,2026-09-17T07:26:54
00-0032813,2021,RB,0,0.27875955730743107,2026-09-17T07:26:54
00-0032950,2021,QB,0,12.149085931993318,2026-09-17T07:26:54
00-0032972,2021,RB,0,6.850656211683182,2026-09-17T07:26:54
00-0032977,2021,WR,0,5.04880242901653,2026-09-17T07:26:54
00-0032980,2021,WR,0,2.44982406660216,2026-09-17T07:26:54
00-0032986,2021,TE,0,2.06813318139966,2026-09-17T07:26:54
00-0033006,2021,WR,0,0.8714245805432019,2026-09-17T07:26:54
00-0033009,2021,WR,0,12.532695879601064,2026-09-17T07:26:54
00-0033025,2021,RB,0,6.087829320237206,2026-09-17T07:26:54
00-0033040,2021,WR,0,17.50000718704361,2026-09-17T07:26:54
00-0033045,2021,RB,0,11.470071932977069,2026-09-17T07:26:54
00-0033090,2021,TE,0,7.459345145903183,2026-09-17T07:26:54
00-0033094,2021,WR,0,2.9895555453019127,2026-09-17T07:26:54
00-0033106,2021,QB,0,11.544786515086802,2026-09-17T07:26:54
00-0033110,2021,TE,0,5.6633625453593135,2026-09-17T07:26:54
00-0033111,2021,WR,0,2.6056635827583694,2026-09-17T07:26:54
00-0033112,2021,TE,0,0.9368028558355153,2026-09-17T07:26:54
00-0033114,2021,WR,0,1.918006789072214,2026-09-17T07:26:54
00-0033118,2021,RB,0,9.168429985471306,2026-09-17T07:26:54
00-0033119,2021,QB,0,5.65530941244473,2026-09-17T07:26:54
00-0033127,2021,WR,0,11.106652290053022,2026-09-17T07:26:54
00-0033217,2021,TE,0,3.5151466425561497,2026-09-17T07:26:54
00-0033246,2021,TE,0,0.84744208578436,2026-09-17T07:26:54
00-0033251,2021,WR,0,6.19835200845218,2026-09-17T07:26:54
00-0033258,2021,TE,0,0.5948817026588158,2026-09-17T07:26:54
00-0033282,2021,WR,0,10.239173615392652,2026-09-17T07:26:54
00-0033288,2021,TE,0,10.145943625532837,2026-09-17T07:26:54
00-0033292,2021,WR,0,1.9902782026132049,2026-09-17T07:26:54
00-0033293,2021,RB,0,14.83572089160101,2026-09-17T07:26:54
00-0033296,2021,RB,0,2.0080467674710705,2026-09-17T07:26:54
00-0033307,2021,WR,0,3.7659109252614202,2026-09-17T07:26:54
00-0033308,2021,RB,0,4.832976534861092,2026-09-17T07:26:54
00-0033319,2021,QB,0,1.878010798600322,2026-09-17T07:26:54
00-0033338,2021,TE,0,1.6960687023069234,2026-09-17T07:26:54
00-0033357,2021,QB,0,4.939079993955417,2026-09-17T07:26:54
00-0033367,2021,WR,0,1.4094770247263348,2026-09-17T07:26:54
00-0033375,2021,WR,0,6.95884815121975,2026-09-17T07:26:54
00-0033387,2021,TE,0,3.3857522313034014,2026-09-17T07:26:54
00-0033421,2021,TE,0,0.3409733881110445,2026-09-17T07:26:54
00-0033439,2021,TE,0,1.3283859499189794,2026-09-17T07:26:54
00-0033455,2021,TE,0,5.170730316501014,2026-09-17T07:26:54
00-0033466,2021,WR,0,4.2740583518910675,2026-09-17T07:26:54
00-0033471,2021,WR,0,2.9823253397318843,2026-09-17T07:26:54
00-0033481,2021,WR,0,0.22339747770563412,2026-09-17T07:26:54
00-0033526,2021,RB,0,4.006566282731519,2026-09-17T07:26:54
00-0033528,2021,TE,0,2.8151413063043838,2026-09-17T07:26:54
00-0033536,2021,WR,0,10.472769819554369,2026-09-17T07:26:54
00-0033537,2021,QB,0,17.600501226039256,2026-09-17T07:26:54
00-0033553,2021,RB,0,6.890291023004858,2026-09-17T07:26:54
00-0033555,2021,WR,0,3.099561759685957,2026-09-17T07:26:54
00-0033567,2021,RB,0,3.839484818677689,2026-09-17T07:26:54
00-0033572,2021,WR,0,2.004939532735029,2026-09-17T07:26:54
00-0033576,2021,TE,0,0.6823442007411081,2026-09-17T07:26:54
00-0033589,2021,WR,0,3.4636660399734125,2026-09-17T07:26:54
00-0033591,2021,WR,0,1.552691889185595,2026-09-17T07:26:54
00-0033594,2021,RB,0,7.981914730530438,2026-09-17T07:26:54
00-0033681,2021,WR,0,5.7085989317061765,2026-09-17T07:26:54
00-0033699,2021,RB,0,12.396917184006728,2026-09-17T07:26:54
00-0033720,2021,TE,0,1.4998222373406243,2026-09-17T07:26:54
00-0033725,2021,RB,0,1.9908402892344825,2026-09-17T07:26:54
00-0033733,2021,WR,0,4.025367551889905,2026-09-17T07:26:54
00-0033757,2021,TE,0,8.344637149560516,2026-09-17T07:26:54
00-0033798,2021,TE,0,0.967184955088431,2026-09-17T07:26:54
00-0033854,2021,RB,0,2.4879836867852085,2026-09-17T07:26:54
00-0033856,2021,RB,0,6.532972717347835,2026-09-17T07:26:54
00-0033857,2021,WR,0,10.728239786615179,2026-09-17T07:26:54
00-0033858,2021,TE,0,6.048795772533699,2026-09-17T07:26:54
00-0033869,2021,QB,0,9.682566855134233,2026-09-17T07:26:54
00-0033871,2021,WR,0,9.796316937391065,2026-09-17T07:26:54
00-0033873,2021,QB,0,14.32822345742036,2026-09-17T07:26:54
00-0033881,2021,TE,0,8.930521771982393,2026-09-17T07:26:54
00-0033885,2021,TE,0,3.643509855190574,2026-09-17T07:26:54
00-0033891,2021,WR,0,4.343337349654598,2026-09-17T07:26:54
00-0033893,2021,RB,0,13.453803128495016,2026-09-17T07:26:54
00-0033895,2021,TE,0,4.767519782896965,2026-09-17T07:26:54
00-0033896,2021,TE,0,3.294036256360921,2026-09-17T07:26:54
00-0033897,2021,RB,0,10.907086605422023,2026-09-17T07:26:54
00-0033906,2021,RB,0,17.90682433982297,2026-09-17T07:26:54
00-0033908,2021,WR,0,10.766323279897188,2026-09-17T07:26:54
00-0033921,2021,WR,0,15.689195161888843,2026-09-17T07:26:54
00-0033923,2021,RB,0,8.735557927441013,2026-09-17T07:26:54
00-0033936,2021,QB,0,1.526715088893956,2026-09-17T07:26:54
00-0033943,2021,WR,0,4.736975769221352,2026-09-17T07:26:54
00-0033948,2021,RB,0,4.627658898641626,2026-09-17T07:26:54
00-0033950,2021,RB,0,4.49901256084243,2026-09-17T07:26:54
00-0033955,2021,RB,0,2.3430096953632473,2026-09-17T07:26:54
00-0034011,2021,TE,0,3.2161345279134417,2026-09-17T07:26:54
00-0034052,2021,WR,0,1.6786192970807752,2026-09-17T07:26:54
00-0034054,2021,WR,0,0.607401816772183,2026-09-17T07:26:54
00-0034073,2021,TE,0,1.7455972544287335,2026-09-17T07:26:54
00-0034081,2021,WR,0,0.7042638908646415,2026-09-17T07:26:54
00-0034104,2021,WR,0,4.238927091172895,2026-09-17T07:26:54
00-0034109,2021,RB,0,4.644926957878901,2026-09-17T07:26:54
00-0034115,2021,RB,0,5.006003770654427,2026-09-17T07:26:54
00-0034132,2021,WR,0,2.758008861458824,2026-09-17T07:26:54
00-0034159,2021,TE,0,4.550813847021043,2026-09-17T07:26:54
00-0034164,2021,RB,0,1.716984958703316,2026-09-17T07:26:54
00-0034169,2021,TE,0,1.0983057179178628,2026-09-17T07:26:54
00-0034177,2021,QB,0,0.9903395039627879,2026-09-17T07:26:54
00-0034184,2021,RB,0,5.025950101998849,2026-09-17T07:26:54
00-0034192,2021,TE,0,1.9609912712958804,2026-09-17T07:26:54
00-0034208,2021,RB,0,1.5335501408970431,2026-09-17T07:26:54
00-0034270,2021,TE,0,1.5801017791253091,2026-09-17T07:26:54
00-0034272,2021,WR,0,7.222591483175649,2026-09-17T07:26:54
00-0034279,2021,WR,0,2.3833143933031056,2026-09-17T07:26:54
00-0034286,2021,WR,0,4.993582393273042,2026-09-17T07:26:54
00-0034297,2021,WR,0,2.5423557673927384,2026-09-17T07:26:54
00-0034301,2021,RB,0,5.736907047168109,2026-09-17T07:26:54
00-0034309,2021,WR,0,1.2234576567940705,2026-09-17T07:26:54
00-0034319,2021,TE,0,1.4811265042185326,2026-09-17T07:26:54
00-0034331,2021,RB,0,3.8716946982968103,2026-09-17T07:26:54
00-0034349,2021,RB,0,5.576863702723168,2026-09-17T07:26:54
00-0034351,2021,TE,0,7.905208528461476,2026-09-17T07:26:54
00-0034353,2021,WR,0,6.832819421721348,2026-09-17T07:26:54
00-0034364,2021,TE,0,5.902950069278325,2026-09-17T07:26:54
00-0034365,2021,TE,0,3.563513819454835,2026-09-17T07:26:54
00-0034366,2021,WR,0,4.519677953336792,2026-09-17T07:26:54
00-0034367,2021,RB,0,11.519257613926463,2026-09-17T07:26:54
00-0034370,2021,WR,0,5.132930009215296,2026-09-17T07:26:54
00-0034378,2021,RB,0,6.892890310526771,2026-09-17T07:26:54
00-0034383,2021,TE,0,4.241004619880003,2026-09-17T07:26:54
00-0034386,2021,WR,0,2.562958417793377,2026-09-17T07:26:54
00-0034393,2021,TE,0,2.998253342814737,2026-09-17T07:26:54
00-0034400,2021,RB,0,5.565104526551741,2026-09-17T07:26:54
00-0034407,2021,WR,0,1.7689815705908496,2026-09-17T07:26:54
00-0034411,2021,WR,0,8.777795325949857,2026-09-17T07:26:54
00-0034414,2021,RB,0,5.187485699259368,2026-09-17T07:26:54
00-0034418,2021,WR,0,1.3322483001277847,2026-09-17T07:26:54
00-0034419,2021,WR,0,6.361181483656961,2026-09-17T07:26:54
00-0034426,2021,WR,0,3.186482976731858,2026-09-17T07:26:54
00-0034438,2021,QB,0,1.0555079318573422,2026-09-17T07:26:54
00-0034439,2021,TE,0,1.8731936223430334,2026-09-17T07:26:54
00-0034440,2021,RB,0,2.991334140187895,2026-09-17T07:26:54
00-0034449,2021,RB,0,1.7507118802235737,2026-09-17T07:26:54
00-0034457,2021,RB,0,2.934375343459816,2026-09-17T07:26:54
00-0034487,2021,WR,0,0.9904117098103123,2026-09-17T07:26:54
00-0034521,2021,WR,0,3.7861318851121135,2026-09-17T07:26:54
00-0034597,2021,RB,0,1.365805109077645,2026-09-17T07:26:54
00-0034613,2021,TE,0,1.1359621716617254,2026-09-17T07:26:54
00-0034646,2021,WR,0,1.4557565851601166,2026-09-17T07:26:54
00-0034652,2021,WR,0,0.8940821800088277,2026-09-17T07:26:54
00-0034676,2021,WR,0,6.5666452972831655,2026-09-17T07:26:54
00-0034681,2021,RB,0,7.91996664043019,2026-09-17T07:26:54
00-0034686,2021,WR,0,4.059248682600522,2026-09-17T07:26:54
00-0034753,2021,TE,0,8.818583058948716,2026-09-17T07:26:54
00-0034764,2021,WR,0,12.52078526934342,2026-09-17T07:26:54
00-0034765,2021,WR,0,4.9610267129486445,2026-09-17T07:26:54
00-0034766,2021,TE,0,2.6216372836310775,2026-09-17T07:26:54
00-0034775,2021,WR,0,9.45584156230132,2026-09-17T07:26:54
00-0034777,2021,WR,0,9.409033826202405,2026-09-17T07:26:54
00-0034788,2021,TE,0,3.504729680637921,2026-09-17T07:26:54
00-0034791,2021,RB,0,10.913231561819956,2026-09-17T07:26:54
00-0034796,2021,QB,0,19.246629681541094,2026-09-17T07:26:54
00-0034798,2021,TE,0,1.38762012988221,2026-09-17T07:26:54
00-0034799,2021,RB,0,3.9526530753207805,2026-09-17T07:26:54
00-0034816,2021,RB,0,6.9295526770336435,2026-09-17T07:26:54
00-0034827,2021,WR,0,12.79187145967277,2026-09-17T07:26:54
00-0034829,2021,TE,0,9.312481630066964,2026-09-17T07:26:54
00-0034830,2021,TE,0,9.027236069485705,2026-09-17T07:26:54
00-0034837,2021,WR,0,15.653335639557046,2026-09-17T07:26:54
00-0034838,2021,RB,0,6.779360060962809,2026-09-17T07:26:54
00-0034845,2021,RB,0,6.716922375983239,2026-09-17T07:26:54
00-0034854,2021,WR,0,0.9399704283281163,2026-09-17T07:26:54
00-0034855,2021,QB,0,12.4737804781104,2026-09-17T07:26:54
00-0034857,2021,QB,0,18.642388017209687,2026-09-17T07:26:54
00-0034860,2021,WR,0,4.170531784281191,2026-09-17T07:26:54
00-0034869,2021,QB,0,7.936643973944862,2026-09-17T07:26:54
00-0034928,2021,WR,0,4.543353294097386,2026-09-17T07:26:54
00-0034960,2021,WR,0,6.994517729950303,2026-09-17T07:26:54
00-0034970,2021,TE,0,7.899987534391249,2026-09-17T07:26:54
00-0034972,2021,RB,0,4.591250095997344,2026-09-17T07:26:54
00-0034975,2021,RB,0,3.694248567022956,2026-09-17T07:26:54
00-0034981,2021,TE,0,3.4886561447616606,2026-09-17T07:26:54
00-0034983,2021,WR,0,5.9888999778587975,2026-09-17T07:26:54
00-0034988,2021,TE,0,3.7244049464634186,2026-09-17T07:26:54
00-0035006,2021,WR,0,3.565816953099387,2026-09-17T07:26:54
00-0035021,2021,WR,0,2.135331493508225,2026-09-17T07:26:54
00-0035022,2021,WR,0,1.4366945703879475,2026-09-17T07:26:54
00-0035039,2021,TE,0,2.169016788328844,2026-09-17T07:26:54
00-0035140,2021,WR,0,8.064326533486588,2026-09-17T07:26:54
00-0035181,2021,WR,0,1.6035357150168492,2026-09-17T07:26:54
00-0035184,2021,RB,0,1.6949855378982293,2026-09-17T07:26:54
00-0035208,2021,WR,0,4.908343217643778,2026-09-17T07:26:54
00-0035215,2021,WR,0,4.245707226243777,2026-09-17T07:26:54
00-0035216,2021,WR,0,12.788565496504855,2026-09-17T07:26:54
00-0035217,2021,RB,0,6.408653589705365,2026-09-17T07:26:54
00-0035228,2021,QB,0,18.874564225346344,2026-09-17T07:26:54
00-0035229,2021,TE,0,10.785104396068093,2026-09-17T07:26:54
00-0035232,2021,QB,0,4.843907446253333,2026-09-17T07:26:54
00-0035243,2021,RB,0,9.194981846128513,2026-09-17T07:26:54
00-0035246,2021,WR,0,3.978404983528033,2026-09-17T07:26:54
00-0035250,2021,RB,0,5.30388740761669,2026-09-17T07:26:54
00-0035259,2021,TE,0,2.212757157981768,2026-09-17T07:26:54
00-0035261,2021,RB,0,6.308720755688215,2026-09-17T07:26:54
00-0035287,2021,WR,0,3.1281055010835184,2026-09-17T07:26:54
00-0035289,2021,QB,0,12.575899979800052,2026-09-17T07:26:54
00-0035291,2021,RB,0,1.7990031106146267,2026-09-17T07:26:54
00-0035298,2021,WR,0,6.6140409474497535,2026-09-17T07:26:54
00-0035311,2021,RB,0,7.3778638643957395,2026-09-17T07:26:54
00-0035329,2021,TE,0,2.3374691883738263,2026-09-17T07:26:54
00-0035342,2021,RB,0,2.779135742795976,2026-09-17T07:26:54
00-0035350,2021,WR,0,4.437654971629127,2026-09-17T07:26:54
00-0035414,2021,WR,0,3.2737301574102076,2026-09-17T07:26:54
00-0035457,2021,WR,0,3.3312445721794433,2026-09-17T07:26:54
00-0035480,2021,WR,0,1.7474297773899718,2026-09-17T07:26:54
00-0035510,2021,WR,0,0.9177367052370774,2026-09-17T07:26:54
00-0035527,2021,WR,0,4.032701849758783,2026-09-17T07:26:54
00-0035535,2021,WR,0,6.447519272033516,2026-09-17T07:26:54
00-0035537,2021,RB,0,6.696197723746941,2026-09-17T07:26:54
00-0035539,2021,TE,0,1.153472495599165,2026-09-17T07:26:54
00-0035592,2021,WR,0,3.3245569282964067,2026-09-17T07:26:54
00-0035594,2021,RB,0,1.77038967860048,2026-09-17T07:26:54
00-0035624,2021,TE,0,4.608778838761783,2026-09-17T07:26:54
00-0035628,2021,RB,0,2.7828270843979035,2026-09-17T07:26:54
00-0035631,2021,TE,0,4.285422838774167,2026-09-17T07:26:54
00-0035640,2021,WR,0,16.570104905420312,2026-09-17T07:26:54
00-0035644,2021,TE,0,9.437307375814669,2026-09-17T07:26:54
00-0035645,2021,WR,0,1.3164415389494877,2026-09-17T07:26:54
00-0035657,2021,RB,0,3.2381402302579514,2026-09-17T07:26:54
00-0035659,2021,WR,0,13.232485878070197,2026-09-17T07:26:54
00-0035660,2021,TE,0,2.263723839129258,2026-09-17T07:26:54
00-0035662,2021,WR,0,11.563599019201789,2026-09-17T07:26:54
00-0035664,2021,RB,0,5.437790910423201,2026-09-17T07:26:54
00-0035671,2021,TE,0,1.9021726959895175,2026-09-17T07:26:54
00-0035676,2021,WR,0,14.978040952172817,2026-09-17T07:26:54
00-0035685,2021,RB,0,15.786017839513166,2026-09-17T07:26:54
00-0035689,2021,TE,0,5.196429744752787,2026-09-17T07:26:54
00-0035700,2021,RB,0,10.037488622073829,2026-09-17T07:26:54
00-0035703,2021,WR,0,5.154573439370449,2026-09-17T07:26:54
00-0035704,2021,QB,0,6.527972093577434,2026-09-17T07:26:54
00-0035710,2021,QB,0,10.471393440977034,2026-09-17T07:26:54
00-0035719,2021,WR,0,7.879554888272052,2026-09-17T07:26:54
00-0035806,2021,RB,0,4.215222667889417,2026-09-17T07:26:54
00-0035823,2021,TE,0,0.7849023074353337,2026-09-17T07:26:54
00-0035831,2021,RB,0,13.027781257692013,2026-09-17T07:26:54
00-0035848,2021,WR,0,1.8041669940199792,2026-09-17T07:26:54
00-0035869,2021,WR,0,1.0213796228170415,2026-09-17T07:26:54
00-0035957,2021,RB,0,3.4232674976748587,2026-09-17T07:26:54
00-0036020,2021,RB,0,3.9790164924885847,2026-09-17T07:26:54
00-0036032,2021,TE,0,1.4094999704903488,2026-09-17T07:26:54
00-0036096,2021,RB,0,1.1557149335666932,2026-09-17T07:26:54
00-0036133,2021,WR,0,1.5119842796424692,2026-09-17T07:26:54
00-0036142,2021,WR,0,1.6774929471702893,2026-09-17T07:26:54
00-0036158,2021,RB,0,8.762817905968014,2026-09-17T07:26:54
00-0036182,2021,WR,0,0.9681925056797347,2026-09-17T07:26:54
00-0036194,2021,TE,0,1.4835463419779094,2026-09-17T07:26:54
00-0036196,2021,WR,0,5.327699277551845,2026-09-17T07:26:54
00-0036212,2021,QB,0,7.305250804762695,2026-09-17T07:26:54
00-0036219,2021,WR,0,1.0354860491745494,2026-09-17T07:26:54
00-0036223,2021,RB,0,13.921370963504373,2026-09-17T07:26:54
00-0036225,2021,TE,0,1.0982104647520607,2026-09-17T07:26:54
