player_id,season,week,team,position,predicted_share_rushing_yards,predicted_team_rushing_yards,predicted_rushing_yards,predicted_share_receiving_yards,predicted_team_receiving_yards,predicted_receiving_yards,predicted_share_receptions,predicted_team_receptions,predicted_receptions,predicted_share_receiving_tds,predicted_team_receiving_tds,predicted_receiving_tds,predicted_share_rushing_tds,predicted_team_rushing_tds,predicted_rushing_tds,predicted_share_passing_yards,predicted_team_passing_yards,predicted_passing_yards,predicted_share_passing_tds,predicted_team_passing_tds,predicted_passing_tds,predicted_share_interceptions,predicted_team_interceptions,predicted_interceptions,predicted_ppr,rushing_yards,receiving_yards,receptions,receiving_tds,rushing_tds,passing_yards,passing_tds,interceptions,actual_ppr,model_version,artifact_schema_version
00-0035973,2025,18,SF,RB,0.0,46.133801521608206,0.0,0.000734563244342179,186.69357299804688,0.13713823667927874,0.0,19.633888244628906,0.0,0.0,0.9900944828987122,0.0,0.0,0.3806737904356742,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035976,2025,4,CAR,WR,0.0,121.95998476943936,0.0,0.014191828159863125,229.73866271972656,3.260411622995112,0.00955209715546104,23.309743881225586,0.2226569382223803,0.0,1.48104989528656,0.0,0.0,0.8501874147370909,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035976,2025,5,CAR,WR,0.0,147.55971864167444,0.0,0.007962603685332754,233.95742797851562,1.862910278232701,0.00955209715546104,18.995637893676758,0.1814481786903577,0.0,1.5498484373092651,0.0,0.0,1.2224727369815929,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035976,2025,6,CAR,WR,0.0,186.07874246133758,0.0,0.007922158951820595,164.95669555664062,1.3068131623667851,0.00955209715546104,15.272507667541504,0.14588447704788013,0.0,1.3056871891021729,0.0,0.0,0.6652764729384568,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035976,2025,7,CAR,WR,0.0,143.69845324752757,0.0,0.0007502553272450732,230.04635620117188,0.17259350425324688,0.0,21.724849700927734,0.0,0.0,1.8972063064575195,0.0,0.0,0.4954606098164144,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035976,2025,8,CAR,WR,0.0,135.45464564935295,0.0,0.00074782449418273,187.24435424804688,0.14002591450411758,0.0,16.67511749267578,0.0,0.0,1.3487904071807861,0.0,0.0,0.8906348146066783,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035976,2025,9,CAR,WR,0.0,163.3230203929697,0.0,0.0007533769351935448,140.13885498046875,0.10557738106671818,0.0,13.392842292785645,0.0,0.0,1.0837724208831787,0.0,0.0,1.2879399457407321,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035976,2025,10,CAR,WR,0.0,97.97397324347554,0.0,0.0007610615821401687,165.29656982421875,0.1258008689527628,0.0,15.810809135437012,0.0,0.0,0.6262178421020508,0.0,0.0,0.7296844773858302,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035976,2025,11,CAR,WR,0.0,103.31948345198519,0.0,0.0025859346438375824,292.8451843261719,0.7572785074300504,0.0,30.93643569946289,0.0,0.0,1.8279613256454468,0.0,0.0,0.21017283298510958,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035976,2025,12,CAR,WR,0.0,55.42641924580529,0.0,0.0025970167457795056,219.4564971923828,0.5699321981787312,0.0,19.935575485229492,0.0,0.0,1.5461547374725342,0.0,0.0,0.2684211791640353,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035976,2025,13,CAR,WR,0.0,173.25795649058708,0.0,0.002570422071753301,130.06259155273438,0.33431575603658287,0.0,12.452296257019043,0.0,0.0,0.4799811840057373,0.0,0.0,0.6245015392124748,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035976,2025,15,CAR,WR,0.0,148.20688106748744,0.0,0.0009032383488932231,172.62484741210938,0.15592138215445825,0.0,13.718282699584961,0.0,0.0,0.645555317401886,0.0,0.0,0.9817130966964525,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035976,2025,16,CAR,WR,0.0,77.18373949547276,0.0,0.0008906262084120331,228.2167205810547,0.20325579254733314,0.0,20.022485733032227,0.0,0.0,1.0580570697784424,0.0,0.0,0.4097704722386081,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035976,2025,17,CAR,WR,0.0,100.65216805688134,0.0,0.0008821593861097039,170.67774963378906,0.1505649788395291,0.0,15.823043823242188,0.0,0.0,0.7418190836906433,0.0,0.0,0.5219124722545493,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035976,2025,18,CAR,WR,0.0,54.23933504959388,0.0,0.0008715713954951878,206.85816955566406,0.1802916635092103,0.0,19.462648391723633,0.0,0.0,0.9085562229156494,0.0,0.0,0.3510252596375111,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,1,BAL,QB,0.06259689415234895,140.951665370038,8.823136477765578,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.11764705882352941,0.7848374162691771,0.09233381367872671,0.2670807453416149,156.77794946619514,41.872371596561436,0.1731016042780749,0.9562510848045349,0.16552859687231444,0.11764705882352941,0.7178530119747893,0.0844532955264458,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,2,BAL,QB,0.06268454815656128,91.91843770657064,5.761865734893406,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.11764705882352941,0.866116014044198,0.1018960016522586,0.2670807453416149,254.7759525052798,68.04575129023002,0.1731016042780749,1.8390090465545654,0.31833541624048817,0.11764705882352941,0.7917227163862948,0.09314384898662291,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,3,BAL,QB,0.06268454815656128,96.31076830234677,6.037196993643873,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.11764705882352941,1.220206126983082,0.14355366199800965,0.2670807453416149,263.29751103963406,70.32169549505754,0.1731016042780749,1.650536060333252,0.28571043996249934,0.11764705882352941,0.837184142243493,0.09849225202864624,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,4,BAL,QB,0.0,89.6595047715046,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6861648853800417,0.0,0.0,239.9982669299349,0.0,0.0,1.400292158126831,0.0,0.0,1.1318938239584462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,5,BAL,QB,0.0,98.1412261070204,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.3050717204255706,0.0,0.0,152.43096129913062,0.0,0.0,0.5366052985191345,0.0,0.0,0.6823824473296045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,6,BAL,QB,0.0,159.5596148437227,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.7084002914649217,0.0,0.0,190.89978786098249,0.0,0.0,0.5057601928710938,0.0,0.0,0.7983363989281317,0.0,0.0,39.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,6.62,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,8,BAL,QB,0.07262569832402235,161.2836039475849,11.713334364908402,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.348468398032619,0.0,0.1619047619047619,198.96920506565743,32.21406177253501,0.0,1.5284327268600464,0.0,0.0,0.3443977945981084,0.0,2.46,53.0,0.0,0.0,0.0,0.0,186.0,1.0,0.0,16.74,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,9,BAL,QB,0.17243737440688486,134.32039215613617,23.161855752707254,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.9524986837027232,0.0,0.49523809523809526,209.19335058851235,103.60051648192993,0.36666666666666664,2.074822187423706,0.7607681353886921,0.0,0.3682754542816865,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,10,BAL,QB,0.17243737440688486,155.7986684309148,26.86551332031577,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.9109288615449701,0.0,0.49523809523809526,197.15916717401268,97.64073040998724,0.3416666666666667,1.589884877204895,0.5432106663783391,0.0,0.18727540052919578,0.0,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,11,BAL,QB,0.09981167608286252,122.4895655412057,12.225888839329384,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.5914187009173748,0.0,0.3333333333333333,227.6748244973984,75.89160816579945,0.3333333333333333,1.5611332654953003,0.5203777551651001,0.0,0.3579086126826027,0.0,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,12,BAL,QB,0.0,153.386392982576,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,2.6066241765645333,0.0,0.0,212.29699331937002,0.0,0.0,1.8632599115371704,0.0,0.0,0.32910877393793625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,13,BAL,QB,0.0,97.0503834353725,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.5268741729465801,0.0,0.0,264.3223004977505,0.0,0.0,1.5319507122039795,0.0,0.0,1.1918907366922311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,14,BAL,QB,0.0,203.00303646245078,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.4335424972468416,0.0,0.0,256.1025703172179,0.0,0.016666666666666666,1.8992950916290283,0.03165491819381714,0.0,0.5600274696552696,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,15,BAL,QB,0.0,115.62422889832229,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6408047664154541,0.0,0.0,124.38483734627948,0.0,0.0,0.9655101895332336,0.0,0.0,0.5792195039477941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,16,BAL,QB,0.0,149.92837699025253,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.1419165422266429,0.0,0.0,136.41943020499775,0.0,0.0,0.4703232944011688,0.0,0.0,0.5532088045502176,0.0,0.0,3.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,2.9,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,17,BAL,QB,0.005813953488372093,264.69268205493034,1.5389109421798275,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,2.77743238385097,0.0,0.13052208835341364,187.83482639309415,24.516593806327545,0.0,1.0118117332458496,0.0,0.0,0.04883380383253095,0.0,1.13,61.0,0.0,0.0,0.0,0.0,107.0,1.0,0.0,14.38,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0035993,2025,18,BAL,QB,0.07183126950568812,139.56146338026863,10.0248770886763,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.5100545059070789,0.0,0.463855421686747,123.30387562451787,57.19517122342094,0.3416666666666667,0.5331042408943176,0.1821439489722252,0.0,0.8821961781292761,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,1,IND,RB,0.0,171.22265255068845,0.0,0.006118059449159895,231.4056396484375,1.4157534602400128,0.0,20.080909729003906,0.0,0.0,1.5429035425186157,0.0,0.0,2.475588676227018,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,2,IND,RB,0.0,147.8115230294416,0.0,0.0005989482814081842,287.51947021484375,0.17220929255657225,0.0,22.477388381958008,0.0,0.0,1.7887358665466309,0.0,0.0,1.1952887385499111,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,3,IND,RB,0.0,113.83769852738163,0.0,0.0006282339811361275,235.4247589111328,0.14790183354875397,0.0,19.132976531982422,0.0,0.0,1.590545654296875,0.0,0.0,1.9052584094242833,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,4,IND,RB,0.0,84.38836014397855,0.0,0.0006965700556948187,266.0722961425781,0.18533799414288396,0.0,21.491960525512695,0.0,0.0,1.3189173936843872,0.0,0.0,1.2021057012024399,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,5,IND,RB,0.0,126.14279299432476,0.0,0.0007413720570225176,280.2838134765625,0.20779458734723477,0.0,23.61113929748535,0.0,0.0,2.106321096420288,0.0,0.0,2.6198533661477295,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,6,IND,RB,0.0,126.70063598551101,0.0,0.0007504905324349757,241.41326904296875,0.18117837282092566,0.0,22.18096351623535,0.0,0.0,1.8433613777160645,0.0,0.0,1.7756587270036372,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,7,IND,RB,0.0,107.92249512307107,0.0,0.0007377623232056579,275.2757568359375,0.203088081885477,0.0,21.898160934448242,0.0,0.0,2.1334068775177,0.0,0.0,0.48049625542781665,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,8,IND,RB,0.0,95.91514621820826,0.0,0.0007425618470866461,231.43026733398438,0.17185128678327974,0.0,18.42222785949707,0.0,0.0,1.6724820137023926,0.0,0.0,0.5393340807730528,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,9,IND,RB,0.0,70.37478417382647,0.0,0.0007413458245992201,351.03387451171875,0.2602374971621493,0.0,31.784433364868164,0.0,0.0,2.3321263790130615,0.0,0.0,0.6175255038416351,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,10,IND,RB,0.0,210.5591741623287,0.0,0.0007324493258412175,211.25244140625,0.15473170829031913,0.0,19.317285537719727,0.0,0.0,1.1160674095153809,0.0,0.0,1.7374283485501705,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,12,IND,RB,0.0,72.4538617559773,0.0,0.0007300251149712399,222.02902221679688,0.1620867624707691,0.0,22.946012496948242,0.0,0.0,1.8909516334533691,0.0,0.0,0.42050883796814625,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,13,IND,RB,0.0,106.54618690405795,0.0,0.0007490701242325698,218.84654235839844,0.16393140667227385,0.0,17.664812088012695,0.0,0.0,1.4877400398254395,0.0,0.0,0.6484254036719492,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,14,IND,RB,0.0,113.41577501132235,0.0,0.0007326697868619139,278.4490661621094,0.20401121795689162,0.0,25.992523193359375,0.0,0.0,2.209484577178955,0.0,0.0,1.225166299683243,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,15,IND,RB,0.0,133.95549039142566,0.0,0.0007339257290565395,162.78599548339844,0.11947283041534774,0.0,17.445337295532227,0.0,0.0,0.7849465608596802,0.0,0.0,0.3800146265264612,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,16,IND,RB,0.0,86.08449169861476,0.0,0.0007367215849096274,277.1004943847656,0.20414591540238586,0.0,22.982786178588867,0.0,0.0,1.574809193611145,0.0,0.0,0.8749475205097844,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,17,IND,RB,0.0,96.29655205993708,0.0,0.0007319634373318729,218.91114807128906,0.16023495641252736,0.0,19.574481964111328,0.0,0.0,1.1930081844329834,0.0,0.0,1.3042626193223232,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036020,2025,18,IND,RB,0.0,122.48295836508127,0.0,0.0007392559080535529,247.9645233154297,0.18330923884861436,0.0,21.89235496520996,0.0,0.0,1.747484564781189,0.0,0.0,0.9640408196985782,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036032,2025,1,IND,TE,0.0,171.22265255068845,0.0,0.006118059449159895,231.4056396484375,1.4157534602400128,0.0,20.080909729003906,0.0,0.0,1.5429035425186157,0.0,0.0,2.475588676227018,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036032,2025,2,IND,TE,0.0,147.8115230294416,0.0,0.0005989482814081842,287.51947021484375,0.17220929255657225,0.0,22.477388381958008,0.0,0.0,1.7887358665466309,0.0,0.0,1.1952887385499111,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036032,2025,3,IND,TE,0.0,113.83769852738163,0.0,0.0006282339811361275,235.4247589111328,0.14790183354875397,0.0,19.132976531982422,0.0,0.0,1.590545654296875,0.0,0.0,1.9052584094242833,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036032,2025,4,IND,TE,0.0,84.38836014397855,0.0,0.0006965700556948187,266.0722961425781,0.18533799414288396,0.0,21.491960525512695,0.0,0.0,1.3189173936843872,0.0,0.0,1.2021057012024399,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036032,2025,5,IND,TE,0.0,126.14279299432476,0.0,0.0007413720570225176,280.2838134765625,0.20779458734723477,0.0,23.61113929748535,0.0,0.0,2.106321096420288,0.0,0.0,2.6198533661477295,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036032,2025,6,IND,TE,0.0,126.70063598551101,0.0,0.0007504905324349757,241.41326904296875,0.18117837282092566,0.0,22.18096351623535,0.0,0.0,1.8433613777160645,0.0,0.0,1.7756587270036372,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036032,2025,7,IND,TE,0.0,107.92249512307107,0.0,0.0007377623232056579,275.2757568359375,0.203088081885477,0.0,21.898160934448242,0.0,0.0,2.1334068775177,0.0,0.0,0.48049625542781665,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036032,2025,8,IND,TE,0.0,95.91514621820826,0.0,0.0007425618470866461,231.43026733398438,0.17185128678327974,0.0,18.42222785949707,0.0,0.0,1.6724820137023926,0.0,0.0,0.5393340807730528,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036032,2025,9,IND,TE,0.0,70.37478417382647,0.0,0.0007413458245992201,351.03387451171875,0.2602374971621493,0.0,31.784433364868164,0.0,0.0,2.3321263790130615,0.0,0.0,0.6175255038416351,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036032,2025,10,IND,TE,0.0,210.5591741623287,0.0,0.0007324493258412175,211.25244140625,0.15473170829031913,0.0,19.317285537719727,0.0,0.0,1.1160674095153809,0.0,0.0,1.7374283485501705,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036032,2025,12,IND,TE,0.0,72.4538617559773,0.0,0.0007300251149712399,222.02902221679688,0.1620867624707691,0.0,22.946012496948242,0.0,0.0,1.8909516334533691,0.0,0.0,0.42050883796814625,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036032,2025,13,IND,TE,0.0,106.54618690405795,0.0,0.0007490701242325698,218.84654235839844,0.16393140667227385,0.0,17.664812088012695,0.0,0.0,1.4877400398254395,0.0,0.0,0.6484254036719492,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036032,2025,14,IND,TE,0.0,113.41577501132235,0.0,0.0007326697868619139,278.4490661621094,0.20401121795689162,0.0,25.992523193359375,0.0,0.0,2.209484577178955,0.0,0.0,1.225166299683243,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
00-0036032,2025,15,IND,TE,0.0,133.95549039142566,0.0,0.0007339257290565395,162.78599548339844,0.11947283041534774,0.0,17.445337295532227,0.0,0.0,0.7849465608596802,0.0,0.0,0.3800146265264612,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-joint-event-mass-20260924-fold2,plan-a-joint-serving-v1
