player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0022942,QB,2025,IND,17,17,3,1.0,0,0,0,17,269.03400566571054,31.800000000000004
00-0023459,QB,2025,PIT,17,17,16,0.809017027863777,0,0,0,17,204.90443035965012,225.89999999999998
00-0026158,QB,2025,CIN,17,17,13,0.7197231833910035,0,0,0,17,114.41058718097472,144.59999999999997
00-0026300,QB,2025,WAS,17,17,5,0.2863562091503268,0,0,0,17,1.7846633095371018,24.4
00-0026498,QB,2025,LA,17,17,17,0.8614430147058824,0,0,0,17,198.79676832929655,352.4
00-0027973,QB,2025,CAR,17,17,4,0.773109243697479,0,0,0,17,169.40541444557414,9.799999999999999
00-0028118,QB,2025,NYJ,17,17,6,0.3960084033613445,0,0,0,17,68.3527897489393,59.6
00-0029263,QB,2025,NYG,17,17,6,0.9457013574660634,0,0,0,17,245.21448357897845,49.8
00-0029604,QB,2025,ATL,17,17,10,0.7825226244343892,0,0,0,17,185.8066261949203,104.6
00-0030565,QB,2025,LV,17,17,15,0.5163770053475936,0,0,0,17,125.42863932748108,172.5
00-0031237,QB,2025,TB,17,17,4,0.4922794117647058,0,0,0,17,32.63875360998728,3.1
00-0031345,QB,2025,LA,17,17,3,0.46524064171123,0,0,0,17,90.40751045946445,0.0
00-0031503,QB,2025,NYG,17,17,3,0.6518382352941177,0,0,0,17,135.14691777499485,43.4
00-0032268,QB,2025,WAS,17,17,11,0.5952205882352941,0,0,0,17,76.22674398349713,124.0
00-0032434,QB,2025,TEN,17,17,1,0.2183823529411765,0,0,0,17,11.190206482863424,0.9
00-0032950,QB,2025,MIN,17,17,5,0.6683006535947712,0,0,0,17,75.01485898979979,68.3
00-0033077,QB,2025,DAL,17,17,17,0.8451797385620915,0,0,0,17,247.817962631915,308.99999999999994
00-0033106,QB,2025,DET,17,17,17,0.9178921568627452,0,0,0,17,282.75218096865717,297.90000000000003
00-0033119,QB,2025,ARI,17,17,14,0.5955882352941176,0,0,0,17,58.674937148222575,225.49999999999997
00-0033319,QB,2025,JAX,17,17,5,0.2872899159663866,0,0,0,17,2.364180696315188,0.7
00-0033357,QB,2025,NO,17,17,13,0.7651654411764706,0,0,0,17,127.69481597325694,41.800000000000004
00-0033662,QB,2025,BAL,17,17,4,0.32195378151260506,0,0,0,17,60.8854992067014,2.1999999999999997
