player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0019596,QB,2022,TB,17,17,17,0.9375,0,0,0,17,282.30613471241594,267.5
00-0023459,QB,2022,GB,17,17,17,0.83203125,0,0,0,17,239.97422850968763,235.3
00-0026143,QB,2022,IND,17,17,12,0.9866071428571429,0,0,0,17,230.42584832048493,155.3
00-0026158,QB,2022,NYJ,17,17,5,0.7941176470588235,0,0,0,17,152.92192962752046,48.699999999999996
00-0026197,QB,2022,KC,17,17,3,0.38419117647058826,0,0,0,17,2.1907724038055587,-0.5
00-0026300,QB,2022,SF,17,17,2,0.2925420168067227,0,0,0,17,35.602390199331296,0.7
00-0026498,QB,2022,LA,17,17,9,0.8701923076923077,0,0,0,17,302.8180878786329,108.5
00-0026544,QB,2022,LAC,17,17,4,0.16636029411764705,0,0,0,17,-0.4542852608251854,6.5
00-0026625,QB,2022,NE,17,17,1,0.3591628959276018,0,0,0,17,5.19443658403575,1.5
00-0027688,QB,2022,ARI,17,17,4,0.2817513368983957,0,0,0,17,28.038560792268747,32.699999999999996
00-0027948,QB,2022,TB,17,17,1,0.4102941176470588,0,0,0,17,2.772781730459292,5.2
00-0027973,QB,2022,NO,17,17,14,0.8609625668449198,0,0,0,17,170.74645617949952,172.29999999999998
00-0028118,QB,2022,NYG,17,17,3,0.4184491978609625,0,0,0,17,93.18288663379249,9.3
00-0028986,QB,2022,BUF,16,16,2,0.5179738562091504,0,0,0,16,21.94559871402326,0.30000000000000004
00-0029263,QB,2022,DEN,17,17,15,0.9823529411764707,0,0,0,17,273.9351866438611,225.99999999999997
00-0029567,QB,2022,IND,17,17,3,0.46213235294117644,0,0,0,17,53.61185463140628,1.8
00-0029604,QB,2022,MIN,17,17,17,0.7878676470588235,0,0,0,17,214.8235622432793,285.6
00-0029701,QB,2022,TEN,17,17,12,0.9375,0,0,0,17,268.1304100570656,163.2
00-0030565,QB,2022,SEA,17,17,17,0.34972426470588236,0,0,0,17,80.78567215594688,303.9
00-0031237,QB,2022,MIA,17,17,5,0.6444327731092436,0,0,0,17,140.95056781667344,38.0
00-0031280,QB,2022,LV,17,17,15,0.984375,0,0,0,17,263.07597718602904,219.0
00-0031345,QB,2022,SF,17,17,11,0.5,0,0,0,17,96.43391645595788,164.70000000000002
00-0031503,QB,2022,NO,17,17,3,0.7463235294117647,0,0,0,17,195.01627872753642,41.9
00-0031800,QB,2022,WAS,17,17,9,0.3759191176470588,0,0,0,17,67.64469943372767,115.9
00-0032156,QB,2022,CHI,17,17,2,0.40808823529411764,0,0,0,17,66.26367727965749,10.2
00-0032268,QB,2022,ATL,17,17,13,0.673844537815126,0,0,0,17,32.99824871212798,192.7
00-0032434,QB,2022,CIN,16,16,1,0.2843137254901961,0,0,0,16,8.62754878255999,0.8
00-0032436,QB,2022,HOU,17,17,7,0.3125,0,0,0,17,38.863526472595666,17.2
00-0032792,QB,2022,DET,17,17,2,0.10416666666666667,0,0,0,17,4.308275016391883,-0.4
00-0032950,QB,2022,WAS,17,17,8,0.875,0,0,0,17,211.58425274426946,108.80000000000001
00-0033077,QB,2022,DAL,17,17,12,0.8854166666666666,0,0,0,17,297.70886326789963,198.6
00-0033106,QB,2022,DET,17,17,17,0.8768382352941176,0,0,0,17,222.6380318874037,280.29999999999995
00-0033119,QB,2022,CLE,17,17,16,0.6286764705882353,0,0,0,17,20.317203943455382,168.7
00-0033275,QB,2022,CAR,17,17,6,0.2720588235294118,0,0,0,17,16.32202789826058,39.2
00-0033319,QB,2022,MIN,17,17,4,0.3115808823529412,0,0,0,17,37.535799579056864,11.8
00-0033357,QB,2022,NO,17,17,16,0.7536764705882353,0,0,0,17,221.57623832104755,145.8
00-0033537,QB,2022,CLE,17,17,6,0.859375,0,0,0,17,326.05827550680755,85.5
00-0033662,QB,2022,DAL,17,17,9,0.1516544117647059,0,0,0,17,8.894130463974369,56.6
00-0033869,QB,2022,PIT,17,17,7,0.7448529411764706,0,0,0,17,38.5888578161285,72.0
00-0033873,QB,2022,KC,17,17,17,0.8125,0,0,0,17,338.33008874519254,411.4
00-0033936,QB,2022,JAX,17,17,4,0.32628676470588236,0,0,0,17,27.505315815660705,-1.0
00-0033949,QB,2022,TEN,17,17,2,0.1875,0,0,0,17,11.925162330036418,20.9
00-0033958,QB,2022,CHI,17,17,3,0.17095588235294118,0,0,0,17,8.42635050351552,8.3
